yyyymm,temperature_volw_mean,salinity_volw_mean,temperature_uncert,salinity_uncert,temperature_obs_wt,salinity_obs_wt
195008,274.552,34.7405,nan,nan,0.253316,0.155045
195009,274.552,34.7402,nan,nan,0.224861,0.105072
195010,274.553,34.7398,nan,nan,0.225189,0.101226
195011,274.553,34.7392,nan,nan,0.229815,0.0987385
195012,274.553,34.7394,nan,nan,0.194009,0.0708245
195101,274.554,34.7397,nan,nan,0.223157,0.0888312
195102,274.553,34.74,nan,nan,0.22951,0.129942
195103,274.553,34.7406,nan,nan,0.237332,0.120198
195104,274.552,34.741,nan,nan,0.240505,0.135079
195105,274.552,34.7414,nan,nan,0.215513,0.109414
195106,274.552,34.7412,nan,nan,0.256205,0.138496
195107,274.552,34.741,nan,nan,0.218739,0.133393
195108,274.553,34.7405,nan,nan,0.257493,0.139053
195109,274.554,34.7404,nan,nan,0.270297,0.131357
195110,274.553,34.7402,nan,nan,0.235809,0.120458
195111,274.554,34.7401,nan,nan,0.193898,0.0741175
195112,274.554,34.7403,nan,nan,0.175761,0.0666103
195201,274.554,34.7405,nan,nan,0.226923,0.100949
195202,274.554,34.7408,nan,nan,0.258853,0.12435
195203,274.553,34.7414,nan,nan,0.243684,0.13942
195204,274.552,34.7418,nan,nan,0.23117,0.10071
195205,274.551,34.7424,nan,nan,0.274743,0.146725
195206,274.551,34.7422,nan,nan,0.278122,0.133162
195207,274.552,34.7419,nan,nan,0.247828,0.119132
195208,274.552,34.7415,nan,nan,0.27726,0.143413
195209,274.553,34.7411,nan,nan,0.277549,0.126957
195210,274.553,34.7409,nan,nan,0.252733,0.0850779
195211,274.553,34.7407,nan,nan,0.285798,0.0923802
195212,274.553,34.7408,nan,nan,0.216669,0.0777758
195301,274.553,34.741,nan,nan,0.227135,0.0797394
195302,274.553,34.7412,nan,nan,0.241632,0.0847534
195303,274.552,34.7417,nan,nan,0.239402,0.109538
195304,274.552,34.742,nan,nan,0.238979,0.115707
195305,274.551,34.7426,nan,nan,0.250607,0.11472
195306,274.551,34.7426,nan,nan,0.255588,0.117932
195307,274.552,34.742,nan,nan,0.287615,0.129837
195308,274.552,34.7415,nan,nan,0.265587,0.143842
195309,274.553,34.741,nan,nan,0.269541,0.128997
195310,274.553,34.7411,nan,nan,0.256336,0.105717
195311,274.553,34.7411,nan,nan,0.277303,0.102961
195312,274.553,34.7411,nan,nan,0.227762,0.0686275
195401,274.553,34.7413,nan,nan,0.248821,0.0994902
195402,274.553,34.7416,nan,nan,0.253688,0.107931
195403,274.552,34.7419,nan,nan,0.253386,0.107769
195404,274.552,34.7423,nan,nan,0.287416,0.0997527
195405,274.551,34.7426,nan,nan,0.304754,0.123851
195406,274.552,34.7427,nan,nan,0.319527,0.171623
195407,274.552,34.7422,nan,nan,0.274137,0.121722
195408,274.552,34.7418,nan,nan,0.2776,0.140239
195409,274.553,34.7417,nan,nan,0.268014,0.13439
195410,274.553,34.7416,nan,nan,0.254025,0.12096
195411,274.553,34.7415,nan,nan,0.27449,0.1185
195412,274.553,34.7415,nan,nan,0.270019,0.115813
195501,274.553,34.7415,nan,nan,0.271695,0.107581
195502,274.552,34.7417,nan,nan,0.261968,0.136457
195503,274.552,34.7421,nan,nan,0.353977,0.127117
195504,274.551,34.7424,nan,nan,0.283864,0.127132
195505,274.551,34.7427,nan,nan,0.317391,0.132172
195506,274.551,34.7426,nan,nan,0.267054,0.134945
195507,274.552,34.7421,nan,nan,0.283678,0.152232
195508,274.552,34.7423,nan,nan,0.272774,0.201941
195509,274.552,34.7424,nan,nan,0.26151,0.163026
195510,274.553,34.7419,nan,nan,0.297246,0.155007
195511,274.553,34.7417,nan,nan,0.344329,0.15638
195512,274.553,34.7415,nan,nan,0.315481,0.114626
195601,274.554,34.7412,nan,nan,0.25778,0.10164
195602,274.553,34.7414,nan,nan,0.28504,0.117823
195603,274.552,34.7418,nan,nan,0.342808,0.127078
195604,274.551,34.7423,nan,nan,0.328174,0.108549
195605,274.55,34.7429,nan,nan,0.274361,0.177304
195606,274.55,34.7429,nan,nan,0.273548,0.182582
195607,274.55,34.7421,nan,nan,0.284668,0.19542
195608,274.55,34.7416,nan,nan,0.331918,0.246597
195609,274.551,34.7412,nan,nan,0.334032,0.190931
195610,274.551,34.7405,nan,nan,0.332542,0.144737
195611,274.552,34.7403,nan,nan,0.324353,0.169248
195612,274.551,34.7403,nan,nan,0.347817,0.144623
195701,274.552,34.7407,nan,nan,0.40715,0.142845
195702,274.551,34.741,nan,nan,0.390553,0.178913
195703,274.55,34.7415,nan,nan,0.519,0.212032
195704,274.549,34.7422,nan,nan,0.374479,0.158324
195705,274.547,34.7421,nan,nan,0.313314,0.170669
195706,274.548,34.7419,nan,nan,0.301135,0.123099
195707,274.548,34.742,nan,nan,0.333603,0.202077
195708,274.548,34.7414,nan,nan,0.313503,0.217333
195709,274.549,34.7412,nan,nan,0.366838,0.196564
195710,274.549,34.7404,nan,nan,0.41566,0.251144
195711,274.549,34.7405,nan,nan,0.426241,0.237195
195712,274.549,34.7412,nan,nan,0.461497,0.196131
195801,274.55,34.7412,nan,nan,0.410294,0.18705
195802,274.549,34.7406,nan,nan,0.434063,0.225854
195803,274.55,34.7415,nan,nan,0.503678,0.224249
195804,274.547,34.7422,nan,nan,0.474751,0.268587
195805,274.546,34.7427,nan,nan,0.402801,0.252518
195806,274.547,34.7425,nan,nan,0.334924,0.207079
195807,274.548,34.7423,nan,nan,0.294962,0.188458
195808,274.549,34.7422,nan,nan,0.318509,0.224277
195809,274.55,34.7418,nan,nan,0.383784,0.193089
195810,274.55,34.7413,nan,nan,0.349727,0.191325
195811,274.55,34.7405,nan,nan,0.39909,0.216594
195812,274.551,34.741,nan,nan,0.380349,0.155289
195901,274.551,34.7413,nan,nan,0.330815,0.14587
195902,274.55,34.7419,nan,nan,0.388101,0.169079
195903,274.549,34.7421,nan,nan,0.446284,0.194272
195904,274.548,34.7425,nan,nan,0.376815,0.157662
195905,274.548,34.7425,nan,nan,0.385154,0.208397
195906,274.548,34.7425,nan,nan,0.313814,0.182422
195907,274.549,34.7425,nan,nan,0.340642,0.196107
195908,274.549,34.7422,nan,nan,0.352278,0.210654
195909,274.549,34.7414,nan,nan,0.380427,0.193944
195910,274.548,34.7411,nan,nan,0.371937,0.218011
195911,274.55,34.7407,nan,nan,0.414725,0.205072
195912,274.551,34.7411,nan,nan,0.34161,0.175349
196001,274.55,34.7414,nan,nan,0.383293,0.201645
196002,274.549,34.7415,nan,nan,0.421544,0.255516
196003,274.548,34.7421,nan,nan,0.466282,0.237771
196004,274.547,34.7427,nan,nan,0.398875,0.19622
196005,274.547,34.7429,nan,nan,0.329414,0.174405
196006,274.547,34.7424,nan,nan,0.302224,0.178211
196007,274.547,34.7421,nan,nan,0.344911,0.223501
196008,274.547,34.7408,nan,nan,0.335561,0.255015
196009,274.546,34.7408,nan,nan,0.39268,0.218225
196010,274.548,34.7408,nan,nan,0.376554,0.185503
196011,274.548,34.7408,nan,nan,0.469086,0.210155
196012,274.547,34.7405,nan,nan,0.428368,0.225758
196101,274.549,34.7407,nan,nan,0.37801,0.199568
196102,274.55,34.7401,nan,nan,0.398249,0.227865
196103,274.549,34.7412,nan,nan,0.424121,0.250174
196104,274.548,34.7417,nan,nan,0.445433,0.264657
196105,274.547,34.7422,nan,nan,0.408451,0.264259
196106,274.546,34.7429,nan,nan,0.350357,0.231382
196107,274.548,34.7423,nan,nan,0.34274,0.211766
196108,274.548,34.7418,nan,nan,0.373534,0.22756
196109,274.549,34.7412,nan,nan,0.386588,0.215396
196110,274.549,34.7405,nan,nan,0.442168,0.224126
196111,274.549,34.7398,nan,nan,0.45631,0.247187
196112,274.549,34.7403,nan,nan,0.415099,0.218603
196201,274.55,34.7401,nan,nan,0.428763,0.209968
196202,274.55,34.7405,nan,nan,0.386328,0.204864
196203,274.549,34.7411,nan,nan,0.4519,0.251501
196204,274.549,34.7417,nan,nan,0.434933,0.163697
196205,274.548,34.742,nan,nan,0.407931,0.239746
196206,274.549,34.7415,nan,nan,0.385648,0.235135
196207,274.548,34.7411,nan,nan,0.465507,0.274546
196208,274.548,34.7409,nan,nan,0.421319,0.275888
196209,274.549,34.7406,nan,nan,0.411263,0.259396
196210,274.55,34.7403,nan,nan,0.459765,0.222131
196211,274.551,34.7404,nan,nan,0.412244,0.224221
196212,274.551,34.7405,nan,nan,0.397039,0.22622
196301,274.552,34.7406,nan,nan,0.383129,0.187496
196302,274.552,34.7407,nan,nan,0.408876,0.250873
196303,274.551,34.7408,nan,nan,0.442529,0.257248
196304,274.553,34.7411,nan,nan,0.44777,0.273002
196305,274.552,34.7415,nan,nan,0.411873,0.280437
196306,274.553,34.7411,nan,nan,0.363745,0.208864
196307,274.553,34.7415,nan,nan,0.409374,0.246977
196308,274.552,34.7417,nan,nan,0.477692,0.306199
196309,274.553,34.7412,nan,nan,0.498795,0.332374
196310,274.553,34.7411,nan,nan,0.44018,0.254021
196311,274.552,34.7413,nan,nan,0.422601,0.256322
196312,274.551,34.7423,nan,nan,0.471859,0.297266
196401,274.551,34.7423,nan,nan,0.446751,0.299249
196402,274.551,34.7421,nan,nan,0.475752,0.321667
196403,274.552,34.7425,nan,nan,0.480675,0.297398
196404,274.55,34.7429,nan,nan,0.421656,0.258114
196405,274.549,34.7423,nan,nan,0.432561,0.271101
196406,274.551,34.7421,nan,nan,0.461765,0.29967
196407,274.552,34.7418,nan,nan,0.501356,0.282848
196408,274.551,34.7414,nan,nan,0.47314,0.278408
196409,274.552,34.7413,nan,nan,0.424038,0.286629
196410,274.553,34.7415,nan,nan,0.445111,0.260206
196411,274.553,34.7415,nan,nan,0.445901,0.278079
196412,274.553,34.7417,nan,nan,0.435085,0.31149
196501,274.553,34.7415,nan,nan,0.424287,0.301136
196502,274.551,34.7417,nan,nan,0.414346,0.291299
196503,274.552,34.742,nan,nan,0.495165,0.299882
196504,274.551,34.7426,nan,nan,0.495433,0.314233
196505,274.551,34.7427,nan,nan,0.481998,0.312755
196506,274.55,34.7426,nan,nan,0.468859,0.290555
196507,274.551,34.742,nan,nan,0.419311,0.246899
196508,274.551,34.7417,nan,nan,0.495475,0.271592
196509,274.55,34.7415,nan,nan,0.493697,0.237393
196510,274.551,34.7413,nan,nan,0.472526,0.264529
196511,274.55,34.7412,nan,nan,0.512986,0.294827
196512,274.551,34.7412,nan,nan,0.480105,0.294603
196601,274.552,34.7415,nan,nan,0.52819,0.314897
196602,274.551,34.7418,nan,nan,0.536468,0.332459
196603,274.551,34.7421,nan,nan,0.553706,0.308712
196604,274.55,34.7423,nan,nan,0.513438,0.292053
196605,274.549,34.7426,nan,nan,0.50178,0.307229
196606,274.55,34.7425,nan,nan,0.460652,0.299081
196607,274.551,34.7417,nan,nan,0.438601,0.263572
196608,274.551,34.7418,nan,nan,0.449552,0.274899
196609,274.551,34.7417,nan,nan,0.446959,0.270288
196610,274.551,34.7415,nan,nan,0.467968,0.292885
196611,274.552,34.7412,nan,nan,0.491776,0.253866
196612,274.552,34.7413,nan,nan,0.450294,0.232255
196701,274.552,34.7416,nan,nan,0.428248,0.253021
196702,274.551,34.7415,nan,nan,0.513717,0.381372
196703,274.55,34.7421,nan,nan,0.524277,0.359022
196704,274.55,34.7428,nan,nan,0.518353,0.337169
196705,274.55,34.7434,nan,nan,0.511817,0.34744
196706,274.55,34.7429,nan,nan,0.494742,0.326273
196707,274.55,34.7425,nan,nan,0.466181,0.310178
196708,274.551,34.7423,nan,nan,0.501112,0.310874
196709,274.552,34.7418,nan,nan,0.536863,0.300046
196710,274.552,34.7415,nan,nan,0.544375,0.314295
196711,274.552,34.7412,nan,nan,0.509541,0.277279
196712,274.553,34.7416,nan,nan,0.490275,0.256794
196801,274.552,34.7417,nan,nan,0.506577,0.296358
196802,274.551,34.7419,nan,nan,0.539294,0.358923
196803,274.551,34.7423,nan,nan,0.548817,0.353045
196804,274.553,34.7432,nan,nan,0.53773,0.393233
196805,274.552,34.7433,nan,nan,0.515773,0.34271
196806,274.552,34.7434,nan,nan,0.490578,0.300743
196807,274.552,34.7429,nan,nan,0.534486,0.311992
196808,274.554,34.7427,nan,nan,0.525148,0.319811
196809,274.552,34.7424,nan,nan,0.553115,0.331265
196810,274.552,34.7418,nan,nan,0.555132,0.298662
196811,274.552,34.7418,nan,nan,0.576457,0.34398
196812,274.552,34.7419,nan,nan,0.528573,0.335823
196901,274.552,34.7422,nan,nan,0.575857,0.339438
196902,274.549,34.7423,nan,nan,0.578996,0.376626
196903,274.548,34.7424,nan,nan,0.564605,0.370825
196904,274.547,34.7431,nan,nan,0.522424,0.335163
196905,274.548,34.7437,nan,nan,0.525649,0.354776
196906,274.549,34.7429,nan,nan,0.459862,0.307467
196907,274.549,34.7424,nan,nan,0.482739,0.299914
196908,274.55,34.7422,nan,nan,0.48619,0.296468
196909,274.55,34.7418,nan,nan,0.494525,0.330362
196910,274.55,34.7419,nan,nan,0.510502,0.330656
196911,274.55,34.7418,nan,nan,0.529461,0.304847
196912,274.55,34.7418,nan,nan,0.526761,0.301001
197001,274.549,34.7419,nan,nan,0.530941,0.317877
197002,274.549,34.7417,nan,nan,0.519848,0.334376
197003,274.548,34.7422,nan,nan,0.572428,0.366891
197004,274.548,34.7427,nan,nan,0.621375,0.376109
197005,274.548,34.7434,nan,nan,0.588784,0.373228
197006,274.549,34.7433,nan,nan,0.493591,0.333535
197007,274.55,34.7428,nan,nan,0.496904,0.320472
197008,274.549,34.7423,nan,nan,0.505534,0.346945
197009,274.55,34.7422,nan,nan,0.524923,0.322713
197010,274.55,34.7414,nan,nan,0.523788,0.32344
197011,274.55,34.7413,nan,nan,0.52692,0.374594
197012,274.551,34.7413,nan,nan,0.579563,0.398463
197101,274.552,34.7428,nan,nan,0.577315,0.354312
197102,274.552,34.7429,nan,nan,0.558761,0.354783
197103,274.549,34.7429,nan,nan,0.616306,0.388713
197104,274.548,34.7429,nan,nan,0.628121,0.373089
197105,274.548,34.7429,nan,nan,0.579887,0.344045
197106,274.548,34.7429,nan,nan,0.54329,0.35331
197107,274.55,34.7429,nan,nan,0.596677,0.397089
197108,274.55,34.7424,nan,nan,0.603332,0.402346
197109,274.55,34.7423,nan,nan,0.575657,0.366078
197110,274.55,34.7418,nan,nan,0.562407,0.301857
197111,274.55,34.7415,nan,nan,0.578847,0.339592
197112,274.55,34.7414,nan,nan,0.585919,0.352327
197201,274.549,34.7413,nan,nan,0.633453,0.392087
197202,274.55,34.7407,nan,nan,0.650478,0.438904
197203,274.549,34.7417,nan,nan,0.56949,0.36335
197204,274.548,34.7418,nan,nan,0.586094,0.369604
197205,274.547,34.7421,nan,nan,0.505601,0.277411
197206,274.549,34.7416,nan,nan,0.522808,0.330091
197207,274.549,34.7417,nan,nan,0.527758,0.299528
197208,274.549,34.7412,nan,nan,0.570746,0.304162
197209,274.55,34.7406,nan,nan,0.588183,0.309211
197210,274.549,34.7404,nan,nan,0.607388,0.34527
197211,274.55,34.74,nan,nan,0.59001,0.334136
197212,274.55,34.7405,nan,nan,0.629343,0.324041
197301,274.55,34.741,nan,nan,0.602081,0.338504
197302,274.549,34.741,nan,nan,0.641584,0.415568
197303,274.548,34.7415,nan,nan,0.656433,0.384793
197304,274.547,34.7423,nan,nan,0.486669,0.27059
197305,274.547,34.7427,nan,nan,0.511337,0.277962
197306,274.548,34.7423,nan,nan,0.572808,0.318178
197307,274.549,34.7419,nan,nan,0.546293,0.369688
197308,274.55,34.7416,nan,nan,0.607227,0.291329
197309,274.55,34.7411,nan,nan,0.569841,0.291731
197310,274.55,34.7406,nan,nan,0.56225,0.301594
197311,274.55,34.7407,nan,nan,0.565525,0.310535
197312,274.551,34.7404,nan,nan,0.575448,0.293989
197401,274.549,34.741,nan,nan,0.608442,0.358611
197402,274.55,34.7415,nan,nan,0.608941,0.350995
197403,274.549,34.7417,nan,nan,0.606822,0.322556
197404,274.549,34.7423,nan,nan,0.572343,0.282848
197405,274.548,34.7424,nan,nan,0.515689,0.291577
197406,274.548,34.7425,nan,nan,0.465918,0.257747
197407,274.549,34.742,nan,nan,0.51328,0.255371
197408,274.549,34.742,nan,nan,0.54426,0.277972
197409,274.55,34.7413,nan,nan,0.502946,0.248566
197410,274.55,34.741,nan,nan,0.523123,0.222921
197411,274.55,34.7408,nan,nan,0.557159,0.26626
197412,274.551,34.7409,nan,nan,0.550084,0.277888
197501,274.551,34.7413,nan,nan,0.558482,0.32111
197502,274.552,34.7414,nan,nan,0.595884,0.325016
197503,274.551,34.7419,nan,nan,0.552125,0.322064
197504,274.55,34.7423,nan,nan,0.512861,0.298163
197505,274.549,34.7425,nan,nan,0.506826,0.329123
197506,274.55,34.7427,nan,nan,0.506121,0.311966
197507,274.551,34.7429,nan,nan,0.480605,0.271367
197508,274.552,34.7425,nan,nan,0.495388,0.275896
197509,274.552,34.7422,nan,nan,0.493462,0.287287
197510,274.552,34.7421,nan,nan,0.537231,0.265338
197511,274.553,34.742,nan,nan,0.523787,0.247062
197512,274.553,34.742,nan,nan,0.501049,0.207716
197601,274.552,34.7413,nan,nan,0.580541,0.326521
197602,274.553,34.7419,nan,nan,0.586238,0.338801
197603,274.551,34.7427,nan,nan,0.527525,0.293436
197604,274.55,34.7432,nan,nan,0.470577,0.277196
197605,274.549,34.7431,nan,nan,0.478373,0.268552
197606,274.55,34.7424,nan,nan,0.473411,0.269176
197607,274.551,34.7422,nan,nan,0.544037,0.32916
197608,274.551,34.742,nan,nan,0.543361,0.373969
197609,274.552,34.7416,nan,nan,0.511802,0.281428
197610,274.552,34.7414,nan,nan,0.531265,0.308957
197611,274.553,34.7413,nan,nan,0.556357,0.276039
197612,274.552,34.7412,nan,nan,0.52598,0.289615
197701,274.551,34.7414,nan,nan,0.598201,0.335602
197702,274.551,34.7413,nan,nan,0.593034,0.316262
197703,274.551,34.7414,nan,nan,0.581,0.334989
197704,274.55,34.742,nan,nan,0.523333,0.258287
197705,274.55,34.7423,nan,nan,0.525276,0.236591
197706,274.55,34.7422,nan,nan,0.539361,0.2745
197707,274.55,34.7422,nan,nan,0.506387,0.300608
197708,274.551,34.7417,nan,nan,0.490434,0.261223
197709,274.552,34.7415,nan,nan,0.485127,0.2574
197710,274.551,34.7413,nan,nan,0.520373,0.261881
197711,274.551,34.7412,nan,nan,0.564976,0.328801
197712,274.55,34.7409,nan,nan,0.602599,0.304376
197801,274.55,34.7414,nan,nan,0.560333,0.315906
197802,274.549,34.7414,nan,nan,0.607388,0.343827
197803,274.549,34.7416,nan,nan,0.621926,0.327671
197804,274.547,34.7419,nan,nan,0.586382,0.340201
197805,274.547,34.742,nan,nan,0.573348,0.309529
197806,274.548,34.742,nan,nan,0.49872,0.298896
197807,274.549,34.7418,nan,nan,0.536799,0.328718
197808,274.55,34.7413,nan,nan,0.531733,0.302194
197809,274.55,34.7412,nan,nan,0.542152,0.284356
197810,274.55,34.7409,nan,nan,0.594122,0.278067
197811,274.549,34.7408,nan,nan,0.579763,0.259288
197812,274.551,34.741,nan,nan,0.61916,0.255241
197901,274.552,34.7407,nan,nan,0.657687,0.3423
197902,274.552,34.7411,nan,nan,0.644477,0.364919
197903,274.551,34.7415,nan,nan,0.660133,0.3703
197904,274.551,34.7417,nan,nan,0.586574,0.352134
197905,274.55,34.7421,nan,nan,0.566014,0.343115
197906,274.551,34.7424,nan,nan,0.539781,0.341276
197907,274.551,34.7419,nan,nan,0.541647,0.304719
197908,274.552,34.7416,nan,nan,0.576712,0.317221
197909,274.552,34.7412,nan,nan,0.556537,0.317194
197910,274.552,34.7411,nan,nan,0.553434,0.317288
197911,274.553,34.7411,nan,nan,0.619262,0.298685
197912,274.552,34.7413,nan,nan,0.628156,0.302356
198001,274.553,34.7414,nan,nan,0.641058,0.351408
198002,274.554,34.7417,nan,nan,0.635544,0.366926
198003,274.554,34.742,nan,nan,0.659801,0.38706
198004,274.553,34.7424,nan,nan,0.623391,0.311104
198005,274.551,34.7425,nan,nan,0.607584,0.333907
198006,274.552,34.7426,nan,nan,0.56036,0.278219
198007,274.552,34.742,nan,nan,0.573895,0.276923
198008,274.552,34.7418,nan,nan,0.572942,0.330317
198009,274.552,34.7416,nan,nan,0.580767,0.285599
198010,274.551,34.7413,nan,nan,0.573466,0.205801
198011,274.551,34.7412,nan,nan,0.5828,0.239863
198012,274.552,34.7414,nan,nan,0.633957,0.2317
198101,274.55,34.741,nan,nan,0.609314,0.323751
198102,274.549,34.7414,nan,nan,0.601473,0.318295
198103,274.547,34.7416,nan,nan,0.664271,0.356418
198104,274.549,34.742,nan,nan,0.591655,0.303268
198105,274.548,34.7423,nan,nan,0.614167,0.287772
198106,274.548,34.7422,nan,nan,0.545587,0.323935
198107,274.548,34.7421,nan,nan,0.583814,0.312106
198108,274.549,34.7417,nan,nan,0.551498,0.271282
198109,274.55,34.7414,nan,nan,0.543651,0.224735
198110,274.551,34.7412,nan,nan,0.561464,0.255136
198111,274.551,34.7411,nan,nan,0.629015,0.374144
198112,274.551,34.7412,nan,nan,0.588091,0.232522
198201,274.551,34.741,nan,nan,0.612776,0.250478
198202,274.552,34.7413,nan,nan,0.624554,0.25938
198203,274.551,34.7416,nan,nan,0.646093,0.267396
198204,274.55,34.7422,nan,nan,0.608589,0.264934
198205,274.549,34.7424,nan,nan,0.615788,0.282397
198206,274.549,34.7423,nan,nan,0.612359,0.301441
198207,274.549,34.7421,nan,nan,0.622824,0.32939
198208,274.55,34.7418,nan,nan,0.606963,0.301385
198209,274.551,34.7415,nan,nan,0.60183,0.272464
198210,274.551,34.7412,nan,nan,0.592706,0.317058
198211,274.551,34.7409,nan,nan,0.628763,0.303049
198212,274.55,34.7407,nan,nan,0.652524,0.313168
198301,274.551,34.7411,nan,nan,0.688671,0.370878
198302,274.549,34.7408,nan,nan,0.665527,0.324491
198303,274.55,34.7412,nan,nan,0.678947,0.356392
198304,274.549,34.7416,nan,nan,0.674391,0.334052
198305,274.549,34.742,nan,nan,0.6094,0.292121
198306,274.549,34.7418,nan,nan,0.597714,0.277873
198307,274.549,34.7416,nan,nan,0.630813,0.321546
198308,274.549,34.7414,nan,nan,0.614437,0.288953
198309,274.549,34.7412,nan,nan,0.582212,0.25918
198310,274.55,34.7412,nan,nan,0.622037,0.302672
198311,274.549,34.7411,nan,nan,0.641453,0.351913
198312,274.549,34.7413,nan,nan,0.59332,0.292178
198401,274.549,34.7412,nan,nan,0.670542,0.309572
198402,274.549,34.7414,nan,nan,0.636003,0.287974
198403,274.548,34.7417,nan,nan,0.630106,0.284701
198404,274.547,34.7422,nan,nan,0.608329,0.323578
198405,274.546,34.7426,nan,nan,0.585377,0.247011
198406,274.547,34.7424,nan,nan,0.530713,0.253271
198407,274.548,34.742,nan,nan,0.561338,0.273133
198408,274.548,34.7424,nan,nan,0.603695,0.275089
198409,274.549,34.7422,nan,nan,0.585845,0.199101
198410,274.548,34.7418,nan,nan,0.640723,0.245546
198411,274.549,34.7415,nan,nan,0.639683,0.29637
198412,274.55,34.7414,nan,nan,0.646069,0.282899
198501,274.549,34.7415,nan,nan,0.646418,0.281366
198502,274.549,34.7414,nan,nan,0.663631,0.308605
198503,274.55,34.7414,nan,nan,0.647744,0.348991
198504,274.549,34.7418,nan,nan,0.632549,0.324112
198505,274.549,34.7421,nan,nan,0.612182,0.286493
198506,274.549,34.7421,nan,nan,0.586082,0.31984
198507,274.55,34.7418,nan,nan,0.652272,0.29167
198508,274.55,34.7419,nan,nan,0.615041,0.28258
198509,274.55,34.7416,nan,nan,0.602457,0.240866
198510,274.55,34.7414,nan,nan,0.611232,0.22982
198511,274.55,34.7412,nan,nan,0.656018,0.222329
198512,274.55,34.7412,nan,nan,0.669477,0.220908
198601,274.548,34.7414,nan,nan,0.638734,0.308796
198602,274.549,34.7414,nan,nan,0.646915,0.310046
198603,274.549,34.7418,nan,nan,0.635697,0.252679
198604,274.545,34.7425,nan,nan,0.6499,0.344529
198605,274.546,34.7427,nan,nan,0.586801,0.347098
198606,274.545,34.7425,nan,nan,0.594421,0.316144
198607,274.546,34.7421,nan,nan,0.635546,0.268216
198608,274.547,34.7413,nan,nan,0.650236,0.275777
198609,274.548,34.7409,nan,nan,0.63351,0.292129
198610,274.549,34.7407,nan,nan,0.637243,0.289387
198611,274.549,34.7404,nan,nan,0.670061,0.328081
198612,274.55,34.7405,nan,nan,0.641962,0.29288
198701,274.55,34.7408,nan,nan,0.708314,0.293918
198702,274.548,34.7408,nan,nan,0.712976,0.341035
198703,274.549,34.741,nan,nan,0.707258,0.338692
198704,274.547,34.741,nan,nan,0.680227,0.293676
198705,274.546,34.7413,nan,nan,0.688998,0.335302
198706,274.546,34.7419,nan,nan,0.643839,0.349377
198707,274.547,34.7419,nan,nan,0.652721,0.391675
198708,274.548,34.7415,nan,nan,0.657192,0.315809
198709,274.548,34.7412,nan,nan,0.639851,0.317529
198710,274.547,34.741,nan,nan,0.651993,0.321549
198711,274.546,34.7408,nan,nan,0.685002,0.353033
198712,274.546,34.7404,nan,nan,0.723827,0.351966
198801,274.547,34.7407,nan,nan,0.694094,0.313347
198802,274.547,34.7411,nan,nan,0.715452,0.387856
198803,274.546,34.7417,nan,nan,0.684534,0.356572
198804,274.545,34.7423,nan,nan,0.657785,0.308459
198805,274.545,34.7422,nan,nan,0.642733,0.331659
198806,274.545,34.7419,nan,nan,0.629059,0.312907
198807,274.546,34.7416,nan,nan,0.623868,0.297048
198808,274.547,34.7411,nan,nan,0.657899,0.316812
198809,274.547,34.7412,nan,nan,0.615071,0.3432
198810,274.547,34.7414,nan,nan,0.649074,0.338735
198811,274.546,34.7411,nan,nan,0.610061,0.301152
198812,274.548,34.7413,nan,nan,0.560299,0.280107
198901,274.547,34.7416,nan,nan,0.598433,0.270974
198902,274.547,34.7418,nan,nan,0.670412,0.317269
198903,274.547,34.7421,nan,nan,0.671915,0.290521
198904,274.545,34.7422,nan,nan,0.626117,0.269142
198905,274.544,34.7425,nan,nan,0.632097,0.333908
198906,274.546,34.7422,nan,nan,0.619568,0.291105
198907,274.547,34.7415,nan,nan,0.620406,0.271746
198908,274.548,34.7412,nan,nan,0.614652,0.264109
198909,274.547,34.7409,nan,nan,0.604186,0.283302
198910,274.547,34.7406,nan,nan,0.634293,0.29714
198911,274.546,34.7406,nan,nan,0.629614,0.342669
198912,274.547,34.7407,nan,nan,0.599978,0.235282
199001,274.548,34.7408,nan,nan,0.658102,0.307747
199002,274.548,34.7408,nan,nan,0.690238,0.3288
199003,274.547,34.7411,nan,nan,0.671808,0.330495
199004,274.547,34.7415,nan,nan,0.658579,0.284615
199005,274.546,34.7418,nan,nan,0.648634,0.314229
199006,274.546,34.7417,nan,nan,0.654864,0.26271
199007,274.546,34.7414,nan,nan,0.619948,0.229189
199008,274.547,34.741,nan,nan,0.628332,0.208591
199009,274.548,34.7406,nan,nan,0.614727,0.246451
199010,274.548,34.7405,nan,nan,0.629954,0.272927
199011,274.548,34.7404,nan,nan,0.648021,0.24895
199012,274.548,34.7406,nan,nan,0.666111,0.224039
199101,274.549,34.7406,nan,nan,0.680873,0.272359
199102,274.549,34.7406,nan,nan,0.664411,0.286614
199103,274.547,34.7408,nan,nan,0.679553,0.25767
199104,274.547,34.7414,nan,nan,0.622885,0.229781
199105,274.546,34.7415,nan,nan,0.605259,0.284665
199106,274.546,34.7413,nan,nan,0.615291,0.258011
199107,274.546,34.7411,nan,nan,0.633655,0.274675
199108,274.546,34.7404,nan,nan,0.619289,0.268056
199109,274.546,34.7401,nan,nan,0.611241,0.247521
199110,274.546,34.74,nan,nan,0.617971,0.274788
199111,274.546,34.74,nan,nan,0.621578,0.256349
199112,274.547,34.7401,nan,nan,0.613543,0.198855
199201,274.547,34.7402,nan,nan,0.617219,0.195193
