start_year,end_year,forecast members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,1980,-0.5771405,-0.6333374,-0.57786715,-0.6962436,-0.5579113,-0.5544129,-0.54575425,-0.6511315,-0.5665078,-0.61514914,-0.64841944,-0.65701616,-0.6938416,-0.6529664,-0.6672228,-0.7553197,-0.7157215,-0.70145065,-0.6091288,-0.6860938,-0.6916707,-0.74879986,-0.6956512,-0.7364974,-0.8408023,-0.78331023,-0.62893426,-0.75395185,-0.708331,-0.7882163,-0.47987658,-0.49583226,-0.51588565,-0.7535696,-0.7091885,-0.7010639,-0.6354619,-0.69693464,-0.73715764,-0.738401,-0.742835,-0.7425984,-0.6464051,-0.48575217,-0.45917472,-0.40387073,-0.50180656,-0.4084261,-0.42536744,-0.49889725,-0.41955596,-0.46722823,-0.45461994,-0.65163547,-0.65321326,-0.71740925,-0.6864883,-0.68684024,-0.6891022,-0.6421254,-0.66474944,-0.6237141,-0.7598392,-0.4759594,-0.49333343,-0.49437863,-0.44903794,-0.4854847,-0.5430628,-0.4679388,-0.5164851,-0.43213472,-0.51178765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,1981,-0.57082796,-0.5890078,-0.60117835,-0.60066354,-0.5155295,-0.55734235,-0.55375767,-0.5069382,-0.55430996,-0.5814014,-0.55982,-0.5271932,-0.591663,-0.56570417,-0.57174027,-0.49801722,-0.65864235,-0.64387745,-0.554861,-0.7093546,-0.7632788,-0.72028536,-0.7169467,-0.70785636,-0.7058551,-0.7621594,-0.69671786,-0.73643667,-0.6651541,-0.66496706,-0.5008722,-0.510195,-0.5053195,-0.6742573,-0.70143235,-0.7180463,-0.6665256,-0.7225119,-0.74717593,-0.70268,-0.70803106,-0.72543114,-0.6335772,-0.45193094,-0.40819868,-0.4059747,-0.42332706,-0.42061034,-0.48568892,-0.41095752,-0.4390336,-0.43424472,-0.42486367,-0.5804907,-0.58309186,-0.55993474,-0.723252,-0.6117365,-0.67396176,-0.6137883,-0.6203184,-0.642838,-0.67103523,-0.50343287,-0.48259622,-0.4564119,-0.4582611,-0.4678523,-0.5187062,-0.5288224,-0.49348336,-0.53105295,-0.45140553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,1982,-0.5089096,-0.6310245,-0.4675755,-0.54472506,-0.50607646,-0.65477645,-0.48133755,-0.5822326,-0.59076506,-0.575618,-0.6088,-0.5748945,-0.66638225,-0.73772824,-0.61074054,-0.5491961,-0.7060958,-0.61254036,-0.5899219,-0.70001704,-0.7428608,-0.77719957,-0.66371214,-0.7244093,-0.7894784,-0.6761011,-0.7032998,-0.69207203,-0.7014697,-0.69418895,-0.46695107,-0.46716708,-0.49157396,-0.62083375,-0.6216628,-0.6577044,-0.5935949,-0.7012149,-0.65406585,-0.5745853,-0.65242803,-0.6572258,-0.57624096,-0.46480817,-0.43085974,-0.44165406,-0.44855824,-0.41989884,-0.4126709,-0.35309553,-0.40555772,-0.4181103,-0.398327,-0.7630452,-0.73136806,-0.5991932,-0.6404773,-0.7868576,-0.7005156,-0.63645905,-0.67552394,-0.6973096,-0.65756017,-0.48144227,-0.48253602,-0.4929862,-0.46348658,-0.48554307,-0.52463967,-0.50256205,-0.5062367,-0.49262363,-0.48329145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,1983,-0.60415494,-0.52432,-0.50793856,-0.5560443,-0.6013608,-0.52442896,-0.54208374,-0.5706378,-0.65523285,-0.6632462,-0.6557548,-0.60678095,-0.58608663,-0.5619254,-0.57719916,-0.56001323,-0.62597424,-0.5704213,-0.5712646,-0.64621955,-0.66913724,-0.6521289,-0.64343315,-0.7201094,-0.68933785,-0.70010567,-0.76377606,-0.6711129,-0.69739354,-0.7023399,-0.4521041,-0.4118657,-0.47449732,-0.5848298,-0.70294577,-0.70791376,-0.61553454,-0.7144052,-0.61436117,-0.6340592,-0.69811755,-0.65132904,-0.53059137,-0.41426843,-0.41651636,-0.38191703,-0.3785924,-0.41063562,-0.35485768,-0.43440405,-0.39572442,-0.42810598,-0.3792341,-0.7142149,-0.67055804,-0.57460654,-0.6229166,-0.66797024,-0.6811504,-0.6045195,-0.5928167,-0.6973076,-0.63044953,-0.46461087,-0.41831678,-0.46775022,-0.38306412,-0.45973188,-0.43219957,-0.48065877,-0.4910162,-0.44996518,-0.44712597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,1984,-0.51218307,-0.6189165,-0.63411653,-0.6879564,-0.5126939,-0.64205396,-0.66225195,-0.64869386,-0.63153136,-0.66705954,-0.50610757,-0.47390634,-0.58290136,-0.58401024,-0.57445496,-0.5806333,-0.5636319,-0.6840588,-0.5931366,-0.671531,-0.63353133,-0.6013166,-0.5472092,-0.65110457,-0.643983,-0.616567,-0.66003734,-0.6246685,-0.667418,-0.6243315,-0.44590154,-0.37783664,-0.45793098,-0.5198163,-0.5922159,-0.6343661,-0.6494915,-0.6163527,-0.6255702,-0.5409383,-0.6241169,-0.6231855,-0.5635136,-0.47256655,-0.41499862,-0.38721222,-0.41349822,-0.40327317,-0.40035787,-0.33555686,-0.3953908,-0.39698452,-0.38850218,-0.685723,-0.592463,-0.5184407,-0.61261237,-0.66812617,-0.60213107,-0.5881897,-0.57715523,-0.5990863,-0.6156457,-0.48776382,-0.5116104,-0.5052229,-0.46561274,-0.44602188,-0.47903404,-0.43414626,-0.42970124,-0.45676917,-0.43839717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,1985,-0.543305,-0.4996348,-0.5410808,-0.69322044,-0.5358504,-0.51565826,-0.5035499,-0.593192,-0.62731284,-0.57144207,-0.91841555,-0.7586234,-0.84412354,-0.8487136,-0.68486613,-0.49220568,-0.56627774,-0.60337585,-0.49500147,-0.58470094,-0.6641386,-0.61241865,-0.6041204,-0.58988345,-0.64557284,-0.6960687,-0.5516282,-0.562487,-0.5643696,-0.61576986,-0.4752118,-0.4144938,-0.4201873,-0.48694396,-0.60251576,-0.63405114,-0.58052766,-0.63087606,-0.6090736,-0.57942516,-0.6038281,-0.533233,-0.56195384,-0.388922,-0.39940324,-0.35540563,-0.3425281,-0.3444047,-0.46617728,-0.45108542,-0.33181754,-0.39972764,-0.38369557,-0.54978347,-0.57357514,-0.43715638,-0.6368669,-0.5949039,-0.6413621,-0.6365892,-0.5807887,-0.6091506,-0.6338053,-0.46400675,-0.49237424,-0.41632032,-0.36496025,-0.48199758,-0.46200666,-0.49963993,-0.43019408,-0.40111527,-0.47492057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,1986,-0.4729004,-0.5296564,-0.53647536,-0.47608528,-0.5737146,-0.54852355,-0.5064446,-0.41706675,-0.53276926,-0.61389345,-0.56690586,-0.5901306,-0.62768877,-0.5554396,-0.4338519,-0.4697686,-0.5833849,-0.5617322,-0.50599676,-0.5691772,-0.5961131,-0.6182839,-0.56750894,-0.6279241,-0.7017713,-0.5618144,-0.60119164,-0.56762034,-0.63227785,-0.6049,-0.4580635,-0.41968232,-0.42690164,-0.48171645,-0.50499684,-0.5534677,-0.551297,-0.5490195,-0.545569,-0.55713236,-0.5158425,-0.47756165,-0.5143338,-0.3746177,-0.43305606,-0.31579417,-0.33523154,-0.38671914,-0.3297936,-0.33270726,-0.3910294,-0.39312392,-0.42960137,-0.57424754,-0.53569734,-0.5288776,-0.5910388,-0.55126256,-0.51915014,-0.5449195,-0.588576,-0.6401876,-0.51303416,-0.41626468,-0.3171663,-0.40908712,-0.46281093,-0.54310226,-0.51410127,-0.5471192,-0.5107094,-0.41177383,-0.46400174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,1987,-0.51791537,-0.47593674,-0.4546117,-0.53969526,-0.4791429,-0.48195094,-0.5003003,-0.50166965,-0.43984374,-0.50644773,-0.4413511,-0.53612196,-0.52853954,-0.51337314,-0.48642427,-0.41436133,-0.59933364,-0.5671387,-0.46219367,-0.53408855,-0.68856657,-0.5465141,-0.5552412,-0.75089973,-0.5886137,-0.66009206,-0.6332236,-0.6057731,-0.5985857,-0.5971531,-0.42700592,-0.44795752,-0.4279956,-0.43328103,-0.44719046,-0.5724122,-0.58116007,-0.5040732,-0.43835607,-0.603387,-0.5176165,-0.4997446,-0.5256381,-0.4266708,-0.38792726,-0.45325804,-0.38125205,-0.38721108,-0.38106745,-0.37491363,-0.3847205,-0.39048517,-0.3814867,-0.62033653,-0.54571116,-0.47744107,-0.45773134,-0.58151716,-0.626574,-0.49952906,-0.51534945,-0.59171396,-0.4514874,-0.46224493,-0.36336514,-0.39439744,-0.3969143,-0.38651136,-0.42196888,-0.4894125,-0.4608883,-0.37440166,-0.42167076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,1988,-0.5134566,-0.4973897,-0.46043348,-0.49516192,-0.534687,-0.5505457,-0.5053965,-0.4820841,-0.47784153,-0.42595237,-0.47840625,-0.5393202,-0.48950487,-0.56433237,-0.4071095,-0.4472502,-0.52578807,-0.4758888,-0.40704554,-0.56934965,-0.53100497,-0.68307126,-0.5577066,-0.6286154,-0.7306038,-0.6773002,-0.5149632,-0.5054351,-0.56921375,-0.57818073,-0.40850368,-0.34690857,-0.36909014,-0.3869333,-0.45334825,-0.52606803,-0.5410143,-0.5286136,-0.42725772,-0.50516534,-0.40349633,-0.46349826,-0.5063021,-0.32286197,-0.39600423,-0.374966,-0.34874234,-0.39103162,-0.2996416,-0.36399838,-0.33033502,-0.32340372,-0.41466898,-0.56243193,-0.53039676,-0.52630675,-0.46867388,-0.5737389,-0.4534328,-0.5535275,-0.41760635,-0.53387344,-0.48284572,-0.3627712,-0.46005052,-0.434126,-0.3873741,-0.4318735,-0.39042288,-0.41010532,-0.4318923,-0.4326384,-0.39329037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,1989,-0.4910632,-0.4608129,-0.44791803,-0.47005597,-0.47333017,-0.5226856,-0.4652165,-0.60653406,-0.5748857,-0.5100924,-0.41870585,-0.31356397,-0.36152607,-0.4188563,-0.40092868,-0.42087236,-0.42013568,-0.4621039,-0.5014734,-0.4900945,-0.56638885,-0.6524725,-0.5433879,-0.5780154,-0.590752,-0.66996247,-0.5638877,-0.60902655,-0.5856527,-0.58575606,-0.35292563,-0.3919682,-0.41042924,-0.2684188,-0.464621,-0.4837833,-0.4312009,-0.3978024,-0.31894806,-0.37354583,-0.33031958,-0.37476677,-0.42574364,-0.3465107,-0.42956027,-0.38245833,-0.35693714,-0.3823989,-0.4129367,-0.42460164,-0.30536893,-0.4253865,-0.335985,-0.49328786,-0.5221587,-0.51588714,-0.56455237,-0.56475466,-0.4893097,-0.446603,-0.44443196,-0.52873456,-0.4876279,-0.3583458,-0.359974,-0.2794897,-0.3260615,-0.31662512,-0.27293816,-0.41219634,-0.34844357,-0.24508604,-0.33920088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,1990,-0.47675234,-0.57256067,-0.47522172,-0.44221878,-0.5811931,-0.61845297,-0.46196923,-0.50317293,-0.5220089,-0.5452569,-0.36559033,-0.3695944,-0.39965326,-0.36609516,-0.34884673,-0.3591706,-0.41871944,-0.36723208,-0.43282747,-0.46009827,-0.47595644,-0.5755096,-0.55411065,-0.54407555,-0.56717455,-0.47124887,-0.50404817,-0.6596664,-0.5736846,-0.59222823,-0.33558086,-0.32821485,-0.36413723,-0.37607428,-0.38346928,-0.39661685,-0.4585836,-0.43331248,-0.32091552,-0.3761831,-0.37354094,-0.27533156,-0.40657955,-0.41160393,-0.31419,-0.2709089,-0.34958518,-0.2905518,-0.3418041,-0.30813178,-0.2901923,-0.34252194,-0.31864974,-0.44279355,-0.41708,-0.5590399,-0.574214,-0.50566405,-0.5233583,-0.46190158,-0.45277008,-0.45134765,-0.4993767,-0.29386872,-0.3884837,-0.39472717,-0.36273924,-0.29812437,-0.43029198,-0.3783287,-0.3964365,-0.4201432,-0.3915051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,1991,-0.41015512,-0.46522254,-0.4693345,-0.5384781,-0.5054523,-0.55268586,-0.5406973,-0.5348341,-0.548,-0.49017414,-0.26334906,-0.32728273,-0.43227044,-0.3698746,-0.37467736,-0.37742513,-0.39921197,-0.39991313,-0.35790125,-0.46516123,-0.5516353,-0.6043085,-0.5298958,-0.56094295,-0.64629996,-0.6185323,-0.5991802,-0.5455456,-0.54380906,-0.6058639,-0.38919625,-0.3674708,-0.3687144,-0.3555775,-0.41539747,-0.45536718,-0.41769728,-0.39791194,-0.34492728,-0.46053314,-0.36756113,-0.3051221,-0.49806595,-0.32934135,-0.2917785,-0.33336678,-0.35822776,-0.31492564,-0.25848967,-0.2627483,-0.31056625,-0.27684826,-0.32911247,-0.5134758,-0.47668466,-0.4937125,-0.43624225,-0.47732562,-0.44188482,-0.527737,-0.4563056,-0.36419204,-0.5407504,-0.2806407,-0.21462186,-0.31452847,-0.16928001,-0.24621311,-0.27396202,-0.22100393,-0.29719603,-0.28170353,-0.2675569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,1992,-0.5766236,-0.5211929,-0.5595871,-0.5545825,-0.47367176,-0.5480818,-0.46862245,-0.61817056,-0.5061206,-0.5223788,-0.43006474,-0.3972358,-0.482282,-0.46348804,-0.39441153,-0.46581417,-0.5287311,-0.49733543,-0.5148974,-0.5081977,-0.60781515,-0.640169,-0.5581369,-0.58924145,-0.5708672,-0.5525466,-0.61085165,-0.521208,-0.5866618,-0.57620394,-0.42024508,-0.40883464,-0.41732597,-0.3307191,-0.36989743,-0.48091713,-0.46069878,-0.4746433,-0.35200167,-0.46123195,-0.40312576,-0.34663472,-0.49141026,-0.33627045,-0.38338315,-0.42419997,-0.36382988,-0.3670388,-0.3677278,-0.31349197,-0.3783768,-0.43992177,-0.38100964,-0.55545056,-0.48636642,-0.5324989,-0.4961914,-0.42365426,-0.63924706,-0.5485662,-0.5448963,-0.557909,-0.6458412,-0.39606982,-0.3416373,-0.3365204,-0.33534655,-0.41406488,-0.33010957,-0.32723182,-0.32475942,-0.295221,-0.3748648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,1993,-0.51518714,-0.5458789,-0.43231478,-0.4932762,-0.5570256,-0.5859588,-0.513521,-0.47279865,-0.51206154,-0.46409935,-0.2924096,-0.3448791,-0.44016162,-0.48138905,-0.50390023,-0.4205967,-0.46196824,-0.37063664,-0.4472978,-0.44258767,-0.49228305,-0.5420438,-0.58361375,-0.55765903,-0.51951283,-0.44892606,-0.4867414,-0.5628077,-0.5378184,-0.562671,-0.39029258,-0.38871083,-0.44449073,-0.43058953,-0.4349133,-0.48897767,-0.4537619,-0.5133489,-0.3761837,-0.4393429,-0.38416293,-0.33214003,-0.52070326,-0.39639795,-0.31805062,-0.31673697,-0.38674313,-0.32680282,-0.36502373,-0.38595742,-0.3613194,-0.37659246,-0.41091242,-0.5551914,-0.44564623,-0.46201736,-0.48807096,-0.49913493,-0.5231008,-0.48201472,-0.49661198,-0.5021353,-0.42900366,-0.3437373,-0.3207206,-0.3452129,-0.3321557,-0.37790787,-0.31231004,-0.32485062,-0.3547876,-0.32864466,-0.2633465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,1994,-0.40788794,-0.45483312,-0.3979721,-0.44926542,-0.5112216,-0.43951163,-0.4697586,-0.48222214,-0.52259696,-0.4226513,-0.3896811,-0.4236713,-0.45139116,-0.4107147,-0.4427797,-0.42094675,-0.49482828,-0.40198,-0.506755,-0.47415584,-0.5548305,-0.5635572,-0.5100721,-0.50328475,-0.5558444,-0.5154055,-0.5833189,-0.5108976,-0.48925304,-0.5423647,-0.403785,-0.3843307,-0.32005152,-0.41664585,-0.4136138,-0.44043428,-0.46699387,-0.39218956,-0.30066586,-0.47498685,-0.30533165,-0.2797755,-0.37722024,-0.36421323,-0.42641917,-0.32426822,-0.3147505,-0.37425846,-0.34727302,-0.29533187,-0.34080544,-0.3291491,-0.31446558,-0.40162507,-0.39577335,-0.3735488,-0.5244791,-0.4460908,-0.34029078,-0.43265343,-0.4054246,-0.39970142,-0.44247118,-0.29684076,-0.35604262,-0.29020062,-0.28686228,-0.34226954,-0.2746602,-0.29142815,-0.24965286,-0.32086968,-0.34563667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,1995,-0.5216855,-0.4319869,-0.4176703,-0.49589604,-0.43500823,-0.3731173,-0.40308633,-0.38500738,-0.53506565,-0.47860652,-0.42315736,-0.43798894,-0.45557895,-0.47954887,-0.4457303,-0.44981208,-0.5800234,-0.51063496,-0.46973592,-0.499214,-0.5294616,-0.62239075,-0.46831703,-0.5464247,-0.51797163,-0.60011744,-0.53057486,-0.53780967,-0.50489867,-0.59404474,-0.32830232,-0.4291337,-0.3364531,-0.34825623,-0.4158404,-0.44079638,-0.4358552,-0.46551028,-0.34855115,-0.4610787,-0.2687585,-0.22434008,-0.43632907,-0.33080143,-0.33196253,-0.35891384,-0.32559314,-0.3279739,-0.34968823,-0.383794,-0.29246348,-0.3143479,-0.35398656,-0.39932677,-0.32396472,-0.42590356,-0.4461419,-0.46898285,-0.36902264,-0.3816226,-0.34385398,-0.38014817,-0.421803,-0.3268242,-0.2803723,-0.3468774,-0.38723734,-0.33990392,-0.32910436,-0.31697512,-0.35932216,-0.34227368,-0.34656054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,1996,-0.47575912,-0.5358669,-0.4688812,-0.46577233,-0.49101114,-0.52804786,-0.41686338,-0.43979383,-0.44434753,-0.48603672,-0.344143,-0.43625695,-0.44133654,-0.45854092,-0.4229487,-0.5010141,-0.5074741,-0.40786314,-0.4946075,-0.44542703,-0.48546633,-0.48267084,-0.4006332,-0.4936645,-0.4846776,-0.5044811,-0.4262023,-0.56544477,-0.4060885,-0.49518204,-0.37680322,-0.329433,-0.39930072,-0.3277591,-0.39800844,-0.39905453,-0.41817197,-0.31875563,-0.35331693,-0.40825337,-0.29584542,-0.29169208,-0.4945159,-0.365134,-0.29534915,-0.29845387,-0.36376598,-0.34789985,-0.365066,-0.28386953,-0.35425317,-0.33278942,-0.2639674,-0.41551933,-0.42652264,-0.31193832,-0.43890738,-0.46843845,-0.3059989,-0.42138606,-0.3406692,-0.35623348,-0.32428584,-0.43439707,-0.3283412,-0.35720485,-0.3061491,-0.29667228,-0.30329442,-0.30322608,-0.35925022,-0.2561017,-0.3300885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,1997,-0.4854745,-0.51687545,-0.40815678,-0.39790398,-0.5279942,-0.4423875,-0.38809818,-0.38477755,-0.52097404,-0.46382326,-0.3327107,-0.38194412,-0.46261722,-0.3330376,-0.34356242,-0.43472752,-0.44236714,-0.40287083,-0.43514338,-0.46332797,-0.4427932,-0.47206798,-0.5104355,-0.49985513,-0.519082,-0.43080258,-0.4775501,-0.51571107,-0.52387863,-0.44545597,-0.3108917,-0.36698022,-0.26861277,-0.36039284,-0.29501706,-0.37569517,-0.4228877,-0.28871512,-0.34018654,-0.32657546,-0.2945122,-0.30505463,-0.36578152,-0.342982,-0.47646785,-0.33067983,-0.29789108,-0.41771626,-0.24208634,-0.34566802,-0.3643453,-0.3823213,-0.3633228,-0.44278088,-0.4758738,-0.52544576,-0.42710972,-0.41293192,-0.3642154,-0.4191185,-0.38017115,-0.38948232,-0.45004123,-0.32377318,-0.26544657,-0.2803877,-0.35189936,-0.3043846,-0.32732075,-0.34415418,-0.38511932,-0.3601225,-0.23383963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
