Time,Anomaly,Lower,Upper
1850,-0.652,-0.8235450700000002,-0.48045489999999996
1851,-0.4065,-0.58501812,-0.227981887
1852,-0.582,-0.76198336,-0.40201665
1853,-0.5635,-0.72315489,-0.40384508399999997
1854,-0.527,-0.66819067,-0.38580936000000005
1855,-0.6416,-0.7840020299999999,-0.4991979899999999
1856,-0.62,-0.7677395,-0.47226048000000004
1857,-0.747,-0.8960921100000001,-0.5979078900000001
1858,-0.6323,-0.78042034,-0.4841796199999999
1859,-0.5693,-0.71195567,-0.42664432999999996
1860,-0.616,-0.7648114199999999,-0.46718857
1861,-0.7485,-0.9163880600000001,-0.5806119000000001
1862,-0.869,-1.03629055,-0.7017094
1863,-0.7393,-0.9290926999999998,-0.5495073499999998
1864,-0.759,-0.9416279699999999,-0.57637205
1865,-0.6255,-0.8174755799999998,-0.43352445999999994
1866,-0.7065,-0.8870134000000001,-0.52598664
1867,-0.738,-0.9340290800000002,-0.54197092
1868,-0.6987,-0.87635156,-0.52104846
1869,-0.585,-0.7448713999999999,-0.42512860999999996
1870,-0.674,-0.81477193,-0.53322804
1871,-0.669,-0.8145704000000001,-0.52342959
1872,-0.4482,-0.58325944,-0.31314056000000007
1873,-0.52,-0.65120474,-0.38879527
1874,-0.4788,-0.6126914,-0.3449086
1875,-0.705,-0.8434150599999999,-0.56658491
1876,-0.6777,-0.8164612600000001,-0.5389387800000001
1877,-0.464,-0.5927111700000001,-0.33528882000000004
1878,-0.3098,-0.429697388,-0.189902608
1879,-0.5244,-0.65483004,-0.39396997999999994
1880,-0.674,-0.7983188700000001,-0.54968116
1881,-0.5713,-0.6969894600000001,-0.44561054
1882,-0.611,-0.73562002,-0.48637998
1883,-0.569,-0.6833433,-0.45465671999999996
1884,-0.679,-0.7893485400000002,-0.5686514800000002
1885,-0.708,-0.81994462,-0.5960553799999999
1886,-0.775,-0.8766345799999999,-0.6733654099999999
1887,-0.8228,-0.9405740999999999,-0.7050258999999999
1888,-0.681,-0.79494488,-0.56705511
1889,-0.5864,-0.70872537,-0.46407461000000005
1890,-0.7344,-0.85995133,-0.6088486300000001
1891,-0.7373,-0.8733549599999999,-0.60124504
1892,-0.823,-0.95977003,-0.6862299999999999
1893,-0.7607,-0.89761218,-0.6237878
1894,-0.754,-0.8958041699999999,-0.61219581
1895,-0.731,-0.8642690399999999,-0.597731
1896,-0.639,-0.77239418,-0.50560579
1897,-0.5815,-0.72022408,-0.44277589000000006
1898,-0.746,-0.87785707,-0.6141428999999999
1899,-0.6436,-0.7745632999999998,-0.5126367199999999
1900,-0.5825,-0.714476,-0.45052400000000004
1901,-0.62,-0.75485593,-0.48514409
1902,-0.737,-0.8713516399999999,-0.60264837
1903,-0.789,-0.91376654,-0.6642334500000001
1904,-0.8276,-0.9550451,-0.7001549300000001
1905,-0.701,-0.8236363199999999,-0.5783636799999998
1906,-0.647,-0.77281682,-0.5211832000000001
1907,-0.84,-0.9558839499999999,-0.7241160299999999
1908,-0.827,-0.9432952000000001,-0.7107047799999999
1909,-0.862,-0.9701685999999998,-0.75383143
1910,-0.825,-0.9395619000000001,-0.7104380999999999
1911,-0.821,-0.9329774999999999,-0.7090225499999999
1912,-0.759,-0.8617868599999999,-0.6562131299999999
1913,-0.7266,-0.8368078,-0.6163922000000001
1914,-0.579,-0.68657586,-0.47142415000000004
1915,-0.5737,-0.69123236,-0.45616766
1916,-0.7803,-0.9056107600000001,-0.6549892599999998
1917,-0.8955,-1.02992323,-0.7610767499999999
1918,-0.8125,-0.95441555,-0.6705844599999999
1919,-0.7085,-0.84687478,-0.57012521
1920,-0.603,-0.7357256300000001,-0.47027439
1921,-0.5835,-0.70756449,-0.4594355000000001
1922,-0.6963,-0.8069693,-0.5856306800000001
1923,-0.6377,-0.7460822199999999,-0.5293177600000001
1924,-0.634,-0.7426096,-0.5253904
1925,-0.5903,-0.70310945,-0.47749055000000007
1926,-0.4802,-0.58849209,-0.371907918
1927,-0.5864,-0.68948416,-0.48331586000000004
1928,-0.56,-0.6709710600000001,-0.4490289300000001
1929,-0.712,-0.8224169699999998,-0.6015829899999999
1930,-0.485,-0.5986060200000001,-0.37139396
1931,-0.4573,-0.566593925,-0.34800607299999997
1932,-0.505,-0.6114934700000001,-0.39850653
1933,-0.694,-0.7987559799999999,-0.5892439999999999
1934,-0.524,-0.6236671,-0.4243328900000001
1935,-0.552,-0.6494381100000001,-0.45456189999999996
1936,-0.5254,-0.61939832,-0.43140169
1937,-0.3867,-0.4872598229999999,-0.28614017299999994
1938,-0.3833,-0.48140300799999997,-0.28519699299999995
1939,-0.4043,-0.510207486,-0.298392506
1940,-0.2556,-0.37348550599999997,-0.13771449000000002
1941,-0.1783,-0.37868321999999993,0.02208322000000002
