Time,Anomaly,Lower,Upper
1850,-0.05316,-0.22470507,0.11838510000000002
1851,0.10376,-0.07475811999999998,0.282278113
1852,-0.01886,-0.19884336,0.16112335
1853,0.06915,-0.09050489,0.22880491600000002
1854,0.2408,0.09960932999999997,0.38199064
1855,0.1486,0.006197969999999997,0.29100201000000003
1856,0.1747,0.0269605,0.32243952
1857,-0.04095,-0.19004211,0.10814211000000001
1858,0.01103,-0.13709033999999998,0.15915038
1859,0.2219,0.07924432999999997,0.36455567
1860,-0.01747,-0.16628142,0.13134142999999998
1861,0.0974,-0.07048806000000002,0.26528809999999997
1862,-0.11444,-0.28173055,0.052850600000000025
1863,0.1892,-0.000592699999999946,0.37899265000000004
1864,-0.1625,-0.34512797,0.02012794999999995
1865,0.1393,-0.05267558,0.33127554000000003
1866,0.1251,-0.0554134,0.30561336
1867,-0.1273,-0.32332908,0.06872908000000005
1868,0.1327,-0.044951559999999946,0.31035154
1869,0.0852,-0.0746714,0.24507139
1870,-0.06015,-0.20092192999999997,0.08062196000000002
1871,-0.1521,-0.2976704,-0.0065295900000000295
1872,-0.09436,-0.22941943999999997,0.040699439999999976
1873,-0.05905,-0.19025473999999998,0.07215473
1874,0.01903,-0.1148614,0.15292139999999999
1875,-0.2401,-0.37851505999999996,-0.10168491000000002
1876,0.01273,-0.12603126000000003,0.15149121999999998
1877,0.295,0.16628883,0.42371117999999997
1878,0.4333,0.31340261199999997,0.553197392
1879,0.09576,-0.03467003999999996,0.22619002
1880,-0.03967,-0.16398887,0.08464884
1881,0.1649,0.03921053999999999,0.29058946
1882,0.0736,-0.051020020000000055,0.19822001999999997
1883,0.05984,-0.05450329999999998,0.17418328000000002
1884,-0.09235,-0.20269854000000004,0.017998520000000018
1885,-0.10016,-0.21210462000000008,0.011784620000000023
1886,-0.02687,-0.12850457999999992,0.07476458999999996
1887,-0.1433,-0.2610740999999999,-0.025525899999999935
1888,-0.09515,-0.20909487999999998,0.01879489000000001
1889,-0.05826,-0.18058537,0.06406538999999997
