Time,Anomaly,Lower,Upper
1850,-0.869,-1.04054507,-0.6974549000000001
1851,-0.4312,-0.6097181199999999,-0.25268188700000005
1852,-0.6753,-0.8552833599999999,-0.49531665
1853,-0.5894,-0.7490548900000001,-0.429745084
1854,-0.2482,-0.38939067,-0.10700936
1855,-0.3672,-0.5096020299999999,-0.22479799000000006
1856,-0.679,-0.8267395,-0.53126048
1857,-0.7236,-0.87269211,-0.57450789
1858,-0.5347,-0.6828203399999999,-0.38657962
1859,-0.5796,-0.72225567,-0.43694432999999994
1860,-0.482,-0.63081142,-0.33318857
1861,-0.488,-0.6558880600000001,-0.3201119
1862,-0.673,-0.8402905500000001,-0.5057094000000001
1863,-0.5996,-0.7893926999999998,-0.40980734999999996
1864,-0.633,-0.81562797,-0.45037204999999997
1865,-0.7056,-0.89757558,-0.51362446
1866,-0.595,-0.7755133999999999,-0.41448663999999996
1867,-0.607,-0.80302908,-0.41097091999999996
1868,-0.5894,-0.7670515600000001,-0.41174846000000004
1869,-0.35,-0.5098714,-0.19012860999999998
1870,-0.4307,-0.57147193,-0.28992804
1871,-0.518,-0.6635703999999999,-0.37242959
1872,-0.6514,-0.78645944,-0.51634056
1873,-0.3408,-0.4720047399999999,-0.20959527
1874,-0.3918,-0.5256914,-0.25790860000000004
1875,-0.652,-0.79041506,-0.5135849100000001
1876,-0.616,-0.75476126,-0.47723878000000003
1877,-0.2207,-0.34941117,-0.09198882
1878,-0.10834,-0.228237388,0.011557391999999998
1879,-0.549,-0.67943004,-0.41856998
1880,-0.678,-0.8023188700000001,-0.55368116
1881,-0.357,-0.48268946,-0.23131053999999998
1882,-0.6143,-0.7389200199999999,-0.48967997999999996
1883,-0.508,-0.6223433,-0.39365672
1884,-0.647,-0.7573485400000002,-0.5366514800000002
1885,-0.766,-0.8779446200000001,-0.65405538
1886,-0.616,-0.7176345799999999,-0.5143654099999999
1887,-0.861,-0.9787740999999999,-0.7432258999999999
1888,-0.743,-0.85694488,-0.62905511
1889,-0.6904,-0.81272537,-0.56807461
1890,-0.8994,-1.02495133,-0.7738486299999999
1891,-0.6816,-0.8176549599999998,-0.5455450399999999
1892,-0.8125,-0.9492700300000001,-0.6757299999999999
1893,-0.791,-0.92791218,-0.6540878
1894,-0.6724,-0.8142041699999998,-0.5305958099999999
1895,-0.7744,-0.90766904,-0.6411309999999999
1896,-0.684,-0.81739418,-0.5506057900000001
1897,-0.5405,-0.67922408,-0.40177589
1898,-0.742,-0.87385707,-0.6101428999999999
1899,-0.7197,-0.8506633000000001,-0.58873672
1900,-0.51,-0.641976,-0.378024
1901,-0.5977,-0.73255593,-0.46284409
1902,-0.6777,-0.81205164,-0.5433483699999999
1903,-0.8813,-1.00606654,-0.7565334499999999
1904,-0.925,-1.0524451,-0.79755493
1905,-0.845,-0.9676363199999998,-0.72236368
1906,-0.7603,-0.8861168199999999,-0.6344832
1907,-0.87,-0.98588395,-0.7541160299999999
1908,-0.846,-0.9622952,-0.72970478
1909,-0.939,-1.0471685999999998,-0.8308314299999999
1910,-0.957,-1.0715618999999998,-0.8424381
1911,-0.946,-1.0579774999999998,-0.8340225499999999
1912,-0.8555,-0.9582868600000002,-0.75271313
1913,-0.7837,-0.8939077999999999,-0.6734922
1914,-0.4653,-0.57287586,-0.35772415
1915,-0.436,-0.55353236,-0.31846765999999993
1916,-0.7456,-0.8709107600000001,-0.6202892599999998
1917,-0.7163,-0.8507232300000002,-0.58187675
1918,-0.594,-0.7359155500000001,-0.45208446
1919,-0.4353,-0.5736747799999999,-0.29692521
1920,-0.4434,-0.5761256299999999,-0.31067439
1921,-0.553,-0.67706449,-0.42893550000000014
1922,-0.667,-0.7776693000000001,-0.5563306800000001
1923,-0.57,-0.6783822199999998,-0.46161775999999993
1924,-0.7075,-0.8161096000000001,-0.5988903999999999
1925,-0.653,-0.7658094499999999,-0.54019055
