Time,Anomaly,Lower,Upper
1850,0.1962216368439158,-0.3342581907960842,0.008831979203915818
1851,0.1491024962189158,-0.3883503814210842,-0.03131414842108418
1852,0.2547848692657908,-0.28413324837420917,0.07583346162579083
1853,0.1308224669220408,-0.3877671807179592,-0.06845737471795917
1854,0.1278622618439158,-0.3722631657960842,-0.08988185579608418
1855,0.1806881895782908,-0.3206485980617092,-0.03584455806170919
1856,0.0887387266876658,-0.41793553095233416,-0.12245651095233417
1857,0.2551510802032908,-0.25287578743670913,0.04530843256329081
1858,0.3020260802032908,-0.20502901743670915,0.09121170256329081
1859,0.2189572325470408,-0.2826331950929592,0.0026781449070408248
1860,0.1071713438751658,-0.4005748337648342,-0.10295198376483419
1861,0.2319577208282908,-0.2948650968117092,0.0409110631882908
1862,0.2622006407501658,-0.2640246668898342,0.07055648311016582
1863,0.1700375548126658,-0.37868990282733417,0.0008954471726658197
1864,0.4157650938751658,-0.12579763376483422,0.2394582862351658
1865,0.4500058165314158,-0.10090452110858417,0.2830465988914158
1866,0.3100522032501658,-0.22939595438983418,0.13163080561016582
1867,0.2589962950470408,-0.2959675425929592,0.09609061740704083
1868,0.3753293028595408,-0.16125701478045917,0.19404608521954078
1869,0.3054440489532908,-0.21336210868670918,0.10638068131329081
1870,0.2060788145782908,-0.2936278730617092,-0.012083983061709158
1871,0.2121823302032908,-0.2923228274367092,-0.001182017436709204
1872,0.3074276915314158,-0.18656650610858422,0.08355237389141579
1873,0.2714779845001658,-0.21866151313983417,0.04374795686016583
1874,0.2431576720001658,-0.24966848563983418,0.018114314360165806
1875,0.1186154356720408,-0.37873438196795917,-0.1019042319679592
1876,0.3866513243439158,-0.11104469329608424,0.16647778670391578
1877,0.4368222227814158,-0.050823704858584146,0.20659864514141585
1878,0.1975033751251658,-0.2813287705148342,-0.041533990514834196
1879,0.1930172911407908,-0.29634750649920916,-0.03548744649920918
1880,0.2849667540314158,-0.1982868736085842,0.0503508363914158
1881,0.2733700743439158,-0.2112541432960842,0.040124776703915815
1882,0.1267025938751658,-0.35685218376483424,-0.10761214376483422
1883,0.2546322813751658,-0.21864577626483417,0.010040803735165832
1884,0.0674984923126658,-0.4017848053273342,-0.18108774532733418
1885,0.0519650450470408,-0.41891433259295924,-0.1950250925929592
