Time,Anomaly,Lower,Upper
1850,0.11932373,-0.41115609717125,-0.06806592717124998
1851,-0.15740967,-0.6948625456087499,-0.33782631260874996
1852,-0.11807251,-0.656990627405625,-0.29702391740562495
1853,0.09075928,-0.42783037029625,-0.10852056429624997
1854,0.16409302,-0.336032410061875,-0.053651100061874984
1855,0.21447754,-0.2868592485775,-0.002055208577499995
1856,0.0107421875,-0.49593207013999996,-0.20045305013999998
1857,0.07458496,-0.43344190670249994,-0.1352576867025
1858,0.07595825,-0.43109684568687495,-0.134856125686875
1859,0.17199707,-0.3295933573275,-0.04428201732749998
1860,-0.010650635,-0.5183968124056251,-0.22077396240562502
1861,-0.035186768,-0.562009585218125,-0.226233425218125
1862,-0.06253052,-0.5887558252181251,-0.254174675218125
1863,0.06930542,-0.47942203771812497,-0.09983668771812498
1864,0.095825195,-0.4457375323275,-0.08048161232750001
1865,0.023284912,-0.527625425530625,-0.14367430553062496
1866,0.1481018,-0.391346350999375,-0.03031959099937498
1867,0.020080566,-0.53488327123375,-0.14282511123374997
1868,0.06359863,-0.4729876848275,-0.11768458482750002
1869,0.05331421,-0.465491948655625,-0.145749158655625
1870,0.024749756,-0.474956931780625,-0.19341304178062496
1871,0.014465332,-0.49003982560875,-0.19889901560875
1872,0.12591553,-0.36807867029625,-0.09795979029625002
1873,0.14160156,-0.34853793514,-0.08612846513999997
1874,-0.046539307,-0.5393654642806249,-0.271582664280625
1875,0.0016784668,-0.49567135084312497,-0.218841200843125
1876,-0.0032043457,-0.500900363343125,-0.22337788334312503
1877,-0.028839111,-0.5164850389681249,-0.25906268896812495
1878,-0.21548462,-0.694316764780625,-0.454521984780625
1879,-0.14187622,-0.631241018343125,-0.37038095834312496
1880,-0.038970947,-0.522224574905625,-0.273586864905625
1881,0.07992554,-0.40469868053062497,-0.15331976053062496
1882,0.27514648,-0.20840829326500004,0.04083174673499998
1883,0.12173462,-0.35154343849937497,-0.12285685849937497
1884,-0.36917114,-0.838454440218125,-0.617757380218125
1885,-0.28326416,-0.75414353779625,-0.5302542977962499
1886,-0.18765259,-0.648221925530625,-0.4449527555306251
1887,-0.21536255,-0.6920714064681249,-0.45652320646812494
1888,-0.13409424,-0.60697387592125,-0.37908410592124997
1889,-0.028961182,-0.510221309280625,-0.265570549280625
1890,0.05935669,-0.42512939818687495,-0.174026698186875
1891,0.030548096,-0.46444162193687494,-0.192331701936875
1892,-0.12561035,-0.6213151392025,-0.3477751092025
1893,-0.053588867,-0.5494358048274999,-0.27561142482749995
1894,-0.10491943,-0.6056583612337499,-0.32205000123375
1895,0.055603027,-0.43660077029625,-0.17006273029625002
1896,0.06604004,-0.4262888985775,-0.1595005085775
1897,0.015899658,-0.481759179436875,-0.20431098943687498
1898,-0.015716553,-0.5065083803743751,-0.24279421037437499
1899,-0.031311035,-0.52120909279625,-0.25928251279625
1900,0.11795044,-0.37296031818687503,-0.10900831818687498
1901,0.16027832,-0.3335123673275,-0.0638005273275
1902,0.07156372,-0.421722676936875,-0.153019406936875
1903,-0.22567749,-0.7093787878743749,-0.45984569787437496
1904,-0.2975464,-0.78392624435875,-0.5290360743587499
1905,-0.026550293,-0.50812137060875,-0.26284873060874997
1906,0.18179321,-0.302958364749375,-0.05132474474937501
1907,0.10076904,-0.37404966467124995,-0.14228174467124993
1908,0.004699707,-0.47053025060875003,-0.23793983060875
1909,-0.052947998,-0.5200513556868749,-0.30371418568687497
1910,0.109313965,-0.36418269279625,-0.13505889279624994
1911,0.066986084,-0.40392617365562505,-0.179971223655625
1912,0.032104492,-0.4296171254525,-0.22404339545249996
