method_name,method_class,c/r,#q<0.1,#q<0.5,100bias,100log-l,Edyrs15,Edyrs20,EdyrsA,Fdyrs15,Fdyrs20,Mdyrs15,Mdyrs20,RMSyrsA,avg_unc.(1se),bias,bias50,e100bias,e100log-l,eEdyrs15,eEdyrs20,eEdyrsA,eFdyrs15,eFdyrs20,eMdyrs15,eMdyrs20,eRMSyrsA,ebias50,el15,el20,l15,l20,log-likeli,ncEdyrs,nceEdyrs,q_min,q_small5,smooth_r,tlog-l,RMS,100RMS,75RMS,e100RMS,e75RMS
lag5y,42/1_Run_Means,c,41.22,110.98,-0.03038862198390313,-26.74048513898918,2.2116666668092813,1.5327777779462,1.984664987951238,0.013333333477944525,0.1800000001690296,3.375000000141567,2.1483333335005774,3.4049797611429864,0.04232394236983152,-0.018283217388650602,-0.023544130706787056,-0.028940288015072632,-169.0849560937891,2.1152777779205523,1.6319444446101912,1.730641025799076,0.23500000014448233,0.2750000001669833,3.660000000141372,2.5400000001649277,2.8627350427774054,-0.019597220166524196,4.615432425919027,4.7506096871807735,4.519668709958535,3.795687068776303,0.3857060544394209,17.404,17.118,3.1081967143885746e-06,0.00034729497410733684,6.30442,88.71239252106683,0.07238793636003976,0.08768521180289207,0.08670467789798239,0.1295481264023363,0.13245752158130875
etrend30y_3CS,42/3_ST_Fits,c,29.28,91.16,-0.0105167634237419,0.6143493655039752,0.17666666681115206,-0.984999999829356,-0.07737836221667982,-0.3533333331883613,-1.6516666664966033,-0.3533333331883613,-1.448333333163455,3.0868026515673144,0.040163064237606134,-0.012794635359315232,0.024392710376042178,-0.009068429454911387,-109.22870915931959,0.39833333347768984,-1.1291666664983813,-0.3213995724904126,-0.1316666665218236,-1.556666666497995,0.9283333334772033,-0.9549999998318708,2.812788461498374,0.028339620916305118,5.04288788713323,2.1305163949253374,5.94168297887565,5.111611272592047,0.8269432637610279,14.852,14.672,0.020453045507220588,0.03500948993687322,3.5097000000000005,174.48502865357688,0.06911195672694101,0.08886995906098796,0.07980516806184514,0.12180876298783008,0.12776109415771458
removeMEI_cons,42/6_Remove_IV,c,38.56,68.22,-0.006349959980172184,-396.6034858146029,-0.6449999998547625,1.03836507953427,0.4404021466276368,-5.856666666516698,-5.586666666493175,-1.086666666521046,3.135000000167529,3.9376230393532348,0.06202240212991346,0.004470799723630188,-0.03682767340745871,-0.004901626011341697,-732.2580720510945,-0.4233333331882247,0.4145873017541555,0.012495167030262185,-5.6349999998501605,-5.84666666649412,0.28500000014447346,0.44000000016683777,2.5209231277898825,-0.03288076286719584,3.7458632663764466,3.490384563444522,3.4289298571597353,3.104418570681107,-3.9396882344723165,49.326,48.666000000000004,1.8621518303761194e-12,9.855882858530055e-07,44.89845999999999,-433.36570579195484,0.1281234190760723,0.1299068172659107,0.1272702741938687,0.15855305208075857,0.1584954357660651
opt_clim_norm,42/3_ST_Fits,c,48.24,93.04,-0.02519277357670327,-12495.285435674585,1.0915277779214323,1.1848611112788603,1.5026820842800703,-1.5699999998539216,-1.5683333331635094,1.043333333477035,1.813333333500086,4.25575927468851,0.04586267150494969,-0.014303825390675809,-0.02097025881631295,-0.0226910689409448,-20769.52067076086,1.2031944445880702,1.009027777944093,1.2282158121221216,-1.3483333331873837,-1.4733333331647644,1.160000000143682,1.111666666832898,3.394480769238478,-0.01441686837413582,3.6523942849901037,3.901134485845407,5.770177727833784,3.4928779915852317,-68.759756234142,26.974,26.51,2.3214278875358084e-11,4.007603567212377e-08,16.02142,-15796.983568536332,0.08689420792623959,0.11025732583905057,0.11193578726738375,0.14660369000697865,0.1490804114182282
hinge75meet,42/2_LT_Fits,c,10.08,46.74,-0.017322260056948324,57.39839466617107,2.700000000142204,2.0866666668344624,1.6831716895817888,2.700000000142204,2.0866666668344624,2.700000000142204,2.0866666668344624,3.96600036584858,0.06015835861136828,-0.009534761817474898,0.010775357369370943,-0.015873926088117815,33.62330295100316,2.9216666668087417,2.1816666668319247,1.553525641183211,2.9216666668087417,2.1816666668319247,2.9216666668087417,2.1816666668319247,2.9237820512928527,0.014722267909633869,4.458575271213196,4.72582106652824,3.252905205192923,4.353302217513427,1.009136190157736,13.2,13.1,0.04984687078848211,0.09868479639248004,2.1188599999999997,156.4161094744491,0.07147659026345714,0.0831928611935763,0.09117846612778074,0.0970374516019445,0.10585982260297072
quartic,42/2_LT_Fits,c,50.0,96.24,0.07343191593613511,-101.29039338223595,-3.1616666665191224,-4.962499999826062,-4.192590950551933,-3.7366666665185995,-5.846666666493056,-3.7366666665185995,-5.846666666493056,5.792011713194037,0.04987032693952789,0.0195006290171677,0.09128360027525771,0.07488024990496565,-323.50464504462684,-2.9399999998525845,-5.071666666494819,-4.277179487018638,-3.5149999998520616,-5.751666666494202,-2.4549999998530256,-4.746666666495112,5.383846153733532,0.09523051081552064,1.6966418521008686,0.9380978009281519,3.1299218180767263,1.9157061352906868,-0.5623454358024091,14.095999999999998,13.915999999999999,8.36053062027908e-05,0.00036422975796987424,3.2958800000000004,-78.72836101233729,0.10020108098166436,0.10462036822763328,0.11442564886608346,0.14253390490358797,0.15348244528764604
lag10y,42/1_Run_Means,c,68.0,134.28,-0.07598316338356956,-153.78018072623706,4.515833333473884,4.210833333499623,4.25415545119019,3.7066666668079553,3.63666666683288,5.035000000140076,4.350000000165564,4.8023592947372995,0.03595764954662749,-0.04115918068263837,-0.06072260513305659,-0.07453482941473903,-163.66455210021417,4.587500000140563,3.9216666668303515,4.020576923233262,3.9283333334744928,3.7316666668305243,5.2466666668066315,4.111666666830178,4.189038461682004,-0.056775694592793684,2.863497787535279,5.2749261555085925,1.0517599711659888,1.7905426407278657,0.08954460560866603,14.4,14.155999999999999,1.1951200528795739e-05,0.00025273954764916433,3.0743799999999997,20.59525928999319,0.0727353392678321,0.098583062683929,0.09722271164408088,0.13229042898235852,0.13438433385761536
Bayes_seq_CP,42/2_LT_Fits,c,104.2,144.38,-0.0012924134012281463,-62.527071749358356,1.833333333476321,-0.4941666664962759,0.33292721183848495,1.0800000001436774,-0.7299999998300336,2.2433333334759435,-0.7299999998300336,3.114524895377279,0.037880784676616874,-0.08552233652016618,0.028167540750053982,0.00015592056760238164,-292.8370106544892,2.4475000001424996,-0.6349999998322073,0.21418803434671368,1.3016666668102153,-0.6349999998322073,3.593333333474784,-0.6349999998322073,3.042136752115636,0.03211445129031692,6.501660292272199,2.6712265910434354,5.364133994621136,7.655946345961172,-12.673151975397936,14.575999999999999,14.484000000000002,2.7214112825234054e-37,1.992797008845732e-32,3.6961,-2420.5720273010056,0.15740971765493192,0.08407337470245058,0.08765762749555019,0.13188461882088115,0.13822435531765026
offset11y,42/3_ST_Fits,c,121.7,178.66,0.024571435213332483,1.9629798437541082,0.07916666681127485,-1.2183333331627226,-1.0421730351361003,-0.47999999985488556,-1.763333333163264,-0.04666666652194636,-1.4266666664969034,3.0085913351486657,0.03508633770355392,0.06423563972442985,0.041424085790460675,0.026019769182163057,-201.88969781440548,0.30083333347781255,-1.5208333331647372,-1.193333333173672,-0.25833333318834784,-1.6683333331646009,0.83166666681067,-1.3733333331648736,3.032051281992048,0.045370996330723605,4.759561004929247,2.4188636677071305,7.6897698501119445,6.8434761210124,-1.4259002145612962,14.075999999999999,14.036,2.511362737420676e-06,2.631947652764745e-05,2.80824,-327.9570493490981,0.08923200638593017,0.06707160282110135,0.071108118974571,0.11021092686558645,0.1170529350342056
OLS_hinge75,42/2_LT_Fits,c,43.14,91.62,-0.004183700347138946,-154.66490557804596,2.06333333347608,0.8750000001687749,0.8365633673488665,2.06333333347608,0.8750000001687749,2.06333333347608,0.8750000001687749,3.697749107952173,0.034115274380706585,-0.005719249571188982,0.03280087889957024,-0.002735366378308419,-351.39179858218665,2.285000000142618,0.9700000001663648,0.7242948719529315,2.285000000142618,0.9700000001663648,2.285000000142618,0.9700000001663648,3.1981410256262315,0.03674778943983317,6.325942071289501,3.243514228782581,3.7920326398049973,7.031667451033711,-0.42695348239583913,13.28,13.18,0.0008916675534256935,0.002304964636084217,2.50916,-66.17778977135507,0.07362465965498045,0.08200159581154158,0.08880797822773717,0.10715392361054106,0.11372374200756051
TheilSen_h7075,42/2_LT_Fits,c,62.9,111.38,-0.037980355428567085,-407.0961687216588,2.763333333475507,3.0666666668339984,2.6607484184079904,2.7266666668088737,3.0350000001672743,2.7266666668088737,3.0350000001672743,4.9763579352053995,0.03328820219211192,-0.028496166978082608,-0.00025545974974735874,-0.03653202145973656,-483.5894861621836,2.985000000142045,3.130000000164391,2.531025641182545,2.9483333334754116,3.130000000164391,3.0216666668086782,3.130000000164391,3.4861538462212915,0.0036914507905155634,3.533316134463178,4.634529579650473,3.3918073586706043,4.288544697300234,-2.045505914028311,13.184000000000001,13.064,2.192574405364843e-05,0.0001002605086491752,2.84156,-317.0534166743882,0.08948100934790183,0.10536420883526008,0.10948799968181105,0.11316532714926375,0.11933819736450857
lowess2dt30wnc,42/3_ST_Fits,c,140.98,188.28,0.006346411883428073,-1112.7778305339943,-0.2577777776328806,-0.09222222205255395,-0.28354412469415297,-3.161666666519136,-2.316666666495712,-0.013333333188643265,-0.08999999983106136,3.1395316831686944,0.024638111980827368,-0.000122130100382704,0.004795953212932398,0.0077947458522586366,-2094.1506646999364,-0.25555555541058916,-0.02722222205497328,-0.5212970083870516,-2.9399999998525983,-2.2216666664974216,0.7650000001440277,0.18833333350039536,2.575164529880745,0.008742863753195319,3.737734684891747,2.3229043969254133,5.8571695448012,5.212199276525956,-6.030031144821395,19.21,18.986,2.2298235520610347e-20,2.9170932240401385e-14,8.4284,-1386.9071633089209,0.08968966049649227,0.1104844312651329,0.11105223173555286,0.15370729337624273,0.1574109562740594
EBMKF_ta,43/2_Kalman,c,126.96,189.16,0.12441059835044042,-671.5439644327676,-6.509999999852194,-6.09083333315908,-6.574463106172793,-6.709999999852194,-6.248333333159371,-6.709999999852194,-6.248333333159371,7.715514098167763,0.03695056128708121,0.07479680236582587,0.12251180464476556,0.12585893231927098,-730.4321339799006,-7.3399999998485965,-5.995833333160654,-6.808525640861848,-7.3399999998485965,-6.153333333160508,-7.3399999998485965,-5.838333333160799,6.845576922919513,0.12645871518502852,0.6353907379398636,1.1128194277627936,0.8316589348047109,1.8864068368719307,-3.1262978506849635,13.12,13.06,8.69558573918869e-06,2.121915540456406e-05,0.46722,-719.0485056575417,0.10624995753232629,0.1417611919544141,0.14104224116216887,0.14647602721960107,0.14846819831241423
EBMKF_ta2,43/2_Kalman,c,104.72,145.48,0.15204807083888114,-977.3409822207291,-5.284999999853312,-8.160833333157457,-7.4204344958947,-5.964999999852876,-8.606666666490874,-5.964999999852876,-8.606666666490874,8.566893383758318,0.03711092341807703,0.07189167471870465,0.18767398782910832,0.15349640480771168,-1234.512528750338,-6.094999999849733,-8.065833333158757,-7.6346153844517675,-6.574999999849297,-8.511666666491692,-6.481666666516048,-8.15333333315868,7.6346153844517675,0.19162089836937127,1.1904431807462572,0.5145442529754102,0.583477515286931,0.3744223069701175,-3.324915734532072,13.8,13.78,4.799953224069016e-09,1.1655647364402614e-08,2.04706,-764.7306189423765,0.1088082494601512,0.16536614501201102,0.17861545921711697,0.18227269219066686,0.19766161367567814
lowess1dt30wnc,42/3_ST_Fits,c,118.66,177.08,0.008430311575844179,-1076.7206889628044,0.4025000001442822,-0.6674999998294333,-0.4172132726760841,-1.2699999998541944,-1.249999999829597,0.7150000001439867,-0.8966666664965851,2.753879943167391,0.01892250954485548,4.182961218811816e-05,0.016061567407985148,0.009878645544674748,-2595.375697796351,0.4841666668109474,-1.0016666664985314,-0.6409508545416917,-1.0483333331876565,-1.1549999998317253,1.9283333334762938,-0.8483333331653375,2.8903952991046036,0.020008477948248088,4.570067267509983,1.1758515286816955,8.560348402943422,5.543412571272383,-5.297400426375224,15.5,15.196,1.0193174260601993e-15,5.293168838086069e-13,4.2964,-1218.4020980663013,0.0627591156589619,0.07776697932833106,0.08043348005122002,0.12886347330845915,0.1343692970734784
lowess1dt36wnc,42/3_ST_Fits,c,112.34,169.54,0.008505923664952121,-845.7729569975253,-0.0024999998553312253,-1.0233333331627272,-0.4759050669929083,-0.8399999998545673,-1.706666666496585,-0.45999999985491286,-1.468333333163464,2.806332492277732,0.019424972528322686,-0.00043046776968085483,0.02042620468323807,0.009954257633782687,-2253.1380614945456,0.21916666681120667,-1.1733333331650102,-0.6813675212079633,-0.6183333331880294,-1.6116666664979493,0.9933333334771669,-1.026666666498477,2.976965811919074,0.02437311522350101,5.206592776203451,1.5149106285763532,9.04313894000851,5.591623504727132,-3.9832319948244415,14.924000000000001,14.804,3.769426436790841e-13,6.276018977061862e-11,3.6853800000000003,-916.1433588096214,0.059168795280407076,0.07283246408734381,0.07627456094961427,0.12282147243642652,0.128844667825891
lowess1dt26wnc,42/3_ST_Fits,c,130.36,180.34,0.00803671271655219,-1342.1531019745382,0.31750000014437774,-0.6769444442739723,-0.2821003069380813,-1.6116666665205275,-1.413333333162882,0.4666666668109019,-0.983333333163273,2.897853396910088,0.018482795060822933,0.00017191980287866162,0.013171715103486097,0.009485046685382761,-2925.23351802083,0.3950000001443823,-1.0169444442762825,-0.5564316237724751,-1.3899999998539898,-1.3183333331648919,1.8683333334763756,-0.9833333331652011,2.830961538427236,0.017118625643749042,5.310141724952668,1.0727214462314456,9.049342198384632,6.72051948876322,-6.850472810435222,16.212,15.988,1.139200255047012e-18,2.854780381402441e-15,4.85286,-1575.608746400101,0.0664856681550402,0.0824697878584783,0.08446649201328137,0.13333562700978627,0.13838920501319496
lowess2dt20wnc,42/3_ST_Fits,c,158.9,200.3,0.005372549704180751,-2136.980148613024,-0.11749999985526607,-0.8813888887185635,-0.23111766458017877,-3.4666666665188903,-3.8283333331609355,0.7716666668106109,-1.31999999982987,3.2811673594809667,0.022054422057497858,4.401022648765076e-05,0.00453186856213907,0.00682088367301131,-3220.852479053932,0.005833333478030927,-0.7688888887209464,-0.5751602562501813,-3.2449999998523524,-3.7333333331627,1.3350000001434819,-0.7366666664987497,2.571057692267603,0.008478779102401992,3.613104866062346,3.8465767604003567,4.270231269261729,3.409384633761821,-12.855056957137824,22.814,22.372,3.382213952954641e-30,9.839718707647615e-20,11.601759999999999,-2956.6631001416995,0.1024524518331597,0.12362799107939335,0.12147872429452464,0.15858088995372746,0.1598644862711396
lowess1dt20wnc,42/3_ST_Fits,c,149.62,194.18,0.007241797421449873,-1997.2391046450089,0.4466666668108974,-0.4205555553854598,-0.2559133688759148,-1.9149999998536213,-1.9133333331625635,1.135000000143605,-0.603333333163755,2.9894244685405726,0.017577216290710462,0.00018966453234873593,0.009521466556692315,0.008690131390280442,-3699.642139236592,0.793333333477326,-0.5755555553877882,-0.483205128045719,-1.6933333331870835,-1.8183333331644371,2.386666666809215,-0.3399999998324438,2.7533760683417254,0.013468377096955244,5.569836569558994,2.3114660595249332,7.665002293980665,5.0326012966987435,-10.88116801400299,17.624000000000002,17.424,7.843153155831924e-25,2.7383460861276862e-21,6.0888,-2502.6686432206875,0.07460117664085952,0.09261079609373468,0.093027441255156,0.1403538309660051,0.1442206810497247
OLS_refit_CO2forc,43/0_Linear,c,182.54,206.12,-0.19050764744750132,-2406.5574768323627,9.783333333469068,14.4950000001448,13.234137182376974,9.783333333469068,13.895000000144801,9.783333333469068,13.895000000144801,14.624646450218561,0.023048612789611102,-0.07489399092102483,-0.20628834912416782,-0.18905931347867078,-2335.198540011034,10.005000000135606,13.255000000134933,12.862628205243581,10.005000000135606,11.855000000134932,10.005000000135606,11.855000000134932,12.862628205243581,-0.20234143858390488,0.00021099894811220217,0.02393022303302432,0.016398261577328516,0.0012629513424142174,-20.294247640176135,10.82,10.76,0.0,3.6582562274923296e-36,2.04728,-4545.911471399454,0.14123723657194723,0.2025232277247,0.215114022186229,0.20195179732310678,0.21515180240986317
lowess1dg20wnc,42/3_ST_Fits,c,130.72,186.22,0.0011301520416038139,-840.2634029184512,1.0508333334770485,-0.6858333331630274,-0.1121573563709937,0.538333333477517,-1.1833333331636278,0.9550000001438047,-0.9566666664971671,3.0003171696937425,0.018994662144743147,-0.006931875528004204,0.03271041628800106,0.002578486010434345,-2141.6256962295606,1.2725000001435864,-0.7933333331653603,-0.2801709400119774,0.7600000001440549,-1.088333333165092,1.785000000143118,-0.4983333331656285,3.1511111110709153,0.03665732682826401,7.406910093381729,2.3057371492438197,6.6229975795052045,6.705627274894737,-4.72626354561861,13.912,13.792,6.825265602239743e-16,4.572550861105794e-11,2.77708,-1087.0406154922803,0.05967088634062261,0.06854582237911057,0.07018533285263197,0.11125971826954147,0.11702162259987318
OLS_refit,42/2_LT_Fits,c,121.56,133.48,-0.2814407981024345,-3421.010309452997,16.92750000012445,17.180000000155832,16.709060939204257,16.488333333457817,17.180000000155832,16.566666666791082,17.180000000155832,16.969896259173183,0.030158827727921493,-0.18315715341351535,-0.27967280922045357,-0.279992464133604,-3419.261461088777,17.087500000121892,16.980000000134467,16.300384615518343,16.448333333455256,15.78000000013447,16.526666666788525,15.78000000013447,16.300384615518343,-0.27572589868019065,5.975174631191796e-11,3.902350082936332e-08,0.032920086428309105,0.00039967365612300366,-25.880413314780235,12.704,11.984000000000002,4.9129715540189145e-25,2.454933091590356e-24,0.83004,-3623.2578640692327,0.24048971810962916,0.29411501995881034,0.31092568745191884,0.29314841336849856,0.3100524329494044
lowess1dt20wARMA,42/3_ST_Fits,c,165.58,194.26,0.007241797421449873,-4691.872176761885,0.44833333347757615,-0.42416666649655327,-0.2538806330931786,-1.921666666520282,-1.919999999829215,1.1383333334769534,-0.6066666664970671,2.990497225235377,0.011706250574723309,-0.0012750422011577078,0.009521466556692315,0.008690131390280442,-8338.86491045082,0.7933333334773351,-0.5791666664988816,-0.48103632462692203,-1.699999999853744,-1.8249999998310886,2.385000000142554,-0.3466666664990952,2.7503311965468544,0.013468377096955244,6.650200678140784,2.6450810324337226,8.037104118850417,4.9087475235134255,-28.343907495204704,17.624000000000002,17.424,6.538035168698081e-44,4.242195689098304e-37,5.969880000000001,-6093.940111469012,0.07599763928675575,0.09261079609373468,0.093027441255156,0.1403538309660051,0.1442206810497247
lowess1dt20wAR,42/3_ST_Fits,c,174.88,205.46,0.007241797421449873,-6022.458238899686,0.4491666668109156,-0.4219444442743452,-0.2527261163136656,-1.9183333331869425,-1.9199999998292332,1.1383333334769534,-0.6033333331637459,2.9904693977594157,0.013215034514044459,0.00018966453234873593,0.009521466556692315,0.008690131390280442,-10502.025013019484,0.7933333334773397,-0.5769444442766735,-0.479957264797864,-1.6966666665204047,-1.8249999998311068,2.3833333334758846,-0.34333333316578313,2.7495940170596755,0.013468377096955244,7.0130797448427495,2.750297060223056,8.08407465852478,4.8011065229855525,-33.83250458012791,17.624000000000002,17.424,6.2236673544817195e-55,2.4359266334701622e-46,6.0888,-7781.476053429421,0.07460117664085952,0.09261079609373468,0.093027441255156,0.1403538309660051,0.1442206810497247
lowess1dt10wnc,42/3_ST_Fits,c,185.72,214.26,0.00514039076336934,-6271.138943917613,0.07694444458903037,-0.553749999829225,-0.1053001927000666,-3.1083333331858514,-3.9683333331608264,1.101666666810338,-0.864999999828824,3.2321420768232327,0.014182671007999723,6.572910910075673e-05,0.0055186753703080115,0.006588724732199902,-8674.240287789766,0.4186111112554606,-0.7179166664987869,-0.45456837590838894,-2.8866666665193135,-3.8733333331625817,1.9050000001429908,-0.7933333331654103,2.738294871761003,0.00946558591057094,2.379990392867657,5.836324591814106,4.082664512822846,5.345217717631357,-39.25611583489403,23.33,22.971999999999998,2.7780620960589536e-130,3.4620128372596113e-53,11.273140000000001,-9028.906642025628,0.09878519698484294,0.1161121124975874,0.11473308307571715,0.15269285369388236,0.15482787589377744
FaIR_all,43/1_ERF_FaIR,c,158.8,159.6,-0.19435959396137276,-164441.8824978527,7.1875000001381215,12.898333333493188,11.265780053411994,5.783333333472733,12.42666666682695,8.18000000013722,13.370000000159425,12.76392621700703,0.005590370902105876,-0.18594736672779075,-0.21841668176632978,-0.1929112599925422,-200208.94019212725,7.540555555693427,12.772500000144055,10.820213675344391,6.005000000139271,11.286666666811342,9.18500000013637,12.658333333476767,10.820213675344391,-0.21446977122606686,0.3573875959282061,1.3545341388730193e-22,8.018141885314943e-15,6.641313690713933e-29,-1566.217215906697,14.92,14.74,0.0,0.0,6.69034,-250594.75454507154,0.21987842158339244,0.23034084858193327,0.23126969921398735,0.25438250331874346,0.257978951246852
