method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,l05,l10,bias50,Edyrs2,Edyrs6,cross_err0.5,cross_err1.0,#yrs
lowess1dt20wnc,42/3_ST_Fits,r,0.14114350280789728,0.007690362662532014,74,10,0.01047744250991063,0.09599903167852983,2.8967995847010415,0.011266315903841922,0.0020780275884469237,449.00393562866145,266.4587749129514,32.54574645120876,37.66115747260351,0.003014619116196478,0.0,0.0,0.0,0.0,175
lowess1dt26wnc,42/3_ST_Fits,c,4.614852266683951,0.02143848589525854,112,64,1.6355687513146482e-21,2.7824970316005445e-11,-1.243900944740008,0.0523842573289698,-0.009242940347904984,-192.80464643470125,-221.07736796469908,6.4938176393028275,31.098618188035704,-0.016581059632517027,2.3750000000093223,1.3888888888916047,1982.7083333333217,2012.624999999984,172
lowess1dt26wnc,42/3_ST_Fits,r,0.11198678198188759,0.008025526811860832,115,77,4.09176089143548e-05,4.09176089143548e-05,0.5256733163573513,0.021438922411658953,0.0051319272739541585,81.47936403538944,22.121865604624432,19.446009269056372,14.52604949496179,0.008194022019314502,0.0,0.0,0.0,0.0,175
lowess1dt30wnc,42/3_ST_Fits,c,4.099340323332004,0.02190410502829311,110,58,3.1577323428404e-17,3.308870038829939e-10,-0.7938863284460539,0.050526246492164716,-0.010719276337185201,-123.05238090913835,-171.0745583615502,22.665356106620372,29.953445054508993,-0.02157724658768424,1.458333333343262,0.9861111111140797,1985.5416666666524,2012.041666666651,172
lowess1dt30wnc,42/3_ST_Fits,r,0.08975971427166861,0.008280551560950191,131,101,2.1539082186656582e-08,4.695318740405776e-08,-1.682683863497244,0.028399977687317873,0.007471891936672794,-260.8159988420728,-217.3151682307693,5.340271666295266,7.958124380924056,0.01254625900634308,0.0,0.0,0.0,0.0,175
lowess1dt36wnc,42/3_ST_Fits,c,3.530621132639933,0.02244012859278308,119,66,2.485984203648552e-16,4.989082465010274e-10,-0.8258304005897421,0.05103952807038655,-0.01318713347616244,-128.00371209141002,-189.39806898234312,8.057094495324836,21.254520864388233,-0.030487991104181537,1.7916666666762922,0.930555555559863,1986.5416666666515,2011.708333333318,172
lowess1dt36wnc,42/3_ST_Fits,r,0.06164826902376975,0.008699310853857464,147,123,5.011605002252169e-14,2.9084407408931335e-13,-5.667242336401039,0.039132579292858446,0.011580243386030484,-878.422562142161,-641.2925260321172,0.14816421935398863,4.231021988605971,0.019972155901055905,0.0,0.0,0.0,0.0,175
lowess2dt20wnc,42/3_ST_Fits,c,10.981343748283797,0.02530700504815529,127,89,1.9762760304572942e-43,5.0062481576155956e-17,-3.925880123409974,0.07627497368121959,-0.00555302487399729,-608.511419128546,-567.1450328979261,1.2158665666542061,0.039923078388393436,-0.008374658757941671,3.8750000000078444,2.6041666666643173,1980.208333333324,2014.3749999999823,171
lowess2dt20wnc,42/3_ST_Fits,r,0.331162210026309,0.009849799345060223,76,38,0.00019247731194147773,0.0008541688482015243,2.0342496131404353,0.017744430102083826,-0.003630539030713201,315.3086900367675,204.5984037845953,12.942048584862611,21.631274211084058,-0.004651067252377576,0.0,0.0,0.0,0.0,175
lowess2dt30wnc,42/3_ST_Fits,c,7.992870180509206,0.0277864834552763,108,74,9.937627094967516e-16,9.180795801495376e-09,-1.2240802890926024,0.06875837748081953,-0.004791994623780941,-189.73244480935338,-198.89430880434503,0.05852323681339917,14.04378577472235,-0.004413332030715982,4.333333333340761,2.444444444442259,1980.458333333324,2014.2916666666492,172
lowess2dt30wnc,42/3_ST_Fits,r,0.18912469743899551,0.010288696991145046,0,0,0.5775981702538389,0.5775981702538389,3.068091770279917,0.011122388839269963,-0.0027210031214413254,475.55422439338713,286.42451143608014,37.33178813606099,34.312515148220356,-0.006710913033240733,0.0,0.0,0.0,0.0,175
etrend30y_3CS,42/3_ST_Fits,c,3.591697367654946,0.03762681626374052,96,23,0.0014230664069133092,0.008306352906334405,0.7572059581333125,0.0647449475384766,-0.020465306771675455,102.9800103061305,33.53755389070593,5.230711935202027,0.02385339524091505,-0.07013243149823908,4.125000000007731,3.1111111111195364,1987.4583333333176,2015.4583333333148,146
etrend30y,42/3_ST_Fits,c,3.2334648056258435,0.03762681626374052,67,8,0.00898532716936279,0.06560491894426505,1.2122663001723595,0.055893083938189356,-0.011138304831716444,164.8682168234409,95.42576040801632,5.230711935202027,8.739092714015218,-0.03842062490237845,1.9583333333430346,1.083333333343603,1987.4583333333176,2011.1249999999854,146
opt_clim_norm,42/3_ST_Fits,c,12.050930826388699,0.039499304993393825,69,31,9.900498382481585e-28,7.737996696843041e-16,-1.7261941251030415,0.06468336401310275,-0.021120965794870286,-267.5600893909714,-290.6543846464032,4.732447076474183,2.546128780422382,-0.049165477908290914,3.5277777777860138,3.287037037039713,1980.541666666657,2013.7916666666497,175
opt_clim_norm,42/3_ST_Fits,r,4.820899386011663,0.024244921880817945,89,38,1.942030785628084e-26,5.136468171582003e-13,-1.1138653334247093,0.05040392511756359,-0.002357282914976979,-172.64912668082994,-224.91062620405137,7.7716221092668905,7.64457033911307,-0.018616606914250034,0.0,0.0,0.0,0.0,175
etrend15y,42/3_ST_Fits,c,5.859035884357868,0.04900271911386541,34,2,0.028276530317240724,0.20175824431420575,1.3094687105554752,0.05883983859639042,-0.006128407307947178,197.72977529387674,121.20235429144633,4.75477040160673,8.504858390007726,-0.010534399521042407,2.7083333333423525,1.8333333333360744,1982.3749999999886,2012.9583333333171,161
etrend15y,42/3_ST_Fits,r,0.9927398571242013,0.04091817963161889,0,0,0.9997876188287808,0.9997876188287808,2.1667194209518397,0.020419129013329266,0.003132338198720613,316.3410354589686,187.048390637335,9.431479987698609,8.975763850316087,0.0035390586923133953,0.0,0.0,0.0,0.0,146
min_month_proj,42/3_ST_Fits,c,12.509183393913405,0.16972769516192804,0,0,0.9970265013615348,0.9970265013615348,0.7938151357311223,0.09458302717296632,0.021132734140996316,115.89700981674385,90.64747650684524,2.8178301017960696,4.02469220797834,0.022463619344201338,2.6666666666528727,2.305555555545311,1979.7916666666579,2009.5416666666533,156
cubic_spline,42/4_GAM_AR1,c,10.653390256729015,0.07730499266980076,0,0,0.6664098716720299,0.6664098716720299,1.1189891284968962,0.07935302943838247,-0.004663432007672267,151.06353234708098,108.9816442511454,1.8809402555206818,3.305503113765568,-0.0039018711851822483,5.000000000006821,3.520833333338639,1979.9583333333244,2015.1249999999818,145
cubic_spline,42/4_GAM_AR1,r,0.08652849532778084,0.031693175931538115,100,23,0.040420472947466264,0.040420472947466264,1.2502877156324441,0.04592296013487302,-0.0033709466978668226,193.79459592302885,72.38344436958997,4.928914869412406,8.854967576586022,-0.021782907287181026,0.0,0.0,0.0,0.0,175
GAM_AR1,42/4_GAM_AR1,c,7.295518453977178,0.04716330633922578,42,7,0.0007204187485750635,0.01795654703700692,1.1610707880138709,0.05810005324295443,-0.012010381186033234,157.90562716988643,129.08527369904448,7.009984811074345,7.33078273741836,-0.026399594243484786,2.166666666676065,1.1250000000029179,1986.374999999985,2012.624999999984,146
GAM_AR1,42/4_GAM_AR1,r,0.10122882015800638,0.02933870727642257,0,0,0.9970586475854658,0.9970586475854658,2.5691060503985885,0.011466370706462458,-0.0027030072682518035,398.21143781178125,232.74909494835296,13.741957418312877,13.783757938742239,-0.007621010918935205,0.0,0.0,0.0,0.0,175
GAM_AR0,42/4_GAM_AR1,c,7.529684094098318,0.05023644461019818,33,2,0.09451107436777892,0.17507539609951253,1.2646831531127298,0.06521296297735144,-0.006114777893797968,171.99690882333127,130.22791772830934,7.825612993198181,8.57489212707259,-0.020230829265558106,2.4166666666758374,1.2916666666694332,1982.8749999999882,2012.8749999999836,146
GAM_AR0,42/4_GAM_AR1,r,0.1199038208896703,0.02308916357912585,0,0,0.9907039554031931,0.9907039554031931,2.722541918160764,0.012926103197829792,-0.0029131046582039754,421.99399731491843,249.64035204090766,17.563350120211556,16.472178742341068,-0.006575125296234356,0.0,0.0,0.0,0.0,175
Kal_flexLin_ocn,42/5_Kalman,c,4.613923763196408,0.04913984709009308,0,0,0.7059424080805546,0.7059424080805546,1.6931881537095346,0.04423520054822347,-0.004078250713285792,262.44416382497786,145.32388749929902,8.072683832399123,8.657467477076331,-0.03571612089254038,2.0000000000095497,1.2500000000039788,1986.8749999999845,2011.7916666666515,175
Kal_flexLin_ocn,42/5_Kalman,r,0.1998349935125015,0.01166567060356364,30,7,0.08330572142264754,0.08330572142264754,2.476139233562173,0.01903449271761874,0.003530046641003945,383.80158120213684,253.0385205574438,23.679800471875055,24.691401040098583,-0.011689277667437187,0.0,0.0,0.0,0.0,175
Kal_flexLin,42/5_Kalman,c,4.756312184314156,0.05317657451406971,0,0,0.8232319935646739,0.8232319935646739,1.6100699251075805,0.048133605025793634,-0.009391397644738427,249.56083839167496,143.6217559386827,8.050347430770044,7.834567359177942,-0.027071854036297055,2.33333333334258,1.2361111111151406,1986.5416666666515,2012.7916666666506,175
Kal_flexLin,42/5_Kalman,r,0.24847886097655572,0.013455598676903425,0,0,0.9982971881155608,0.9982971881155608,3.0156194315880676,0.00962587871439859,-0.0027762973598230425,467.42101189615045,270.5765441962741,24.07408745794175,22.057781424373438,-0.006360813926403858,0.0,0.0,0.0,0.0,175
Kalman_RW,42/5_Kalman,c,6.226420396089184,0.05436017303157478,0,0,0.8058371133052518,0.8058371133052518,1.5227947587560267,0.052772115527948464,-0.02264137238934569,236.03318760718415,130.12962064416575,6.775083939759273,3.0254434664621797,-0.056860960873165924,3.583333333341443,2.6458333333422006,1987.291666666651,2014.5416666666488,175
Kalman_RW,42/5_Kalman,r,1.5130080030025674,0.026398802173121114,0,0,0.9752073947486584,0.9752073947486584,2.3184407304133923,0.023453222258699686,-0.0023438398516123777,359.3583132140758,213.37243084200279,14.400215592663166,12.55163275295596,-0.0008042908550646349,0.0,0.0,0.0,0.0,175
Kalman_RW_ocn,42/5_Kalman,c,6.355533433367847,0.051526721416585965,0,0,0.8141783272140651,0.8141783272140651,1.582970721364907,0.049687400306609716,-0.021708912181148714,245.36046181156058,135.14825711988007,6.62344813620642,5.041518631075611,-0.055239835018583136,3.458333333341443,2.3819444444535143,1987.374999999984,2014.2083333333157,175
Kalman_RW_ocn,42/5_Kalman,r,1.3720788124736873,0.02389721251538399,0,0,0.5955309078811822,0.5955309078811822,2.2361889414945475,0.02576650388082014,0.0009722939643014821,346.6092859316549,214.0742708659261,15.769945296747908,13.505899431583558,0.007165168038277765,0.0,0.0,0.0,0.0,175
lfca_SST,42/6_Remove_IV,c,18.726159501414344,0.0910491185819125,0,0,0.5467413375390475,0.5467413375390475,0.9235261416898872,0.0979976517955305,-0.05227889473670816,69.26446062674154,69.26446062674154,1.4351366508670589,1.2258124361842582,-0.09997470275224349,5.708333333339397,5.196759259265718,1989.2083333333157,2014.7083333333153,77
lfca_SST,42/6_Remove_IV,r,22.20495891762316,0.09720565759089551,0,0,0.9375545317549022,0.9375545317549022,0.9864449415212327,0.08967640902200799,-0.0047361797712139825,113.44116827494176,88.8031895109597,3.6398002151090103,3.4124799195978506,-0.029925630771846436,0.0,0.0,0.0,0.0,116
lfca_TAS,42/6_Remove_IV,c,16.792202779760082,0.06705123209775664,0,0,0.7077319723364436,0.7704780802031586,1.2656014566540394,0.06830983429518346,-0.046478583916122,50.624058266161576,50.62405826616158,4.767074217945348,4.634553639312884,-0.046478583916122,2.8750000000088676,2.500000000003752,1986.624999999985,2013.7916666666497,48
lfca_TAS,42/6_Remove_IV,r,27.714453548134102,0.0595354938772708,6,0,0.16469279380931992,0.28082259334539883,1.0930704860901652,0.07573764695283526,-0.008058310790392133,63.39808819322958,63.39808819322958,5.205515578470376,6.299503064091314,-0.012335411506612135,0.0,0.0,0.0,0.0,65
removeMEI_volc_cons,42/6_Remove_IV,c,18.944665454572377,0.060009734481929394,0,0,0.8680228253282868,0.8680228253282868,1.4801031274778251,0.053991065992954286,-0.012607327950727392,65.1245376090243,65.1245376090243,5.965730569166423,4.757004434494962,-0.012070439114573549,2.437499999997897,1.712962962954451,1980.541666666657,2008.7083333333208,53
removeMEI_cons,42/6_Remove_IV,c,23.62880059888611,0.08350979669544562,35,12,2.9531067146274145e-15,0.003827543107548865,0.18113563922223974,0.08188258505932003,0.005241000984265729,25.902396408780284,-25.748401267864416,6.416818001209317,4.928032882547533,-0.0049056375612500135,3.2638888888745896,3.2569444444322166,1979.7916666666579,2008.7083333333208,152
removeGreensfx,42/6_Remove_IV,c,17.06294083202421,0.06,0,0,0.9841769195992005,0.9841769195992005,1.5564518655466488,0.0493330141960001,-0.0017034582418157427,241.25003915973056,139.78040811353253,5.5036992387807215,4.28199679370254,-0.0037763835779425145,1.4722222222095904,1.546296296288094,1980.6249999999905,2009.8749999999864,174
removeMEI_volc_refit,42/6_Remove_IV,c,52.36784843655455,0.10768056044737839,0,0,0.7336205254134054,0.7336205254134054,0.8038804889978797,0.11195492206432718,0.00908770058748547,24.92029515893427,24.92029515893427,1.409417302222294,1.8103951009116601,0.009087700587485472,3.2291666666599594,3.8101851851782964,1985.4583333333194,2006.6249999999895,45
removeMEI_volc_refit,42/6_Remove_IV,r,19.368228843360615,0.056072730708639745,0,0,0.7879943378294328,0.7879943378294328,1.5303273590293152,0.051873639684880575,0.0005994802889085688,67.33440379728987,67.33440379728987,5.8314718198462066,4.497781457284425,0.001311568562850325,0.0,0.0,0.0,0.0,53
OLS_refit_CO2forc,43/0_Linear,c,2.555441305338868,0.023143682620039463,123,84,0.0,1.2300677793567031e-89,-53.51244398578864,0.0864191157718753,-0.01811138521184934,-7973.3541538825075,-218.23646662637736,12.012984105679045,6.137133238859424,-0.0264845273508069,1.5416666666765195,1.55555555556532,1985.5416666666524,2012.2083333333176,175
OLS_refit_CO2forc,43/0_Linear,r,1.9326224305043544,0.012801737832562289,135,118,6.100424050376139e-42,1.737057241446063e-36,-17.929738644023466,0.07091180388788308,0.0044134045049686295,-2779.1094898236374,-1181.9725043328306,0.018410918658990715,15.20799490780338,0.010230814540394869,0.0,0.0,0.0,0.0,175
cons_hArrh_CO2forc,43/0_Linear,c,1.8442495663190905,0.09219496047677234,76,66,0.0,1.2300677793567031e-89,-53.90276838093233,0.10426062494945562,0.0752427041061667,-8031.512488758917,87.7158464397825,2.086299114533326,1.4996915120427126,0.06072334700780289,3.5833333333187056,3.222222222208037,1978.3749999999923,2009.1249999999873,175
FaIR_anthro,43/1_ERF_FaIR,c,1.9342518836368345,0.024452704398090153,28,0,0.28299643281807374,0.28299643281807374,2.065138916761945,0.030143441499961083,-0.015511762043275123,175.53680792476536,175.53680792476536,14.391142065712966,7.532554620277868,-0.015002744834846659,1.1666666666769743,1.0833333333390556,1985.1249999999864,2011.8749999999845,93
FaIR_anthro,43/1_ERF_FaIR,r,0.7757730324674513,0.05824116104655219,73,27,0.09213484437158974,0.09213484437158974,-0.02304798237353995,0.09440276604802189,-0.05505816711306154,-3.5724372678986924,-94.94742379306395,2.4173246048473347,2.364596010668756,-0.0919267304220602,0.0,0.0,0.0,0.0,175
FaIR_anthro_unB,43/1_ERF_FaIR,c,2.000043626108126,0.02438297738993148,18,0,0.24256837098692036,0.24256837098692036,2.092258844965078,0.02951408278767643,-0.011950498212688865,177.84200182203162,177.84200182203162,14.917396010270277,15.815050307788937,-0.007250843617551414,0.7500000000106866,1.1666666666662497,1985.1249999999864,2011.041666666652,93
FaIR_anthro_unB,43/1_ERF_FaIR,r,0.8015104985590977,0.058250235304453946,71,30,0.09025799962047634,0.09025799962047634,0.050651708153822944,0.09434381230003158,-0.055115449958056846,7.8510147638425565,-81.25730210320853,2.376295827156208,2.3937242139187362,-0.09190295096384167,0.0,0.0,0.0,0.0,175
FaIR_nonat,43/1_ERF_FaIR,c,2.1899486036880367,0.028037017041986245,0,0,0.7597687482061585,0.7597687482061585,2.198224452759744,0.027473031355696575,-0.010697026906171954,186.84907848457826,186.84907848457829,11.553716135517039,12.139657789008604,-0.014010234980472255,1.2500000000102318,0.9513888888855414,1985.8749999999854,2011.291666666652,93
FaIR_nonat,43/1_ERF_FaIR,r,1.1436233243309168,0.10591311456014503,0,0,0.9066587395957194,0.9066587395957194,0.9899993254124914,0.0867066894584548,-0.04836732962701109,153.44989543893615,65.45276913796468,2.384426063422635,2.4886584578781106,-0.07615040589706305,0.0,0.0,0.0,0.0,175
FaIR_nonat_unB,43/1_ERF_FaIR,c,2.1737232021127038,0.027999959332391883,0,0,0.7872833093435133,0.7872833093435133,2.2041214542826983,0.02744456598471698,-0.008918409221936544,187.35032361402938,187.35032361402938,11.272036202562921,14.653947323755766,-0.010265549074236716,1.0416666666769743,1.020833333329885,1985.8749999999854,2010.8749999999854,93
