method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,l05,l10,bias50,Edyrs2,Edyrs6,cross_err0.5,cross_err1.0,#yrs,100#q<0.5
FaIR_nonat_unB,43/1_ERF_FaIR,c,2.202,0.024771158497183025,3,3,-66.44206273606909,1.0,2.282530298090326,0.025336722815633626,2.5297810522439955e-05,194.01507533767773,2.282530298090326,13.888416981092725,16.297083285510656,-0.0033210548869423346,0.8333333333439441,0.7499999999968546,1985.4166666666526,2010.833333333319,93,3
FaIR_anthro_unB,43/1_ERF_FaIR,c,1.963,0.02453605195190684,1,1,-27.066008077837232,1.0,2.2549338680018374,0.025889129670871844,-0.0005615034940732322,191.66937878015617,2.2549338680018374,14.984635124013995,14.029545764019794,-1.844959086754888e-05,0.8750000000106866,0.7916666666665909,1984.249999999987,2011.2499999999852,93,1
FaIR_nonat,43/1_ERF_FaIR,c,2.178,0.02580087255927135,0,0,1.0,1.0,2.198402015798706,0.02752952943572028,-0.010700772596132259,186.86417134289002,2.1984020157987056,12.421543903905274,13.071304752448247,-0.014007891142653953,1.2916666666769743,0.9652777777744556,1985.9166666666522,2011.4166666666517,93,0
FaIR_comb_unB,43/1_ERF_FaIR,c,2.348,0.027347991434686754,1,1,-72.04445199814252,1.0,2.157651946212937,0.02773179724949869,-0.008113360376760793,174.7698076432479,2.157651946212937,9.519441812512927,14.293764256492658,-0.012795570958651557,0.9166666666772016,1.284722222221717,1986.2499999999852,2010.2499999999861,89,1
FaIR_anthro,43/1_ERF_FaIR,c,1.938,0.029084945425679885,0,0,1.0,1.0,2.100948339820599,0.0300899526145164,-0.01544110668530955,178.58060888475092,2.100948339820599,12.676520098440477,8.353738495405366,-0.014951706932930913,1.1666666666769743,1.1666666666723131,1985.0833333333196,2011.9999999999845,93,0
lag5y,42/1_Run_Means,c,6.407,0.0706838061623257,0,0,0.6874267937263208,0.9993025998626858,1.3444201930238509,0.056289359122525466,-0.018023557195161292,208.3851299186969,1.332944412807801,5.561966556534767,4.936421307028755,-0.04483531313125001,3.791666666674587,2.5486111111200294,1985.6666666666524,2014.416666666649,171,0
FaIR_all,43/1_ERF_FaIR,c,4.976,0.06549398239933567,4,4,-336.2969987283466,1.0,1.3259836442597492,0.06371813238572273,0.010037657078451815,112.7086097620787,1.3259836442597492,3.3742946801277016,4.281249129804525,0.00999987568958183,3.652777777763125,3.1064814814711275,1986.6666666666515,2006.7499999999893,93,4
FaIR_all_unB,43/1_ERF_FaIR,c,4.982,0.06763622428807346,3,3,-409.685810246535,1.0,1.3212707993537038,0.06289838693292497,-6.714479514268603e-05,112.30801794506482,1.3212707993537038,2.891429524839638,4.7642219341723,-6.692189893097721e-05,3.854166666651736,3.1180555555451592,1987.3333333333176,2007.3333333333221,93,3
lag10y,42/1_Run_Means,c,2.831,0.08585732683812237,0,0,0.5710368424624849,0.9998210936109492,1.2226292796999096,0.06086923403561831,-0.03263084911129033,189.50753835348598,1.1079639548854094,3.1307065412475836,2.1424846958307837,-0.08824497092625,4.375000000007503,4.541666666673753,1988.2499999999834,2016.0833333333142,166,0
offset11y,42/1_Run_Means,c,2.799,0.07778923460099373,62,0,0.4586594771772792,0.4586594771772792,0.998702065173669,0.09200105420515178,0.07449633647756598,154.7988201019187,1.2000438007072196,3.7642488648497325,6.037223143009488,0.01282383267329545,1.0833333333209794,0.9583333333242763,1983.0833333333214,2009.6666666666533,165,27
raw1y,42/1_Run_Means,c,32.863,0.10107703797821672,1,0,0.2909768807342454,0.8777785964352783,0.8982801229944948,0.09798169412379792,-0.00537672376290323,139.2334190641467,0.9285711950448856,3.075833659149058,4.347289746342569,-0.00889105423125001,3.052083333330529,3.256944444438284,1984.249999999987,2010.9166666666522,175,0
