year,aer_p5,aer_p17,aer_p83,aer_p95,aer_p50,ghg_p5,ghg_p17,ghg_p83,ghg_p95,ghg_p50,ohf_p5,ohf_p17,ohf_p83,ohf_p95,ohf_p50,ant_p5,ant_p17,ant_p83,ant_p95,ant_p50,nat_p5,nat_p17,nat_p83,nat_p95,nat_p50,tot_p5,tot_p17,tot_p83,tot_p95,tot_p50
1860,-0.22348169326880907,-0.19540194921506782,-0.11781930236753624,-0.08973955831379499,-0.15661062579130203,-0.31012759229895437,-0.28204792219520414,-0.20446547966690787,-0.17638580956315764,-0.243256700931056,-0.08520386602083363,-0.05712414074480421,0.020458454221056854,0.048538179497086276,-0.018332843261873677,-0.052386365669121915,-0.024305429416358493,0.053280511405318975,0.0813614476580824,0.014487540994480241,-0.16306747060320959,-0.13498998660168127,-0.05741358414286424,-0.02933610014133592,-0.09620178537227275,-0.0741808246139044,-0.04535240719127387,0.034298779222524445,0.06312719664515498,-0.005526813984374712
1861,-0.2225218139236631,-0.1948724513902107,-0.11847892284208683,-0.09082956030863443,-0.15667568711614877,-0.31979440146471916,-0.2921450170344997,-0.21575142798701563,-0.18810204355679616,-0.25394822251075766,-0.08356154676505412,-0.05591235551827367,0.020480699775191624,0.04812989102197207,-0.017715827871541023,-0.06274910264181699,-0.035098475438417154,0.04129854731672822,0.06894917452012805,0.003100035939155532,-0.13515269543898967,-0.10750144258770433,-0.03110269120486464,-0.003451438353579306,-0.06930206689628449,-0.06509956589974308,-0.03638731630462644,0.042942905376662566,0.07165515497177921,0.003277794536018064
1862,-0.21048148050783766,-0.18325012743918023,-0.10801153394419316,-0.08078018087553573,-0.1456308306916867,-0.31358280891817003,-0.28635132807511354,-0.21111238154702505,-0.18388090070396856,-0.2487318548110693,-0.07191059149727153,-0.04467960918918834,0.030557959916677646,0.05778894222476083,-0.007060824636255347,-0.08468546043269498,-0.057453067304777505,0.017788399811479394,0.04502079293939687,-0.019832333746649056,-0.1344493082469853,-0.10721623160799254,-0.031972875991584715,-0.004739799352591945,-0.06959455379978863,-0.08674758590569809,-0.058139234048326216,0.020903924421872944,0.049512276279244816,-0.018617654813226636
1863,-0.2050349412330661,-0.1780222988373339,-0.10338798979972808,-0.07637534740399587,-0.14070514431853098,-0.30444416584526834,-0.27743129225740404,-0.20279634444960948,-0.17578347086174517,-0.24011381835350676,-0.0696468094906777,-0.042634769930032235,0.03199787351059058,0.05900991307123604,-0.0053184482097208274,-0.08076232783110981,-0.05374897729581107,0.020887288288975014,0.047900638824273756,-0.01643084450341803,-0.12917607178377466,-0.1021612011641082,-0.027520735677285302,-0.0005058650576188484,-0.06484096842069675,-0.07751215837328118,-0.04873780145021556,0.030764019049001945,0.05953837597206757,-0.008986891200606806
1864,-0.18802983231887538,-0.16129725430522512,-0.08743674633939236,-0.0607041683257421,-0.12436700032230874,-0.30233036557268633,-0.27559739220777146,-0.20173579191026647,-0.1750028185453516,-0.23866659205901897,-0.06534692108800755,-0.03861514080711004,0.03524316307107256,0.06197494335197007,-0.0016859888680187396,-0.08796207527007027,-0.06122899069049481,0.012632916886616385,0.03936600146619185,-0.024298036901939213,-0.1273193574746756,-0.10058318886865436,-0.026712760311852435,2.3408294168802968e-05,-0.0636479745902534,-0.0775953938306202,-0.04877054741592701,0.030870772517289424,0.05969561893198261,-0.008949887449318794
1865,-0.18232475161471484,-0.1557942356802755,-0.08249201310724175,-0.05596149717280241,-0.11914312439375863,-0.28946474079072004,-0.26293361002745996,-0.18962968871909425,-0.16309855795583417,-0.2262816493732771,-0.06727089531523234,-0.040741352037457546,0.03255818314357839,0.05908772642135318,-0.004091584446939578,-0.08427680191658737,-0.057745960696649945,0.015557160620744526,0.042088001840681954,-0.02109440003795271,-0.11016202826181143,-0.08362668918960026,-0.010311140576277467,0.016224198495933706,-0.04696891488293886,-0.06135792402437801,-0.03240075363407868,0.04760616949886298,0.07656333988916231,0.00760270793239215
1866,-0.17557696907539366,-0.14930704875843048,-0.07672483622940263,-0.050454915912439446,-0.11301594249391655,-0.27192322509489486,-0.24565250008834028,-0.1730680642505149,-0.14679733924396032,-0.2093602821694276,-0.06823760455267802,-0.04196878487164213,0.030610386666126033,0.056879206347161926,-0.005679199102758048,-0.08319649956450803,-0.05692641297150658,0.0156562589678515,0.04192634556085295,-0.02063507700182754,-0.09254525237452071,-0.06626984611534681,0.006327523742243102,0.03260293000141701,-0.029971161186551853,-0.048483300308930666,-0.01954860166057415,0.060396233398307686,0.0893309320466642,0.020423815868866768
1867,-0.1620128272322745,-0.1358805297590493,-0.06367856088417057,-0.03754626341094536,-0.09977954532160993,-0.2520598637649414,-0.22592651268701047,-0.15372163276560968,-0.12758828168767877,-0.18982407272631008,-0.06481853639729707,-0.03868745227458703,0.03351116418565425,0.05964224830836429,-0.0025881440444663895,-0.08492180011091932,-0.05878948818099161,0.013412520636848058,0.03954483256677577,-0.022688483772071777,-0.08729861774412484,-0.06116049313891381,0.011057575751692639,0.03719570035690367,-0.025051458693610584,-0.041035840082315644,-0.011959631579884444,0.06837618670942902,0.09745239521186022,0.02820827756477229
1868,-0.15826988025082755,-0.13236936686791978,-0.06080780351771864,-0.034907290134810864,-0.09658858519281921,-0.2427808615531717,-0.21687908505771247,-0.14531403180353664,-0.11941225530807742,-0.18109655843062455,-0.06350803202622046,-0.037608727061353875,0.0339494975023058,0.05984880246717239,-0.0018296147795240358,-0.08483692823568845,-0.05893622693992029,0.012625855602038882,0.03852655689780704,-0.023155185668940703,-0.07320568757472756,-0.047299162275010076,0.024279011640317094,0.05018553694003458,-0.011510075317346491,-0.03375457844202856,-0.004767818692471337,0.0753208580632645,0.10430761781282172,0.03527651968539658
1869,-0.1382418797338687,-0.11263416433473594,-0.04188158423346522,-0.01627386883433246,-0.07725787428410058,-0.21608441575125426,-0.1904752955253457,-0.11971883397217198,-0.09410971374626342,-0.15509706474875884,-0.05552320534991395,-0.029916616973252985,0.040832849232572244,0.06643943760923321,0.005458116129659629,-0.07944682262666447,-0.05383850695318415,0.01691573167011029,0.04252404734359061,-0.01846138764153693,-0.05468762571456409,-0.02907387823557883,0.04169536814009689,0.06730911561908215,0.006310744952259029,-0.022294096848497702,0.00641989357222883,0.0857549250501961,0.11446891547092264,0.04608740931121247
1870,-0.12332000473634253,-0.098120555293292,-0.02849598951564758,-0.003296540072597054,-0.06330827240446979,-0.20607477472549363,-0.18087384796979222,-0.11124520046575981,-0.0860442737100584,-0.14605952421777602,-0.05128551835895223,-0.026087109842251266,0.04353457991851428,0.06873298843521525,0.008723735038131508,-0.07361835371665393,-0.048417758734217387,0.021209972099995866,0.04641056708243241,-0.01360389331711076,-0.03248787501718198,-0.00728246071241756,0.062358585620131635,0.08756399992489605,0.027538062453857037,-0.013105000886525886,0.015106972562762166,0.09305496129070434,0.1212669347399924,0.054080966926733254
1871,-0.11202119918243625,-0.08707225834632482,-0.018139832808515166,0.006809108027596267,-0.05260604557741999,-0.18483271810862334,-0.1598821908578998,-0.09094538215168768,-0.06599485490096413,-0.12541378650479373,-0.051573006219655326,-0.026625022092559902,0.042304760115655426,0.06725274424275085,0.007839869011547762,-0.0732517878511203,-0.048301412824741874,0.02063497529485403,0.045585350321232454,-0.013833218764943922,-0.010174970288574059,0.014779703932163102,0.08372797046752112,0.10868264468825828,0.04925383719984211,-0.0128427952314496,0.015113369517962383,0.09235457416764348,0.12031073891705546,0.05373397184280293
1872,-0.1013603614185854,-0.07659682664979073,-0.008176666943597866,0.016586867825196805,-0.0423867467966943,-0.1632305958177085,-0.13846541071006868,-0.07004069121683187,-0.045275506109192065,-0.10425305096345028,-0.053453258367767376,-0.028690651040676585,0.039726946199664326,0.06448955352675512,0.005518147579493871,-0.06861353616938004,-0.0438483212494134,0.024576480613575313,0.04934169553354195,-0.009635920317919044,-0.004807522598355263,0.019961180954567226,0.08839562170095405,0.11316432525387654,0.05417840132776064,-0.009491302007404556,0.01823621831249511,0.0948456921316847,0.12257321245158437,0.056540955222089906
1873,-0.08737568797948825,-0.062713977250894,0.005424848745917643,0.030086559474511887,-0.02864456425248818,-0.13470937293425322,-0.11004593203966806,-0.04190232569811769,-0.017238884803532528,-0.07597412886889288,-0.045556867321749905,-0.02089607637037716,0.047240208337143486,0.07190099928851623,0.013172065983383163,-0.06694759748501156,-0.042283973283531395,0.02586013952389976,0.05052376372537992,-0.008211916879815817,-0.002643481510745005,0.02202253876754412,0.09017327179145695,0.11483929206974608,0.05609790527950054,-0.014171616532792086,0.01341921385301248,0.0896510215914077,0.11724185197721226,0.05153511772221009
1874,-0.08261169729098583,-0.058024349224524485,0.00990901720160764,0.034496365268068985,-0.024057666011458423,-0.1132544888424718,-0.08866532913611991,-0.020726957257693357,0.003862202448658536,-0.05469614319690663,-0.04036458723243186,-0.015778191058984703,0.05215254534414271,0.07673894151758986,0.018187177142579003,-0.06860987151412701,-0.0440204353483864,0.023918700370870738,0.048508136536611346,-0.010050867488757831,0.007604971562045648,0.032196039670850496,0.10013968435083598,0.12473075245964083,0.06616786201084324,-0.022874803234401497,0.004648982808475921,0.08069555105294057,0.10821933709581799,0.04267226693070825
1875,-0.07258045434662108,-0.04795758505804315,0.02007392437224098,0.04469679366081891,-0.013941830342901085,-0.09452712387422935,-0.06990237680639666,-0.0018656791849593901,0.022759067882873296,-0.035884027995678025,-0.034083313054281916,-0.009461506453533275,0.05856706683385937,0.08318887343460801,0.024552780190163048,-0.07161894258456414,-0.04699394769494347,0.021043434643331693,0.04566842953295236,-0.01297525652580589,0.013020539526223729,0.037646644168773946,0.10568709268767407,0.13031319733022428,0.071666868428224,-0.03144730324470402,-0.0038296435917573035,0.07247629180108106,0.10009395145402777,0.03432332410466188
1876,-0.0663105312109451,-0.04182626022918612,0.025822310401053983,0.050306581382812965,-0.008001974914066068,-0.08857947574978198,-0.0640932777852754,0.003560616982497322,0.028046814947003895,-0.03026633040138904,-0.02386139014879518,0.0006217447236736007,0.06826717635198065,0.09275031122444943,0.034444460537827126,-0.07824546596469872,-0.05375908906029281,0.013895300107662933,0.03838167701206885,-0.019931894476314937,-0.0003169078477185394,0.024169453810372943,0.09182380085371733,0.11631016251180881,0.057996627332045136,-0.05051358472115908,-0.02299702556649663,0.053029575219738945,0.08054613437440139,0.015016274826621157
1877,-0.03869799322745848,-0.014358286753065386,0.052890860823424646,0.07723056729781774,0.01926628703517963,-0.061264813716888966,-0.03692312156920252,0.030331512303177988,0.05467320445086443,-0.003295804633012267,-0.0006585168378023809,0.02368000043588836,0.09092586232202393,0.11526437959571467,0.057302931378956146,-0.05004137883867088,-0.025699569099970176,0.04155538966938366,0.06589719940808436,0.00792791028470674,0.00459453897349249,0.028935741886243704,0.09618902403190077,0.12053022694465199,0.06256238295907224,-0.014194295961885928,0.01315878118469982,0.08873369099859474,0.11608676814518049,0.05094623609164728
1878,-0.032442982085001404,-0.00826316306370245,0.05854422507968593,0.08272404410098488,0.02514053100799174,-0.04550804023216415,-0.02132617943624382,0.045486850007762314,0.06966871080368264,0.012080335285759247,-0.002155627916863523,0.022022981003487985,0.08882702571054324,0.11300563463089475,0.05542500335701561,-0.016015330685888785,0.008166558115590306,0.07497966493747299,0.09916155373895208,0.04157311152653165,0.004033702320384691,0.028214888520608383,0.09502605409744547,0.11920724029766916,0.061620471309026925,0.03519897072465028,0.062330873249266006,0.13729469086240442,0.16442659338702015,0.09981278205583521
1879,-0.0357872438091249,-0.011610222864760544,0.055189434360158884,0.07936645530452324,0.02178960574769917,-0.03425766281219467,-0.010078478310788341,0.05672715669220452,0.08090634119361084,0.023324339190708088,-0.015317111465833477,0.008858707874082938,0.07565504513797805,0.09983086447789447,0.042256876506030494,-0.020264513458982947,0.003914551877642225,0.07071985763570865,0.09489892297233382,0.03731720475667544,-0.004986571696235842,0.019191898042379307,0.08599555819870375,0.1101740279373189,0.05259372812054153,0.029419514824724047,0.05659762103061894,0.1316890966407982,0.1588672028466931,0.09414335883570857
1880,-0.04545314558788505,-0.021327015969063723,0.045332031579050636,0.06945816119787196,0.012002507804993456,-0.036722101820146236,-0.01259373739651437,0.05407148478286672,0.07819984920649858,0.020738873693176174,-0.022809155946220017,0.0013158840849882836,0.06797192116789574,0.09209696119910404,0.034643902626442014,-0.023790051812568436,0.0003382376624472272,0.06700325276352714,0.0911315422385428,0.033670745212987185,0.0023087505422267895,0.026436591729293468,0.09310036823762857,0.11722820942469525,0.05976847998346102,0.024839827639254963,0.05196630962325344,0.1269151506082835,0.15404163259228199,0.08944073011576847
1881,-0.04852853291095016,-0.02448563983443819,0.04194343014501101,0.06598632322152298,0.00872889515528641,-0.020969744877049834,0.0030754478617609493,0.06951087166999059,0.09355606440880138,0.03629315976587577,-0.025413738546888,-0.00137180261293679,0.06505462283899988,0.08909655877295108,0.03184141011303154,-0.01714726642677533,0.006898004135280189,0.07333364296442824,0.09737891352648376,0.04011582354985421,0.006949703192219658,0.03099456009641699,0.09742905601370921,0.12147391291790655,0.0642118080550631,0.035170141616504225,0.062224683223405464,0.13697475726581843,0.16402929887271966,0.09959972024461194
1882,-0.03799023719818706,-0.013943452625312602,0.052496369324899206,0.07654315389777366,0.019276458349793302,-0.0167332736000958,0.007315838618410453,0.0737620917135473,0.09781120393205356,0.04053896516597888,-0.02609497382866266,-0.002049100718295449,0.06438820291566572,0.08843407602603293,0.031169551098685133,-0.019748528139018617,0.004300689675574176,0.07074723452660692,0.09479645234119971,0.03752396210109055,0.009008925554439884,0.033057715734798876,0.09950307905808131,0.1235518692384403,0.0662803973964401,0.031998535554976115,0.05907521956180517,0.1338864717256456,0.16096315573247466,0.09648084564372539
1883,-0.04000279715666011,-0.016112636479761022,0.049894443049879555,0.07378460372677864,0.016890903285059267,-0.013740516619861864,0.010151975383791978,0.07616549622923685,0.1000579882328907,0.043158735806514414,-0.025968226882810086,-0.0020789047035236763,0.06392585810743867,0.08781518028672508,0.030923476701957497,-0.031787648783051736,-0.00789522774039142,0.05811809704403004,0.08201051808669035,0.02511143465181931,-0.0426931161418338,-0.018806499294043988,0.04719078884858163,0.07107740569637144,0.014192144777268823,-0.03444497910635391,-0.00760605795852598,0.06654826970174099,0.09338719084956892,0.029471105871607506
1884,-0.03838419803338411,-0.01459918805204552,0.05111736641919151,0.0749023764005301,0.018259089183572996,-0.009170611180422839,0.014616760702608644,0.08033984096636004,0.10412721284939153,0.047478300834484344,-0.021236479610706738,0.002547812197690291,0.06826238240023486,0.09204667420863188,0.03540509729896257,-0.056875334664084676,-0.03308851919513245,0.032633023729943034,0.05641983919889526,-0.00022774773259470749,-0.21577922755886902,-0.19201157477436936,-0.12634297719569076,-0.1025753244111911,-0.15917727598503006,-0.2165934252354873,-0.1899538020683167,-0.11635012276224188,-0.08971049959507127,-0.15315196241527929
1885,-0.04356678334335129,-0.01979941564610499,0.04586839425343214,0.06963576195067844,0.013034489303663577,-0.0019428402518428811,0.021826969624783032,0.08750152711940018,0.1112713369960261,0.054664248372091606,-0.026680061401464172,-0.00291341011836721,0.06275242037202133,0.0865190716551183,0.029919505126827062,-0.0474128975080248,-0.02364421694687735,0.0420272203168679,0.06579590087801535,0.009191501684995274,-0.24502472738737424,-0.22127373098828684,-0.1556511540026122,-0.1319001576035248,-0.18846244249544952,-0.25355231181004,-0.22694951322273482,-0.15344757801972264,-0.12684477943241745,-0.19019854562122873
1886,-0.05019900348548845,-0.026470257378662154,0.03909084338562252,0.06281958949244881,0.006310293003480183,0.016682419672235937,0.0404136080309172,0.10598145659037073,0.129712644949052,0.07319753231064396,-0.025431005803511653,-0.0017030251785286055,0.06385596060550824,0.08758394123049129,0.03107646771348982,-0.040745219015605016,-0.017015762515711685,0.04854730102181293,0.07227675752170626,0.01576576925305062,-0.2258263637341429,-0.20211004491477524,-0.13658327999951325,-0.11286696118014561,-0.16934666245714425,-0.23824712010070925,-0.2117574683581438,-0.13856815109369336,-0.1120784993511279,-0.17516280972591858
1887,-0.05303717481132253,-0.02931114525222256,0.03624244985360292,0.05996847941270289,0.0034656523006901807,0.022937388874311182,0.046665887828908126,0.11222630572638082,0.13595480468097776,0.07944609677764447,-0.023824670610679277,-9.950651303824998e-05,0.06545169737501055,0.08917686147265158,0.03267609543098615,-0.06032521278677905,-0.03659901933116316,0.02895502861093746,0.052681222066553346,-0.003821995360112851,-0.22089037777629983,-0.19717450209833487,-0.13164896155632277,-0.10793308587835782,-0.16441173182732882,-0.24076048357477475,-0.21421284416453545,-0.140863310455984,-0.1143156710457447,-0.17753807731025972
1888,-0.04849797947173329,-0.024773624297040442,0.040775344585426865,0.06449969976011971,0.008000860144193211,0.042354052438156486,0.06608094713027413,0.131636932546769,0.15536382723888664,0.09885893983852156,-0.027680728627842655,-0.003957301593345619,0.061589102893435665,0.0853125299279327,0.028815900650045023,-0.06662375834167733,-0.04289953394101076,0.02264907362058466,0.04637329802125123,-0.01012523016021305,-0.2005988267808334,-0.1768813764576862,-0.11135148526557259,-0.08763403494242539,-0.1441164308616294,-0.20502425335678254,-0.17844507841920176,-0.10500841394178906,-0.07842923900420828,-0.1417267461804954
1889,-0.05178166792478578,-0.028026208492917704,0.037608699584382066,0.06136415901625014,0.004791245545732181,0.05107239832096866,0.07483046820647132,0.14047258881060998,0.16423065869611264,0.10765152850854065,-0.03883158098494732,-0.015077069552830835,0.05055521925828543,0.07430973069040192,0.0177390748527273,-0.06312647177423969,-0.039371332881160015,0.026262689566692643,0.05001782845977232,-0.006554321657233686,-0.18152531342605016,-0.15777548254254725,-0.09215612580646848,-0.06840629492296557,-0.12496580417450787,-0.16572577801167654,-0.13903184887385578,-0.06527812543163236,-0.0385841962938116,-0.10215498715274407
1890,-0.04884960009576389,-0.0250180720828439,0.040827008916608065,0.06465853692952805,0.007904468416882082,0.06661310846487822,0.09044737179442564,0.15630001030956464,0.18013427363911205,0.12337369105199514,-0.041436947641273036,-0.01760632087388103,0.04823627003833053,0.07206689680572254,0.01531497458222475,-0.0878134435490665,-0.06398241105858915,0.0018613008421084487,0.025692333332585804,-0.03106055510824035,-0.17387560476788622,-0.15005010387119455,-0.08422167543199066,-0.060396174535298996,-0.1171358896515926,-0.18567451939821922,-0.15881614382328735,-0.08460806474897709,-0.057749689174045216,-0.12171210428613222
1891,-0.04381681328686682,-0.019918550698037052,0.04611091392774824,0.07000917651657801,0.013096181614855595,0.07694381827838015,0.100844926581658,0.16688225374571175,0.1907833620489896,0.13386359016368488,-0.04092125743977704,-0.01702376955870477,0.049003554596311005,0.07290104247738327,0.015989892518803117,-0.09263566720284189,-0.06873775004743266,-0.0027092398333365963,0.021188677322072635,-0.035723494940384626,-0.15532871034497475,-0.13143543289817217,-0.06541974192049338,-0.041526464473690794,-0.09842758740933277,-0.1721848317923218,-0.14512720804691526,-0.07036861824087737,-0.04331099449547082,-0.10774791314389631
1892,-0.05158605748982836,-0.027565451404086616,0.038802040957932604,0.06282264704367435,0.005618294776922994,0.09771899773539872,0.12174258525095638,0.1881183151245409,0.21214190264009858,0.15493045018774865,-0.0397249263418189,-0.01570494345719453,0.05066082703740449,0.07468080992202886,0.01747794179010498,-0.10593988088857031,-0.08191939388933633,-0.015552230556124869,0.008468256443109112,-0.0487358122227306,-0.12687433884718757,-0.1028570023240718,-0.03649854356729065,-0.01248120704417488,-0.06967777294568123,-0.16576757659885288,-0.13847054832911,-0.06305049819673059,-0.03575346992698769,-0.10076052326292029
1893,-0.05306772062755272,-0.029078576355402674,0.037201988904655536,0.06119113317680558,0.004061706274626431,0.10047895526435013,0.12447107848129235,0.190759874386913,0.21475199760385522,0.15761547643410267,-0.035356636935148344,-0.011367999934009276,0.05491116376663285,0.07889980076777192,0.02177158191631179,-0.115069557302661,-0.09108015051947405,-0.024798859957286368,-0.0008094531740994171,-0.05793950523838021,-0.07907447247180244,-0.05508586272151206,0.011193225686724873,0.03518183543701525,-0.021946318517393593,-0.14349524429735538,-0.11616783231391992,-0.04066383380501293,-0.01333642182157746,-0.07841583305946642
1894,-0.03739254421378746,-0.013354782791225261,0.05306010873641753,0.07709787015897973,0.019852662972596136,0.10588756288706236,0.12992841009338463,0.196351827456283,0.22039267466260526,0.1631401187748338,-0.02047859011173614,0.0035587816809652395,0.06997259668463585,0.09400996847733722,0.03676568918280054,-0.12277519718890062,-0.09873670965777137,-0.032319811935792586,-0.008281324404663337,-0.06552826079678198,-0.03313808593242129,-0.009098415274820582,0.057321751354493244,0.08136142201209395,0.02411166803983633,-0.11807036856117747,-0.09060250880196463,-0.014710461521246998,0.012757398237965845,-0.052656485161605815
1895,-0.02377928425448772,0.00018488866192001296,0.06639645956556706,0.09036063248197479,0.033290674113743535,0.11619092581656787,0.1401583018546262,0.20637872279087333,0.23034609882893164,0.17326851232274976,-0.013262321040031111,0.010701464693170237,0.07691196583277815,0.1008757515659795,0.043806715262974194,-0.1283558943974299,-0.10439068455360712,-0.038176248681736524,-0.014211038837913748,-0.07128346661767182,0.014711245023761421,0.03867892641352455,0.10490019101831649,0.12886787240807962,0.07178955871592052,-0.09371155490634919,-0.06632809876884949,0.009330746372938847,0.036714202510438554,-0.02849867619795532
1896,-0.029808774801722393,-0.005721798778722587,0.06082906973495028,0.08491604575795009,0.027553635478113847,0.11896693423261695,0.1430572912956336,0.20961750141970015,0.2337078584827168,0.17633739635766688,-0.020284889541983375,0.003801615210761611,0.07035118163304332,0.09443768638578831,0.03707639842190247,-0.12170376205477851,-0.09761569034930062,-0.031061794530671705,-0.006973722825193818,-0.06433874243998616,0.017462996435597233,0.04155222792604718,0.1081093281608787,0.13219855965132865,0.07483077804346294,-0.07400359433046333,-0.04647388012489273,0.029589067277186132,0.05711878148275673,-0.0084424064238533
