year,aer_p5,aer_p17,aer_p83,aer_p95,aer_p50,ghg_p5,ghg_p17,ghg_p83,ghg_p95,ghg_p50,ohf_p5,ohf_p17,ohf_p83,ohf_p95,ohf_p50,ant_p5,ant_p17,ant_p83,ant_p95,ant_p50,nat_p5,nat_p17,nat_p83,nat_p95,nat_p50,tot_p5,tot_p17,tot_p83,tot_p95,tot_p50
1850,-1.6448536269514875,-0.9541652531461864,0.9541652531461864,1.6448536269514875,0.0,-1.6448536269514875,-0.9541652531461864,0.9541652531461864,1.6448536269514875,0.0,-1.6448536269514875,-0.9541652531461864,0.9541652531461864,1.6448536269514875,0.0,-1.6448536269514875,-0.9541652531461864,0.9541652531461864,1.6448536269514875,0.0,-1.6448536269514875,-0.9541652531461864,0.9541652531461864,1.6448536269514875,0.0,-1.6448536269514875,-0.9541652531461864,0.9541652531461864,1.6448536269514875,0.0
1851,-0.02872849026283575,-0.000497361468831059,0.07750355232650463,0.10573468112050932,0.03850309542883679,-0.031070927097289314,-0.0028397732276062015,0.07516120985053476,0.10339236372021787,0.03616071831146428,-0.026334642710025946,0.001896506728883196,0.0798974775649981,0.10812862700390724,0.04089699214694065,-0.054827644254999086,-0.026596480458010774,0.05140453004855772,0.07963569384554603,0.012404024795273472,-0.029204650209464944,-0.0009746461656163774,0.07702316001262943,0.10525316405642116,0.03802425692350653,-0.04405380812272597,-0.015823818597084482,0.06217394746835225,0.09040393699399374,0.023175064435633885
1852,0.004436768907851274,0.039032657423888395,0.13461902017633065,0.16921490869236777,0.08682583880010952,-0.028703161174746583,0.005892726144452354,0.10147908559008556,0.1360749729092845,0.05368590586726896,0.00028136568141690077,0.03487723907721829,0.13046356005349935,0.16505943344930074,0.08267039956535882,-0.06311943677729914,-0.028523692253941135,0.06706227265527787,0.10165801717863587,0.019269290200668365,-0.019398847160573496,0.015196601001548515,0.1107817470824557,0.1453771952445777,0.0629891740420021,-0.035229119251027896,-0.0006334014585718251,0.09495248959478886,0.12954820738724493,0.047159544068108517
1853,0.018024657383307385,0.054475926721579526,0.15518859528447138,0.19163986462274352,0.10483226100302545,-0.044970339737176346,-0.008519343510670296,0.09219257046072471,0.12864356668723076,0.04183661347502721,0.021975872234463623,0.05842697719612033,0.15913919159623902,0.19559029655789573,0.10878308439617967,-0.06962320142378076,-0.03317266711957245,0.06753797058837563,0.10398850489258393,0.01718265173440159,-0.0008237292624357906,0.035627262154321215,0.13633916283674807,0.17279015425350508,0.08598321249553464,-0.027617643072744613,0.00883641453430073,0.10955678691624371,0.14601084452328905,0.05919660072527222
1854,0.05557563812516264,0.09163379768943969,0.19126032754996913,0.22731848711424618,0.1414470626197044,-0.047228572280403114,-0.011170958329046243,0.08845406403582956,0.12451167798718643,0.03864155285339166,0.05531900704187365,0.09137697814321655,0.19100298729199494,0.22706095839333784,0.14118998271760574,-0.07580797829012909,-0.0397512071294841,0.05987148665519726,0.09592825781584224,0.01006013976285658,-0.005403646252091221,0.030654297290027444,0.1302802302943178,0.16633817383643645,0.08046726379217262,-0.02304243226529934,0.013029175783003666,0.11269286299761916,0.14876447104592216,0.06286101939031141
1855,0.079484893446363,0.11447895210767456,0.2111654350644585,0.24615949372577006,0.16282219358606653,-0.029879179235308584,0.005113902029734163,0.1017976844993882,0.13679076576443094,0.05345579326456118,0.05635300834228474,0.09134670198420736,0.18803217641425363,0.22302587005617625,0.1396894391992305,-0.08016052661156436,-0.04516876128224112,0.05151138533591393,0.08650315066523717,0.0031713120268364037,-0.0029549019758405848,0.03203780720713212,0.1287205616363849,0.1637132708193576,0.08037918442175851,-0.021123535607102895,0.01391432692332728,0.11072183734029295,0.14575969987072313,0.062318082131810115
1856,0.07312637248958254,0.10683343995805217,0.1999640435229253,0.23367111099139493,0.15339874174048873,-0.036018570729766,-0.00231256669206914,0.09081509867741033,0.12452110271510719,0.044251265992670596,0.05369627989188075,0.08740261054384746,0.18053117832909038,0.2142375089810571,0.13396689443646892,-0.09173653737667564,-0.05803237988368437,0.035090183593752045,0.06879434108674332,-0.011471098144966163,-0.0278373951591675,0.005855737065530775,0.09894783838865351,0.13264097061335178,0.05240178772709214,-0.06423689418897993,-0.030431398740859095,0.06297115542184883,0.09677665086996967,0.01626987834049487
1857,0.08944188174103829,0.12177527364286789,0.2111104940957489,0.2434438859975785,0.1664428838693084,-0.0353488010791807,-0.003016297400165513,0.08631646894656342,0.11864897262557861,0.04165008577319895,0.062084000143613594,0.09441656381619623,0.1837494959214041,0.21608205959398674,0.13908302986880017,-0.11036404039919034,-0.07803346438868175,0.011293975925582345,0.04362455193609094,-0.0333697442315497,-0.05511313617870428,-0.022806036121494344,0.06645654154334579,0.09876364160055573,0.021825252710925724,-0.14138091570521283,-0.1088483473598103,-0.0189628143522782,0.013569753993124323,-0.06390558085604425
1858,0.07961938859801876,0.11062038061328394,0.1962742601801324,0.22727525219539757,0.15344732039670816,-0.041685763294083245,-0.010685500177828544,0.07496636548455626,0.10596662860081096,0.03214043265336386,0.05860509297633598,0.08960522433289952,0.17525672595115793,0.20625685730772148,0.13243097514202873,-0.09335609850228366,-0.062357458892790874,0.023289921118077928,0.05428856072757071,-0.019533768887356473,-0.041254723137853944,-0.010274963949029825,0.07532025059327907,0.10630000978210319,0.03252264332212462,-0.1465898354317119,-0.11522045704759876,-0.028548748062462437,0.0028206303216506967,-0.0718846025550306
1859,0.05108711273823019,0.08084606952110107,0.16306828031548548,0.19282723709835636,0.12195717491829328,-0.03152841299282727,-0.001769886519582542,0.08045113535513337,0.1102096618283781,0.039340624417775416,0.046563528132594456,0.07632171626596573,0.15854180332780743,0.1882999914611787,0.11743175979688658,-0.06830817473229445,-0.038550470183110974,0.043668280764620704,0.07342598531380418,0.002558905290754865,-0.0076318319761981,0.022115833233158355,0.10430684608792262,0.13405451129727908,0.06321133966054049,-0.111915716012561,-0.08156911734971573,0.0022767126756093603,0.03262331133845464,-0.03964620233705318
