1850,-0.4177114,287.9722507,3.6,0.085772543,0,50.21941095,-0.062887652,340.1909485
1851,-0.2333498,287.9313323,2.508333333,0.089259058,0,50.21941095,-0.057516705,340.1915283
1852,-0.22939907,287.9998874,1.441666667,0.089991678,0,50.21941095,-0.055636843,340.1908875
1853,-0.27035445,288.1901442,0.616666667,0.079827452,0,50.21941095,-0.058647819,340.1669313
1854,-0.29152083,288.5272758,0.283333333,0.070595328,0,50.21941095,-0.070431593,340.1300355
1855,-0.29691675,288.6033712,2.033333333,0.07120101,0,50.21941095,-0.067354626,340.1055908
1856,-0.32035372,288.6576234,38.65833333,0.073869755,0,50.21941095,-0.068452905,340.0986328
1857,-0.46723005,289.0442912,60.16666667,0.074546055,0,50.21941095,-0.07398086,340.11792
1858,-0.3887657,289.3286519,29,0.07406018,0,50.21941095,-0.077154831,340.1662293
1859,-0.28126517,289.5025059,11.18333333,0.071327835,0,50.21941095,-0.078996355,340.2228698
1860,-0.39016518,289.7417151,4.591666667,0.074405713,0,50.21941095,-0.082724539,340.2426148
1861,-0.42911294,290.0830516,3.408333333,0.08394404,0,50.21941095,-0.084286904,340.2166138
1862,-0.5363694,290.2787781,13.65833333,0.083645288,0,50.21941095,-0.08411975,340.1868593
1863,-0.34424406,290.4833875,10.01666667,0.094896338,0,50.21941095,-0.082858313,340.1664428
1864,-0.46546507,290.898399,4.633333333,0.09131398,0,50.21941095,-0.087039164,340.1646423
1865,-0.33248132,291.3452487,2,0.09598778,0,50.21941095,-0.096378847,340.143158
1866,-0.3412875,291.6236259,0.825,0.09025669,0,50.21941095,-0.095175359,340.1282348
1867,-0.35699412,292.1055897,0.366666667,0.09801454,0,50.21941095,-0.104494734,340.1056823
1868,-0.35182714,292.5778343,0.208333333,0.088825775,0,50.21941095,-0.112969331,340.1428833
1869,-0.31659195,292.6868059,0.6,0.079935698,0,50.21941095,-0.111543774,340.2035218
1870,-0.32792753,293.019169,0.608333333,0.070385973,0,47.877714,-0.117906508,340.267212
1871,-0.36856276,293.112067,0.591666667,0.072785203,1.152174,47.296132,-0.116782573,340.2509155
1872,-0.32811058,293.2203842,1.316666667,0.06752972,3.055448,49.162493,-0.118351945,340.2323303
1873,-0.3412969,293.628063,3.008333333,0.065602368,1.713526,52.026752,-0.13051179,340.1811828
1874,-0.3732512,293.9687839,1.958333333,0.0669457,1.624636,52.084695,-0.133416309,340.1470338
1875,-0.37562594,294.1348916,1.291666667,0.069207538,0.016767,56.097728,-0.131618023,340.111084
1876,-0.4241099,294.4077746,6.2,0.06938062,3.470358,49.577996,-0.136156594,340.1029358
1877,-0.10110884,294.7877942,5.266666667,0.064355588,9.072875,49.734915,-0.140743769,340.1030578
1878,-0.011315192,295.1515133,3.158333333,0.059948695,13.960433,49.318906,-0.143820756,340.0882263
1879,-0.30363432,295.4769787,2,0.065215015,17.407888,50.905978,-0.152436656,340.0832215
1880,-0.31583205,295.7528938,1.141666667,0.062159428,21.636983,50.942965,-0.159718507,340.1142883
1881,-0.23224552,296.2022099,0.666666667,0.06284473,19.125768,48.384266,-0.164841977,340.1488038
1882,-0.29553008,296.4622156,0.575,0.06231001,16.527455,51.583947,-0.167808778,340.128357
1883,-0.3464744,296.6735818,47.29166667,0.057171645,15.617733,47.446891,-0.16824585,340.1228943
1884,-0.49232006,297.1684757,142.9083333,0.055174265,14.757101,48.134172,-0.175315991,340.1629028
1885,-0.47112358,297.5540052,63.49166667,0.05597231,14.922197,50.271923,-0.1785768,340.1330568
1886,-0.42090362,297.9642453,36.43333333,0.050817293,16.212654,53.832246,-0.178676665,340.0915528
1887,-0.49878576,298.4890545,37.10833333,0.05888705,17.683049,49.341672,-0.187151952,340.077423
1888,-0.37937889,299.1275262,21.85833333,0.056972443,18.085829,50.638702,-0.204885392,340.0657655
1889,-0.24989556,299.5260469,28.53333333,0.06116269,17.171818,49.728126,-0.202060029,340.0628663
1890,-0.50685817,300.1007536,39.125,0.062775675,16.535898,51.957317,-0.21600402,340.070404
1891,-0.40131494,300.4448944,29.975,0.06802748,15.380051,50.066094,-0.215209469,340.1346435
1892,-0.5075585,300.8681195,21.65833333,0.068385008,13.8487,54.553121,-0.21456117,340.1619568
1893,-0.49461922,301.3512047,9.441666667,0.068456095,12.512436,49.33589,-0.216979314,340.2040405
1894,-0.48376393,301.9915632,3.533333333,0.07090209,15.250814,51.153911,-0.231264092,340.232605
1895,-0.4487516,302.382345,1.366666667,0.06663451,19.174388,48.515118,-0.236626127,340.1966858
1896,-0.28400728,302.5034291,18.28333333,0.066697098,22.765411,58.411089,-0.23607392,340.144928
1897,-0.25980017,303.0798744,16.85833333,0.069362048,25.369513,51.211101,-0.250751689,340.1106873
1898,-0.48579213,303.5205575,12.11666667,0.065928543,30.661798,48.897539,-0.259175684,340.103485
1899,-0.35543364,304.0821383,4.558333333,0.065481645,32.826909,47.410651,-0.278755999,340.0858155
1900,-0.2344939,304.55243,1.758333333,0.065988,29.906303,55.610861,-0.286079989,340.0800475
1901,-0.29341024,305.044911,0.741666667,0.06742796,24.750119,50.779745,-0.291213662,340.0641785
1902,-0.43895653,305.4886119,20.2,0.067175818,16.52974,48.623297,-0.294823501,340.071045
1903,-0.5332871,305.992709,71.51666667,0.062383273,6.202032,50.851572,-0.306517475,340.1181945
1904,-0.59751105,306.7505769,31.79166667,0.063722543,-2.972809,53.647177,-0.319499519,340.186554
1905,-0.40779322,307.4798652,12.575,0.06131816,-10.435316,46.205308,-0.335126788,340.143341
1906,-0.31910878,308.1593416,7.25,0.062908405,-17.45549,54.434851,-0.347499848,340.1919555
1907,-0.5040763,309.2307453,9.2,0.05794198,-21.520154,47.731118,-0.379540508,340.1627198
1908,-0.5138197,309.8926132,10.275,0.058147605,-26.003014,52.426806,-0.372035084,340.1779175
1909,-0.53568715,310.5899665,4.008333333,0.054084293,-32.254265,51.183776,-0.381180442,340.1461183
1910,-0.5309095,311.5171168,3.125,0.05728095,-37.908706,49.505871,-0.399829521,340.113617
1911,-0.539079,312.1074896,1.675,0.055988738,-40.699373,51.733893,-0.394450792,340.0887145
1912,-0.47553864,312.8012769,19.3,0.051393433,-42.468967,48.463394,-0.399600426,340.0766603
1913,-0.4670111,313.7217961,24.08333333,0.0551039,-39.558381,47.801648,-0.417225256,340.0767823
1914,-0.26243657,314.3245947,9.916666667,0.053787928,-33.405565,53.261487,-0.399757742,340.1029663
1915,-0.19167219,314.8767797,3.941666667,0.058766175,-29.332003,51.317435,-0.392067982,340.1815185
1916,-0.42002314,315.8398803,2.741666667,0.062655375,-25.898116,49.731985,-0.412365599,340.239746
1917,-0.5428197,316.9337967,2.225,0.06721162,-23.093303,50.709682,-0.429754985,340.2877198
1918,-0.4243641,317.7065725,1.95,0.070957773,-22.862689,50.593136,-0.428826556,340.2752685
1919,-0.32528907,318.0077065,2.008333333,0.069187393,-25.094347,49.813271,-0.383801569,340.2097473
1920,-0.29835507,319.0702692,9.358333333,0.06636281,-25.852486,48.289882,-0.414461895,340.1615295
1921,-0.24044435,319.3556942,7.658333333,0.062032248,-28.246202,38.332555,-0.365294631,340.1352845
1922,-0.3390137,319.9744401,2.891666667,0.055334655,-29.848146,36.775419,-0.372683325,340.110321
1923,-0.31768188,321.4171678,1.116666667,0.054191115,-32.924574,35.377609,-0.417878661,340.109375
1924,-0.3118017,321.6139823,3.408333333,0.0543048,-32.588192,40.943997,-0.407851095,340.1259155
1925,-0.28214198,321.956233,2.858333333,0.056404725,-28.764911,41.31503,-0.411365523,340.1798095
1926,-0.122555,322.0116717,2.341666667,0.054146043,-23.708613,38.726614,-0.414317013,340.2089845
1927,-0.2291136,322.5490364,1.508333333,0.051542075,-19.774637,39.926903,-0.43476,340.2562255
1928,-0.20646581,322.7930729,5.25,0.055485533,-15.226844,39.68572,-0.433947419,340.224823
1929,-0.39244303,323.3880404,9.825,0.055208495,-11.34996,37.050845,-0.457337161,340.2113953
1930,-0.17680542,323.6611854,6.208333333,0.056803015,-8.957786,36.781007,-0.441868398,340.2027283
1931,-0.103397675,323.3323706,4.7,0.054646963,-5.661382,37.912699,-0.390109349,340.1704408
1932,-0.14546171,323.7280388,8.241666667,0.053246735,-1.364168,38.055422,-0.366311292,340.1416625
1933,-0.32234442,324.1421087,6.675,0.052377995,2.793185,37.68018,-0.376769389,340.1226503
1934,-0.17433685,325.188105,3.8,0.049833553,5.869318,41.302841,-0.413004271,340.1399535
1935,-0.20605923,325.9057832,4.233333333,0.048719053,11.234539,35.018914,-0.431572484,340.1998903
1936,-0.16952094,327.3992556,3.258333333,0.046999158,19.853909,38.775016,-0.462587529,340.3071595
1937,-0.019198947,328.4030838,2.816666667,0.050279913,30.033243,35.837446,-0.479313861,340.301239
1938,-0.012200737,328.6923191,4.908333333,0.049051504,39.926427,40.31908,-0.448264466,340.2821045
1939,-0.040797204,329.9698953,4.1,0.052953745,49.824919,38.963685,-0.478851007,340.2728883
1940,0.07593582,330.6854014,3.191666667,0.058942754,59.743278,36.418633,-0.503587951,340.2496338
1941,0.0381293,331.4121655,1.941666667,0.10019161,67.517431,38.579852,-0.516249919,340.2278443
1942,0.001406068,332.1841215,4.2,0.098309245,77.93809,37.244673,-0.531765333,340.197754
1943,0.006421582,332.795181,4.375,0.103002348,92.961553,37.659891,-0.535848587,340.1565248
1944,0.14410514,333.0482482,2.35,0.099299983,105.092576,36.08115,-0.529846171,340.1682435
1945,0.043088354,332.6376106,2.216666667,0.100185628,107.778822,34.400259,-0.4732519,340.2352905
1946,-0.11881461,332.6488379,1.816666667,0.073568214,108.859725,40.178642,-0.462935991,340.2720948
1947,-0.09120561,333.1530151,2.283333333,0.070292432,107.212894,37.147046,-0.490953727,340.348175
1948,-0.12466127,333.8321482,1.708333333,0.067236054,101.696867,37.950192,-0.513115776,340.376587
1949,-0.14380223,334.1083049,3.266666667,0.055137624,99.013982,36.549625,-0.507882232,340.3522033
1950,-0.2266218,335.1618958,2.866666667,0.053017589,105.475943,37.305274,-0.547075412,340.27948
1951,-0.06115396,335.095283,1.975,0.044598135,115.275858,37.817529,-0.539643303,340.2124328
1952,0.015354548,335.8919968,3.675,0.049145265,122.903325,38.384177,-0.555653901,340.205597
1953,0.07763075,337.0899838,3.391666667,0.04908018,126.504701,40.473965,-0.570713679,340.173462
1954,-0.11675023,338.1929327,3.608333333,0.045876248,128.335488,37.5954,-0.581657474,340.175232
1955,-0.19730994,339.5649705,1.8,0.043560015,129.669369,34.225226,-0.612537534,340.220276
1956,-0.26316562,341.3971649,1.133333333,0.03798002,133.232091,36.874388,-0.655528639,340.3553468
1957,-0.035334915,343.071777,0.516666667,0.032616847,138.870553,39.492299,-0.683837404,340.4849548
1958,-0.017632563,343.6680071,0.25,0.032721,147.994713,41.305689,-0.674847644,340.4652405
1959,-0.048004813,344.8543526,0.2,0.031179463,158.049311,37.915106,-0.692449476,340.3903198
1960,-0.11545958,346.5363624,4.616666667,0.029338989,166.679387,38.643114,-0.718240913,340.3568725
1961,-0.019999769,348.0498892,10.775,0.025390032,170.15124,38.403932,-0.738463891,340.248932
