"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176"
-0.326818272978858,-0.329596689065609,-0.332359207896422,-0.335080724535747,-0.337726860584932,-0.340256104837509,-0.342621950097427,-0.344775135771302,-0.346666075233274,-0.348247500858859,-0.349477304011408,-0.350321488826395,-0.350757104242682,-0.350774974848688,-0.350382023249317,-0.349602968844454,-0.348481202301964,-0.347078671666127,-0.345474672872135,-0.34376351033335,-0.342051076438198,-0.340450485241434,-0.33907697776044,-0.338042386555676,-0.33744949889109,-0.337386685307809,-0.337923160362738,-0.339105213295354,-0.340953689633885,-0.343462923779397,-0.346601223117666,-0.350312893640599,-0.354521683992007,-0.35913541831359,-0.364051496980265,-0.369162875961901,-0.374364096108128,-0.379556926863184,-0.384655215926242,-0.38958859559333,-0.394304783714578,-0.398770325797303,-0.402969746367352,-0.406903202684107,-0.410582852306187,-0.41402824825931,-0.417261153305462,-0.420300211598976,-0.423155927840201,-0.425826379706661,-0.428294030590033,-0.430523921042321,-0.432463405846402,-0.434043478191803,-0.435181593163382,-0.435785780116275,-0.435759727506594,-0.43500844305877,-0.433444043435729,-0.430991214914385,-0.42759191110481,-0.423208913600134,-0.417827971825439,-0.411458351974518,-0.404131752566475,-0.395899675427892,-0.386829465093203,-0.376999336549514,-0.366492792153318,-0.355392876745211,-0.343776731475527,-0.331710880612739,-0.319247623701738,-0.306422812848512,-0.29325517911504,-0.279747242388079,-0.265887706131402,-0.25165511288839,-0.237022428378746,-0.221962140160023,-0.206451407532726,-0.190476786343736,-0.174038076203847,-0.157150895849663,-0.139847679436337,-0.122176894355181,-0.104200399654594,-0.0859889819776396,-0.0676162113401539,-0.0491508406293763,-0.0306480200272324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.326467290934551,-0.329369597658724,-0.332253440294633,-0.335090047621573,-0.337840670347766,-0.34045942116993,-0.342896003256623,-0.345098412563589,-0.34701567430587,-0.348600636553256,-0.349812799080419,-0.350621108699786,-0.351006608923918,-0.350964797239401,-0.350507522047643,-0.34966424676347,-0.348482522454121,-0.347027542808962,-0.345380704426342,-0.343637157977237,-0.341902406920007,-0.340288084227334,-0.338907107636802,-0.337868473856462,-0.337271996134707,-0.337203312942031,-0.337729495075711,-0.3388955530395,-0.340722096879992,-0.343204329647167,-0.346312468037292,-0.349993585858922,-0.354174775084592,-0.358767423238322,-0.363672322394013,-0.368785261003474,-0.374002710641848,-0.379227209201761,-0.38437206153781,-0.389365027149989,-0.394150738950694,-0.398691692117711,-0.40296775040101,-0.406974230745549,-0.410718736898301,-0.414217010129593,-0.417488142519889,-0.420549549143044,-0.423412115637311,-0.426075925207408,-0.428526924726327,-0.430734816530724,-0.432652366269071,-0.434216205202333,-0.435349086425888,-0.435963437961626,-0.435965950828721,-0.435262855450373,-0.433765481964511,-0.43139567395222,-0.428090633054689,-0.423806813497328,-0.418522557576323,-0.412239260134881,-0.404980964388163,-0.396792414142424,-0.387735708772598,-0.377885817605972,-0.367325300767456,-0.356138646771038,-0.344406668015832,-0.332201391235291,-0.319581840993902,-0.306591043431332,-0.293254480065789,-0.279580105145088,-0.265559913848438,-0.251172922456349,-0.236389305283749,-0.22117533578176,-0.205498708300409,-0.189333777967965,-0.172666251790194,-0.155496894370349,-0.137843873692679,-0.119743460611372,-0.10124890216602,-0.0824274039922702,-0.0633552702392516,-0.0441113495335584,-0.0247690120083906,-0.00538692561239967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.327222150680414,-0.329998849472002,-0.332755992153347,-0.335463448987499,-0.338081243156953,-0.34056290885403,-0.342858646821943,-0.344918322599591,-0.346694335555633,-0.348144362417866,-0.349233950493073,-0.349938906634852,-0.350247401890484,-0.350161692089198,-0.349699344353101,-0.348893860740882,-0.34779460405855,-0.346465957197828,-0.344985684879729,-0.343442512926805,-0.341932991726494,-0.340557763236111,-0.339417400205765,-0.338608027762883,-0.338216967025406,-0.33831865468827,-0.338971089358569,-0.340213033933749,-0.342062164122981,-0.344514298375955,-0.347543777435516,-0.35110498702769,-0.35513494019666,-0.35955676222327,-0.364283856610958,-0.369224480439353,-0.374286425681013,-0.379381492747899,-0.384429454901602,-0.389361246823821,-0.394121165467733,-0.39866794255856,-0.402974630698298,-0.40702733289469,-0.410822891896481,-0.414365734378087,-0.417664129677918,-0.420726168339772,-0.42355578841797,-0.426149175374918,-0.428491834305823,-0.430556582976278,-0.432302644371516,-0.433675933300503,-0.434610539410578,-0.435031315774664,-0.434857395187943,-0.434006382222285,-0.432398913764946,-0.429963248643492,-0.426639540684834,-0.422383469865187,-0.417168951720927,-0.410989712586847,-0.403859602467458,-0.395811612047372,-0.386895658271746,-0.377175296541809,-0.366723599621232,-0.355618507432164,-0.34393799297922,-0.331755404367447,-0.319135329980311,-0.306130294181319,-0.292778527288893,-0.279102970787936,-0.265111583008979,-0.250798909059843,-0.236148779314975,-0.221137910783041,-0.205740111973583,-0.189930739983689,-0.173691032228126,-0.15701193631953,-0.139897089666459,-0.122364652817502,-0.104447772850838,-0.0861935389055607,-0.0676603837212769,-0.0489139744886205,-0.030021714896753,-0.0110460397966386,0.00796328303438482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.328364491546032,-0.33094144495478,-0.333498646815001,-0.336005921207987,-0.338423685460608,-0.340706608404421,-0.342807004783991,-0.344677977442359,-0.346276308169617,-0.347565084360973,-0.348516033584112,-0.349111523753638,-0.349346174885393,-0.349228021268873,-0.348779161944939,-0.348035843702313,-0.347047934863022,-0.345877769640962,-0.344598370806477,-0.343291091048378,-0.342042748477613,-0.340942366429789,-0.340077659161259,-0.339531430303174,-0.339378067443864,-0.339680321891469,-0.340486556204403,-0.341828623035178,-0.343720507754047,-0.346157825720521,-0.349118215373683,-0.352562613687131,-0.356437344684417,-0.360676898601807,-0.365207232845073,-0.369949389699232,-0.374823202762681,-0.379750856353431,-0.384660070666545,-0.389486710058557,-0.394176651105378,-0.398686798505125,-0.402985196990037,-0.407050251959341,-0.410869135911429,-0.414435517220036,-0.417746797919656,-0.420801084108602,-0.423594133428376,-0.426116527071669,-0.428351298450542,-0.430272217924392,-0.43184288506225,-0.433016720180838,-0.433737879672043,-0.433943049840286,-0.433564006793081,-0.432530770412899,-0.430775133113717,-0.428234312615224,-0.424854464864486,-0.420593799660161,-0.415425067195527,-0.409337226895911,-0.402336167517536,-0.394444415323334,-0.385699840277572,-0.376153443189889,-0.365866374142728,-0.354906389283844,-0.34334399484771,-0.331248550865668,-0.318684610551655,-0.305708754411207,-0.292367141842255,-0.278693949947939,-0.264710803292746,-0.250427224205537,-0.235842056383586,-0.220945740605344,-0.20572325572437,-0.19015748557328,-0.17423273674164,-0.157938115905644,-0.141270479493251,-0.124236692401507,-0.106854974123162,-0.0891551664474554,-0.0711778221481716,-0.052972083161592,-0.0345923835805164,-0.0160940711209577,0.00247191542022235,0.0210651512060372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.32759895077332,-0.330431590238933,-0.333241095033835,-0.335992309405727,-0.338639432251115,-0.341130448703023,-0.343411195441144,-0.34542905977301,-0.347136304038495,-0.348492996970794,-0.349469523507747,-0.350048635617248,-0.350227000486779,-0.350016200347061,-0.349443141413555,-0.348549838688536,-0.347392558896902,-0.346040325257371,-0.344572814127816,-0.343077703241012,-0.341647562215897,-0.340376405904359,-0.339356057379359,-0.33867248751113,-0.338402309914685,-0.338609611866132,-0.339343292516658,-0.340635059108485,-0.342498200502231,-0.344927216609301,-0.347898334533115,-0.351370890271687,-0.355289502106337,-0.359586911917575,-0.36418732721776,-0.369010062953069,-0.373973260817734,-0.378997456858885,-0.384008776477088,-0.388941559415939,-0.393740254750021,-0.398360474942374,-0.402769155558036,-0.406943829296135,-0.410871085314976,-0.414544342924868,-0.417961118367453,-0.421120000864752,-0.424017576491441,-0.426645543827227,-0.428988253112049,-0.431020871360847,-0.432708331459367,-0.434005166663255,-0.434856267107378,-0.435198526516351,-0.434963280244714,-0.434079374999144,-0.432476660653418,-0.430089659280888,-0.426861148701204,-0.422745399029334,-0.417710821113231,-0.411741824132518,-0.404839733448557,-0.397022685323659,-0.388324487733339,-0.378792510969543,-0.368484742658763,-0.357466203970551,-0.345804972516399,-0.333568089004224,-0.320817636590628,-0.307607272931776,-0.293979465539788,-0.279963633052428,-0.265575331627363,-0.250816551222888,-0.235677106198657,-0.22013702409379,-0.204169761296221,-0.187746009920976,-0.170837811122573,-0.153422659735096,-0.135487275656095,-0.117030729327453,-0.0980666409821576,-0.0786242234375079,-0.0587480021477825,-0.0384961188629706,-0.017937200631961,0.00285415236021341,0.0238031449930864,0.044841670975843,0.0659161182257199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.328633313290985,-0.33123827016801,-0.333820578534063,-0.33634599422205,-0.338770237489339,-0.341043552316979,-0.343114877272178,-0.3449355951626,-0.346462825173736,-0.347662220051867,-0.348510232243837,-0.348995816866756,-0.349121546097494,-0.348904119127857,-0.34837426418937,-0.347576044100061,-0.346565593900527,-0.345409337774213,-0.344181751711464,-0.342962757212658,-0.341834848533288,-0.34088007029706,-0.340176972520737,-0.339797675119764,-0.339805172942588,-0.340251004782411,-0.341173395499798,-0.342595959660322,-0.344527028706339,-0.346959632836813,-0.349872135044119,-0.353229480031031,-0.356984987068661,-0.361082585371472,-0.365459365277837,-0.370048300210475,-0.374780984448104,-0.379590231069938,-0.384412383359902,-0.389189211171231,-0.393869290315848,-0.398408796427019,-0.402771682912444,-0.406929253150441,-0.410859177340184,-0.414544041704621,-0.41796954950475,-0.421122517317417,-0.423988824499371,-0.426551477568105,-0.428788943946329,-0.430673891469871,-0.43217244232697,-0.433244014449556,-0.433841782163864,-0.433913743905449,-0.433404341029483,-0.432256531251147,-0.430414185902655,-0.427824654477448,-0.424441324767272,-0.420226003493773,-0.415150951097389,-0.40920042483201,-0.402371615257171,-0.394674900604878,-0.386133388693104,-0.376781763989897,-0.366664504798486,-0.355833579031097,-0.344345763594507,-0.332259759398684,-0.319633289433075,-0.306520370026912,-0.292968934987459,-0.279018969364736,-0.264701275565649,-0.250036951654232,-0.235037612774232,-0.219706334993456,-0.204039249977879,-0.188027672200011,-0.171660601030601,-0.154927410708767,-0.137820523787878,-0.120337859325283,-0.102484856004712,-0.0842758917772469,-0.0657349537899263,-0.0468954528327429,-0.0277991221025012,-0.00849398710930316,0.0109685618642006,0.0305375251350604,0.0501667791371238,0.0698201798571924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.330991253184867,-0.332985964392614,-0.33496289234521,-0.33689526758174,-0.338748728394378,-0.340485097523142,-0.342065848520468,-0.343455205141282,-0.344622817504465,-0.345545964313482,-0.346211240332862,-0.34661570172607,-0.346767457837366,-0.346685715572095,-0.34640030070891,-0.345950698293924,-0.345384670800609,-0.344756527153403,-0.344125127284665,-0.343551715043014,-0.343097676581364,-0.342822321592968,-0.342780780895157,-0.343022106040129,-0.343587645206924,-0.344509755119943,-0.345810891820092,-0.347503104578707,-0.349587937969376,-0.352056728017664,-0.354891260349014,-0.35806474221656,-0.361543026985031,-0.365286019711399,-0.369249186364978,-0.373385087241361,-0.377644857305289,-0.38197956238877,-0.386341370002154,-0.390684486422412,-0.394965826974486,-0.399145403160232,-0.403186427576477,-0.407055154429968,-0.410720488957707,-0.414153412328426,-0.417326278893915,-0.420212049406251,-0.422783526651086,-0.425012658726011,-0.42686997000997,-0.428324171048855,-0.42934198666087,-0.429888227262319,-0.429926112590047,-0.429417840600664,-0.428325378342526,-0.426611436983273,-0.424240580809993,-0.421180410642507,-0.417402756274532,-0.412884810630364,-0.407610140408775,-0.401569513951787,-0.394761496560497,-0.38719277590818,-0.378878194821444,-0.369840484632154,-0.360109708589634,-0.349722440491293,-0.33872071781041,-0.327150820343179,-0.315061934084896,-0.302504765191195,-0.289530170219142,-0.276187866344772,-0.26252527912393,-0.248586576027522,-0.234411922057448,-0.220036980002608,-0.205492663192507,-0.190805133859738,-0.175996026327725,-0.161082862019545,-0.146079613436047,-0.130997367306628,-0.115845033402174,-0.100630045124055,-0.0853590008254579,-0.0700382005436828,-0.0546740408889537,-0.039273240548762,-0.0238428794072425,-0.00839024475385214,0.00707751245218474,0.0225539006793434,0.0380337747917016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.331986510909564,-0.333752245902595,-0.335502131902307,-0.337212375373498,-0.338852567890637,-0.340389150904067,-0.3417885998787,-0.343020262937711,-0.344058790866268,-0.344886103152417,-0.34549284759446,-0.345879327683076,-0.34605589117685,-0.346042793696833,-0.345869571452667,-0.345573976141277,-0.345200541526052,-0.344798864292679,-0.344421690797055,-0.344122905836104,-0.343955519418779,-0.343969742796266,-0.344211236085686,-0.344719597273899,-0.34552714698514,-0.346658046040462,-0.348127764509255,-0.349942902653995,-0.352101346861668,-0.354592728210046,-0.357399138467367,-0.360496048628633,-0.363853368909661,-0.367436586598364,-0.371207919237286,-0.375127425019528,-0.379154019585393,-0.383246358031619,-0.387363552211268,-0.391465705575768,-0.395514260146536,-0.399472161990316,-0.403303862171227,-0.406975179030933,-0.410453054405035,-0.413705240764589,-0.416699958175193,-0.419405559440712,-0.421790239029638,-0.423821816671629,-0.425467620253599,-0.426694485294125,-0.427468880317562,-0.427757159370186,-0.427525935175732,-0.426742559418938,-0.425375690702086,-0.423395926083616,-0.420776468929661,-0.417493804145172,-0.413528351670787,-0.408865070326957,-0.403493986488647,-0.397410625467115,-0.390616327617672,-0.383118435832167,-0.374930345966916,-0.366071416675582,-0.356566739867096,-0.346446777432807,-0.335746873865944,-0.324506657850501,-0.31276934878126,-0.3005809864769,-0.287989604071066,-0.275044365233489,-0.261794687513529,-0.248289373741436,-0.234575773094478,-0.220698992656287,-0.206701179082662,-0.192620888346319,-0.178492559476756,-0.164346105754396,-0.150206633985307,-0.136094299314163,-0.12202429958836,-0.108007009647317,-0.0940482521830618,-0.0801496981278217,-0.0663093860155075,-0.0525223465923063,-0.0387813162755674,-0.0250775210326652,-0.0114015110095254,0.00225597410614303,0.0159031283702905,0.0295462092526868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.332041708243887,-0.333783300844362,-0.335509046012155,-0.337195173585582,-0.33881136249065,-0.340324263210514,-0.341700743566006,-0.342910781081685,-0.343929927848511,-0.344741283718646,-0.345336929541336,-0.345718792449804,-0.345898938294378,-0.345899310496946,-0.345750958222124,-0.345492818287027,-0.345170133328053,-0.34483260233966,-0.34453236804493,-0.344321948250664,-0.344252215344041,-0.344370519719945,-0.344719039826698,-0.345333424593144,-0.346241774368597,-0.347463985414305,-0.349011461723111,-0.350887177768067,-0.353086057830958,-0.355595622794478,-0.358396844415339,-0.361465140572637,-0.364771442955744,-0.368283270976682,-0.371965751950583,-0.375782537139642,-0.379696575276118,-0.383670718726261,-0.387668151538208,-0.391652642261005,-0.395588636741548,-0.399441216354824,-0.403175954739143,-0.406758710746156,-0.410155396857882,-0.413331760877973,-0.416253214586465,-0.418884736744074,-0.421190869960427,-0.423135822194362,-0.424683674749294,-0.425798690245458,-0.426445706793424,-0.426590598934902,-0.426200782177452,-0.425245736276282,-0.423697522779859,-0.42153127456147,-0.418725638768816,-0.415263159391919,-0.41113059096284,-0.406319140224468,-0.400824637430627,-0.394647642825503,-0.387793496461645,-0.380272320650636,-0.37209898394568,-0.363293033730293,-0.353878601474185,-0.343884280879939,-0.333342974935702,-0.322291703813179,-0.310771362116666,-0.298826411668238,-0.286504495196027,-0.273855957247962,-0.260933261508416,-0.247790298413771,-0.234481583343876,-0.221061353352652,-0.207582578902671,-0.194095915795383,-0.180648630793973,-0.167283541663202,-0.154038017885897,-0.140943091634651,-0.128022729290517,-0.115293311688222,-0.102763366304382,-0.0904335869710676,-0.0782971667743973,-0.0663404581544869,-0.0545439615830708,-0.0428836313983649,-0.0313324753306067,-0.0198624138801432,-0.00844635790064319,0.0029395417015067,0.0143135186303464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.331862970938,-0.333709437735119,-0.33553831737922,-0.337323219122603,-0.33903047553287,-0.340623071119508,-0.342064271745119,-0.343320861742289,-0.34436589904571,-0.345180910885883,-0.345757472034957,-0.346098132371525,-0.346216688607328,-0.346137824302073,-0.345896170736051,-0.345534866919522,-0.345103718352297,-0.344657069805697,-0.344251516487753,-0.343943580023994,-0.343787470754981,-0.343833046378677,-0.344124059815896,-0.34469676755273,-0.345578945067884,-0.346789329887918,-0.3483374869738,-0.35022406710583,-0.35244140811125,-0.354974412324963,-0.35780162242049,-0.360896412158455,-0.364228208748499,-0.367763669101387,-0.371467742607158,-0.375304567265384,-0.379238162849192,-0.383232903007788,-0.387253766466494,-0.391266384487737,-0.39523691637231,-0.399131796086218,-0.402917400447931,-0.406559692368939,-0.410023891396759,-0.413274218568375,-0.416273753930226,-0.418984433835017,-0.421367202265322,-0.423382317023568,-0.424989798734929,-0.426149999223747,-0.426824256784867,-0.426975599807657,-0.426569457497774,-0.425574337178506,-0.423962431659808,-0.421710126999757,-0.418798389991068,-0.415213025060702,-0.410944801052737,-0.405989458630207,-0.4003476178905,-0.394024612475542,-0.387030280392684,-0.379378742597947,-0.371088198044959,-0.362180758555353,-0.352682338962482,-0.342622608188232,-0.332034996075785,-0.320956739873582,-0.30942894423873,-0.297496620452437,-0.285208665050468,-0.272617735918586,-0.25977998549718,-0.246754616213775,-0.233603232453295,-0.220388975827683,-0.20717544549522,-0.194025421859871,-0.18099942904798,-0.168154187926141,-0.155541025903969,-0.14320432125936,-0.131180067301248,-0.11949464465623,-0.108163887939106,-0.0971925259877106,-0.0865740630056218,-0.0762911520037057,-0.0663164928192579,-0.0566142659409327,-0.0471420917973236,-0.0378534846136866,-0.0287007519743038,-0.0196382773647722,-0.010626114597364,-0.00163382133978768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.330296019157048,-0.332818486635341,-0.335314179424366,-0.33774282923599,-0.340052927375051,-0.342187661765489,-0.344090419884303,-0.345709706720451,-0.347003332477114,-0.347941744662328,-0.348510410808634,-0.348711198272264,-0.348562743064205,-0.348099847029678,-0.347371988560037,-0.346441073283194,-0.345378585145748,-0.344262322847697,-0.343172920270545,-0.34219035165033,-0.341390612856605,-0.340842750060216,-0.34060637779355,-0.340729791975192,-0.341248742349012,-0.342185885681628,-0.343550898738781,-0.345341191163791,-0.347543125258581,-0.350133624224695,-0.353082034003244,-0.356352097167213,-0.35990390040713,-0.363695669396465,-0.367685305014273,-0.3718315813269,-0.376094956305463,-0.380437978679855,-0.384825306248139,-0.389223380127827,-0.393599823872977,-0.397922654505532,-0.402159403237552,-0.406276246473839,-0.410237242651369,-0.414003758232669,-0.417534147876365,-0.420783731028795,-0.423705081780307,-0.426248622825602,-0.428363489778323,-0.429998610786748,-0.431103929966443,-0.431631692794021,-0.43153770799756,-0.430782503806365,-0.429332306318556,-0.427159783334768,-0.424244516976656,-0.420573191109415,-0.416139503156962,-0.410943832407223,-0.404992716501919,-0.398298202860466,-0.390877151017288,-0.382750564420603,-0.373943025828718,-0.364482299274317,-0.354399144412284,-0.343727367174287,-0.332504105676969,-0.320770324208681,-0.308571462935951,-0.29595816880271,-0.282987015859123,-0.269721112563719,-0.256230490631502,-0.242592175403542,-0.228889851552373,-0.215213059665991,-0.201655887738844,-0.188315155187303,-0.175288123627719,-0.16266980595119,-0.15054998071722,-0.139010050127387,-0.128119904600344,-0.117934973392956,-0.108493647449585,-0.09981525697883,-0.0918987721039977,-0.0847223709688139,-0.0782439872500151,-0.0724029101052515,-0.0671224666611549,-0.0623137731021726,-0.0578804983654007,-0.0537245475508194,-0.0497525434875974,-0.0458829672689691,-0.0420538144185773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.329695519460751,-0.332292408661401,-0.334862194081432,-0.337364099258211,-0.339745929162659,-0.341950043543628,-0.343918888650821,-0.345599942207156,-0.346949931438633,-0.347938202628873,-0.348549150557383,-0.34878365444426,-0.348659510544169,-0.348210897084782,-0.347486951657346,-0.346549581484988,-0.345470660636093,-0.344328793143616,-0.343205835680524,-0.342183377156894,-0.341339365289722,-0.340745052495715,-0.340462406654879,-0.340542098218214,-0.341022136032605,-0.341927182640361,-0.343268538288325,-0.345044743989645,-0.347242720025284,-0.349839329182249,-0.352803235239795,-0.356096917599114,-0.359678702756088,-0.363504682173068,-0.367530403068686,-0.371712242267159,-0.376008401689608,-0.380379495227345,-0.384788728394409,-0.389201702134217,-0.393585898456917,-0.397909926527469,-0.402142622147961,-0.40625210051653,-0.410204861471828,-0.413965038459376,-0.417493868002943,-0.420749436786305,-0.423686740143278,-0.426258060631093,-0.428413650323948,-0.430102677358765,-0.431274377759289,-0.431879339024047,-0.431870833360672,-0.431206116298303,-0.429847610736404,-0.427763906832776,-0.424930523590496,-0.421330397293244,-0.416954083503889,-0.41179968146598,-0.405872510683555,-0.399184587552136,-0.391753963745071,-0.383603996524854,-0.37476262356021,-0.36526171096258,-0.355136533370018,-0.344425429731045,-0.333169659123042,-0.321413458965698,-0.309204285078947,-0.296593191016021,-0.283635284781294,-0.270390186070362,-0.25692239791699,-0.243301504086192,-0.229602108238477,-0.215903442820658,-0.202288594303463,-0.188843315776308,-0.17565442657662,-0.162807829778157,-0.150386209962265,-0.138466503624579,-0.127117260752788,-0.116396036667039,-0.106346966588548,-0.0969986804802496,-0.0883627119015556,-0.0804325419360644,-0.0731833982869229,-0.0665729015704774,-0.0605426173800836,-0.0550205359780222,-0.04992446396215,-0.045166276587004,-0.0406569482806023,-0.0363122548734919,-0.0320590265080459,-0.0278418271591119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
