yyyymm,temperature_volw_mean,salinity_volw_mean,temperature_uncert,salinity_uncert,temperature_obs_wt,salinity_obs_wt
193204,275.223,34.7163,0.183199,0.0231363,0.0957296,0.0900993
193205,275.221,34.7166,0.181467,0.0230842,0.0902415,0.0890026
193206,275.22,34.7165,0.180905,0.0230299,0.0839768,0.0735173
193207,275.22,34.7165,0.181082,0.0230404,0.0872655,0.0779297
193208,275.221,34.7163,0.181854,0.023114,0.104525,0.0937506
193209,275.222,34.7158,0.180889,0.0230868,0.102289,0.0864409
193210,275.223,34.7156,0.180617,0.023082,0.0597449,0.0463721
193211,275.223,34.7158,0.181375,0.0230957,0.0751543,0.0662784
193212,275.225,34.7159,0.181615,0.0231253,0.0532197,0.0494134
193301,275.227,34.7159,0.181257,0.0230871,0.044739,0.03902
193302,275.23,34.716,0.181189,0.0230797,0.0679527,0.0608302
193303,275.227,34.7162,0.181215,0.0230456,0.0822272,0.0764932
193304,275.224,34.7171,0.181965,0.0230598,0.0947131,0.097767
193305,275.223,34.7173,0.181762,0.023076,0.086067,0.0879118
193306,275.223,34.7172,0.181854,0.023067,0.0709877,0.0659363
193307,275.224,34.7173,0.181614,0.0230186,0.0749256,0.0706798
193308,275.225,34.717,0.18124,0.0229375,0.0970208,0.0956939
193309,275.225,34.7168,0.181057,0.0229303,0.0823697,0.0839251
193310,275.226,34.7166,0.18088,0.0228828,0.0573554,0.0524055
193311,275.227,34.7165,0.180545,0.0229911,0.0622048,0.0509337
193312,275.229,34.7163,0.180275,0.0229718,0.07156,0.0629525
193401,275.23,34.7167,0.180127,0.0229542,0.0874203,0.0900069
193402,275.233,34.7163,0.180069,0.0229821,0.0851191,0.0900646
193403,275.231,34.7167,0.179942,0.0229421,0.0906509,0.0939674
193404,275.23,34.7173,0.181644,0.0230537,0.0828582,0.0814052
193405,275.226,34.7174,0.181768,0.0229027,0.0852731,0.0804895
193406,275.226,34.7174,0.181856,0.0229326,0.0800254,0.0791064
193407,275.226,34.7173,0.181653,0.0229461,0.115567,0.113128
193408,275.226,34.717,0.181538,0.0229315,0.124512,0.111541
193409,275.228,34.7167,0.181563,0.0229671,0.101779,0.101029
193410,275.23,34.7162,0.181829,0.0230396,0.0682926,0.0572775
193411,275.229,34.7161,0.181079,0.0230176,0.0875208,0.0709828
193412,275.23,34.716,0.180508,0.0230182,0.0737842,0.0555335
193501,275.232,34.7161,0.180473,0.0229904,0.0764701,0.0743092
193502,275.233,34.7164,0.180013,0.0230033,0.116944,0.109377
193503,275.233,34.7167,0.180901,0.0230332,0.088157,0.0827512
193504,275.227,34.7173,0.18218,0.0230402,0.0835158,0.0742857
193505,275.225,34.7175,0.181947,0.0230315,0.0940934,0.0929319
193506,275.224,34.7177,0.181626,0.0229635,0.0951405,0.0783801
193507,275.225,34.7176,0.18187,0.0229512,0.101304,0.092641
193508,275.226,34.7175,0.181271,0.0229511,0.135444,0.131689
193509,275.226,34.7168,0.181935,0.0230625,0.0808904,0.077994
193510,275.226,34.7164,0.181331,0.0230562,0.0839767,0.0810489
193511,275.225,34.7164,0.180992,0.0228359,0.0896349,0.074205
193512,275.227,34.7165,0.180623,0.0228837,0.0736257,0.0581124
193601,275.23,34.7165,0.180429,0.0229415,0.0928036,0.0829696
193602,275.23,34.7166,0.180268,0.0229376,0.105335,0.0900254
193603,275.229,34.7169,0.180916,0.022985,0.109695,0.0904358
193604,275.223,34.7175,0.181635,0.0230119,0.096011,0.0939318
193605,275.22,34.7177,0.181118,0.0229319,0.12587,0.116357
193606,275.221,34.7178,0.181976,0.0229517,0.127893,0.124753
193607,275.222,34.7174,0.181716,0.0229101,0.0948121,0.0916407
193608,275.223,34.7168,0.181186,0.022862,0.114583,0.121536
193609,275.225,34.7163,0.18167,0.0229433,0.100111,0.0994917
193610,275.226,34.7161,0.181535,0.0230483,0.0754563,0.0706917
193611,275.226,34.716,0.181005,0.023022,0.0989769,0.09709
193612,275.228,34.716,0.180614,0.022986,0.0866316,0.0843524
193701,275.23,34.7159,0.180721,0.0229446,0.0996285,0.0955737
193702,275.231,34.7163,0.180437,0.022961,0.109284,0.105726
193703,275.229,34.7168,0.180562,0.023023,0.11869,0.101269
193704,275.225,34.7171,0.181082,0.0230504,0.114921,0.110974
193705,275.223,34.717,0.181116,0.0230225,0.108078,0.101751
193706,275.222,34.7167,0.182212,0.023126,0.115395,0.111229
193707,275.221,34.7165,0.182213,0.0231444,0.101336,0.105522
193708,275.223,34.7162,0.181685,0.0230149,0.111175,0.110949
193709,275.224,34.7159,0.181856,0.023037,0.0832349,0.0769828
193710,275.223,34.7158,0.181898,0.0230951,0.0609766,0.0532687
193711,275.223,34.7157,0.181849,0.0230639,0.0661642,0.0546838
193712,275.226,34.7156,0.180697,0.0230319,0.0878064,0.0702607
193801,275.229,34.7158,0.18098,0.0230453,0.0930831,0.0708476
193802,275.228,34.7159,0.180797,0.0229745,0.104314,0.0893335
193803,275.228,34.7162,0.180953,0.022969,0.105233,0.0983618
193804,275.224,34.7165,0.181915,0.0230839,0.109778,0.104071
193805,275.224,34.7171,0.182736,0.0231072,0.110397,0.101161
193806,275.223,34.7173,0.183251,0.0231851,0.1129,0.108381
193807,275.221,34.717,0.182881,0.0231447,0.117889,0.110746
193808,275.224,34.7165,0.182576,0.0230008,0.1276,0.122428
193809,275.223,34.7161,0.18228,0.0230393,0.0923985,0.0869704
193810,275.224,34.7158,0.182189,0.0230592,0.0810745,0.0733179
193811,275.225,34.7156,0.182036,0.0230344,0.0985994,0.0905628
193812,275.226,34.7157,0.181649,0.0230216,0.104579,0.0956586
193901,275.227,34.7158,0.18231,0.0229917,0.121326,0.106454
193902,275.228,34.716,0.182323,0.0229653,0.116918,0.10982
193903,275.226,34.7162,0.182478,0.0230336,0.106757,0.0974343
193904,275.222,34.7163,0.182936,0.0231333,0.101667,0.0923187
193905,275.221,34.7165,0.183028,0.0231799,0.0976884,0.0881271
193906,275.222,34.7166,0.182915,0.0230976,0.0992647,0.0940521
193907,275.221,34.7165,0.182318,0.0229747,0.108348,0.101572
193908,275.222,34.7163,0.181304,0.0228572,0.117573,0.11802
193909,275.223,34.7159,0.181235,0.0229145,0.0607875,0.0609191
193910,275.224,34.7157,0.181459,0.0230014,0.0530486,0.0478681
193911,275.226,34.7156,0.181438,0.0230329,0.0546594,0.0530329
193912,275.228,34.7156,0.181068,0.0230408,0.0626182,0.0462364
194001,275.23,34.7158,0.181233,0.0230642,0.0652882,0.062551
194002,275.229,34.7159,0.181001,0.0230508,0.066299,0.0617423
194003,275.226,34.7159,0.181496,0.0230823,0.0728612,0.0749531
194004,275.224,34.7163,0.181671,0.0230933,0.0649764,0.0580892
194005,275.222,34.7165,0.181678,0.0230617,0.0840926,0.0768744
194006,275.222,34.7165,0.181408,0.0230488,0.0692234,0.0658122
194007,275.222,34.7165,0.181083,0.0229593,0.0753475,0.0719209
194008,275.223,34.7161,0.181103,0.022893,0.096654,0.0945662
194009,275.223,34.7157,0.180782,0.022939,0.0764804,0.0708805
194010,275.224,34.7155,0.180587,0.0229545,0.0577845,0.0508748
194011,275.225,34.7156,0.180273,0.0229378,0.0727099,0.0751051
194012,275.227,34.7157,0.180202,0.0229571,0.0636878,0.0619223
194101,275.229,34.7158,0.179985,0.0229306,0.085881,0.0834619
194102,275.229,34.716,0.180224,0.0229402,0.0903385,0.0779872
194103,275.228,34.7163,0.180422,0.0229752,0.0780051,0.0524613
194104,275.226,34.7166,0.180895,0.0230246,0.0887101,0.0610286
194105,275.224,34.7168,0.180563,0.0229962,0.106703,0.0793715
194106,275.224,34.7169,0.180262,0.0229134,0.0869291,0.0707068
194107,275.224,34.7168,0.18054,0.0229732,0.0901008,0.083237
194108,275.224,34.7166,0.180251,0.0228622,0.0931319,0.0870796
194109,275.225,34.7159,0.179731,0.0227915,0.133748,0.105324
194110,275.226,34.7156,0.179404,0.0228294,0.11587,0.0821568
194111,275.227,34.7155,0.179771,0.0228917,0.0934536,0.049012
194112,275.228,34.7155,0.179975,0.0229577,0.0703301,0.0292218
194201,275.23,34.7156,0.18009,0.022972,0.0846244,0.0241356
194202,275.231,34.7158,0.180136,0.0229967,0.125298,0.0182137
194203,275.229,34.7161,0.180054,0.0229473,0.135355,0.0397484
194204,275.227,34.7166,0.180212,0.0228755,0.129357,0.0424982
194205,275.225,34.7169,0.180261,0.0229001,0.130857,0.043402
194206,275.225,34.7169,0.180288,0.0229611,0.11892,0.039248
194207,275.225,34.7168,0.180347,0.0229407,0.100287,0.0386979
194208,275.225,34.7165,0.18027,0.0227761,0.10007,0.0546794
194209,275.226,34.7161,0.180088,0.0228442,0.0693881,0.0441034
194210,275.227,34.7158,0.179818,0.0228261,0.109093,0.0597449
194211,275.227,34.7157,0.179795,0.0228633,0.103683,0.0570318
194212,275.229,34.7155,0.179814,0.0228793,0.158977,0.0458679
194301,275.231,34.7156,0.18,0.0229244,0.107421,0.0199341
194302,275.231,34.7158,0.180099,0.0229321,0.135638,0.0238838
194303,275.23,34.7161,0.180161,0.0229315,0.138008,0.0273915
194304,275.228,34.7165,0.180205,0.0229384,0.153834,0.0330305
194305,275.226,34.7166,0.180237,0.0229827,0.111249,0.0289872
194306,275.225,34.7167,0.180258,0.0229957,0.0317396,0.031619
194307,275.226,34.7164,0.180227,0.022942,0.0405779,0.0369746
194308,275.226,34.7162,0.180239,0.0229221,0.183024,0.0435693
194309,275.227,34.7157,0.180287,0.0229619,0.229918,0.035133
194310,275.227,34.7155,0.180292,0.0229669,0.213682,0.024532
194311,275.228,34.7153,0.180258,0.0229856,0.212962,0.0232065
194312,275.23,34.7154,0.180239,0.0229947,0.220111,0.0265108
194401,275.232,34.7155,0.180279,0.0229794,0.242614,0.0322923
194402,275.232,34.7157,0.180321,0.0229852,0.218826,0.0289089
194403,275.231,34.716,0.180329,0.0230048,0.257057,0.0287926
194404,275.228,34.7164,0.180346,0.022994,0.221927,0.0251067
194405,275.226,34.7166,0.18034,0.0230324,0.24815,0.033078
194406,275.226,34.7166,0.180288,0.0230337,0.279472,0.031042
194407,275.226,34.7165,0.180288,0.0230521,0.288652,0.0261704
194408,275.226,34.7162,0.1803,0.0230637,0.270408,0.0263945
194409,275.227,34.7158,0.180306,0.0230722,0.268054,0.0275558
194410,275.227,34.7155,0.18031,0.0230776,0.294046,0.0231811
194411,275.228,34.7154,0.180312,0.023081,0.28046,0.0150565
194412,275.229,34.7154,0.180313,0.0230833,0.229662,0.00521396
194501,275.231,34.7155,0.180314,0.0230847,0.269573,0.0127487
194502,275.232,34.7157,0.180314,0.0230856,0.260106,0.00925562
194503,275.23,34.716,0.180315,0.0230862,0.265063,0.0185011
194504,275.228,34.7164,0.180315,0.0230866,0.19536,0.0168025
194505,275.226,34.7166,0.180315,0.0230869,0.231317,0.0183768
194506,275.225,34.7166,0.180315,0.0230871,0.223919,0.0141377
194507,275.226,34.7165,0.180315,0.0230872,0.212094,0.0165878
194508,275.226,34.7162,0.180466,0.0230871,0.202736,0.022661
194509,275.227,34.7158,0.180404,0.0230851,0.18756,0.0293923
194510,275.227,34.7156,0.180374,0.0230859,0.207522,0.0179358
194511,275.228,34.7154,0.180354,0.0230864,0.230175,0.0180121
194512,275.229,34.7155,0.180341,0.0230867,0.175869,0.0109656
194601,275.231,34.7156,0.180332,0.023087,0.153654,0.0125734
194602,275.232,34.7156,0.180361,0.0230987,0.13629,0.0221416
194603,275.23,34.716,0.180346,0.0230952,0.123636,0.0163374
194604,275.228,34.7164,0.180336,0.0230927,0.113427,0.0160454
194605,275.226,34.7166,0.180334,0.0230818,0.102095,0.0356414
194606,275.225,34.7165,0.180263,0.0230768,0.133015,0.0453984
194607,275.225,34.7164,0.179913,0.0230273,0.161324,0.0801022
194608,275.226,34.7162,0.179923,0.0229915,0.154655,0.0704144
194609,275.225,34.7158,0.180837,0.0229838,0.153575,0.0604675
194610,275.226,34.7155,0.181188,0.0230252,0.144154,0.0343189
194611,275.226,34.7154,0.181311,0.0230486,0.11328,0.0202145
194612,275.228,34.7155,0.180887,0.023041,0.217138,0.0429298
194701,275.23,34.7157,0.180858,0.023092,0.14448,0.0406611
194702,275.23,34.7159,0.180671,0.023109,0.179139,0.0422612
194703,275.229,34.7162,0.180795,0.0231377,0.22026,0.049407
194704,275.227,34.7162,0.180774,0.0231583,0.163031,0.0497141
194705,275.225,34.7164,0.18071,0.0231557,0.161895,0.048113
194706,275.225,34.7165,0.180898,0.0231465,0.187224,0.0703153
194707,275.225,34.7163,0.181,0.0231856,0.187092,0.0829808
194708,275.225,34.7161,0.181453,0.0231353,0.206625,0.0892828
194709,275.225,34.7157,0.181475,0.0230784,0.209885,0.102549
194710,275.228,34.7153,0.180947,0.0230296,0.134997,0.0656881
194711,275.227,34.7154,0.180662,0.0230337,0.125048,0.056646
194712,275.23,34.7153,0.181467,0.0230885,0.194966,0.0750868
194801,275.231,34.7154,0.180498,0.022948,0.161636,0.0654734
194802,275.23,34.7156,0.180433,0.0229676,0.137898,0.0592583
194803,275.227,34.716,0.180103,0.0229595,0.148669,0.0793956
194804,275.224,34.7162,0.180318,0.022891,0.16556,0.0855279
194805,275.222,34.7163,0.180635,0.0228909,0.153541,0.0668942
194806,275.221,34.7165,0.181117,0.0229836,0.191308,0.0885814
194807,275.222,34.7165,0.180246,0.0228505,0.190126,0.11584
194808,275.221,34.7163,0.18065,0.0228419,0.209578,0.106592
194809,275.223,34.7159,0.180869,0.0229323,0.208216,0.0942093
194810,275.224,34.7156,0.180739,0.0229422,0.160766,0.057844
194811,275.225,34.7154,0.180549,0.0230387,0.15427,0.0594173
194812,275.227,34.7155,0.180393,0.0230478,0.124014,0.0436563
194901,275.228,34.7156,0.180297,0.0230411,0.141193,0.0464643
194902,275.227,34.7153,0.182879,0.0231715,0.172583,0.068573
194903,275.226,34.7154,0.182308,0.0230892,0.182635,0.0926867
194904,275.224,34.7158,0.183042,0.023119,0.166071,0.0969503
194905,275.223,34.7161,0.182042,0.023067,0.181593,0.129033
194906,275.224,34.716,0.18183,0.0231512,0.15217,0.110985
194907,275.221,34.7155,0.182568,0.0231018,0.169618,0.123846
194908,275.224,34.7154,0.182693,0.0230754,0.210016,0.138906
194909,275.224,34.7147,0.182946,0.0231129,0.172711,0.115223
194910,275.226,34.7152,0.182357,0.0230561,0.165895,0.0855498
194911,275.227,34.7152,0.181568,0.022979,0.153525,0.0731192
194912,275.228,34.715,0.181797,0.0230503,0.145596,0.0712346
195001,275.229,34.7151,0.181407,0.0230591,0.172374,0.0784923
195002,275.229,34.7153,0.180539,0.0230179,0.19775,0.104621
195003,275.227,34.7155,0.18212,0.0230511,0.174528,0.0992075
195004,275.227,34.716,0.181777,0.0230283,0.193384,0.0946629
195005,275.225,34.716,0.182161,0.0229679,0.218532,0.103782
195006,275.224,34.7155,0.18187,0.0229554,0.203879,0.117172
195007,275.224,34.7154,0.180967,0.0229344,0.225501,0.115454
195008,275.225,34.7147,0.180445,0.0228824,0.253316,0.155045
195009,275.226,34.7143,0.18058,0.022901,0.224861,0.105072
195010,275.227,34.7139,0.181163,0.0229493,0.225189,0.101226
195011,275.227,34.7133,0.180865,0.0229116,0.229815,0.0987385
195012,275.228,34.7135,0.180679,0.0229233,0.194009,0.0708245
195101,275.231,34.7136,0.180102,0.0228564,0.223157,0.0888312
195102,275.231,34.714,0.18045,0.0228426,0.22951,0.129942
195103,275.231,34.7144,0.180288,0.0227195,0.237332,0.120198
195104,275.228,34.7149,0.182014,0.0229191,0.240505,0.135079
195105,275.224,34.7153,0.182672,0.0229233,0.215513,0.109414
195106,275.224,34.7154,0.182062,0.0228445,0.256205,0.138496
195107,275.224,34.7154,0.181633,0.0229017,0.218739,0.133393
195108,275.224,34.715,0.180851,0.0227742,0.257493,0.139053
195109,275.225,34.7147,0.180868,0.0228635,0.270297,0.131357
195110,275.224,34.7145,0.180833,0.0229129,0.235809,0.120458
195111,275.225,34.7145,0.180666,0.0228604,0.193898,0.0741175
195112,275.227,34.7147,0.180591,0.0228535,0.175761,0.0666103
195201,275.229,34.7148,0.180724,0.0229297,0.226923,0.100949
195202,275.229,34.7151,0.180433,0.0229109,0.258853,0.12435
195203,275.228,34.7156,0.180337,0.0227471,0.243684,0.13942
195204,275.225,34.7158,0.181314,0.0228131,0.23117,0.10071
195205,275.222,34.7165,0.181894,0.0229501,0.274743,0.146725
195206,275.221,34.7166,0.181749,0.0229246,0.278122,0.133162
195207,275.222,34.7165,0.181462,0.0229574,0.247828,0.119132
195208,275.223,34.7163,0.181533,0.022889,0.27726,0.143413
195209,275.223,34.7156,0.181403,0.022874,0.277549,0.126957
195210,275.225,34.7154,0.181104,0.0228804,0.252733,0.0850779
195211,275.224,34.7152,0.181215,0.0227977,0.285798,0.0923802
195212,275.225,34.7153,0.181299,0.022841,0.216669,0.0777758
195301,275.228,34.7152,0.181044,0.0229156,0.227135,0.0797394
195302,275.228,34.7155,0.180948,0.0229752,0.241632,0.0847534
195303,275.227,34.7159,0.181396,0.0229411,0.239402,0.109538
195304,275.224,34.716,0.182133,0.0230241,0.238979,0.115707
195305,275.222,34.7167,0.18216,0.0229634,0.250607,0.11472
195306,275.222,34.7168,0.182153,0.0229471,0.255588,0.117932
195307,275.222,34.7163,0.1821,0.0230246,0.287615,0.129837
195308,275.223,34.7157,0.182388,0.0229971,0.265587,0.143842
195309,275.224,34.7152,0.181814,0.0229338,0.269541,0.128997
195310,275.225,34.7154,0.181181,0.0229112,0.256336,0.105717
195311,275.225,34.7152,0.180833,0.0228746,0.277303,0.102961
195312,275.227,34.7152,0.180689,0.0228851,0.227762,0.0686275
195401,275.229,34.7155,0.180352,0.0229721,0.248821,0.0994902
195402,275.23,34.7158,0.18023,0.0229517,0.253688,0.107931
195403,275.228,34.7163,0.180239,0.0228975,0.253386,0.107769
195404,275.226,34.7167,0.18103,0.0230296,0.287416,0.0997527
195405,275.224,34.717,0.181021,0.0229302,0.304754,0.123851
195406,275.223,34.7173,0.182116,0.0229593,0.319527,0.171623
195407,275.223,34.7171,0.182068,0.0230463,0.274137,0.121722
195408,275.223,34.7167,0.181726,0.0229788,0.2776,0.140239
195409,275.223,34.7164,0.18184,0.0229941,0.268014,0.13439
195410,275.223,34.7163,0.181165,0.0228635,0.254025,0.12096
195411,275.224,34.7161,0.182079,0.0229154,0.27449,0.1185
195412,275.226,34.716,0.182073,0.0229281,0.270019,0.115813
195501,275.228,34.716,0.181684,0.0229573,0.271695,0.107581
195502,275.227,34.7165,0.181118,0.0228116,0.261968,0.136457
195503,275.227,34.7167,0.180988,0.0227914,0.353977,0.127117
195504,275.225,34.7168,0.181845,0.0229218,0.283864,0.127132
195505,275.223,34.7172,0.182134,0.0228414,0.317391,0.132172
195506,275.221,34.7172,0.182424,0.0229832,0.267054,0.134945
195507,275.222,34.7167,0.181707,0.0227885,0.283678,0.152232
195508,275.224,34.7171,0.181839,0.0226991,0.272774,0.201941
195509,275.224,34.717,0.181664,0.0227635,0.26151,0.163026
195510,275.226,34.7164,0.181789,0.0228125,0.297246,0.155007
195511,275.226,34.716,0.181967,0.0228487,0.344329,0.15638
195512,275.227,34.7156,0.182042,0.0229903,0.315481,0.114626
195601,275.23,34.7155,0.181072,0.0230125,0.25778,0.10164
195602,275.229,34.7156,0.180975,0.0229527,0.28504,0.117823
195603,275.226,34.7161,0.180893,0.0229489,0.342808,0.127078
195604,275.223,34.7165,0.181503,0.0230237,0.328174,0.108549
195605,275.222,34.7173,0.180615,0.0228633,0.274361,0.177304
195606,275.221,34.7175,0.18076,0.0228588,0.273548,0.182582
195607,275.222,34.7171,0.180972,0.0229107,0.284668,0.19542
195608,275.222,34.7169,0.180019,0.022707,0.331918,0.246597
195609,275.223,34.7162,0.179853,0.0226722,0.334032,0.190931
195610,275.223,34.7152,0.180422,0.0227243,0.332542,0.144737
195611,275.224,34.7149,0.181388,0.0227946,0.324353,0.169248
195612,275.224,34.7149,0.181862,0.022819,0.347817,0.144623
195701,275.227,34.715,0.181756,0.0228633,0.40715,0.142845
195702,275.228,34.7154,0.182062,0.0228519,0.390553,0.178913
195703,275.225,34.7158,0.182254,0.022693,0.519,0.212032
195704,275.222,34.7162,0.182462,0.0227709,0.374479,0.158324
195705,275.219,34.7161,0.182118,0.0227595,0.313314,0.170669
195706,275.219,34.7162,0.181777,0.0227258,0.301135,0.123099
195707,275.219,34.7169,0.181608,0.0227053,0.333603,0.202077
195708,275.219,34.7165,0.181861,0.0227374,0.313503,0.217333
195709,275.22,34.716,0.182524,0.0227577,0.366838,0.196564
195710,275.22,34.7155,0.184241,0.0228772,0.41566,0.251144
195711,275.219,34.7157,0.184253,0.022824,0.426241,0.237195
195712,275.221,34.7162,0.183479,0.0228579,0.461497,0.196131
195801,275.223,34.716,0.182722,0.0228906,0.410294,0.18705
195802,275.224,34.715,0.181836,0.0228269,0.434063,0.225854
195803,275.223,34.7157,0.182451,0.0227578,0.503678,0.224249
195804,275.222,34.7166,0.182198,0.0227357,0.474751,0.268587
195805,275.219,34.7171,0.181994,0.0227863,0.402801,0.252518
195806,275.219,34.717,0.181843,0.0227233,0.334924,0.207079
195807,275.219,34.7171,0.182022,0.0226819,0.294962,0.188458
195808,275.221,34.717,0.182571,0.0226792,0.318509,0.224277
195809,275.222,34.7165,0.182097,0.0226983,0.383784,0.193089
195810,275.223,34.7159,0.182582,0.0228362,0.349727,0.191325
195811,275.222,34.7153,0.182934,0.0227349,0.39909,0.216594
195812,275.224,34.7158,0.182845,0.0229064,0.380349,0.155289
195901,275.226,34.7161,0.182758,0.0230146,0.330815,0.14587
195902,275.225,34.7165,0.183223,0.023031,0.388101,0.169079
195903,275.221,34.7167,0.183091,0.0229024,0.446284,0.194272
195904,275.219,34.7169,0.184064,0.0230219,0.376815,0.157662
195905,275.217,34.7168,0.184433,0.0228609,0.385154,0.208397
195906,275.218,34.7169,0.184452,0.022768,0.313814,0.182422
195907,275.218,34.717,0.183777,0.0227122,0.340642,0.196107
195908,275.22,34.7171,0.183518,0.0226835,0.352278,0.210654
195909,275.22,34.716,0.183294,0.022705,0.380427,0.193944
195910,275.219,34.7156,0.183426,0.0227517,0.371937,0.218011
195911,275.221,34.715,0.182943,0.0226716,0.414725,0.205072
195912,275.223,34.7153,0.183127,0.0228057,0.34161,0.175349
196001,275.223,34.7158,0.18286,0.0227767,0.383293,0.201645
196002,275.223,34.7162,0.182018,0.022562,0.421544,0.255516
196003,275.22,34.7169,0.182051,0.022747,0.466282,0.237771
196004,275.219,34.7176,0.183116,0.0229143,0.398875,0.19622
196005,275.218,34.7176,0.183199,0.0229401,0.329414,0.174405
196006,275.218,34.7172,0.184511,0.0228906,0.302224,0.178211
196007,275.219,34.7166,0.183941,0.0226432,0.344911,0.223501
196008,275.219,34.7152,0.183532,0.0226152,0.335561,0.255015
196009,275.217,34.7151,0.183668,0.0227,0.39268,0.218225
196010,275.22,34.7151,0.182727,0.0227115,0.376554,0.185503
196011,275.221,34.7152,0.182982,0.0227421,0.469086,0.210155
196012,275.218,34.7145,0.18116,0.0227271,0.428368,0.225758
196101,275.222,34.7147,0.18079,0.0226841,0.37801,0.199568
196102,275.224,34.7143,0.179991,0.0226214,0.398249,0.227865
196103,275.222,34.7154,0.179477,0.0225649,0.424121,0.250174
196104,275.219,34.7158,0.180203,0.0226919,0.445433,0.264657
196105,275.219,34.7164,0.180812,0.0226561,0.408451,0.264259
196106,275.216,34.7172,0.182007,0.0225971,0.350357,0.231382
196107,275.217,34.7167,0.18249,0.0226552,0.34274,0.211766
196108,275.22,34.7168,0.183435,0.0227134,0.373534,0.22756
196109,275.22,34.7157,0.182895,0.022797,0.386588,0.215396
196110,275.221,34.715,0.183172,0.0227991,0.442168,0.224126
196111,275.221,34.7143,0.182402,0.0227769,0.45631,0.247187
196112,275.222,34.7147,0.182197,0.0227575,0.415099,0.218603
196201,275.224,34.7147,0.182101,0.0228119,0.428763,0.209968
196202,275.226,34.7149,0.181644,0.0226686,0.386328,0.204864
196203,275.221,34.7156,0.182295,0.0226313,0.4519,0.251501
196204,275.218,34.7157,0.183282,0.0227262,0.434933,0.163697
196205,275.218,34.7159,0.182758,0.0227281,0.407931,0.239746
196206,275.221,34.7156,0.18259,0.0226921,0.385648,0.235135
196207,275.219,34.7152,0.18158,0.0225671,0.465507,0.274546
196208,275.218,34.7159,0.180829,0.0225367,0.421319,0.275888
196209,275.221,34.7148,0.181049,0.0225767,0.411263,0.259396
196210,275.222,34.7146,0.182022,0.0226128,0.459765,0.222131
196211,275.221,34.7148,0.181347,0.022726,0.412244,0.224221
196212,275.222,34.7149,0.181061,0.0227437,0.397039,0.22622
196301,275.225,34.715,0.18171,0.0226952,0.383129,0.187496
196302,275.226,34.7148,0.180701,0.0224984,0.408876,0.250873
196303,275.223,34.7148,0.181238,0.0224188,0.442529,0.257248
196304,275.225,34.7152,0.181607,0.0224708,0.44777,0.273002
196305,275.222,34.7158,0.18117,0.022457,0.411873,0.280437
196306,275.224,34.7155,0.180747,0.0224871,0.363745,0.208864
196307,275.224,34.7165,0.181318,0.0224749,0.409374,0.246977
196308,275.222,34.7165,0.18023,0.0222708,0.477692,0.306199
196309,275.224,34.7157,0.179527,0.0220814,0.498795,0.332374
196310,275.224,34.7155,0.180193,0.0222163,0.44018,0.254021
196311,275.223,34.7156,0.181067,0.0223034,0.422601,0.256322
196312,275.223,34.7159,0.180583,0.0224206,0.471859,0.297266
196401,275.224,34.7164,0.181111,0.0225169,0.446751,0.299249
196402,275.223,34.7161,0.18221,0.0226297,0.475752,0.321667
196403,275.226,34.7168,0.182171,0.0227283,0.480675,0.297398
196404,275.222,34.717,0.181972,0.0227103,0.421656,0.258114
196405,275.22,34.7164,0.181418,0.0225801,0.432561,0.271101
196406,275.22,34.7164,0.180746,0.0226251,0.461765,0.29967
196407,275.221,34.7167,0.181513,0.0227,0.501356,0.282848
196408,275.222,34.7166,0.181865,0.0224047,0.47314,0.278408
196409,275.224,34.716,0.18251,0.0224139,0.424038,0.286629
196410,275.225,34.7162,0.183567,0.0225781,0.445111,0.260206
196411,275.225,34.7163,0.182479,0.0225045,0.445901,0.278079
196412,275.226,34.7166,0.181552,0.0226802,0.435085,0.31149
196501,275.229,34.7161,0.181481,0.0228842,0.424287,0.301136
196502,275.227,34.7171,0.181413,0.022719,0.414346,0.291299
196503,275.227,34.7171,0.182118,0.0227626,0.495165,0.299882
196504,275.225,34.7174,0.182163,0.0227183,0.495433,0.314233
196505,275.223,34.7172,0.181387,0.0225858,0.481998,0.312755
196506,275.221,34.7171,0.18134,0.0225159,0.468859,0.290555
196507,275.222,34.7167,0.181255,0.0225564,0.419311,0.246899
196508,275.221,34.7161,0.180961,0.022394,0.495475,0.271592
196509,275.221,34.7157,0.180537,0.02254,0.493697,0.237393
196510,275.221,34.7154,0.180647,0.0225519,0.472526,0.264529
196511,275.221,34.7152,0.181087,0.0226692,0.512986,0.294827
196512,275.226,34.715,0.180097,0.0227221,0.480105,0.294603
196601,275.228,34.7149,0.178911,0.0225885,0.52819,0.314897
196602,275.227,34.7154,0.179363,0.022415,0.536468,0.332459
196603,275.227,34.7158,0.179014,0.0223155,0.553706,0.308712
196604,275.223,34.716,0.180728,0.0225534,0.513438,0.292053
196605,275.221,34.7164,0.18016,0.0225101,0.50178,0.307229
196606,275.222,34.7166,0.18013,0.0225451,0.460652,0.299081
196607,275.224,34.716,0.181267,0.022621,0.438601,0.263572
196608,275.224,34.7164,0.181344,0.0226402,0.449552,0.274899
196609,275.224,34.7164,0.181606,0.0226465,0.446959,0.270288
196610,275.223,34.7159,0.181919,0.0226318,0.467968,0.292885
196611,275.224,34.7156,0.182542,0.0228172,0.491776,0.253866
196612,275.225,34.7155,0.182573,0.0228604,0.450294,0.232255
