"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175"
0.0491062000362394,0.0422776380677069,0.036954593352767,0.0331271083588224,0.030552106741033,0.0290231370775867,0.0282480674964711,0.0278909303764812,0.0277724778084652,0.0277906753119284,0.0278262967295198,0.0278434662656864,0.0278719804986449,0.0278900578111751,0.0278791305241392,0.0278793032539778,0.0278905886509368,0.0278728837800767,0.0278446616108277,0.0278274010205205,0.0277906742237947,0.0277693012643717,0.0278810151462695,0.0282259864535468,0.0289815059336777,0.0304824198447269,0.0330215742939609,0.0368083480672475,0.0420907549674837,0.048882876945658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.049476568693279,0.0445843020319108,0.0403959065600555,0.0369356487675327,0.0341604179422738,0.0320380159918445,0.0305045960952522,0.0294479165357797,0.0287671139830927,0.028377777662069,0.0281823680220367,0.0281002443765585,0.0280897509254204,0.028113458100911,0.0281326377799064,0.0281374375834013,0.0281326943883693,0.0281124260364455,0.0280852341895538,0.0280884131631352,0.0281577601914243,0.0283331743832169,0.0286936696785573,0.029335648136198,0.0303431351706832,0.0318177245646565,0.0338737528662272,0.0365780484567227,0.0399663621577974,0.044085859981895,0.0489152153164994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0507000260786504,0.0446451166980728,0.0396835048688377,0.0358492291338174,0.033014206315279,0.0310668165295156,0.0298616075559326,0.0291739678973548,0.0288204367624934,0.0286973924651705,0.0287010160052362,0.0287390571001176,0.0287890348082505,0.0288504921464542,0.0288927619464265,0.0289025080238072,0.0289032781707948,0.028894967892881,0.028853777032527,0.0287926327564294,0.028741500345388,0.0286997200542951,0.0286881572219181,0.0287969983766483,0.0291277563673087,0.0297818226837698,0.0309412971508942,0.03283137125083,0.0356002275049818,0.0393642589297247,0.0442577921627269,0.0502512978227563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0489989801687729,0.0434167545566019,0.038770672079524,0.0351042834965557,0.0323215584555168,0.0303346096791433,0.0290389058916602,0.0282569030752793,0.027819424235149,0.0276254811854106,0.027587002393106,0.0276111671642155,0.0276541876109211,0.0277133372992529,0.0277687711816986,0.0277941803200677,0.0277980929611885,0.0277955135773691,0.0277712266363087,0.0277164243754159,0.0276569764539109,0.0276120396899885,0.0275833319359062,0.0276132906407973,0.0277931449126751,0.0282093173022939,0.0289613781118036,0.0302179546250007,0.032157502941217,0.0348868550184408,0.038497503935236,0.0430899038777585,0.0486235329209757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0478213315409058,0.0426772529445474,0.0383288790192288,0.034823248992849,0.0320912561485363,0.0300655409101397,0.028673861333905,0.0277831841094393,0.0272463946645215,0.0269659688457557,0.0268659182060134,0.0268604922236438,0.0268906855537934,0.0269422902075233,0.0270029844613363,0.0270447378710832,0.027058616552154,0.0270593071197616,0.0270466879776849,0.0270058024542165,0.026945221315538,0.0268924453831248,0.0268590417736122,0.0268582025175859,0.0269476889583925,0.0272119165386676,0.0277256217130642,0.0285854488283174,0.029938523356253,0.0319190564535409,0.0346014309683682,0.0380560649017945,0.0423555973323009,0.0474552898480072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0446784393807137,0.0390765552823223,0.0344823173172031,0.0309696828232801,0.028411959377474,0.0266680990572652,0.0256108000424491,0.0250448386806791,0.024760414773965,0.0246399942531029,0.0246291839681844,0.0246598648848214,0.0246750139701059,0.0246780651666565,0.0246914059883107,0.0247013756755753,0.024690571293762,0.024680079729268,0.0246905872445812,0.0247014137632033,0.0246914761692602,0.0246781735905603,0.0246751471356355,0.0246599646722767,0.0246291146903621,0.0246395052443042,0.0247591036188313,0.0250421175586159,0.0256058837466887,0.0266600639385235,0.028399885668567,0.0309528363729516,0.0344603531476588,0.0390496266175142,0.044647022009826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.044573768117387,0.0387820059506166,0.0340756039948251,0.03054486066065,0.028037683793175,0.0263715973109758,0.0253988475268243,0.024916153142818,0.0246940094913253,0.0245989884912681,0.0245891950932232,0.0246170682807569,0.0246223055610284,0.0245977988953998,0.0245796249946541,0.0245738932015939,0.0245551711837107,0.0245287382036001,0.0245287262050309,0.0245551393206735,0.0245738537418,0.0245795968763887,0.0245978017429792,0.0246223461020952,0.0246171189432897,0.0245891660144405,0.0245986946896638,0.0246931345618486,0.0249142091340613,0.0253951488623088,0.0263652975764513,0.0280278980854257,0.0305308509416209,0.0340570053084149,0.0387589445077444,0.0445466810174585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0459708093202542,0.0396792191775269,0.0346573777856407,0.0310186761349182,0.028550795878336,0.0269874412535937,0.0261357982454766,0.0257721864223661,0.02563778647789,0.0255774423882648,0.0255646205752784,0.0255827252681441,0.0255748204205427,0.0255184596934543,0.0254578756065518,0.0254260216124552,0.0253981002170926,0.0253550579952883,0.0253310050425261,0.0253549385080232,0.0253978781103205,0.0254257337109783,0.0254575805890897,0.0255182287306657,0.025574709335312,0.0255827300646605,0.0255646185465828,0.0255771180514813,0.0256365375508897,0.025768999433734,0.0261291290161855,0.0269752261557165,0.0285307011016808,0.0309886098508135,0.0346162138927991,0.0396272033497828,0.0459090502083773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0491308701911986,0.0418158556240311,0.0361847139194434,0.0323855553869725,0.0300435269711253,0.0286954045040402,0.0280574400139019,0.0278790510240593,0.027864436148463,0.0278327453687949,0.0277890686078308,0.0277744244542525,0.0277457288999555,0.0276540868000138,0.0275427232810846,0.0274809160200182,0.0274550581890396,0.0274092592699595,0.0273556635079279,0.0273554707644537,0.0274086825903398,0.0274541138520081,0.0274796677320648,0.0275413169235708,0.0276527486093145,0.0277447079428648,0.0277738929708327,0.027788982333375,0.0278326451461995,0.0278631498670551,0.0278742087826588,0.0280448189519274,0.0286684710510571,0.0299937680497207,0.0323042476939201,0.0360663894021267,0.0416607852002718,0.0489430762487972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0472181530417324,0.041315359043074,0.0364817784922637,0.0328329888980407,0.0302305192251188,0.028464517580172,0.0273801203290128,0.0268185181593651,0.0265698521055358,0.0264576437180415,0.0264119394952793,0.0264185778202179,0.0264401929487256,0.0264286837979655,0.0263836327400977,0.0263441467165122,0.0263250027053353,0.0263022958358501,0.0262664672859239,0.0262470413344481,0.0262661489127904,0.0263017165222659,0.0263242808050597,0.0263434574954249,0.0263831732494152,0.0264285881698265,0.0264404002695188,0.026418660437477,0.026410895950495,0.0264536570453439,0.0265599929639189,0.0267984202867413,0.0273438601960845,0.0284050174785189,0.0301405452773437,0.0327067301072108,0.0363167283103254,0.0411129709872817,0.0469821375332849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
