method_name,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0
cent20y,3.0150220035369937e-14,4.340987508345684e-11,1.626556710098954e-09,3.340232035051647e-08,4.368459357960018e-07,1.2078972289209277e-06,4.103098540750777e-06,3.599261086404225e-05,0.0005410867230683958,0.003153750989360922,0.014370182356599079,0.06789066986049071,0.1531052080925322,0.20658735263465414,0.31991876523473556,0.5814789567302586,0.8508152173950578,0.9647162578696036,0.9908302002822201,0.9979646746573885,,,,,,,,,,,,,,,
lowess1dt36wnc,2.3138255124860136e-05,7.666937212305602e-06,6.563432902529961e-06,4.007403343268231e-05,1.518161493069978e-05,6.513156875205538e-06,1.4959846073858548e-06,2.5527319786442736e-05,4.600875092569343e-05,0.00032959780074653456,0.00631792081827579,0.049940295338224534,0.06600434635932804,0.1938052068527945,0.23305168889546476,0.26580327052036884,0.3526744246952574,0.5886812912865045,0.8094274078890159,0.8899832242465752,0.9765149161804365,0.9961146039561899,0.994669061104622,0.9950029350385126,0.997296151642429,0.9995320933387619,0.9997795497124826,0.9999758298765294,0.999998726452857,0.9999995040095783,,,,,
Kal_flexLin,1.2868670735643634e-05,1.6915047930375961e-06,2.9309281457084335e-06,3.555514830069031e-05,7.657555955150531e-06,3.910872430343135e-06,6.674435157016649e-07,2.3087003495379754e-05,7.906281506899423e-05,0.0008474957804096724,0.014068519087807567,0.11017210236109781,0.1180875998842701,0.33383238776686114,0.32183473153808223,0.29714336800406305,0.3595908299716525,0.6259218339675566,0.8545153337883168,0.8982129408586715,0.9834001895173233,0.9968927606390455,0.9925968031484267,0.9895421337846695,0.9924578690275516,0.9989919183341683,0.9993260050017969,0.9999464458920839,0.9999997800703313,0.9999997501922223,,,,,
GAM_AR1,0.0007859244552525789,0.00019190804613816313,0.00041412626505321084,0.001761390110915347,0.00033244381485899547,0.0003208525872511462,8.031592514565856e-05,0.0012960106705357005,0.001294472821374576,0.004606104256784951,0.029477204205716423,0.10879019153913078,0.0651507656187595,0.2625677942151386,0.17943906972221574,0.16111917931439668,0.23445097645143562,0.4947304534903558,0.7078155804372535,0.7116654385488718,0.9333224687947624,0.9781951147284654,0.919363521339838,0.9245829591944631,0.9541874891462414,0.9931091029490446,0.9923680392570394,0.9988433610542263,0.9999448486334707,0.9998546088639864,,,,,
CGWL10y_sfUKCP,0.0044568998651901255,0.0013789683005020232,0.004829624582706041,0.007744745678419125,0.0017578069511684543,0.0038695850425941735,0.0011803935725902789,0.023973692371086455,0.027503232560423734,0.02541465095146704,0.06661078954901702,0.12951957810857434,0.07270730816174424,0.2439,0.24495624430413102,0.23280000000000003,0.5666999999999999,0.7733880125380935,0.9164373902088669,0.9155422465960709,0.9468685325562697,0.9598038611738328,0.9952980569109035,0.9921382476462118,0.9987931610435536,0.9996203788007041,0.9997346472449238,0.9999507846916535,0.9999618023006999,0.9999831649753209,,,,,
GWI_tot_CGWL,1.2265910509512423e-12,3.7838954192181973e-13,2.358109263411734e-12,6.946925812378879e-11,7.520204570177214e-11,1.1361017993039012e-09,1.024053966403038e-08,8.202243036434797e-06,0.00013372097139223384,0.0018712058124542286,0.02162065027022745,0.10293777694097628,0.12830893991318326,0.26695099377429465,0.2967017136950517,0.2989439271070675,0.383000275190222,0.6288092840073327,0.8065758438992602,0.8461757800850073,0.9442285256400091,0.9771138558398966,0.9753709997015086,0.9843845950752107,0.9940493835668307,0.9994913360176996,0.9999134181950441,0.9999987659302875,0.9999999998719425,0.9999999999782625,,,,,
EBMKF_ta4,2.716680023781512e-07,3.127157433328146e-07,4.793203825918121e-06,9.245871990637268e-05,5.1555714219442015e-05,4.0896967283888975e-05,1.4465795695437829e-05,0.0002266848586778064,0.0005465384549497101,0.0024507493822461383,0.023157552463145107,0.10217491895711919,0.1289583273192055,0.30088428556338426,0.3526786837294347,0.38855428389872204,0.4750611113937245,0.658147364227106,0.8231291297317493,0.8841940970379278,0.9677263098753053,0.9933083936080643,0.994487305301644,0.9935405107363132,0.9956514363444278,0.9988394171059244,0.9993380796314659,0.9997504904742588,0.9999829679364514,0.999999081855254,,,,,
FaIR_comb_unB,2.1959390960524436e-06,8.240563510022679e-06,1.7997203863350657e-05,4.059636519329726e-05,7.952044563396248e-05,0.0001188181428165694,0.0007298688044168475,0.0030360406403010594,0.013108196109404805,0.02208963797431684,0.09574256758740386,0.2061366695478605,0.16776060006858176,0.10647553812282276,0.20617998953001318,0.5004686917803222,0.7437310244913887,0.8407726598527104,0.969364184184011,0.9935777177463939,0.9989536136438728,0.9936866968357505,0.9853969438128115,0.9981028856084199,0.9999603824230751,0.999994330300503,0.9999983159357632,0.9999966516670317,0.9999996483612226,0.9999999870235327,,,,,
equal_weight_comb,1.2325612021428455e-06,2.1627763232815416e-07,7.094076296352304e-07,8.696032756240909e-06,1.971113881910142e-06,1.8190859501747274e-06,5.777390286321411e-07,3.067545704856815e-05,8.798385445534582e-05,0.0006742343211665003,0.008612428876735386,0.06057253844250699,0.04994270793316425,0.19047902993869317,0.20789518084805816,0.23775476396580988,0.37798396898446995,0.659185003914794,0.8850196278967752,0.9348725714993144,0.9932176794639933,0.9986080128807265,0.9980957581965926,0.9991600148446271,0.9998842656957063,0.9999972101274902,0.9999989424591504,0.9999999768435317,0.9999999999754856,0.9999999999722081,,,,,
