yyyymm,temperature_volw_mean,temperature_uncert,temperature_uncer_percentVariance
197006,1.69319,0.0167781,100
197007,1.68919,0.0167881,100
197008,1.68916,0.0168134,100
197009,1.68944,0.0167991,100
197010,1.68978,0.016764,100
197011,1.68954,0.0168012,100
197012,1.68978,0.0167748,100
197101,1.68946,0.0167772,100
197102,1.68912,0.0167898,100
197103,1.689,0.0167739,100
197104,1.6932,0.0167543,100
197105,1.69332,0.016737,100
197106,1.6934,0.0167397,100
197107,1.68941,0.0167334,100
197108,1.68932,0.0167636,100
197109,1.68915,0.0167975,100
197110,1.68937,0.0168013,100
197111,1.68929,0.0168045,100
197112,1.68939,0.0167809,100
197201,1.68926,0.01675,100
197202,1.68926,0.0167393,99
197203,1.6893,0.0167459,100
197204,1.69347,0.0166972,99
197205,1.69359,0.0167268,100
197206,1.69336,0.0167596,100
197207,1.68911,0.0167881,100
197208,1.68901,0.0168102,100
197209,1.68924,0.0167957,100
197210,1.68961,0.0167744,100
197211,1.68949,0.016728,100
197212,1.68956,0.0167709,100
197301,1.68918,0.0167817,100
197302,1.68931,0.0167342,100
197303,1.68935,0.0167425,100
197304,1.69341,0.0167392,100
197305,1.69337,0.0167567,100
197306,1.69346,0.0167439,100
197307,1.68969,0.0167291,100
197308,1.68959,0.0168006,100
197309,1.68946,0.0167883,100
197310,1.68968,0.0167922,100
197311,1.6895,0.0168069,100
197312,1.68949,0.0167955,100
197401,1.6893,0.0167402,100
197402,1.68932,0.0167307,100
197403,1.68919,0.0167662,100
197404,1.69326,0.0168012,100
197405,1.69333,0.0168173,100
197406,1.69336,0.0167886,100
197407,1.6892,0.0168072,100
197408,1.68919,0.0167968,100
197409,1.68908,0.0168212,100
197410,1.68925,0.0168498,100
197411,1.68917,0.0168399,100
197412,1.68916,0.0168297,100
197501,1.69046,0.0167829,100
197502,1.69084,0.0167578,100
197503,1.69092,0.0167487,100
197504,1.69194,0.0167803,100
197505,1.69171,0.0167989,100
197506,1.69178,0.016817,100
197507,1.68878,0.016839,100
197508,1.68855,0.0168454,100
197509,1.68835,0.016841,100
197510,1.68942,0.016842,100
197511,1.68933,0.0168382,100
197512,1.68934,0.0168436,100
197601,1.69021,0.0168303,100
197602,1.69034,0.0167992,100
197603,1.69036,0.0168112,100
197604,1.69164,0.016831,100
197605,1.69193,0.0168009,100
197606,1.69215,0.0167623,100
197607,1.6889,0.0167833,100
197608,1.68861,0.0168091,100
197609,1.68836,0.0168656,100
197610,1.68941,0.0168627,100
197611,1.68944,0.0168335,100
197612,1.68948,0.0168307,100
197701,1.69033,0.0167997,100
197702,1.69031,0.0167994,100
197703,1.69024,0.016826,100
197704,1.69154,0.0168271,100
197705,1.69159,0.0168595,100
197706,1.69185,0.0167971,100
197707,1.68882,0.0167608,100
197708,1.68849,0.0167972,100
197709,1.68833,0.0168426,100
197710,1.68936,0.0168639,100
197711,1.68933,0.0168579,100
197712,1.68938,0.0168558,100
197801,1.69024,0.0168038,100
197802,1.69029,0.0168037,100
197803,1.6902,0.0168319,100
197804,1.69152,0.0168118,100
197805,1.69159,0.0168017,100
197806,1.69161,0.0168292,100
197807,1.68844,0.0168363,100
197808,1.68836,0.0168364,100
197809,1.68827,0.0168487,100
197810,1.68946,0.0168371,100
197811,1.68948,0.016798,100
197812,1.68959,0.0167926,100
197901,1.69061,0.0167577,100
197902,1.69049,0.0167712,100
197903,1.69027,0.0168398,100
197904,1.69159,0.0168345,100
197905,1.6918,0.0168196,100
197906,1.69184,0.0168082,100
197907,1.68842,0.0168405,100
197908,1.6883,0.0168629,100
197909,1.68832,0.016863,100
197910,1.68947,0.0168419,100
197911,1.68957,0.0168378,100
197912,1.68978,0.0167834,100
198001,1.69031,0.0167996,100
198002,1.69029,0.0168299,100
198003,1.69046,0.0168396,100
198004,1.69158,0.0168662,100
198005,1.69152,0.0168388,100
198006,1.69151,0.0168341,100
198007,1.68827,0.0168377,100
198008,1.68821,0.0167936,100
198009,1.68817,0.0167985,100
198010,1.68929,0.0168364,100
198011,1.6893,0.0168396,100
198012,1.68934,0.0168538,100
198101,1.69031,0.0168172,100
198102,1.69049,0.0167515,100
198103,1.69053,0.016769,100
198104,1.69188,0.0167503,100
198105,1.69186,0.0167358,100
198106,1.69189,0.0167393,100
198107,1.6888,0.0167377,100
198108,1.68878,0.016733,100
198109,1.68863,0.016744,100
198110,1.68947,0.0168068,100
198111,1.6894,0.0168487,100
198112,1.68934,0.0168733,100
198201,1.69025,0.0168677,100
198202,1.69041,0.0168484,100
198203,1.69024,0.0168639,100
198204,1.69136,0.0168738,100
198205,1.69136,0.0168595,100
198206,1.69143,0.0168326,100
198207,1.68837,0.0168075,100
198208,1.68832,0.0168293,100
198209,1.68849,0.0168333,100
198210,1.68957,0.0168401,100
198211,1.68945,0.0168486,100
198212,1.68972,0.0167941,100
198301,1.69074,0.0167316,100
198302,1.69074,0.016742,100
198303,1.6906,0.0167656,100
198304,1.69171,0.0168059,100
198305,1.6916,0.0167723,100
198306,1.69152,0.0167987,100
198307,1.68858,0.0166849,99
198308,1.68867,0.0166987,99
198309,1.68864,0.0166952,99
198310,1.68965,0.0166895,99
198311,1.68951,0.0167643,100
198312,1.68944,0.0168204,100
198401,1.69015,0.0168197,100
198402,1.69014,0.016805,100
198403,1.69015,0.016792,100
198404,1.69147,0.0167933,100
198405,1.69139,0.0167994,100
198406,1.69137,0.0168178,100
198407,1.6882,0.0168106,100
198408,1.68819,0.0168221,100
198409,1.68841,0.0167898,100
198410,1.68959,0.0167608,100
198411,1.68954,0.016771,100
198412,1.68943,0.0167695,100
198501,1.68881,0.0167887,100
198502,1.68875,0.0167342,100
198503,1.68887,0.0167103,100
198504,1.69115,0.0166438,99
198505,1.69086,0.0167496,99
198506,1.69073,0.016848,100
198507,1.68861,0.016837,100
198508,1.6886,0.0168241,100
198509,1.68847,0.0168421,100
198510,1.68809,0.0168579,100
198511,1.68811,0.016847,100
198512,1.68811,0.0168654,100
198601,1.68883,0.0168006,100
198602,1.68882,0.0167264,100
198603,1.68848,0.0167864,100
198604,1.69032,0.0167869,100
198605,1.69062,0.0167784,100
198606,1.69078,0.0168429,100
198607,1.68884,0.0168,100
198608,1.68872,0.0168185,100
198609,1.68844,0.0168501,100
198610,1.68814,0.0168255,100
198611,1.6881,0.0168082,100
198612,1.68799,0.0168366,100
198701,1.68823,0.0168042,100
198702,1.68849,0.0167361,100
198703,1.68897,0.0167324,100
198704,1.69097,0.0167894,100
198705,1.69081,0.016813,100
198706,1.69073,0.0168122,100
198707,1.68859,0.0167955,100
198708,1.68857,0.0168067,100
198709,1.68856,0.0167602,100
198710,1.6883,0.0167434,100
198711,1.68828,0.0167517,100
198712,1.68819,0.0167616,100
198801,1.68879,0.0167679,100
198802,1.68887,0.0167502,100
198803,1.68892,0.0167585,100
198804,1.69084,0.0167975,100
198805,1.69065,0.0168317,100
198806,1.69064,0.0168323,100
198807,1.68855,0.0168031,100
198808,1.68846,0.0168463,100
198809,1.6883,0.01687,100
198810,1.68804,0.016807,100
198811,1.68804,0.0168254,100
198812,1.68805,0.0168279,100
198901,1.68868,0.0167889,100
198902,1.68894,0.0166751,99
198903,1.68918,0.0166944,99
198904,1.69085,0.0167334,99
198905,1.69052,0.0167954,100
198906,1.69059,0.0168547,100
198907,1.68844,0.0168153,100
198908,1.6885,0.0167348,100
198909,1.68849,0.0167663,100
198910,1.68813,0.0168412,100
198911,1.68813,0.0168666,100
198912,1.68803,0.0168608,100
199001,1.68871,0.0168039,100
199002,1.68924,0.0167052,100
199003,1.68937,0.0167142,100
199004,1.6907,0.0168105,100
199005,1.69065,0.0168497,100
199006,1.69062,0.0168284,100
199007,1.68842,0.0168013,100
199008,1.68835,0.0168485,100
199009,1.68831,0.0168393,100
199010,1.68808,0.0168171,100
199011,1.68804,0.0168449,100
199012,1.68796,0.0168672,100
199101,1.68849,0.0168213,100
199102,1.68857,0.0167461,100
199103,1.68853,0.0167542,99
199104,1.6906,0.0168054,100
199105,1.69064,0.0168069,100
199106,1.69061,0.0167899,100
199107,1.68842,0.0167851,100
199108,1.6885,0.016751,99
199109,1.68839,0.0167533,99
199110,1.68814,0.0167876,100
199111,1.68811,0.0168415,100
199112,1.688,0.0168831,100
199201,1.68864,0.0168722,100
199202,1.68877,0.0168429,100
199203,1.68872,0.0168531,100
199204,1.69063,0.0168507,100
199205,1.69064,0.0168137,100
199206,1.69064,0.016797,100
199207,1.68863,0.016715,99
199208,1.68866,0.0166404,99
199209,1.68861,0.0167044,99
199210,1.68816,0.0167078,99
199211,1.68809,0.0167638,100
199212,1.68789,0.0167703,100
199301,1.68832,0.0166308,99
199302,1.68848,0.0166929,99
199303,1.68861,0.0167587,100
199304,1.69061,0.0167948,100
199305,1.69062,0.0167982,100
199306,1.69062,0.0167772,100
199307,1.68849,0.0166747,99
199308,1.68848,0.0167333,99
199309,1.68839,0.0167772,100
199310,1.68814,0.0166769,99
199311,1.68817,0.0167192,100
199312,1.68821,0.0167694,100
199401,1.68876,0.0166374,99
199402,1.68881,0.0166137,99
199403,1.68872,0.0166523,99
199404,1.69052,0.016682,99
199405,1.69047,0.0167254,99
199406,1.69057,0.0168291,100
199407,1.68847,0.0168462,100
199408,1.68842,0.0168509,100
199409,1.68838,0.0168196,100
199410,1.68806,0.0167272,100
199411,1.68801,0.0167228,100
199412,1.68804,0.016745,100
199501,1.68891,0.0166661,99
199502,1.68887,0.0166516,99
199503,1.68885,0.0166837,99
199504,1.69057,0.0166607,99
199505,1.69058,0.0167415,99
199506,1.69064,0.0166918,99
199507,1.68718,0.0166738,99
199508,1.68732,0.0167111,99
199509,1.68737,0.0166806,99
199510,1.68894,0.0167368,99
199511,1.68882,0.0168403,100
199512,1.68882,0.0168357,100
199601,1.68894,0.0167516,100
199602,1.68899,0.0167,99
199603,1.68894,0.0167682,100
199604,1.69052,0.0167801,100
199605,1.6905,0.0167222,100
199606,1.69063,0.0167546,100
199607,1.68718,0.0167935,100
199608,1.68716,0.0168206,100
199609,1.68706,0.0168142,100
199610,1.68875,0.0168058,100
199611,1.68872,0.0167928,100
199612,1.68878,0.0168369,100
199701,1.68899,0.0168263,100
199702,1.68891,0.0168471,100
199703,1.68881,0.0168666,100
199704,1.69051,0.0168629,100
199705,1.69059,0.0168126,100
199706,1.69057,0.0167507,100
199707,1.68704,0.0166764,99
199708,1.68716,0.0166548,99
199709,1.68723,0.0167679,100
199710,1.68882,0.0168417,100
199711,1.68875,0.0168418,100
199712,1.6887,0.0168436,100
199801,1.68884,0.0168453,100
199802,1.68889,0.016813,100
199803,1.68894,0.0168354,100
199804,1.69067,0.0167867,100
199805,1.69064,0.0167333,100
199806,1.69064,0.016802,100
199807,1.68718,0.0167841,100
199808,1.68707,0.0168291,100
199809,1.68698,0.0168543,100
199810,1.6887,0.0168611,100
199811,1.68871,0.0168929,100
199812,1.68871,0.0168894,100
199901,1.68882,0.0168676,100
199902,1.68884,0.0168582,100
199903,1.68882,0.0168536,100
199904,1.69048,0.016853,100
199905,1.6905,0.0168661,100
199906,1.69051,0.0168703,100
199907,1.68711,0.016782,100
199908,1.68708,0.016779,100
199909,1.68704,0.0168527,100
199910,1.68874,0.0168684,100
199911,1.68868,0.0168871,100
199912,1.68871,0.0168936,100
200001,1.68886,0.0168774,100
200002,1.68883,0.016879,100
200003,1.6888,0.0168952,100
200004,1.69053,0.0168828,100
200005,1.69048,0.0168284,100
200006,1.69041,0.0168232,100
200007,1.687,0.0168246,100
200008,1.68701,0.0168637,100
200009,1.68707,0.0168497,100
200010,1.68882,0.0167734,100
200011,1.68874,0.0167886,100
200012,1.6887,0.0167845,100
200101,1.68885,0.0167944,100
200102,1.68886,0.0168369,100
200103,1.68883,0.0168494,100
200104,1.69051,0.0168436,100
200105,1.69045,0.0168118,100
200106,1.69042,0.0167897,100
200107,1.68698,0.0168255,100
200108,1.68697,0.0168641,100
200109,1.68698,0.0168908,100
200110,1.68871,0.0168697,100
200111,1.68871,0.0168372,100
200112,1.6887,0.0168692,100
200201,1.68886,0.0168728,100
200202,1.68892,0.0168147,100
200203,1.68899,0.0167499,100
200204,1.69058,0.0168213,100
200205,1.69048,0.0168364,100
200206,1.69027,0.016735,100
200207,1.68677,0.0167948,100
200208,1.68698,0.0168684,100
200209,1.68701,0.0168669,100
200210,1.68874,0.0168775,100
200211,1.68875,0.0168728,100
200212,1.68864,0.0168537,100
200301,1.68884,0.0168377,100
200302,1.68893,0.0168394,100
200303,1.68894,0.0168518,100
200304,1.69069,0.0168559,100
200305,1.69067,0.016845,100
200306,1.69056,0.0168303,100
200307,1.68697,0.0167702,100
200308,1.68692,0.0167447,100
200309,1.68702,0.0168065,100
200310,1.6891,0.0167193,99
200311,1.6892,0.0166466,99
200312,1.68883,0.0167653,100
200401,1.68885,0.0168424,100
200402,1.68888,0.016859,100
200403,1.6888,0.0168641,100
200404,1.69058,0.0167847,100
200405,1.69066,0.0168002,100
200406,1.6906,0.0168415,100
200407,1.68713,0.0167951,100
200408,1.68686,0.0168412,100
200409,1.68661,0.016862,100
200410,1.6886,0.0168533,100
200411,1.68876,0.0168013,100
200412,1.68872,0.0168286,100
200501,1.68987,0.0167175,99
200502,1.68986,0.0166912,99
200503,1.68989,0.0168252,100
200504,1.69118,0.0168213,100
200505,1.69128,0.0167239,100
200506,1.69145,0.0167437,100
200507,1.68821,0.0168172,100
200508,1.68806,0.0168399,100
200509,1.68802,0.0167792,100
200510,1.6893,0.0168128,100
200511,1.68936,0.0168299,100
200512,1.68934,0.0168462,100
200601,1.6899,0.0168213,100
200602,1.6899,0.0167887,100
200603,1.68988,0.0168101,100
200604,1.69123,0.0168537,100
200605,1.69113,0.0168409,100
200606,1.69115,0.0168397,100
200607,1.68809,0.0168499,100
200608,1.68808,0.0168674,100
200609,1.68802,0.0168748,100
200610,1.68924,0.0168601,100
200611,1.68926,0.0168688,100
200612,1.68934,0.0168623,100
200701,1.68998,0.0168624,100
200702,1.68993,0.0168388,100
200703,1.68981,0.0168299,100
200704,1.69115,0.0168135,100
200705,1.69126,0.0168366,100
200706,1.69123,0.0168762,100
200707,1.68802,0.0168732,100
200708,1.68805,0.0168708,100
200709,1.68784,0.0168667,100
200710,1.68929,0.0168265,100
200711,1.68954,0.0168161,100
200712,1.68945,0.0168117,100
200801,1.69002,0.0168014,100
200802,1.69003,0.0167148,100
200803,1.68995,0.0167726,100
200804,1.69132,0.0168119,100
200805,1.69137,0.0168406,100
200806,1.69124,0.0168508,100
200807,1.68804,0.0168654,100
200808,1.68807,0.0168592,100
200809,1.68807,0.0168492,100
200810,1.6893,0.0168443,100
200811,1.68947,0.0168156,100
200812,1.6893,0.0168505,100
200901,1.68978,0.016837,100
200902,1.68987,0.0167631,100
200903,1.68991,0.0167237,100
200904,1.69128,0.0166809,99
200905,1.6913,0.0167361,99
200906,1.69116,0.0168288,100
200907,1.68803,0.0168325,100
200908,1.68788,0.0168351,100
200909,1.68777,0.0168383,100
200910,1.68938,0.0168289,100
200911,1.68954,0.0167574,100
200912,1.68947,0.0167788,100
201001,1.69041,0.0167578,100
201002,1.69058,0.0167505,100
201003,1.69022,0.0167575,100
201004,1.69135,0.0167622,100
201005,1.69134,0.0168101,100
201006,1.69128,0.0168606,100
201007,1.68814,0.0168464,100
201008,1.68834,0.0168608,100
201009,1.68836,0.0168669,100
201010,1.68967,0.0168089,100
201011,1.68957,0.0168174,100
201012,1.68945,0.016796,100
201101,1.69008,0.0167615,100
201102,1.69002,0.0167217,99
201103,1.68997,0.0167596,100
201104,1.69135,0.0168056,100
201105,1.69128,0.0167906,100
201106,1.69121,0.0168096,100
201107,1.6881,0.0167856,100
201108,1.68807,0.0168314,100
201109,1.68804,0.0168514,100
201110,1.68938,0.0167956,100
201111,1.68936,0.0168044,100
201112,1.68936,0.0168263,100
201201,1.68994,0.0168218,100
201202,1.68993,0.0168085,100
201203,1.68996,0.0168173,100
201204,1.69133,0.0167537,100
201205,1.6913,0.0167785,100
201206,1.69131,0.0168317,100
201207,1.68818,0.0168208,100
201208,1.68812,0.0168214,100
201209,1.68809,0.0168449,100
201210,1.68946,0.0168413,100
201211,1.68953,0.0168089,100
201212,1.68942,0.0167841,100
201301,1.68993,0.016808,100
201302,1.68989,0.0168221,100
201303,1.68989,0.0167766,100
201304,1.69132,0.0166572,99
201305,1.69135,0.0167153,100
201306,1.69128,0.0168081,100
201307,1.68809,0.0168568,100
201308,1.68812,0.0168235,100
201309,1.68816,0.016818,100
201310,1.68941,0.0168528,100
201311,1.68934,0.0168795,100
201312,1.68931,0.0168257,100
201401,1.68984,0.0167474,100
201402,1.68984,0.0168224,100
201403,1.68988,0.0168383,100
201404,1.69128,0.0168055,100
201405,1.69137,0.0167972,100
201406,1.69137,0.0168021,100
201407,1.6881,0.0168208,100
201408,1.68804,0.016839,100
201409,1.68806,0.0168448,100
201410,1.68939,0.0168468,100
201411,1.68936,0.0168345,100
201412,1.68934,0.0168116,100
201501,1.68988,0.016803,100
201502,1.68994,0.0168086,100
201503,1.68998,0.0168145,100
201504,1.6913,0.0168003,100
201505,1.69126,0.0168025,100
201506,1.69127,0.0168101,100
201507,1.68812,0.0168111,100
201508,1.68812,0.0168229,100
201509,1.68807,0.0168272,100
201510,1.68936,0.0168217,100
201511,1.68936,0.0168419,100
201512,1.68928,0.0167695,100
201601,1.68991,0.0167125,100
201602,1.68987,0.0167203,100
201603,1.68982,0.0167408,100
201604,1.6913,0.0167721,100
201605,1.6914,0.0167404,100
201606,1.69151,0.0166732,99
201607,1.68827,0.0167517,100
201608,1.68814,0.0167874,100
201609,1.68809,0.0167819,100
201610,1.68938,0.0167551,100
201611,1.68936,0.0167137,99
201612,1.68931,0.0166781,99
201701,1.68988,0.0166089,99
201702,1.68995,0.0166726,99
201703,1.68997,0.016708,99
201704,1.69144,0.0166851,99
201705,1.69163,0.0166734,99
201706,1.69158,0.0167189,99
201707,1.68819,0.0167052,99
201708,1.68814,0.0166932,99
201709,1.68813,0.0167026,99
201710,1.68937,0.0167093,99
201711,1.68936,0.0166937,99
201712,1.68938,0.0166584,99
201801,1.68986,0.0166297,99
201802,1.69007,0.0165868,99
201803,1.69022,0.01653,99
201804,1.69141,0.0165805,99
201805,1.69144,0.0165631,99
201806,1.69153,0.0165678,99
201807,1.6886,0.0166075,99
201808,1.68858,0.0166026,99
201809,1.68838,0.0165977,99
201810,1.68966,0.0165845,99
201811,1.68964,0.016577,99
201812,1.68962,0.0165952,99
201901,1.69018,0.016572,99
201902,1.69018,0.0165611,99
201903,1.69031,0.0165407,99
201904,1.69162,0.0164592,99
201905,1.6915,0.0164651,99
201906,1.69156,0.0165448,99
201907,1.68881,0.0165722,99
201908,1.68904,0.0165645,99
201909,1.689,0.0165605,99
201910,1.69004,0.01655,99
201911,1.68979,0.0164987,99
201912,1.68972,0.0164364,99
202001,1.6906,0.016376,98
202002,1.69075,0.0163163,98
202003,1.69047,0.0163746,98
202004,1.69151,0.0164281,99
202005,1.69142,0.0164354,99
202006,1.69163,0.0164355,99
202007,1.68867,0.0164138,99
202008,1.68857,0.0163868,99
202009,1.68851,0.0164093,99
202010,1.68979,0.0164176,99
202011,1.68988,0.0164197,99
202012,1.69005,0.016403,99
202101,1.68924,0.0163704,99
202102,1.68927,0.0163679,99
202103,1.68907,0.0163214,98
202104,1.68906,0.0163065,98
202105,1.68894,0.0163885,99
202106,1.68891,0.0164616,99
202107,1.68908,0.0164328,99
202108,1.68903,0.0164222,99
202109,1.68878,0.0163941,99
202110,1.68883,0.0163486,98
202111,1.6888,0.0163333,98
202112,1.68899,0.0163213,98
202201,1.68922,0.0162892,98
202202,1.68937,0.016267,98
202203,1.68932,0.0162663,98
202204,1.68924,0.0162745,98
202205,1.68957,0.0162951,98
202206,1.68956,0.016313,98
202207,1.68961,0.0163244,98
202208,1.68991,0.0163236,98
202209,1.68973,0.0163254,98
202210,1.68981,0.016325,98
202211,1.68988,0.0163188,98
202212,1.68992,0.0162903,98
202301,1.68977,0.0162741,98
202302,1.68975,0.016275,98
202303,1.68987,0.0162884,98
202304,1.68993,0.016282,98
202305,1.68986,0.0162845,98
202306,1.6896,0.0162971,98
202307,1.68962,0.0163237,98
202308,1.68998,0.0163412,98
202309,1.68988,0.0163417,98
202310,1.68986,0.0163293,98
202311,1.68948,0.0163439,98
202312,1.68904,0.0163457,98
202401,1.6893,0.0163045,98
202402,1.68946,0.0162712,98
202403,1.68934,0.016266,98
202404,1.68964,0.0162557,98
202405,1.69001,0.0162504,98
202406,1.68994,0.016342,99
