method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.02740385441757189,0,0,1.0,1.0,2.6901363999944206,0.0,0.0,416.97114199913517,241.8918753840705,0.0,0.0,0.0,0.0,1985.8749999999873,2011.5416666666306,
lowess1dt36wnc,42/3_ST_Fits,c,3.660967846762051,0.05633858367665275,10,0,0.2378522780523655,0.2378522780523655,1.4751464611925025,0.048765588467266675,-0.013974759166349167,237.4985802519929,146.90482738502698,0.0470060248945636,0.046622047578408855,-0.01208248696934767,-0.035115272583023806,1987.5416666666524,2014.5416666666279,
Kal_flexLin,42/5_Kalman,c,4.879503705883124,0.05317657451406971,0,0,0.9488912021279092,0.9488912021279092,1.6665801207338442,0.045374497187239696,-0.0112709587093946,268.31939943814893,163.11090196856424,0.04370273152026149,0.04467224799438705,-0.0099769178699533,-0.029181373909210183,1987.2083333333194,2014.6249999999611,
GAM_AR1,42/4_GAM_AR1,c,6.183415625948346,0.04353305725881667,24,4,0.0006778959706954195,0.10869008872512456,1.3409254934823875,0.05190791611232214,-0.006527777693156073,190.41142007449903,123.18743873096452,0.05197619746077881,0.04705784883942399,-0.015122538286447627,-0.029871855440629213,1986.9583333333196,2014.5416666666279,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.170107569419987,0.05038548906882986,0,0,0.9029702970297029,0.9029702970297029,1.6383306323719338,0.043143772129673644,-0.0014619686314886952,249.02625612053393,164.90180648097635,0.03876078274049824,0.038242174642843824,0.00029233045743394195,0.0019425995270291282,1986.9583333333196,2014.0416666666283,
GWI_tot_CGWL,43/3_Human_Induced,c,2.7465245866873507,0.07705123502720677,0,0,0.9895000808248715,0.9895000808248715,1.5146617634532553,0.02956598974666737,-0.0077932487204452365,107.54098520518113,107.54098520518113,0.029565989746667368,0.029565989746667368,-0.0077932487204452365,-0.0214338542331009,1987.1249999999861,2014.874999999961,
GWI_tot_SR15,43/3_Human_Induced,c,2.5990973046398893,0.06884247430042975,0,0,0.9687570519302147,0.9687570519302147,1.4877188330815523,0.04588412327744359,-0.004661825190385101,105.62803714879021,105.62803714879021,0.04588412327744359,0.04588412327744359,-0.004661825190385101,-0.024039473002321666,1987.2083333333194,2014.7916666666276,
EBMKF_ta4,43/2_Kalman,c,2.087135735870377,0.03015215796523316,43,11,0.001785468665059563,0.03397451409366049,1.8682148304242787,0.03126868817661453,0.01735413965023332,300.7825876983089,161.47361685556174,0.03310838210733905,0.03674640693405957,0.01736968678614802,0.01712189063312339,1986.124999999987,2011.9583333332969,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.4700203635963587,0.03163256983550736,0,0,0.6206896551724138,0.9310344827586208,2.002548063422706,0.03285578131593411,0.01635132826059244,174.22168151777544,174.22168151777544,0.03285578131593411,0.03553215240904142,0.01635132826059244,0.03049178853188519,1985.7083333333208,2010.7916666666313,
equal_weight_comb,co/combination,c,3.8362723975741697,0.03793607831654977,0,0,0.9627991018163313,0.9627991018163313,2.0812986528925053,0.027960485311818332,-0.00261080823876957,335.0890831156933,201.32362350517357,0.027133875092700165,0.02495737026337841,-0.002029855808958783,-0.009435153924846607,1986.9583333333196,2013.8749999999618,
PIVW_comb,co/combination,c,3.1207204040090812,0.03313316836120945,0,0,0.9938266367575451,0.9938266367575451,2.261434324501276,0.022317473921535286,0.0009933309667897144,364.09092624470543,219.7485451528892,0.020915116916262497,0.020032698703466516,0.001190967852927157,-0.0019331834447368743,1986.8749999999864,2013.291666666629,
