method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.026721883464822856,0,0,1.0,1.0,2.7130592206210764,0.0,0.0,420.52417919626686,244.8616634240129,0.0,0.0,0.0,0.0,1984.1249999999889,2010.7916666666313,
lowess1dt36wnc,42/3_ST_Fits,c,3.5108552757969105,0.05450053277791186,21,3,0.08494871528371037,0.11614242769998283,1.4659081257948299,0.04729729907981412,-0.011065881333824397,236.0112082529676,141.63169235738093,0.046998963564352535,0.044243858771233394,-0.011267493774450616,-0.029066662953316412,1986.2916666666536,2014.2083333332948,
Kal_flexLin,42/5_Kalman,c,4.859717078682824,0.05317657451406971,0,0,0.9078862335714653,0.9078862335714653,1.6563495204585041,0.04613127486236677,-0.0105315391809138,266.67227279381916,162.00474816902107,0.044332394159326514,0.04309873929284807,-0.009380573685900135,-0.023867701848895223,1986.124999999987,2014.291666666628,
GAM_AR1,42/4_GAM_AR1,c,7.070187347797606,0.042862057498627155,37,2,0.01989008587583126,0.1568926262414262,1.3857689963776354,0.050178570416265424,-0.004229921540280017,196.77919748562422,136.64496486657248,0.05030967025214425,0.045151606291479164,-0.013660464717009319,-0.02394388562244222,1986.124999999987,2014.1249999999616,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.0866330898172,0.05032529095665385,0,0,0.9212121212121213,0.9212121212121213,1.5718118452143244,0.045544339168761834,0.0022245848775214972,238.9154004725773,157.21997113196457,0.0422753957708786,0.03940350714074155,0.0044586113071619325,0.007202422367773109,1985.2083333333212,2013.7083333332953,
GWI_tot_CGWL,43/3_Human_Induced,c,2.738127696076484,0.0762320041909324,0,0,0.9984313806938426,0.9984313806938426,1.5132653105117524,0.03413929421051375,-0.020450964326311036,107.44183704633443,107.44183704633443,0.034139294210513746,0.034139294210513746,-0.02045096432631104,-0.030868927667648597,1986.6249999999866,2014.1249999999616,
GWI_tot_SR15,43/3_Human_Induced,c,2.5170051752181593,0.06851634414173616,0,0,0.8741383506942622,0.8741383506942622,1.4470173738888716,0.05136045984155697,-0.016242205516648664,102.73823354610988,102.73823354610988,0.05136045984155697,0.05136045984155697,-0.016242205516648664,-0.034087911326493796,1986.791666666653,2014.1249999999616,
EBMKF_ta4,43/2_Kalman,c,2.0942667838450695,0.03038229805341157,71,21,0.01953518947601098,0.04996641474141581,1.7085680225033344,0.03493915133622035,0.0004569747413060258,275.07945162303685,196.87947240751052,0.027690464755350638,0.02994249286404986,0.011018817399397232,0.002265780647479179,1984.3749999999886,2011.5416666666306,
FaIR_comb_unB,43/1_ERF_FaIR,c,3.130030013714826,0.03169901191535776,42,0,0.16551724137931034,0.16551724137931034,1.4435213426489157,0.047413084977727775,0.03681739049803848,125.58635681045567,125.58635681045567,0.04741308497772778,0.04989049530549955,0.03681739049803848,0.031663742365349266,1980.958333333325,2010.2083333332985,
equal_weight_comb,co/combination,c,3.8018914446931706,0.03793607831654977,0,0,0.9879635786843305,0.9879635786843305,2.009189268064703,0.03145378530214111,-0.0035969817582850614,323.4794721584172,193.71856866239574,0.03105259284272017,0.027304954169929316,-8.058796923720209e-05,-0.00951646181595727,1985.7083333333208,2013.291666666629,
PIVW_comb,co/combination,c,3.145385751090716,0.03313316836120945,0,0,0.9407882912897166,0.9407882912897166,2.127699620374835,0.028137153189705947,-0.0012770917082481697,342.5596388803484,207.12949467141235,0.026945354250934604,0.024643982368204226,0.004479350945306129,-0.004673699464973935,1985.6249999999875,2012.5416666666297,
