method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.027539470220175454,0,0,1.0,1.0,2.686455337624583,0.0,0.0,416.4005773318104,242.2092838698644,0.0,0.0,0.0,0.0,1985.6249999999875,2011.2916666666308,
lowess1dt36wnc,42/3_ST_Fits,c,3.677813606435115,0.05618500254204787,18,0,0.14305623202771173,0.16764140309018563,1.441138033828238,0.0491202280368877,-0.013544244517288369,232.02322344634632,141.64849540174794,0.04721718388142237,0.04604165849879701,-0.012164050197980536,-0.03187788618665692,1987.2916666666526,2014.4583333332946,
Kal_flexLin,42/5_Kalman,c,4.825119666022619,0.05317657451406971,0,0,0.8951090370419715,0.8951090370419715,1.646323425506474,0.04645724765327732,-0.011289834447372459,265.0580715065423,162.6013911884839,0.043993882963265916,0.044593583391480326,-0.00999691394060053,-0.0262405887624777,1987.1249999999861,2014.6249999999611,
GAM_AR1,42/4_GAM_AR1,c,7.420878722796842,0.0442202829442135,24,4,0.004748180919931939,0.17201162623562122,1.3500440544571655,0.052927338314763185,-0.008234655859273882,191.7062557329175,123.17881414872494,0.05354639661481007,0.047817954074053794,-0.016312886536057933,-0.02796239764671018,1986.8749999999864,2014.4583333332946,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.588222407981659,0.05024746806623462,0,0,0.8975238095238095,0.8975238095238095,1.6353493322391295,0.04358377889160656,-0.0012039860409290392,248.5730985003477,164.42975021307888,0.03898174255571304,0.037746957272865984,0.00044440634304043883,0.002460522562428296,1986.7083333333198,2014.0416666666283,
GWI_tot_CGWL,43/3_Human_Induced,c,2.7979485603388294,0.07584801742152054,0,0,0.9898027965231154,0.9898027965231154,1.5297679468294105,0.030685551037451405,-0.014124043086897927,108.61352422488815,108.61352422488814,0.0306855510374514,0.030685551037451405,-0.014124043086897927,-0.025820482279448168,1987.4583333333192,2014.6249999999611,
GWI_tot_SR15,43/3_Human_Induced,c,2.6127113115377423,0.06813455618827542,0,0,0.8856156199867283,0.8856156199867283,1.4640214059261705,0.04906386586641155,-0.010408947157070494,103.94551982075811,103.94551982075811,0.049063865866411545,0.049063865866411545,-0.010408947157070494,-0.028556598654263965,1987.5416666666524,2014.5416666666279,
EBMKF_ta4,43/2_Kalman,c,1.8936515527668913,0.02987815445252335,65,11,8.995905758130367e-05,0.005275678303929935,1.6412319353077214,0.03431509192657824,0.016612526838934407,264.23834158454315,132.62097934966394,0.036440118536709795,0.040672010208117386,0.014098264088368973,-0.003633033781119917,1986.791666666653,2013.291666666629,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.5975022300983026,0.03169035230823818,4,0,0.3448275862068966,0.7245124504706004,2.0061822153622892,0.03266893880669601,0.021551537749439093,174.53785273651917,174.5378527365192,0.03266893880669601,0.035893283143745125,0.0215515377494391,0.0267018543355855,1986.124999999987,2010.708333333298,
equal_weight_comb,co/combination,c,4.023967239417609,0.03793607831654977,0,0,0.956769328669066,0.956769328669066,2.0426314599722133,0.02988451461642124,-0.00262697908077932,328.8636650555263,195.92151418413567,0.029970224372369292,0.027428278529223235,-0.002472306873457247,-0.012338858822628423,1986.9583333333196,2013.958333333295,
PIVW_comb,co/combination,c,3.2907242115638566,0.03313316836120945,0,0,0.9877366966184906,0.9877366966184906,2.2104558572978017,0.024698150999458924,0.0013894274860086315,355.8833930249461,212.89278576864598,0.02437703886087081,0.023288361470725688,0.0011228196001487796,-0.0066436595989133864,1986.9583333333196,2013.3749999999623,
