method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,100bias,l15,l20,bias50,Edyrs15,Edyrs20,Mdyrs15,Mdyrs20,Fdyrs15,Fdyrs20,EdyrsA,RMSyrsA,ncEdyrs,e100log-l,e100RMS,e100bias,el15,el20,ebias50,eEdyrs15,eEdyrs20,eMdyrs15,eMdyrs20,eFdyrs15,eFdyrs20,eEdyrsA,eRMSyrsA,nceEdyrs
min_month_proj,42/3_ST_Fits,c,11.875279303444513,0.14642831842445653,136,0,0.18583734710077737,0.2036898746685181,-0.027331710101218862,0.18968192398677156,0.17382127301213224,-6.040307932369369,12.534808636646407,0.16938765874390888,0.15653166945035532,0.49176588864464854,0.31744508016348655,0.13224963409339555,-8.83333333317978,-14.458333333149085,-8.83333333317978,-17.666666666479614,-8.83333333317978,-17.666666666479614,-9.096153845981515,9.505494924387065,17.0,52.193723018472724,0.13864481625034583,0.12019845964964428,2.1340663252792016,5.085640018433846,0.09027761172661304,-7.249999999849706,-10.208333333156816,-7.249999999849706,-13.416666666487345,-7.249999999849706,-13.416666666487345,-6.948717948552992,6.948717948552992,17.0
cubic_spline,42/4_GAM_AR1,c,9.220761256675129,0.07378315355736544,0,0,0.5492051127787552,0.6439070988304975,1.1436600387996287,0.07998723461378494,-0.0025238161539198195,240.16860814792201,135.3069870088799,0.04791782389038088,-0.0014666065390007337,5.569777825319378,5.750951704732642,0.030017935005578096,5.750000000140517,-3.666666666492347,5.750000000140517,-3.666666666492347,5.750000000140517,-3.666666666492347,-0.10897435880766491,2.7261984739822873,13.0,121.86153166659426,0.061414412857824785,-0.0377998163397118,4.33098015504694,5.930594550138466,-0.01195408736120442,7.333333333470591,0.5833333334999224,7.333333333470591,0.5833333334999224,7.333333333470591,0.5833333334999224,2.0384615386193183,2.0384615386193183,13.0
cubic_spline,42/4_GAM_AR1,r,0.044702759868045054,0.025542757826722173,139,31,0.0005414794084873924,0.0006181705972391932,1.1532352557072514,0.040980231797964665,-0.0010555448442626594,265.24410881266783,171.84487165941158,0.03098775594714495,-0.004651891175341391,15.027688309145747,3.8209354982212456,0.007610672757424964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.71109157962059,0.04708044243570812,-0.04098510097605245,8.680780632133613,12.31952778544006,-0.03436134960935755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAM_AR1,42/4_GAM_AR1,c,6.911265590171824,0.048523335096623384,79,62,2.114231030267378e-29,1.3458238803704307e-28,-5.225686996149644,0.13319134990349898,-0.07355726853026208,-1102.6199561875749,166.43423510798456,0.030534187730436358,0.0027530320728820297,6.224836261383242,7.84985127431972,0.011623766503231192,0.2083333334787767,-2.083333333160226,1.4166666668111247,-2.083333333160226,-0.9999999998535714,-2.083333333160226,-0.45833333316601543,1.3755826270911748,14.2,145.7204562484966,0.046712296974715725,-0.03358017772782903,7.081388187044209,6.856179136687502,-0.030348255863551322,1.791666666808851,2.166666666832043,3.000000000141199,2.166666666832043,0.583333333476503,2.166666666832043,1.6891025642609678,1.6891025642609678,14.2
GAM_AR1,42/4_GAM_AR1,r,0.06973156817734728,0.027016218770157596,125,97,7.476939234435661e-19,3.925087916915618e-18,-8.039608629415667,0.12081766104083015,-0.07957658453413496,-1849.1099847656037,225.63717870042785,0.01621974923327412,0.0013678665990037614,15.571782617990927,7.853409838055114,0.0010232861706309603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.87677313208653,0.0364481418720784,-0.0349653432017073,5.69459714774174,5.329730708226469,-0.04094873619615155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAM_AR0,42/4_GAM_AR1,c,6.262540141796663,0.04655167035502055,104,67,1.780565906753537e-09,1.4225159540159891e-08,-0.6226361489140189,0.1289840437767381,-0.0722769431797172,-131.376227420858,173.88652823624795,0.03299333500034717,-0.0031914512425522804,6.808094132030425,9.996505334252294,-0.0016596653063210565,-0.08333333318773839,-0.5416666664950753,-1.1666666665200864,-1.749999999827196,-1.1666666665200864,-1.749999999827196,0.028846154013518362,1.599153421882063,15.2,123.64830029705958,0.05415070223173602,-0.03952466104326334,9.439971248539813,6.390504315400512,-0.04363168767310357,1.500000000142336,3.708333333497194,2.583333333474684,4.916666666829315,0.4166666668099879,2.5000000001650733,2.1762820514402565,2.1762820514402565,15.2
GAM_AR0,42/4_GAM_AR1,r,0.08334422494800385,0.019384810630901972,167,125,7.018164781181778e-42,1.5199257185240476e-39,-18.06254634508223,0.12089942654956592,-0.07882249588193611,-4154.3856593689125,231.61291901657515,0.01792705601697485,0.003119591969276749,20.934218405424836,3.406227620877712,0.004424201875207934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.45922818489737,0.034905564018478726,-0.03321361783143431,1.7935118976304727,3.7887462964073233,-0.03754782049157458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kal_flexLin_ocn,42/5_Kalman,c,5.806281938589849,0.04785149967135825,95,28,0.006258883850539917,0.006258883850539917,0.9271627504575887,0.07173117748918861,0.03348700040870043,213.2474326052454,158.62842079927645,0.04027377150068816,0.0151596632638177,8.191985796407025,5.942371577335275,0.03796634160648029,0.708333333478322,-3.916666666491892,2.0000000001437,-3.916666666491892,-0.5833333331870563,-3.916666666491892,-1.2243589741918781,2.1894146076789456,15.2,150.30672869410134,0.044699688602811906,-0.02117354653689336,6.044398418532892,8.604689928316018,-0.0040056807603022215,2.2916666668083963,0.3333333335003772,3.5833333334737745,0.3333333335003772,1.000000000143018,0.3333333335003772,0.923076923235385,0.923076923235385,15.2
Kal_flexLin_ocn,42/5_Kalman,r,0.23772468868294425,0.012612788625212396,160,86,2.068816992145039e-18,5.706221216938889e-15,-1.913411946749647,0.04714132815274412,0.029976028115430733,-440.0847477524188,229.30123331487977,0.017796977496607958,0.0113780247752712,25.051102596905302,2.7816759088506444,0.02084342818062986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.58840882571067,0.02866560702658208,-0.02495518502543986,0.6525462254730013,3.884940733339828,-0.021128594186152656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kal_flexLin,42/5_Kalman,c,5.04645312209498,0.051937104875293474,0,0,0.7239508793763026,0.9686378386980861,1.712730718803993,0.04294560259375322,-0.0021822555492871003,393.9280653249184,164.01733657704375,0.03490040190548234,0.005197360421070733,7.7168648131523705,7.965292330243764,0.01896999741622299,1.2916666668111247,-1.999999999827196,3.1666666668093058,-1.999999999827196,-0.5833333331870563,-1.999999999827196,-0.5320512818841857,1.5781798722587839,15.2,142.0719415793832,0.04903345106092006,-0.031135849379640326,6.390980318175584,6.431866941920739,-0.023002024950559523,2.875000000141199,2.2500000001650733,4.75000000013938,2.2500000001650733,1.000000000143018,2.2500000001650733,1.6153846155428324,1.6153846155428324,15.2
