method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,l05,l10,bias50,Edyrs2,Edyrs6
cent30y,42/1_Run_Means,r,0.685921556680301,0.030859559770853088,0,0,0.973730578124829,0.9946838883255567,2.216646504362714,0.024426736615455965,0.00013065145764701655,489.8788774641598,198.6224485342878,10.257785511770283,10.443864468513055,-0.008783483505249023,0,0
raw1y,42/1_Run_Means,c,28.50073008509552,0.13057792642879137,2,0,0.2953962120970013,0.9778168197016328,0.6678931607667868,0.12224839050785448,-0.000984795878592045,154.28332013712776,62.19334201694123,2.8403486218153184,2.3496026530053293,0.0019177645444869995,0,0
raw1y,42/1_Run_Means,r,28.50073008509552,0.13057792642879137,2,0,0.2953962120970013,0.9778168197016328,0.6678931607667868,0.12224839050785448,-0.000984795878592045,154.28332013712776,62.19334201694123,2.8403486218153184,2.3496026530053293,0.0019177645444869995,0,0
cent21y,42/1_Run_Means,r,1.3372462272013186,0.03248999338912603,0,0,0.9995371809828347,0.9995371809828347,2.5222170806275894,0.004539763225367442,4.975586046766615e-05,582.6321456249732,223.08874222101986,9.10992698421603,12.635701497503915,-0.0008663535118103027,0,0
lag5y,42/1_Run_Means,c,5.627299794490644,0.04815661003051934,89,22,2.8644208710789805e-09,0.002162552281207368,0.8076546454334576,0.06822408232577404,-0.020624061537611333,186.5682230951287,65.3116121195051,9.886206639997841,10.946852427208169,-0.020917782187461854,0,0
cent20y,42/1_Run_Means,r,1.0,0.03283543116264197,0,0,1.0,1.0,2.520408136515207,0.0,0.0,582.2142795350128,223.63135885145385,9.467175302157562,12.964730281956271,0.0,0,0
lag10y,42/1_Run_Means,c,2.700283855964404,0.039565515640840765,164,40,8.253194915920198e-07,0.0014333717838897926,0.5983220703332199,0.07040567553715675,-0.046168987978619826,138.2123982469738,-16.766292201451392,6.255069156876904,7.703681197832376,-0.057386428117752075,0,0
OLS_hinge75,42/2_LT_Fits,c,2.2004094904802134,0.043385166940492714,71,22,1.8565166885755916e-05,0.00038105967712940707,0.6346791641477101,0.06690893952406321,0.005990466161485586,99.00994960704277,70.24012947826773,2.762578946176628,7.472732172239651,0.03170877302259747,0,0
OLS_hinge75,42/2_LT_Fits,r,0.2251495702501392,0.020762865570765378,112,46,2.371563681648472e-11,9.989561557715131e-11,-1.0925426734999415,0.05303393821323585,-0.008081334141799755,-170.43665706599086,-244.12902060977666,7.67143531672108,25.524913745759555,-0.038537041751865786,0,0
OLS_refit,42/2_LT_Fits,c,0.8141929254283591,0.031176646538497943,134,122,8.282424829965289e-22,3.045955524253422e-20,-17.6321815481876,0.2041465395939182,-0.17279518791013768,-2486.1375982944514,-2318.3565930446216,0.07123859565497381,1.2580773897886202e-10,-0.23319361818818996,0,0
