method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.03259149361618167,0,0,1.0,1.0,2.521312433666667,0.0,0.0,390.80342721833335,233.35492933120236,0.0,0.0,0.0,0.0,1985.124999999988,2010.4583333332982,
lowess1dt36wnc,42/3_ST_Fits,c,4.1324027406557295,0.08161800261242286,0,0,0.979947934682565,0.979947934682565,1.4005837757838855,0.05560565026859715,-0.00996862421949943,225.49398790120557,162.93382852987884,0.0430870846701557,0.04152220654997536,-0.006126616346319921,-0.031034291587898725,1987.374999999986,2013.4583333332955,
Kal_flexLin,42/5_Kalman,c,5.511512971533247,0.05317657451406971,15,0,0.252264768765874,0.28597471332034985,1.4237524008091662,0.05675560429269925,-0.006990037925071301,229.22413653027576,157.79871050590967,0.04664908754337185,0.041999321911879904,-0.006138575857265116,-0.026134603433351812,1987.2083333333194,2013.7916666666285,
GAM_AR1,42/4_GAM_AR1,c,6.0294795161928905,0.06351945748079667,3,0,0.47798564021058776,0.5244603272005744,1.339662021232015,0.058176259940556474,-0.0038439054026671127,190.23200701494613,147.25924275798945,0.04810158302373598,0.0430803952405684,-0.005008364792836741,-0.02962086034801233,1987.1249999999861,2013.624999999962,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.509157657935862,0.050513984014590584,0,0,0.9821538461538462,0.9821538461538462,1.6975821617186568,0.042531308519974075,0.002804432579490038,258.03248858123584,161.11250737846416,0.04232832815834375,0.037250531602350694,-0.00295355298438564,0.0029776279097716188,1986.3749999999868,2012.1249999999634,
GWI_tot_CGWL,43/3_Human_Induced,c,2.434397945114633,0.08836688347224454,0,0,0.9850649316342165,0.9850649316342165,1.35997707660326,0.05088221559572117,0.01841209531922383,96.55837243883146,96.55837243883144,0.05088221559572117,0.050882215595721175,0.01841209531922383,0.04654518247726669,1980.7083333333253,2008.2083333333003,
GWI_tot_SR15,43/3_Human_Induced,c,2.4117431536761096,0.07808697244824557,0,0,0.9833500266890586,0.9833500266890586,1.34912595476883,0.060162510440085706,0.012988059564241004,95.78794278858692,95.78794278858692,0.0601625104400857,0.0601625104400857,0.012988059564241006,0.027680587485537998,1982.1249999999907,2005.2916666666363,
EBMKF_ta4,43/2_Kalman,c,2.3269569851418463,0.030382381894792213,100,59,4.7034037316278616e-14,4.854341170508335e-10,-1.4120342338322918,0.06949449135979831,0.03513499163418762,-227.33751164699896,207.5638253655486,0.02640843909430084,0.024157188552946227,-0.003966741742297543,-0.01356500437357124,1986.9583333333196,2011.6249999999638,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.3929758256773246,0.02671992278910983,2,0,0.3103448275862069,0.5359144244827084,2.047661554244809,0.031373932652065756,0.0022921371464726704,178.14655521929836,178.1465552192983,0.031373932652065756,0.032998548999047576,0.0022921371464726704,0.01745504477341033,1985.791666666654,2009.708333333299,
equal_weight_comb,co/combination,c,4.403612657693297,0.03793607831654977,0,0,0.9182550734392659,0.9182550734392659,1.9083538534393536,0.035771138991335605,0.0065608710407378855,307.2449704037359,202.83389107522342,0.02628623250724749,0.021789547941692113,-0.0006529523913993363,-0.004768129226055055,1986.7083333333198,2012.0416666666301,
PIVW_comb,co/combination,c,3.7024929861618006,0.03313316836120945,8,0,0.1371457158112077,0.2728828735958787,1.9152488581124474,0.03547053977559906,0.014015334933369832,308.35506615610404,216.53531920510446,0.022603798994817837,0.021268325202157348,0.002827330405104033,0.00896633134474727,1986.2083333333203,2010.7916666666313,
