method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.02922718413781151,0,0,1.0,1.0,2.6246255280743847,0.0,0.0,406.8169568515296,236.44461030433996,0.0,0.0,0.0,0.0,1984.9583333333214,2010.374999999965,
GWI_anthro_CGWL,43/3_Human_Induced,c,2.5301096494862505,0.08607813510835882,0,0,0.987710876602796,0.987710876602796,1.2392700633308618,0.07201775957470136,0.01464252064770541,87.98817449649118,87.98817449649118,0.07201775957470134,0.07201775957470134,0.01464252064770541,0.055140074228275056,1982.208333333324,2009.1249999999661,
GWI_anthro_SR15,43/3_Human_Induced,c,2.340674137172397,0.07705643696325169,0,0,0.9380565488803244,0.9380565488803244,1.3359687423545141,0.064361876885148,0.009617632057084251,94.8537807071705,94.8537807071705,0.064361876885148,0.064361876885148,0.009617632057084253,0.039301347699580325,1984.1249999999889,2009.2083333332994,
GWI_anthro,43/3_Human_Induced,c,2.4657504880693257,0.08084555590580819,0,0,0.9333679524024658,0.9333679524024658,1.3081320963070362,0.06654922191771397,0.011343782560145106,92.87737883779957,92.8773788377996,0.06654922191771395,0.06654922191771395,0.01134378256014511,0.04611819712472558,1982.9583333333233,2009.5416666666324,
FaIR_nonat_unB,43/1_ERF_FaIR,c,4.861125093582926,0.027794563317762245,50,37,5.5862900625218424e-21,2.4889034239170828e-20,-1056.044189022976,0.39224938124979825,0.24264054546584524,-96100.02120109081,-96100.0212010908,0.39224938124979825,0.2750779291987858,0.24264054546584524,0.0067444965474550535,1985.124999999988,2011.1249999999643,
FaIR_anthro_unB,43/1_ERF_FaIR,c,4.685295971645288,0.025003661954278375,46,36,5.565558524729532e-26,7.133441113594025e-25,-1628.2319191880767,0.3731922628328837,0.22646852904429216,-148169.10464611498,-148169.10464611498,0.3731922628328837,0.26079548369203776,0.22646852904429213,-0.0036447952545836356,1985.124999999988,2011.708333333297,
