method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.028959813651719814,0,0,1.0,1.0,2.638627325116011,0.0,0.0,408.9872353929817,239.24400643709276,0.0,0.0,0.0,0.0,1978.041666666661,2004.7083333333035,
lowess1dt36wnc,42/3_ST_Fits,c,4.044163718763777,0.07012977616446435,4,0,0.10857525243012632,0.6564459318328444,1.5252835862063123,0.043796150259793984,-0.006340933467909058,245.57065737921627,159.71747929624087,0.0437803587681727,0.040852073648852155,-0.013820989321940008,-0.02290625062169722,1980.624999999992,2004.4583333333037,
Kal_flexLin,42/5_Kalman,c,5.263602674211567,0.05317657451406971,0,0,0.9812139608375453,0.9812139608375453,1.7094201827873934,0.04294634384211175,-0.00843389284690346,275.2166494287703,166.12764779440386,0.04193746842285251,0.039369555853638334,-0.011311867455429295,-0.018914562713320097,1979.958333333326,2004.1249999999707,
GAM_AR1,42/4_GAM_AR1,c,3.4113366851007445,0.038208406619275236,24,15,1.8788069278429343e-08,1.1569406492690979e-05,0.8855338161709929,0.05243524526767205,-0.02359614626142626,125.745801896281,32.53292648059872,0.05958283607240869,0.0613185749974477,-0.03448161531410801,-0.048229007471893015,1985.6249999999875,2004.3749999999704,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.509087367106542,0.05017437701089642,0,0,0.912,0.912,1.6538352279554427,0.043962881615439944,-0.007917728553843607,251.3829546492273,161.84238892355796,0.04103026790963565,0.036583582682557264,-0.0065906873312170005,-0.004580275453862875,1979.624999999993,2003.3749999999714,2023.4583333332864
GWI_tot_CGWL,43/3_Human_Induced,c,2.5738826294100305,0.06848956832983537,0,0,0.9564431909810037,0.9564431909810037,1.4304161678350749,0.05931142296479061,-0.04471861273895602,101.55954791629031,101.55954791629031,0.059311422964790604,0.05931142296479061,-0.044718612738956026,-0.06237405118537897,1983.2916666666563,2005.4583333333028,
GWI_tot_SR15,43/3_Human_Induced,c,2.4120399056182102,0.06321040087697344,0,0,0.8106450029824772,0.8106450029824772,1.4242519925006223,0.057050803421877905,-0.03169196436448779,101.12189146754419,101.12189146754417,0.0570508034218779,0.0570508034218779,-0.03169196436448779,-0.0502909887792968,1980.8749999999918,2004.3749999999704,
EBMKF_ta4,43/2_Kalman,c,2.1216375679124773,0.03027708794600831,95,60,1.0138391108873354e-05,2.5636737133484684e-05,0.07292883324618846,0.04858180516081362,-0.024283653266371753,11.741542152636342,-71.69948011292801,0.052732594684637056,0.06009540079042998,-0.038245379068699493,-0.06431184723875091,1982.2916666666572,2006.0416666666356,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.6490969336820966,0.03221964250597189,0,0,0.6083916083916084,0.6620689655172414,1.9888298050025957,0.03365943317291874,-0.00878838941773867,173.02819303522583,173.0281930352258,0.033659433172918744,0.03471358937545413,-0.00878838941773867,0.006695933979575142,1978.7916666666604,2000.7916666666404,2023.7916666666194
equal_weight_comb,co/combination,c,3.679320042832601,0.03793607831654977,0,0,0.9981680708584063,0.9981680708584063,1.9327559391838294,0.03477553816548826,-0.013323066935699079,311.1737062085965,181.80040560793486,0.03635376705859012,0.03763938051866385,-0.021566742930083788,-0.03066000867218969,1980.7916666666586,2004.208333333304,
PIVW_comb,co/combination,c,3.1218395085173465,0.03313316836120945,0,0,0.596526703339821,0.596526703339821,1.9675623230065615,0.033812705189192716,-0.014602098412265643,316.7775340040564,185.07695906318207,0.03507727365780754,0.03776720260711604,-0.023245414433500488,-0.031846705493899785,1980.7083333333253,2004.1249999999707,
