method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,l15,l20,bias50,Edyrs15,Edyrs20,Mdyrs15,Mdyrs20,Fdyrs15,Fdyrs20,EdyrsA,RMSyrsA,ncEdyrs,e100log-l,e100RMS,e100bias,el15,el20,ebias50,eEdyrs15,eEdyrs20,eMdyrs15,eMdyrs20,eFdyrs15,eFdyrs20,eEdyrsA,eRMSyrsA,nceEdyrs
FaIR_nonat_unB,43/1_ERF_FaIR,c,2.07,0.07817634139444574,18,0,0.27845638309371956,0.27845638309371956,1.051536219620658,0.08359182209233024,-0.020632976046047302,169.29733135892593,122.5956520751138,0.05310693405507376,0.05101087871422844,0.02935668627794509,2.8246437858186297,4.012594135492622,-0.006509307046554391,-3.8333333331852373,-1.3333333331725044,-3.8333333331852373,-1.3333333331725044,-3.8333333331852373,-1.3333333331725044,-0.774305555369466,1.852878766145351,24.0,131.49153815477075,0.03692504117502212,0.01853882073404978,3.738149515430226,4.727499994886912,-0.0046750297743299975,-2.4166666665207686,-0.24999999984083843,-2.4166666665207686,-0.24999999984083843,-2.4166666665207686,-0.24999999984083843,-0.4384057969195767,0.4384057969195767,23.0
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.25,0.05643271112983877,0,0,0.9671497584541063,0.9671497584541063,1.4523937955653183,0.053568409052040106,0.014771385689858686,319.52663502437,121.2139503593041,0.058314170531771244,0.05821654197045017,0.03783347254449671,5.302142951296519,2.5628013872226005,0.05638456344604492,0.5000000001441549,-0.7499999998394742,0.5000000001441549,-0.7499999998394742,0.5000000001441549,-0.7499999998394742,-1.2731481479633828,1.5577190228121622,31.0,116.89992384609033,0.06068947959437581,0.026220394738695828,3.7455823698438477,4.808745965094052,0.057043198786283764,1.9166666668086236,0.33333333349219174,1.9166666668086236,0.33333333349219174,1.9166666668086236,0.33333333349219174,-0.8973429949884991,0.8973429949884991,30.0
etrend15y,42/3_ST_Fits,c,5.708,0.06338312412575996,28,3,0.05690049950561788,0.10574297747864041,1.1103274710444304,0.07626223496311348,-0.00811923782214004,252.04433592708568,117.86868383360732,0.06244812074690744,0.04424042819430311,-0.0017228594091204623,2.8138227961345477,4.699316444767711,-0.009173938035964824,2.0000000001427907,0.1666666668261314,2.0000000001427907,0.1666666668261314,2.0000000001427907,0.1666666668261314,0.23263888907402475,1.2058163440826564,26.0,111.16259092999383,0.06870408544511851,-0.012540724953015772,5.174161570252379,2.9234630296279764,-0.00733966076374043,3.4166666668072594,1.2500000001577973,3.4166666668072594,1.2500000001577973,3.4166666668072594,1.2500000001577973,0.6123188407605875,0.6123188407605875,25.0
cubic_spline,42/4_GAM_AR1,c,8.336,0.09340454367345528,16,0,0.3212811656917004,0.3936278831122927,0.9394726455789975,0.0980910120434323,-0.0036968644853319133,198.22872821716845,116.92201659574242,0.0601155825135088,0.04158676557446334,0.01128780992644718,3.1965902413951195,4.147973854728204,0.006956476293426439,2.2500000001427907,-0.5833333331729591,2.2500000001427907,-0.5833333331729591,2.2500000001427907,-0.5833333331729591,-0.365162036851959,1.8624602109645283,29.0,113.2693198861408,0.06501076615575754,0.00046994438255187405,3.6548619834497207,4.095052370628088,0.008790753565650834,3.6666666668072594,0.5000000001587068,3.6666666668072594,0.5000000001587068,3.6666666668072594,0.5000000001587068,-0.0187198065824812,0.0187198065824812,28.0
quartic,42/2_LT_Fits,c,3.238,0.05220923113953293,13,4,0.002672659345052585,0.1179836156925585,1.1572686468219424,0.06459606557931544,0.039632216886126906,163.17487920189387,114.79538600992203,0.060942090555354864,0.05654047229317676,0.053288225191973154,5.966066681895004,3.080184445087341,0.05523963241990184,-3.166666666519177,-1.4999999998390194,-3.166666666519177,-1.4999999998390194,-3.166666666519177,-1.4999999998390194,-2.046874999814605,2.498625200543908,25.0,117.96356617079107,0.05587308012543991,0.04247035964807784,6.676431193615905,7.919053592569869,0.05707390969212624,-1.7499999998547082,-0.4166666665073535,-1.7499999998547082,-0.4166666665073535,-1.7499999998547082,-0.4166666665073535,-1.6938405795288656,1.6938405795288656,24.0
FaIR_anthro_unB,43/1_ERF_FaIR,c,1.816,0.08253730938118521,24,0,0.357331113885421,0.357331113885421,0.8756734309319223,0.09221637777113424,-0.036724053757088274,140.98342238003949,111.56352976940155,0.05529785443144962,0.05401157701516471,0.016037735413295673,3.142325010023393,3.756313392813733,-0.03157191704528767,-3.416666666518722,-0.5833333331729591,-3.416666666518722,-0.5833333331729591,-3.416666666518722,-0.5833333331729591,-0.18749999981379042,1.9445436482752874,24.0,116.69264170397639,0.04026141520189987,0.0052198698694003644,4.019724762693854,3.8558175456697983,-0.029737639773063273,-1.9999999998542535,0.5000000001587068,-1.9999999998542535,0.5000000001587068,-1.9999999998542535,0.5000000001587068,0.14855072481961304,0.14855072481961304,23.0
GWI_anthro_SR15,43/3_Human_Induced,c,1.759,0.051996300476228996,42,1,0.015852402051598036,0.1006651532359382,1.180065845101765,0.06383916714807304,-0.017141909463095194,166.38928415934885,108.41863128203931,0.059983289111925304,0.06871453678302301,-0.029689126571330722,7.677294654720526,7.495737738204156,-0.08040242571611987,-0.7499999998544808,0.2500000001596163,-0.7499999998544808,0.2500000001596163,-0.7499999998544808,0.2500000001596163,1.2812500001861526,2.0424459965321096,24.0,124.82649671996658,0.05566047561067368,-0.04050699211522603,7.16044180315891,6.44969368801654,-0.07856814844389548,0.6666666668099879,1.3333333334912822,0.6666666668099879,1.3333333334912822,0.6666666668099879,1.3333333334912822,1.5869565219208317,1.5869565219208317,23.0
GWI_anthro_CGWL,43/3_Human_Induced,c,2.007,0.05538982932492598,45,0,0.13301393202263062,0.13301393202263062,1.1942151033177644,0.06501460380124298,-0.027281928614264466,168.38432956780477,107.82638447294568,0.0607064627044377,0.06904413825867838,-0.031028940992910512,7.590903636734814,7.322746638504352,-0.08132674278033722,-0.4999999998549356,0.3333333334926465,-0.4999999998549356,0.3333333334926465,-0.4999999998549356,0.3333333334926465,1.211805555741525,1.9786914635604174,24.0,122.8008104200627,0.05684494577245295,-0.041846806536805815,7.040095392462796,6.395743310969063,-0.07949246550811283,0.9166666668095331,1.4166666668243124,0.9166666668095331,1.4166666668243124,0.9166666668095331,1.4166666668243124,1.6050724639498106,1.6050724639498106,23.0
GWI_anthro,43/3_Human_Induced,c,1.929,0.05287557979381382,38,15,0.021385541830201145,0.09400974994368996,1.2022889282724007,0.06354754010869598,-0.019448283232852262,169.52273888640852,105.69687904085666,0.06112332811659991,0.06957693849036145,-0.030043252507731242,7.698020954083216,7.406493045867304,-0.08154882768763745,-0.6666666665214507,0.3333333334926465,-0.6666666665214507,0.3333333334926465,-0.6666666665214507,0.3333333334926465,1.2847222224083623,2.094829393003369,24.0,121.86926839764295,0.05676320861591974,-0.040861118051626545,7.152968899291824,6.4201720516498435,-0.07971455041541306,0.750000000143018,1.4166666668243124,0.750000000143018,1.4166666668243124,0.750000000143018,1.4166666668243124,1.5905797103266155,1.5905797103266155,23.0
offset11y,42/3_ST_Fits,c,2.728,0.04313850980548379,177,72,6.9332468673659045e-06,5.451359696004698e-05,-0.36760198875068956,0.08499777767785927,0.035378983025580193,-84.91605940140929,105.24123800885756,0.060674776120349515,0.06392201709115854,-0.037671747472551136,4.11370313479992,4.7541113704717715,-0.0725983202457428,1.8333333334762756,0.7500000001591616,1.8333333334762756,0.7500000001591616,1.8333333334762756,0.7500000001591616,1.5225694446298235,1.9895015255257318,25.0,93.25031564777109,0.06688729423441003,-0.048489613016446435,3.7384351464251897,0.46822132252162313,-0.0707640429735184,3.2500000001407443,1.8333333334908275,3.2500000001407443,1.8333333334908275,3.2500000001407443,1.8333333334908275,1.8641304349635686,1.8641304349635686,24.0
