method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.03057134785666149,0,0,1.0,1.0,2.58039351685681,0.0,0.0,399.96099511280556,236.51281458897924,0.0,0.0,0.0,0.0,1984.9583333333214,2010.4583333332982,
lowess1dt36wnc,42/3_ST_Fits,c,3.6102404988231473,0.07258998913384179,1,0,0.1910369783604054,0.7628916638145247,1.4900286905343414,0.05117892934872418,-0.010133244496261557,239.89461917602898,162.48052256151578,0.04205553170442672,0.04627226850678278,-0.008474978371201859,-0.025129667085556945,1986.7083333333198,2013.624999999962,
Kal_flexLin,42/5_Kalman,c,5.065984569234484,0.05317657451406971,2,0,0.35557526994065586,0.6521172258956429,1.5892510617705757,0.04951243499472714,-0.009281906175937327,255.8694209450627,167.76855943232084,0.04094533710656343,0.0429426106915412,-0.007551752208269618,-0.020503578494285267,1986.791666666653,2014.0416666666283,
GAM_AR1,42/4_GAM_AR1,c,6.893177936705181,0.054573660992141,14,0,0.16777846489275988,0.3892665609339355,1.3813208847121925,0.05632456549002661,-0.008216222328709475,196.14756562913135,157.7447141597036,0.04377350297155586,0.04645807951383332,-0.009406420754583663,-0.02782141505872444,1987.0416666666529,2013.7083333332953,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.308736780550802,0.05042714903799769,0,0,0.9864900662251656,0.9864900662251656,1.733843469361945,0.03811410918280321,-0.000884220923192774,263.54420734301567,164.35927297044327,0.037189978202417553,0.037506803776375004,-0.004906782460613637,0.0008504219999575048,1985.9583333333205,2012.2083333332967,
GWI_tot_CGWL,43/3_Human_Induced,c,2.5599755318367943,0.08052753939618977,0,0,0.9976901469970667,0.9976901469970667,1.4874576881284605,0.04100867575230094,-0.0017553956611938456,105.60949585712069,105.60949585712068,0.04100867575230094,0.04100867575230094,-0.0017553956611938456,0.019350123324305125,1985.3749999999877,2009.374999999966,
GWI_tot_SR15,43/3_Human_Induced,c,2.449067049623158,0.0720565694910204,0,0,0.9776238600985852,0.9776238600985852,1.4029767643128124,0.05729788914145294,-0.0036650990070936367,99.61135026620968,99.61135026620968,0.05729788914145293,0.05729788914145294,-0.0036650990070936367,0.005522701788838714,1986.2083333333203,2005.874999999969,
EBMKF_ta4,43/2_Kalman,c,1.759403415715318,0.029607606929873784,100,50,0.0004088627661547072,0.004211273517417433,1.1129593686742134,0.040917495090071254,0.019545880850982144,179.18645835654837,153.33323959853593,0.03245882124307342,0.03525187317461057,0.006210381852411341,-0.011172338780002221,1986.9583333333196,2011.4583333332973,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.180939709670805,0.030942383228871433,5,0,0.3724137931034483,0.3724137931034483,2.0485297932817303,0.032475130948413075,0.005133482995444055,178.22209201551055,178.22209201551055,0.032475130948413075,0.033868783329576865,0.005133482995444054,0.014689083766928014,1985.7083333333208,2009.5416666666324,
equal_weight_comb,co/combination,c,3.986717275409156,0.03793607831654977,0,0,0.8984327657307121,0.8984327657307121,1.9829863148062457,0.03263066598411482,-0.0011274713088121108,319.26079668380555,202.880489648249,0.026259643776404436,0.027709415092279567,-0.002837703496433032,-0.007105338618196887,1986.45833333332,2012.0416666666301,
PIVW_comb,co/combination,c,3.3106003111084843,0.03313316836120945,0,0,0.8470386681327774,0.8470386681327774,2.117347963762169,0.028538178438846307,0.003279950624909591,340.89302216570917,215.90008013902388,0.02292292011070248,0.02486137374581147,-0.00013266974915256266,0.0020634452746499912,1986.2083333333203,2010.6249999999648,
