method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,l15,l20,bias50,Edyrs15,Edyrs20,Mdyrs15,Mdyrs20,Fdyrs15,Fdyrs20,EdyrsA,RMSyrsA,ncEdyrs,e100log-l,e100RMS,e75RMS,e100bias,el15,el20,ebias50,eEdyrs15,eEdyrs20,eMdyrs15,eMdyrs20,eFdyrs15,eFdyrs20,eEdyrsA,eRMSyrsA,nceEdyrs
lag10y,42/1_Run_Means,c,2.725919573700502,0.03877050920438881,108,20,1.0280355788047703e-05,0.009671445914383379,1.0867550721353667,0.05547554271529867,-0.029584508754103345,251.0404216632697,106.83311213132723,0.05432725433003591,0.04950441406878294,-0.0312714111673963,0.1283203330888271,0.0,0.007675841450691223,4.6666666668170365,-1,4.6666666668170365,-1,4.6666666668170365,-1,5.500000000139683,6.541357034545891,7.0,28.345204924071236,0.06884396916673832,0.0657411260635503,-0.03308527359595667,0.14524482162551863,0.0,0.022798268318176253,7.916666666811352,-1,7.916666666811352,-1,7.916666666811352,-1,6.916666666803849,6.916666666803849,7.0
lag5y,42/1_Run_Means,c,5.211485817964877,0.048818266884137526,55,11,0.0006866878655268013,0.08093323208166382,1.2189791802815602,0.05730822296078601,-0.013089930349597283,281.5841906450404,118.70056939397153,0.0508882186298804,0.05040571639706332,-0.008823218581440685,1.5046767185378236,0.0,0.009824651479721069,3.750000000151431,-1,3.750000000151431,-1,3.750000000151431,-1,3.250000000141742,3.6008133084643044,10.0,82.31984811069867,0.06548626693169071,0.06167989627232993,-0.010637081010001059,0.17728074461003118,0.0,0.024947078347206098,7.0000000001457465,-1,7.0000000001457465,-1,7.0000000001457465,-1,4.666666666805908,4.666666666805908,10.0
raw1y,42/1_Run_Means,c,26.781587737329943,0.1261870279194457,0,0,0.9723048005899783,0.9723048005899783,0.7051760358012216,0.11765037386240135,2.7477246350346706e-05,162.8956642700822,62.02207277675598,0.12227534311709752,0.1170171682105529,0.0057688820493090286,2.146081521813562,0.0,0.007197859883308411,-0.24999999984511306,-1,-10.749999999835381,-1,-10.749999999835381,-1,-0.006283068638405294,3.6731466631595806,30.5,59.100885032067644,0.12594775794908408,0.1179987760549944,0.003955019620748654,3.25532351298497,0.0,0.02232028675079344,3.0000000001492024,-1,10.916666666808624,-1,-7.499999999841066,-1,1.4103835980257602,1.4103835980257602,30.5
raw1y,42/1_Run_Means,r,26.781587737329943,0.1261870279194457,0,0,0.9723048005899783,0.9723048005899783,0.7051760358012216,0.11765037386240135,2.7477246350346706e-05,162.8956642700822,62.02207277675598,0.12227534311709752,0.1170171682105529,0.0057688820493090286,2.146081521813562,0.0,0.007197859883308411,0.0,-1,0.0,-1,0.0,-1,0.0,0.0,0.0,59.100885032067644,0.12594775794908408,0.1179987760549944,0.003955019620748654,3.25532351298497,0.0,0.02232028675079344,0.0,-1,0.0,-1,0.0,-1,0.0,0.0,0.0
cent10y,42/1_Run_Means,r,1.9106912487985306,0.038814874335198,0,0,0.9739853491017497,0.9739853491017497,2.027827398974543,0.029464903292922853,0.0003337357152914588,468.4281291631195,186.82087427008446,0.028017671204411183,0.02806026288984126,0.005045496500455416,10.995927278216296,0.0,0.008813920617103576,0.0,-1,0.0,-1,0.0,-1,0.0,0.0,0.0,159.3664681846659,0.04109495005492025,0.036698234345216976,0.0032316340718950426,0.24645306640301645,0.0,0.023936347484588606,0.0,-1,0.0,-1,0.0,-1,0.0,0.0,0.0
cent20y,42/1_Run_Means,r,1.0,0.030765413593904258,0,0,1.0,1.0,2.572016266935909,0.0,0.0,594.135757662195,235.7464504166693,0.0,0.0,0.0,15.759010651710309,0.0,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,0.0,0.0,198.41741443856935,0.027157914623099664,0.025237164998165355,-0.0018138624285603735,8.518114090456615,0.0,0.015122426867485028,0.0,-1,0.0,-1,0.0,-1,0.0,0.0,0.0
cent21y,42/1_Run_Means,r,1.3851967167592945,0.030308561512636525,0,0,0.9999140135639507,0.9999140135639507,2.5788151780719426,0.004096322892551883,-7.372496153723884e-05,595.7063061346188,236.22698800040627,0.003684182076981295,0.003573982300589986,-0.0005643040269285768,15.572059590615192,0.0,-0.000982627272605896,0.0,-1,0.0,-1,0.0,-1,0.0,0.0,0.0,199.45181566785118,0.026899514940744603,0.02519053299867227,-0.00237816645548895,8.985781532364195,0.0,0.014139799594879132,0.0,-1,0.0,-1,0.0,-1,0.0,0.0,0.0
cent30y,42/1_Run_Means,r,0.579740427268869,0.027782834334111096,0,0,0.9815483778642662,0.9815483778642662,2.3613293027800015,0.02180120699681947,-0.0013466539160070343,521.8537759143803,207.42963150415693,0.018929473834212937,0.019653601388101273,-0.007143414990846501,15.804409014874585,0.0,-0.013945937156677246,0.0,-1,0.0,-1,0.0,-1,0.0,0.0,0.0,200.71235010564624,0.023282362393923,0.02394066313851061,-0.008452963108240183,7.348810782325716,0.0,0.004835131917680993,0.0,-1,0.0,-1,0.0,-1,0.0,0.0,0.0
offset11y,42/1_Run_Means,c,2.420465321059799,0.03746135581510562,200,107,1.2275850222856885e-11,2.1227883927798223e-09,-1.0473712908102908,0.09117497914424764,0.07709496705873478,-241.9427681771772,-79.52167852095111,0.08739165797791733,0.09914019701751518,0.073807771389301,3.5967030174285655,0.0,0.1163546860218048,-5.833333333173414,-1,-5.833333333173414,-1,-5.833333333173414,-1,-3.062499999852548,3.523934367292692,8.0,-127.67569840149164,0.09505011573417445,0.10677915349295246,0.07199390896074064,7.631872616537405,0.0,0.13147711288928982,-2.583333333179098,-1,-2.583333333179098,-1,-2.583333333179098,-1,-1.6458333331883825,1.6458333331883825,8.0
FaIR_anthro,43/1_ERF_FaIR,c,1.5422876590565668,0.08339119263092601,0,0,0.9935429491714205,0.9935429491714205,1.256771863941575,0.0648671696773701,-0.004121257944134681,202.3402700945936,115.56230294657465,0.06578198474756101,0.06129507736524112,0.03317343532801791,4.353704827861395,0.0,-0.01646548816717594,-4.166666666508263,-1,-4.166666666508263,-1,-4.166666666508263,-1,-3.215277777630149,8.78440655993097,7.0,124.65865581975413,0.051114119496651345,0.04368483540078534,0.03135957289945753,4.200199777591528,0.0,-0.0013430612996909118,-0.9166666665139473,-1,-0.9166666665139473,-1,-0.9166666665139473,-1,-1.7986111109659835,1.7986111109659835,7.0
