method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,l05,l10,bias50,Edyrs2,Edyrs6
30y_etrend,42/3_ST_Fits,c,2.939,0.04627537087693086,13,0,0.24178170955246805,0.29317845631392014,1.567279537117208,0.049956273899539834,-0.005640753134944031,332.2632618688481,173.88237803259966,5.201128648751117,6.513913479963307,0.019415339096900297,0,0
GAM_AR0,42/4_GAM_AR1,c,4.391,0.052709264580223826,7,0,0.136982122443495,0.2719826080759389,1.5538683168212917,0.050967676798645,-0.006889978774948558,329.42008316611384,171.63875344206787,6.787045400604904,7.419379046263417,0.012439740245155257,0,0
30y_etrend3CS,42/3_ST_Fits,c,3.011,0.04627537087693086,22,0,0.24178170955246805,0.29317845631392014,1.5280401585539392,0.05219694618948886,-0.008943878030144362,323.9445136134351,165.42239414357715,5.201128648751117,4.579291158525326,0.019415339096900297,0,0
15y_etrend,42/3_ST_Fits,c,5.616,0.06253004116754032,10,0,0.3726816910634519,0.3726816910634519,1.3377595246221805,0.06150564910064104,-0.0028658179971667317,303.671412089235,140.36758031175665,4.150343665741133,6.867939150584688,0.002436699271202192,0,0
lowess1dg20wnc,42/3_ST_Fits,c,3.366,0.10181410320764107,0,0,0.9974134233746274,0.9974134233746274,1.321667090533765,0.04537605103034247,-0.005532153339066756,305.30509791329973,90.08264779820271,4.949624766742172,4.747903159290222,0.017855620384216307,0,0
hinge75meet,42/2_LT_Fits,c,1.437,0.06452090769400363,20,0,0.11485246089855114,0.11485246089855114,1.296138358526788,0.061732353205303694,-0.008302334068599149,202.19758393017895,88.24475978362526,2.3101037427593596,4.320339187436326,0.055602360051082454,0,0
cubic_spline,42/4_GAM_AR1,c,8.587,0.09593716435219077,0,0,0.979690078642141,0.979690078642141,1.088281662685631,0.08537730255122514,-0.002703491784189005,229.62743082666816,127.5924948117405,3.945551003721991,4.317935142123167,0.005147581799426504,0,0
lowess1dt30wnc,42/3_ST_Fits,c,4.584,0.13677721914474764,0,0,0.9997352436177741,0.9997352436177741,1.0880341897613266,0.05249949176493423,-0.003161916107864591,251.33589783486644,59.90897075106533,4.373422102166301,3.2550628484503603,0.004647195339202881,0,0
GAM_AR1,42/4_GAM_AR1,c,4.999,0.054557641316495875,57,12,8.828956418911504e-06,0.005134036125096421,0.9487894573051373,0.06615435195012971,-0.02223104664039378,201.1433649486891,127.48719224438992,2.7877657950868415,5.435734407286008,0.02928020165161297,0,0
lowess1dt20wAR,42/3_ST_Fits,c,6.472,0.11312431835274538,21,3,0.056828821095026995,0.13246189220548013,0.9441655070292579,0.06688841775508236,-0.0023543946785162893,218.1022321237586,71.92296047469881,5.4207786269181195,4.300596301828504,0.003060007095336914,0,0
lowess1dt20wARMA,42/3_ST_Fits,c,6.288,0.1320055100213255,14,0,0.20055105300784332,0.32248805362196026,0.9323893060479763,0.06752756592521247,-0.002184742614325067,201.3960901063629,63.91752076791006,4.9940780827494455,3.935001860458398,0.003060007095336914,0,0
lowess1dt20wnc,42/3_ST_Fits,c,6.472,0.1771967959394979,0,0,0.9950657556530597,0.9950657556530597,0.8576356486160457,0.06688841775508236,-0.0023543946785162893,198.11383483030656,32.851287791303264,3.529315295812295,2.712591553150704,0.003060007095336914,0,0
butterworth,42/2_LT_Fits,c,9.494,0.1456378621768171,3,2,0.005013102304822352,0.6684625488304178,0.8058463322200075,0.059931901757809526,-0.026333710849569494,114.43017917524105,78.59177446205317,3.7067906072899155,1.8565223641371609,-0.025620164361585228,0,0
lag5y,42/1_Run_Means,c,5.597,0.05038173122958963,80,31,4.851685139120432e-12,7.557779181313676e-05,0.6640300719844608,0.06644392027545117,-0.02241110680355223,153.39094662841046,29.579412036941207,4.166753981195247,9.287255758795883,-0.025953292846679688,0,0
raw1y,42/1_Run_Means,c,27.866,0.13207997376017583,0,0,0.9728015102838685,0.9802608395820148,0.6632018388250648,0.12344558075815298,-0.0020319941043914235,153.19962476858996,71.01953313373437,3.042098722255335,2.7835970171385895,0.0002527683973312378,0,0
lowess2dt20wnc,42/3_ST_Fits,c,11.982,0.23383850887840094,0,0,0.9982102639407693,0.9982102639407693,0.5168482409628589,0.10116799464405783,-0.0025198959896151475,119.39194366242039,6.656732237633422,2.6706819945536204,2.005238836084685,0.001416376233100891,0,0
lowess1dt10wnc,42/3_ST_Fits,c,12.245,0.25275599210703326,1,0,0.32200508928808536,0.8387913251612116,0.44729209163954503,0.1029161954890712,-0.0023128105208047897,103.3244731687349,-2.3182165732041278,2.275597174542231,1.7440230826848455,0.0004372626543045044,0,0
lag10y,42/1_Run_Means,c,2.92,0.041204472596825206,151,40,2.495773600938674e-10,1.922884223055065e-06,0.3422493285086409,0.06896953041955646,-0.04716693459334304,79.05959488549605,-122.68491332468408,3.2935073777444956,0.8719236914913061,-0.06233945786952973,0,0
quartic,42/2_LT_Fits,c,2.891,0.05151737723378256,106,45,0.005647264880944696,0.005647264880944696,0.2589864237867021,0.09356479577699423,0.03362726840391971,36.517085753924995,-5.516164748308207,2.769380397474566,4.816401576855894,0.09781536461305082,0,0
OLS_hinge75,42/2_LT_Fits,c,1.821,0.039799511947549646,35,27,2.4770981230880377e-06,2.4770981230880377e-06,0.2524180164043697,0.06520600876568623,0.005688809666494654,39.377210559081675,-70.92617360932769,3.850645655810624,7.705112419240988,0.08239176202357328,0,0
11y_offset,42/3_ST_Fits,c,2.699,0.03995384278920384,142,58,9.746920902173842e-12,1.6493701805100293e-09,-0.015764500416262563,0.07834040646460226,0.05773676988327053,-3.6415995961566523,172.8087132156073,6.430163821228238,9.333664377766182,0.03981264531612396,0,0
TheilSen_h7075,42/2_LT_Fits,c,2.013,0.039028594953272475,87,34,8.797820515962119e-07,9.109573570855388e-07,-0.02175663043975253,0.07027970409322246,-0.014825877673304295,-3.3940343486013944,-116.61063235884296,1.4824388450621293,5.605837816879676,0.04357980377480804,0,0
Bayes_seq_CP,42/2_LT_Fits,c,1.918,0.031198678217821785,138,87,4.089304135433919e-18,7.965389959237384e-15,-1.5781044372325164,0.0789480897253807,-0.02588499456661886,-302.9960519486431,-10.534312763887694,0.5160488861436104,6.961471914429847,0.06997394759655,0,0
OLS_refit,42/2_LT_Fits,c,0.726,0.03271340456521368,131,128,9.635867112323956e-23,1.0219288071632199e-22,-20.341975847031474,0.22894761783841877,-0.16528443104040041,-2868.218594431438,-2749.117631504332,12.699326518494475,1.666451378451791e-11,-0.23622876260917297,0,0
opt_clim_norm,42/3_ST_Fits,c,15.699,0.05941880204349042,100,27,0.0,1.812175806540929e-41,-83.68235731433118,0.091949315576456,-0.01608455164919434,-19330.624539610504,-10433.663971941245,3.7864387922446786e-07,98.28033444029214,0.00289531946182251,0,0
