method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,l05,l10,bias50,Edyrs2,Edyrs6
cent30y,42/1_Run_Means,r,0.6855660981558686,0.026211965329038946,0,0,0.9958553205053153,0.9958553205053153,2.4664497729601527,0.019225037183484128,-0.00045733628232228016,545.0853998241937,215.09581777498803,9.481744332845967,8.770442695717191,-0.006359498841421945,0,0
raw1y,42/1_Run_Means,c,29.20371998430624,0.116074170454277,0,0,0.8982204828597695,0.8982204828597695,0.797908979668774,0.10679659122969297,-0.0019172756550672315,184.3169743034868,63.96147995393078,3.6122847544780337,3.200787095764279,-0.004797205328941345,0,0
raw1y,42/1_Run_Means,r,29.20371998430624,0.116074170454277,0,0,0.8982204828597695,0.8982204828597695,0.797908979668774,0.10679659122969297,-0.0019172756550672315,184.3169743034868,63.96147995393078,3.6122847544780337,3.200787095764279,-0.004797205328941345,0,0
cent21y,42/1_Run_Means,r,1.2965743384548836,0.028220927932288163,0,0,0.9987587670885143,0.9987587670885143,2.6554438789987964,0.003920146047043515,-1.568700606708951e-05,613.407536048722,236.17340519213715,12.217492293606231,12.33490407269536,-0.0006240397691726684,0,0
lag5y,42/1_Run_Means,c,5.493708375121713,0.04420220342683743,62,21,1.126859419029003e-07,0.025011804810814924,1.1745035429972126,0.057736043559780806,-0.014159263924542347,271.3103184323561,113.91832573750276,1.2164148883202317,3.4334270232558732,-0.000531005859375,0,0
cent20y,42/1_Run_Means,r,1.0,0.028596388761923393,0,0,1.0,1.0,2.6520796351777425,0.0,0.0,612.6303957260585,236.10456932310223,12.756748146839199,12.259243770095345,0.0,0,0
lag10y,42/1_Run_Means,c,2.892449867031207,0.035770227401779785,77,32,4.642007836983003e-05,0.0010095662293318364,1.089886272781402,0.05424654443197584,-0.02954000293586385,251.76372901250386,88.32366783967211,2.0887237356965733,0.4442280410856281,0.004851847887039185,0,0
OLS_hinge75,42/2_LT_Fits,c,1.8137585952815904,0.03069015404732229,99,65,8.837982989056277e-27,9.293004917779355e-25,-7.344195988360486,0.13249572101648024,0.07172225431143446,-1145.6945741842358,-1228.6528748081637,0.4399075636329196,9.711546787199744,0.2352646045083752,0,0
OLS_hinge75,42/2_LT_Fits,r,0.8429820954753097,0.025071848361732575,141,110,4.0372287773881015e-31,7.246336102014595e-29,-14.237086106255273,0.13474653031589845,-0.02011136155809691,-2220.9854325758224,-2011.96170593735,1.248511326599302e-05,1.7186259702853242,-0.018013997359762522,0,0
OLS_refit,42/2_LT_Fits,c,0.7737506439784363,0.029710135074116524,134,125,3.4969336923569833e-19,4.007587645673327e-18,-14.831331037572031,0.17682444394108396,-0.0737422082763965,-2091.2176762976565,-1766.844013154929,0.000551864266521058,2.2133400208765444e-17,0.061994069370055985,0,0
OLS_refit,42/2_LT_Fits,r,7.637073463181421e-13,0.01983975098962997,184,172,8.168287541990868e-77,2.5812731822752396e-72,-36.76784421925641,0.15603382209136352,-0.015268476128952943,-6985.8904016587185,-3011.211326484724,1.599345849026027e-28,0.020153329939669815,-0.04049546505691728,0,0
TheilSen_h7075,42/2_LT_Fits,c,2.2270088454686823,0.03392223515296251,104,59,5.545010858677873e-55,1.4560597426794482e-51,-16.136386807920868,0.1924440320113742,0.10947611516351892,-2517.2763420356555,-2611.170679758974,4.444558231255422,10.584358407765764,0.344368301818016,0,0
TheilSen_h7075,42/2_LT_Fits,r,0.9390867917309952,0.028278564909694194,130,97,3.711152675192847e-28,7.109696072434137e-23,-12.32481455366079,0.17363496528084488,0.0972682630997527,-1922.6710703710833,-788.4915228924917,1.0203232452374997e-21,0.055479520882480475,0.16414728729582526,0,0
Bayes_seq_CP,42/2_LT_Fits,c,2.187939625084632,0.027650391089108908,151,93,7.423726366028561e-10,6.49859155907595e-09,-1.2593983444190198,0.07049051377902243,0.005552681631014997,-241.8044821284518,-101.0032019257178,2.6852666209140645e-08,5.8421220311169515,0.08683849291324618,0,0
Bayes_seq_CP,42/2_LT_Fits,r,0.27367533701298014,0.017518386454183264,120,68,5.986685310013973e-08,5.932236243818117e-06,1.0329296838820305,0.031085308169481365,0.001044686576061014,238.60675697674907,170.16960217596633,24.101597679502987,3.41435933519775,-0.015149007086753841,0,0
hinge75meet,42/2_LT_Fits,c,1.4307535884053586,0.05156072304759487,80,50,2.122730535945438e-10,5.012078717375614e-10,-2.2711740989247002,0.1723334330382413,0.09681714306640081,-354.30315943225327,-465.47983402298587,3.462757132816345,6.84956163395118,0.31025561082287406,0,0
hinge75meet,42/2_LT_Fits,r,0.018277935060668913,0.03652419758322415,143,110,0.0,9.538510378717703e-86,-40.91763535863878,0.17883583767976918,-0.0942795927585387,-6383.15111594765,-1580.5015724437562,2.4196111083889188e-39,2.3750955305731148e-20,0.027676170305448743,0,0
OLS_AR5split,42/2_LT_Fits,r,0.65352517294666,0.04319648788472813,160,104,1.046257613753617e-12,6.122532177589595e-12,-4.698315516910916,0.16333299502382242,-0.0784305235012785,-892.679948213074,-975.6504812119467,8.987471851512414,0.00032367573478627907,-0.09610888312632096,0,0
OLS_AR5all,42/2_LT_Fits,r,1.2529573650532018e-13,0.04016936341780679,179,160,3.6858079913250615e-24,7.696514710671727e-24,-14.676915629164952,0.2499663939228019,-0.14630027925273364,-2788.613969541341,-2538.55786439339,2.188749918478212,6.909567350520079e-07,-0.32033264713627785,0,0
butterworth,42/2_LT_Fits,c,8.42218787976847,0.12775892021102025,1,0,0.2417152021119881,0.9990338899691492,1.0381409413568818,0.057852877215202436,-0.01725428411984176,147.41601367267722,104.09667233055012,2.247962181529296,2.1216446147786847,-0.00702866749497919,0,0
butterworth,42/2_LT_Fits,r,0.07819007172543783,0.030114782583214334,0,0,0.9977731937553026,0.9977731937553026,2.587642953945007,0.014373748317007095,0.0005272252751404831,597.7455223612967,257.2284971543541,10.898066096348135,12.889355158085696,0.003953697759124941,0,0
quartic,42/2_LT_Fits,c,3.1140060643300864,0.04807010683870312,115,55,0.0010099623035363162,0.002437396695435996,-0.1763077650701099,0.10188235582649592,0.03940272929648818,-24.859394874885496,-42.60945060228646,3.7437084558864075,2.9884573468289197,0.0585074585800552,0,0
quartic,42/2_LT_Fits,r,0.05634571445624712,0.018931474565097098,208,166,3.83420344462681e-18,1.2921839110503734e-16,-5.233296842195472,0.07062585213132429,0.005202407112826233,-1208.891570547154,-72.12964223983826,0.009502788488637037,1.837087889565836,0.03452441911519537,0,0
11y_offset,42/3_ST_Fits,c,2.6873135620671516,0.03460560276287813,195,136,7.146276922336039e-14,6.896185383953616e-12,-1.9374829140549497,0.09094884497700778,0.07721414556273247,-447.5585531466934,-216.373327766546,8.781829676141202,11.377129038351203,0.11449187695980072,0,0
15y_etrend,42/3_ST_Fits,c,5.986739894881961,0.05332461570110178,30,6,0.028180849771638226,0.06957220940439018,1.319435031269734,0.05566708843635556,-0.0008790831049772257,299.51175209822964,135.5599860216529,2.1489642861620832,7.78633191455718,0.0015492379665376032,0,0
15y_etrend,42/3_ST_Fits,r,1.0211898321911592,0.04317812139061888,0,0,0.9995808327793639,0.9995808327793639,2.1280390884487814,0.019298549703371717,-0.0004383671102533266,472.4246776356295,179.4859594777092,9.098379995617481,8.241408761140931,-0.00623748095676209,0,0
lowess1dt20wnc,42/3_ST_Fits,c,6.559389045974672,0.16431710962206125,0,0,0.9995099964735862,0.9995099964735862,0.9824180991669178,0.060237889464171385,-0.0011153112395436732,226.93858090755802,33.82519791928159,2.7481696156860353,2.6396204684869224,-0.0004209309816360474,0,0
lowess1dt20wnc,42/3_ST_Fits,r,0.13950514789455631,0.20822927355766296,0,0,0.9998805989580228,0.9998805989580228,0.6899152479250643,0.007101052723391102,-0.00011148963559991417,159.37042227068986,69.64751550544014,1.9151694865901883,2.008905580289601,-0.0014437317848205566,0,0
lowess1dt10wnc,42/3_ST_Fits,c,12.629506839403392,0.23272639951638638,7,0,0.4212096512444749,0.4212096512444749,0.5478619494758722,0.08984539125331432,-0.0021545915835178195,126.55611032892647,-0.39803281944676305,2.443627989654342,1.705703914162413,-0.0064863920211791996,0,0
lowess1dt10wnc,42/3_ST_Fits,r,0.6962471476230254,0.2975933253765106,0,0,0.9999349512975377,0.9999349512975377,0.3085536041655836,0.02488085434087116,-0.0006743844273979917,71.2758825622498,31.286315570322067,1.3154866971433947,1.373569109636755,-0.00026874840259552004,0,0
lowess1dt20wARMA,42/3_ST_Fits,c,6.7343179334531555,0.1289822930527528,8,0,0.1422454167665087,0.1422454167665087,1.0390572734545618,0.06140726435709473,7.490088184433127e-05,224.43637106618536,59.45713052067357,2.942955922140742,3.6012272884344676,-0.0004209309816360474,0,0
lowess1dt20wARMA,42/3_ST_Fits,r,0.13950514789455631,0.1518122879206516,0,0,0.999836229783113,0.999836229783113,1.0053389532078778,0.007101052723391102,-0.00011148963559991417,232.2332981910198,98.02861558944304,2.626241519008749,2.753654392443229,-0.0014437317848205566,0,0
