method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.028758223363897054,0,0,1.0,1.0,2.6457748497751656,0.0,0.0,410.0951017151507,240.66996571410965,0.0,0.0,0.0,0.0,1984.791666666655,2010.2916666666317,
lowess1dt36wnc,42/3_ST_Fits,c,3.8975969526382164,0.06840731061436775,0,0,0.9013098947945529,0.9971142799201177,1.6687900630185468,0.03986250903900882,-0.004555846012670535,268.675200145986,181.12058391231696,0.03475816021434933,0.03371975736728495,-0.012938136044432412,-0.02106983294935034,1986.2916666666536,2013.2083333332957,
Kal_flexLin,42/5_Kalman,c,5.228112708400293,0.05317657451406971,0,0,0.9951486975191158,0.9951486975191158,1.709979714438014,0.042957790395192985,-0.009612907190159616,275.30673402452027,174.7456313999915,0.036426367296542965,0.03543243847315785,-0.01077731635829389,-0.017428489005105102,1986.124999999987,2013.624999999962,
GAM_AR1,42/4_GAM_AR1,c,3.965669228740576,0.03819608288253235,21,16,2.0626607388193938e-10,2.0863172967663377e-06,0.9047872522441334,0.0548105469355516,-0.01582603931535392,128.47978981866694,45.373547303598805,0.05737821527323077,0.06513920569056615,-0.03206772809241005,-0.05892374325812733,1989.2916666666508,2013.2083333332957,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.296020271663533,0.05037199462262484,0,0,0.9913043478260869,0.9913043478260869,1.612371793374783,0.04464612925703852,-0.012521913934808277,245.080512592967,160.77013789025432,0.039714129053080326,0.03834041972904314,-0.00717665753093484,-0.003154584781390194,1986.2083333333203,2009.9583333332987,
GWI_tot_CGWL,43/3_Human_Induced,c,2.6865070720705697,0.06925216285328416,0,0,0.6798647575266786,0.6798647575266786,1.2710515307990342,0.07380219692992443,-0.06317549281481967,90.24465868673143,90.24465868673141,0.07380219692992443,0.07380219692992443,-0.06317549281481968,-0.0853923180634501,1989.7916666666504,2014.874999999961,
GWI_tot_SR15,43/3_Human_Induced,c,2.532814151177323,0.06356320306695827,0,0,0.7074782571587714,0.7074782571587714,1.4061187528144858,0.0613385286586615,-0.04579394912115911,99.8344314498285,99.83443144982851,0.0613385286586615,0.0613385286586615,-0.045793949121159104,-0.06535014875997684,1989.041666666651,2014.4583333332946,
EBMKF_ta4,43/2_Kalman,c,2.0141111717466718,0.029544056500183977,130,96,2.0871810957114097e-06,2.5850340147611325e-06,-1.3853252986094433,0.060040158368729966,-0.04436837072800973,-223.0373730761204,-140.7726250255306,0.05550504857506023,0.061594559766468285,-0.042453202907218913,-0.06933095534790637,1988.8749999999845,2014.0416666666283,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.235126483128012,0.03330974301366496,63,0,0.3879310344827586,0.3879310344827586,1.4724638963960246,0.0475513490388769,-0.03292098158184489,128.10435898645414,128.10435898645414,0.0475513490388769,0.04934293220492879,-0.03292098158184489,-0.014447409075203145,1986.791666666653,2010.7916666666313,
equal_weight_comb,co/combination,c,3.7466992332159084,0.03793607831654977,0,0,0.8648107784507049,0.8648107784507049,1.883030071647575,0.03677585655297612,-0.020134795000959858,303.1678415352596,178.57791940707529,0.037659177294910154,0.04103209252951399,-0.026580949430296503,-0.038535333211504645,1987.6249999999857,2013.291666666629,
PIVW_comb,co/combination,c,3.190221920570838,0.03313316836120945,26,0,0.33611048064774973,0.33611048064774973,1.774095905087858,0.03959894630165309,-0.02685821755331281,285.6294407191451,164.44849474107056,0.041257826393105344,0.045728729874792824,-0.033063058071500145,-0.04489189381746494,1987.9583333333187,2013.291666666629,
