method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,l05,l10,bias50,Edyrs2,Edyrs6
cent30y,42/1_Run_Means,r,0.6943614670722849,0.031396787621278344,0,0,0.9975613579725191,0.9975613579725191,2.3353516528826117,0.02080494033378026,0.00021424660552925182,516.1127152870572,187.19081332419196,10.055122304942337,9.969849528996445,-0.0024935245513916016,0,0
raw1y,42/1_Run_Means,c,29.659623730295323,0.13489740994292793,4,0,0.20617967707698523,0.6655984484604238,0.634394610841983,0.12656090279355248,-0.0017737339117697307,146.54515510449806,57.74454281854244,2.7437086968288384,1.1730737832685898,0.0025943756103515626,0,0
raw1y,42/1_Run_Means,r,29.659623730295323,0.13489740994292793,4,0,0.20617967707698523,0.6655984484604238,0.634394610841983,0.12656090279355248,-0.0017737339117697307,146.54515510449806,57.74454281854244,2.7437086968288384,1.1730737832685898,0.0025943756103515626,0,0
cent21y,42/1_Run_Means,r,1.4560523699663355,0.033004937923877195,0,0,0.999436101534949,0.999436101534949,2.514041890711084,0.004540430669641942,2.5552264072033234e-05,580.7436767542605,216.19048759536074,11.295657140170924,11.335318554549676,-0.00045900940895080564,0,0
lag5y,42/1_Run_Means,c,5.603661597948858,0.04927150866255782,67,29,9.416043940412462e-08,0.004906234469164462,0.8885459417653763,0.07000137096398959,-0.022663582920185513,205.25411254780192,57.331068758572556,7.146660181087362,3.8615825625941653,-0.02546333074569702,0,0
cent20y,42/1_Run_Means,r,1.0,0.03337850900319319,0,0,1.0,1.0,2.5112002515227023,0.0,0.0,580.0872581017443,216.8022639779394,11.10701380811591,11.538047739828084,0.0,0,0
lag10y,42/1_Run_Means,c,2.829038384073335,0.0404675313790078,130,20,7.144464689239205e-05,0.0028006365800136808,0.9241096583464007,0.06933287469347148,-0.048601371436722544,213.46933107801857,-16.977874946844327,9.217666000738019,7.95364214549887,-0.06608086228370666,0,0
OLS_hinge75,42/2_LT_Fits,c,2.2682565096980767,0.038753394595855396,43,18,1.6597023202597928e-05,0.00034085044467046925,1.06810043695614,0.055339178865915495,-0.007758983337616291,166.62366816515782,91.60356943489234,6.076242051893779,7.2613021599480945,0.04526645679860426,0,0
OLS_hinge75,42/2_LT_Fits,r,0.03475971179181822,0.02015038596181931,114,84,7.335125050960744e-11,2.904078250069339e-09,-1.307582792981645,0.05074054659878087,-0.009137001721192325,-203.98291570513663,-240.02492039375335,1.1801941191037428,19.59973221001017,-0.032164492757302376,0,0
OLS_refit,42/2_LT_Fits,c,0.8170868348683623,0.030344939293017993,131,114,1.9019764812545143e-25,1.6493145574542597e-24,-22.72820840914184,0.23388897141715165,-0.1900093691737897,-3204.6773856889995,-3111.4425023213935,8.197028981283097,5.038627873458391e-13,-0.26666561567265107,0,0
OLS_refit,42/2_LT_Fits,r,3.1604069585778386e-13,0.02308619812963477,184,176,1.3452259953798556e-95,2.392245809542581e-86,-44.52143079048424,0.20314611168194335,0.0036176708686093363,-8459.071850192006,-1904.1887998000952,3.399982306450202e-84,1.0952117589314103e-23,-0.1523847693845509,0,0
TheilSen_h7075,42/2_LT_Fits,c,1.7186878787803086,0.03451075350160465,103,64,0.00011976294577968739,0.0003413308145877067,0.13578768887970918,0.075505323068663,-0.036282270507337074,21.182879465234635,-70.72968872650517,6.974835500431971,0.37592368143050686,0.013463421337124614,0,0
TheilSen_h7075,42/2_LT_Fits,r,0.10390778714710303,0.024265904248465475,84,64,3.4408676755668247e-10,7.11087369375657e-10,-2.2704134695435583,0.07096879152914065,0.0423414053061094,-354.1845012487951,-160.7259814912041,8.540827221499284e-05,0.0005073478275035899,0.026759262084964063,0,0
Bayes_seq_CP,42/2_LT_Fits,c,1.603859066554044,0.03389461881188119,87,42,9.666131524320824e-28,4.2744039526022645e-18,-1.0535473089438945,0.0642923625468517,-0.017502375637158136,-202.28108331722774,86.05309065532416,0.08630870866732851,4.502656264176161,0.057932048950195304,0,0
Bayes_seq_CP,42/2_LT_Fits,r,0.11093907550829293,0.017772250996015933,124,62,2.7693524361496593e-10,2.1382150753128382e-07,0.9327916372814672,0.030777613977835502,0.00018368418685040381,215.47486821201892,172.10229400610928,7.273236325319197,19.929955907583143,0.011094548950195316,0,0
hinge75meet,42/2_LT_Fits,c,1.8871710157634491,0.06402762386910311,13,3,0.00012284086647374004,0.11063871857072309,1.2925561810980533,0.05047040313228672,-0.00478157349672872,201.63876425129632,128.068505015624,2.989402347919453,4.245921317739642,0.031191723341227107,0,0
hinge75meet,42/2_LT_Fits,r,0.022469785851849233,0.02382623261668584,102,61,0.0,7.89732412994257e-226,-411.5720692459152,0.05050229875356813,-0.01478154517187174,-64205.24280236277,77.24520652407537,4.469316040259945e-11,28.693298056915392,-0.028687302608340497,0,0
OLS_AR5split,42/2_LT_Fits,r,0.49443505558218415,0.04319648788472813,160,109,1.0458623884283837e-45,5.116925009348185e-45,-26.96275354922125,0.3751872614084408,-0.2254958510103914,-5122.923174352038,-5249.396416184836,0.944422252738077,0.0015395458981767886,-0.7004125733406331,0,0
OLS_AR5all,42/2_LT_Fits,r,1.093987024123098e-13,0.040169363417806775,170,132,3.5188406361391036e-84,1.2863459986118636e-83,-51.61646165840943,0.5005126442861957,-0.30050604527746094,-9807.127715097791,-9825.198801481423,0.09247979720449569,4.073237309747054e-07,-0.942029713221958,0,0
butterworth,42/2_LT_Fits,c,10.42852706020131,0.14585212336489867,3,1,0.01757338240132924,0.7515420272253533,0.8521040280416646,0.06707376400839501,-0.027247893657112245,120.99877198191638,72.13607015462887,5.643209738839858,1.1657722809155509,-0.02517342934732451,0,0
butterworth,42/2_LT_Fits,r,0.063021569529676,0.027454779741927927,0,0,0.9890185616368894,0.9890185616368894,2.578715095671396,0.016652564541755052,0.00042086962843113155,595.6831871000925,235.8080621441969,15.701756670972062,9.718068243710842,0.007954119750678479,0,0
quartic,42/2_LT_Fits,c,3.2738801819518764,0.051188960937113136,29,4,0.031779961651796716,0.14644665352968356,1.1513742279666925,0.06712473250554128,0.022273072213762988,162.34376614330364,92.01590637141965,7.788684521271719,2.3883261443574617,0.0640939269154572,0,0
quartic,42/2_LT_Fits,r,0.041692335569959306,0.018804317225802995,128,84,2.781132628248283e-09,1.1833083272595107e-08,-0.23486628437322277,0.04369679168080967,0.000789536527741601,-54.25411169021446,208.05936960518034,0.00021004317720119361,22.5173485504789,0.0018252940160571052,0,0
11y_offset,42/3_ST_Fits,c,2.7825241464244583,0.03930350437376358,144,87,5.637140051017426e-05,7.121131734072342e-05,-0.08834383071482409,0.07570342562485809,0.05616481985203373,-20.407424895124365,148.7475912026629,0.7749898453446493,1.2750915515662848,0.0352699875831604,0,0
15y_etrend,42/3_ST_Fits,c,5.730390127060959,0.061287669470439884,16,0,0.10244401541343687,0.22496904553487093,1.2499252164650587,0.0690946757961804,-0.0011457114702752842,283.73302413756835,116.08801607752838,7.584615425597647,0.37790408611214216,0.007436854839325102,0,0
15y_etrend,42/3_ST_Fits,r,0.9939640885110703,0.050320636206782815,0,0,0.9998899970230838,0.9998899970230838,2.008886811456124,0.020952204460132517,0.00021185655305804268,445.97287214325956,166.46811364562,6.039453942741899,7.088894975016972,-0.00275320348159188,0,0
