method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,l05,l10,bias50,Edyrs2,Edyrs6
30y_etrend,42/3_ST_Fits,c,3.095,0.045215655639679005,63,5,0.019326668496294764,0.0643113285984643,1.2438439690528704,0.06217560264148499,0.0015543032686619242,263.69492143920854,149.15983283506733,1.7627655839688186,4.7991023174600524,0.033488237877045975,0,0
15y_etrend,42/3_ST_Fits,c,6.078,0.06015825578295885,24,1,0.010277004333177978,0.1734683263776219,1.2048967887164292,0.0701675765534799,0.0005466100484918875,273.5115710386294,125.00242438605811,7.422147438012275,6.67544634606031,0.013258941173553473,0,0
lowess1dg20wnc,42/3_ST_Fits,c,3.793,0.11004156508152524,0,0,0.9930588579138254,0.9930588579138254,1.1713539795651402,0.05570674613208896,0.0007968223754526217,270.5827692795474,79.80108141320234,4.031440685635649,3.6808533747330228,0.0335458904504776,0,0
lag5y,42/1_Run_Means,c,6.014,0.049578398207623026,77,23,3.5850383448727774e-06,0.003302595486077235,0.9661488555976242,0.06643817687697555,-0.013194074034307845,223.18038564305118,125.28521947166526,8.21495112082364,5.685604985034736,0.011407431960105897,0,0
lowess1dt30wnc,42/3_ST_Fits,c,5.183,0.14603296019918016,0,0,0.9993525258262888,0.9993525258262888,0.9581213931492001,0.06319598327855765,0.0005520035408677138,221.3260418174652,48.43354323005667,3.8646599876130754,2.906753802183794,0.01652582883834839,0,0
lag10y,42/1_Run_Means,c,3.349,0.039655459521860115,116,44,4.501035766439559e-06,0.005809344439762106,0.8997021191154104,0.06281944598261158,-0.028918340204493242,207.83118951565982,99.56830244452188,1.6390715089860715,8.976184976352274,0.011455881595611572,0,0
butterworth,42/2_LT_Fits,c,11.544,0.13993870355680094,1,1,4.5442663498160847e-10,0.9969968174979553,0.8175315927272092,0.06742247300811714,-0.017709494443992446,116.08948616726371,100.77724027669908,1.6842759521789674,1.8981840476904905,0.0025866089673877825,0,0
lowess1dt20wARMA,42/3_ST_Fits,c,7.188,0.14712782535525637,5,0,0.3229391338304965,0.3229391338304965,0.7901428326952926,0.07570741900740864,0.0006810234890845432,170.6708518621832,45.01956802863464,4.245450896303422,3.107179921288705,0.012362506985664368,0,0
lowess1dt20wAR,42/3_ST_Fits,c,7.385,0.12058848488956685,50,5,0.055885644035508324,0.0630537684604697,0.7840660157438939,0.0748629706868984,0.00016219309154188349,181.1192496368395,55.52027646286769,4.868722145591384,3.635945656950481,0.012362506985664368,0,0
lowess1dt20wnc,42/3_ST_Fits,c,7.385,0.18701313814568904,0,0,0.9995204652503704,0.9995204652503704,0.7592175965781305,0.0748629706868984,0.00016219309154188349,175.37926480954815,22.975336017199623,3.1316642914800505,2.3656689392953223,0.012362506985664368,0,0
