method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.026730870092850807,0,0,1.0,1.0,2.7207783702336377,0.0,0.0,421.72064738621384,238.05942544167937,0.0,0.0,0.0,0.0,1984.791666666655,2010.2083333332985,
lowess1dt36wnc,42/3_ST_Fits,c,3.420141534221968,0.04856096752063497,6,0,0.4026589082665755,0.4026589082665755,1.567288648095746,0.048783213854206704,-0.01314031638476914,252.3334723434151,146.5251038324942,0.051635662697823465,0.03981583119729104,-0.012914235759850868,-0.02556664172416334,1986.3749999999868,2012.4583333332964,
Kal_flexLin,42/5_Kalman,c,4.632552385256676,0.05317657451406971,0,0,0.8091285598236312,0.9015530130439933,1.6480709333074228,0.04617729765943224,-0.008868456809888377,265.3394202624951,151.08946442746273,0.050123410431906046,0.035522297118629406,-0.011265437777887752,-0.022181153002017496,1986.3749999999868,2013.291666666629,
GAM_AR1,42/4_GAM_AR1,c,8.875985155191202,0.04072135704853536,47,18,4.571353020252466e-06,0.012976240356761532,1.1355761708136203,0.05429680298691833,-0.008849225883379701,161.2518162555341,97.38842594703775,0.05816013643943043,0.03847682077208822,-0.012736041319462488,-0.019611733247375383,1982.9583333333233,2013.1249999999625,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.2282303193467605,0.05051996383386163,0,0,0.9212793140337557,0.9212793140337557,1.572943682653278,0.049127663234704966,0.008013284940215854,239.08743976329828,149.61751359766924,0.0473324382879586,0.037234459704722625,3.8885723864708704e-05,0.006555432037348433,1985.7083333333208,2009.8749999999654,
GWI_tot_CGWL,43/3_Human_Induced,c,2.881832196108678,0.08496498949302657,0,0,0.9383985410010822,0.9383985410010822,1.4688649322592189,0.04051375651896664,0.0007476055030150437,104.28941019040454,104.28941019040454,0.04051375651896663,0.04051375651896663,0.0007476055030150437,0.02542316899002622,1982.4583333333237,2009.2083333332994,
GWI_tot_SR15,43/3_Human_Induced,c,2.704410636843464,0.07519990731251532,0,0,0.9970728220521887,0.9970728220521887,1.4516399362116525,0.05151954600216411,-0.0038514521966979023,103.06643547102733,103.06643547102732,0.0515195460021641,0.0515195460021641,-0.0038514521966979023,0.00646293523824666,1984.8749999999882,2006.791666666635,
EBMKF_ta4,43/2_Kalman,c,1.9159443290132543,0.030363749254423686,138,109,3.501405520782337e-08,3.501405520782337e-08,-3.7857975765321235,0.0876869745242923,0.0722603768284475,-609.5134098216719,-28.127534465605308,0.055601610103027416,0.04892406021179766,0.041751510288452386,0.02149574094964305,1982.7083333333235,2009.1249999999661,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.8642656890840046,0.03143451041639539,54,0,0.17474335163657648,0.17474335163657648,1.2040449098368515,0.05149924959543238,0.037477840043488635,104.75190715580608,104.7519071558061,0.05149924959543238,0.04924926530863689,0.037477840043488635,0.02842789212628689,1984.2083333333221,2009.0416666666329,
equal_weight_comb,co/combination,c,3.968875016669181,0.03793607831654977,0,0,0.7645443073472338,0.913687556429857,1.9307870814509205,0.03485692187085499,0.013680023286953133,310.8567201135982,187.35230423584554,0.03398732401415058,0.022830932126900797,0.005922093483311558,0.0020775294471069095,1985.2083333333212,2009.9583333332987,
PIVW_comb,co/combination,c,3.303019307445213,0.03313316836120945,25,0,0.3599725736700509,0.3599725736700509,1.8074063733519643,0.038664449149273666,0.025668520275286787,290.99242610966627,197.97414002618115,0.030585029207491846,0.024174746323786536,0.014445701586486684,0.01323495100556933,1983.7083333333226,2009.6249999999657,
