method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,l05,l10,bias50,Edyrs2,Edyrs6
30y_etrend,42/3_ST_Fits,c,3.017,0.046272961062130115,13,0,0.4049366394358259,0.4049366394358259,1.6434455697449994,0.04672094171640757,-0.001689284556769101,348.4104607859399,154.07205668845313,8.565612717167504,4.737717600137378,0.01981153886164382,0,0
30y_etrend3CS,42/3_ST_Fits,c,3.027,0.046272961062130115,12,0,0.4049366394358259,0.4049366394358259,1.6324842229440488,0.04777511810246767,-0.005366666692733628,346.08665526413836,149.7197909921274,8.565612717167504,3.3302997656738405,0.01981153886164382,0,0
lowess1dg20wnc,42/3_ST_Fits,c,3.377,0.09883244333398197,4,0,0.2221911870319068,0.6402490450347013,1.3208534752661398,0.04645632840293322,-0.005658657053179104,305.1171527864783,89.96014730548697,6.442403592145745,3.4302226331566694,0.01850174367427826,0,0
hinge75meet,42/2_LT_Fits,c,1.887,0.06402762386910311,13,3,0.00012284086647374004,0.11063871857072309,1.2925561810980533,0.05047040313228672,-0.00478157349672872,201.63876425129632,128.068505015624,2.989402347919453,4.245921317739642,0.031191723341227107,0,0
15y_etrend,42/3_ST_Fits,c,5.73,0.061287669470439884,16,0,0.10244401541343687,0.22496904553487093,1.2499252164650587,0.0690946757961804,-0.0011457114702752842,283.73302413756835,116.08801607752838,7.584615425597647,0.37790408611214216,0.007436854839325102,0,0
quartic,42/2_LT_Fits,c,3.274,0.051188960937113136,29,4,0.031779961651796716,0.14644665352968356,1.1513742279666925,0.06712473250554128,0.022273072213762988,162.34376614330364,92.01590637141965,7.788684521271719,2.3883261443574617,0.0640939269154572,0,0
OLS_hinge75,42/2_LT_Fits,c,2.268,0.038753394595855396,43,18,1.6597023202597928e-05,0.00034085044467046925,1.06810043695614,0.055339178865915495,-0.007758983337616291,166.62366816515782,91.60356943489234,6.076242051893779,7.2613021599480945,0.04526645679860426,0,0
lowess1dt30wnc,42/3_ST_Fits,c,4.649,0.1333382186280834,3,3,0.0627520896819257,0.653055343340813,1.0413354793061989,0.056808693963491405,-0.0031002435686562644,240.54849571973196,58.58879186333127,4.992257887962411,1.554049302959328,0.009468528628349304,0,0
cubic_spline,42/4_GAM_AR1,c,8.736,0.08979707295139182,10,1,0.08109766608911331,0.4784861897975533,1.0141969165919267,0.09397471656249162,-0.00556609443105016,213.99554940089655,120.74048505359312,4.793763700632075,0.5949911668310779,0.0052793082734298395,0,0
GAM_AR0,42/4_GAM_AR1,c,5.816,0.045470044432577794,69,16,8.557637170811587e-06,0.00021618707196332246,0.9907933919730865,0.0773119611383384,-0.008381137276089657,210.04819909829433,166.6677596723826,6.319694224081571,1.4057763231326,0.026708433435572814,0,0
