method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.03161553495855497,0,0,1.0,1.0,2.549610869853741,0.0,0.0,395.18968482732987,234.65628662133585,0.0,0.0,0.0,0.0,1987.1249999999861,2013.291666666629,
lowess1dt36wnc,42/3_ST_Fits,c,4.02117848670501,0.0798419647922466,0,0,0.8550790568418323,0.8550790568418323,1.4152228734328451,0.05615798477259341,-0.004664017884068341,227.85088262268806,160.79377923494857,0.04221293211012987,0.03953050399909554,-0.007468320514789531,-0.028601791242937963,1989.041666666651,2015.208333333294,
Kal_flexLin,42/5_Kalman,c,5.668138217514084,0.05317657451406971,19,4,0.0312903933031355,0.11255560369139346,1.40427282784843,0.05750470728824724,-0.008036353149801178,226.08792528359723,160.866776368037,0.04497096944018788,0.04020886356162285,-0.007938711094955453,-0.024293477766952704,1988.9583333333178,2015.208333333294,
GAM_AR1,42/4_GAM_AR1,c,8.895431700411912,0.06177053093771978,22,13,0.029339301810647717,0.03607589182123332,1.0409756555069647,0.0710034745834899,-0.002733793382801202,147.818543081989,150.73618139784722,0.04602384396644389,0.040327976600675136,-0.0074872838921319134,-0.02397332291812974,1987.9583333333187,2015.0416666666274,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.301928610894584,0.05047383229845227,0,0,0.9203669724770643,0.9203669724770643,1.6211562469762093,0.046345943429479196,0.003115625213489953,246.4157495403838,155.93132573507995,0.04375862318968317,0.038170736359907594,-0.00039161144400676645,0.004299579621576363,1987.9583333333187,2014.7916666666276,
GWI_tot_CGWL,43/3_Human_Induced,c,2.7335767176280292,0.08307299608016101,0,0,0.9948766932702957,0.9948766932702957,1.4949309209808,0.03563924649535288,0.004911227741220643,106.1400953896368,106.1400953896368,0.03563924649535288,0.03563924649535289,0.004911227741220643,0.022992617196780533,1987.1249999999861,2014.3749999999613,
GWI_tot_SR15,43/3_Human_Induced,c,2.606276929280652,0.07380385769974647,0,0,0.9803117165922124,0.9803117165922124,1.4223900371038274,0.054913447815005775,0.00274782760989801,100.98969263437175,100.98969263437176,0.054913447815005775,0.05491344781500577,0.00274782760989801,0.008402820446387764,1987.4583333333192,2014.3749999999613,
EBMKF_ta4,43/2_Kalman,c,2.1974124672368696,0.029920092946021097,115,63,1.5720554127359585e-09,6.467862361180746e-07,-0.1787417818133746,0.0546906069872012,0.03852802944499653,-28.77742687195331,92.7089842723865,0.040219480127153276,0.04450679222076527,0.030950075328506545,0.028409802969530634,1986.791666666653,2012.8749999999627,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.4107044250196332,0.02824488161402847,2,0,0.41379310344827586,0.5043103448275862,1.9375101641742603,0.03461942235339134,0.022129304639574243,168.56338428316064,168.56338428316064,0.03461942235339134,0.03677048875881303,0.022129304639574247,0.025168825029830397,1987.6249999999857,2012.2083333332967,
equal_weight_comb,co/combination,c,4.713428212909356,0.03793607831654977,3,0,0.14295646272974022,0.6488188743487417,1.868031505115105,0.0373581835801478,0.007281169778530589,300.7530723235319,199.8899156964418,0.02791474350397963,0.02265050165750241,0.004866748118439037,0.0005717475556710796,1987.7916666666522,2014.4583333332946,
PIVW_comb,co/combination,c,3.864941107395365,0.03313316836120945,4,3,0.015626325840464476,0.9068751853236492,1.9676456861403997,0.03380999850596352,0.012843065034033232,316.79095546860435,213.0595487371578,0.02429868292278495,0.02209942648371647,0.009957411093852484,0.011907337209650877,1987.6249999999857,2014.0416666666283,
