method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,l15,l20,bias50,Edyrs15,Edyrs20,Mdyrs15,Mdyrs20,Fdyrs15,Fdyrs20,EdyrsA,RMSyrsA,ncEdyrs,e100log-l,e100RMS,e75RMS,e100bias,el15,el20,ebias50,eEdyrs15,eEdyrs20,eMdyrs15,eMdyrs20,eFdyrs15,eFdyrs20,eEdyrsA,eRMSyrsA,nceEdyrs
lag10y,42/1_Run_Means,c,3.3157824388696366,0.0336885478253585,118,77,1.2888320819384814e-10,0.00012103474716735027,0.25495893589148594,0.06183467701686457,-0.040951617697010875,58.64055525504176,-178.87621775924723,0.08219080274306118,0.07846009275140725,-0.07726218329535593,1.0048531913043297,0.047354282694236714,-0.06537433624267577,4.250000000140062,3.833333333497194,4.250000000140062,3.833333333497194,4.250000000140062,3.833333333497194,4.508547008702764,4.581707818610659,15.0,-122.71493864707497,0.07527450690223915,0.07692222923672848,-0.06280589633516812,0.8317617482817324,0.022087562548928383,-0.044893422126760216,4.33333333347332,4.166666666830224,4.33333333347332,4.166666666830224,4.33333333347332,4.166666666830224,3.6752136753701183,3.6752136753701183,15.0
lag5y,42/1_Run_Means,c,6.586785730637751,0.041110036572844996,80,13,0.0006403362876220411,0.005680409981524904,1.2477048901435455,0.053994816341362786,-0.018762950067934783,286.97212473301545,113.72928005525486,0.0458761778965577,0.0471073293090438,-0.031170705159505215,7.161717736041609,5.285047402297231,-0.029541435241699204,0.7500000001432454,0.5833333334999224,0.7500000001432454,0.5833333334999224,0.7500000001432454,0.5833333334999224,1.7884615386186886,2.2443542654619555,15.0,75.51033302477082,0.04638267076560078,0.052071120821528524,-0.01671441819931742,6.867834038757462,4.238109778374063,-0.00906052112578365,0.833333333476503,0.9166666668329526,0.833333333476503,0.9166666668329526,0.833333333476503,0.9166666668329526,0.9551282052860433,0.9551282052860433,15.0
raw1y,42/1_Run_Means,c,36.80458464057873,0.1065328631735095,0,0,0.640618780027756,0.9985478806641571,0.9146553888622108,0.09694688445214723,-0.00021781589673913363,210.37073943830848,99.59778029359636,0.07548092592746969,0.07799422318556966,0.004087812635633673,2.2736835452677933,2.991984924278253,0.0011328506469726663,0.4791666668099879,1.2500000001661344,7.166666666803849,6.66666666682795,-6.166666666517358,-2.9999999998299245,0.6923076924659297,0.9683875843449381,37.4,95.81708859594708,0.08066708818180707,0.08341100481938872,0.018544099595821473,2.3557364415042485,2.798718746174366,0.021613764762888222,0.5625000001432454,1.5833333334991646,7.250000000137106,7.000000000160981,-6.0833333331841,-2.6666666664968943,-0.14102564086671548,0.14102564086671548,37.4
raw1y,42/1_Run_Means,r,36.80458464057873,0.1065328631735095,0,0,0.640618780027756,0.9985478806641571,0.9146553888622108,0.09694688445214723,-0.00021781589673913363,210.37073943830848,99.59778029359636,0.07548092592746969,0.07799422318556966,0.004087812635633673,2.2736835452677933,2.991984924278253,0.0011328506469726663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.81708859594708,0.08066708818180707,0.08341100481938872,0.018544099595821473,2.3557364415042485,2.798718746174366,0.021613764762888222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cent10y,42/1_Run_Means,r,2.068815267536609,0.03375742860937921,0,0,0.996002793098092,0.996002793098092,2.2528470350701264,0.022567870637008824,-0.0005349665102751318,518.1548180661291,220.70028839445467,0.018145542939102147,0.017671106306345295,0.002931060791015636,12.150784547156666,9.351323916845134,0.0021981430053711337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.29556952347258,0.03468548095930783,0.035828811707679244,0.017387347751203434,12.35488945871889,10.330782306945814,0.022679057121286688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cent20y,42/1_Run_Means,r,1.0,0.028532419183511622,0,0,1.0,1.0,2.6537115845062607,0.0,0.0,610.35366443644,239.4512433541969,0.0,0.0,0.0,12.912177473320515,11.079349967236398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.19053029934838,0.02675740840658195,0.027993359616727703,0.0144562869601878,12.83962136452332,10.811688593415516,0.020480914115915554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cent21y,42/1_Run_Means,r,1.5832241461266776,0.028286160826294232,0,0,0.9999463301687316,0.9999463301687316,2.6541534224537346,0.00364739198930271,2.802436149391818e-05,610.455287164359,238.2375797217991,0.002820648541090628,0.002703509446075891,-0.0004330194059503165,12.84110824403342,11.309735382007037,-0.0006847617739722644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.89304907660835,0.026224658911550187,0.027272970415636855,0.014023267554237485,12.799568808521878,10.856316249708028,0.01979615234194329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cent30y,42/1_Run_Means,r,0.729535826746548,0.027563326718169003,0,0,0.9964647457577762,0.9964647457577762,2.503569267667283,0.01668783439693921,0.000719899264248931,550.7852388868023,207.90146716986612,0.01305061204038516,0.014321812287481441,-0.0037428523044960287,11.132540734066872,9.831225301652216,-0.008633619035993296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.29956949758355,0.021175824152557428,0.019191625953209716,0.010580387489478283,11.437911802249413,10.5421052150222,0.012384841555650608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
offset11y,42/1_Run_Means,c,2.9262787109315567,0.03273455339899714,160,117,1.247984544987925e-05,0.0003862125547555864,-0.44544401613945583,0.08136496270629223,0.0645173059998765,-102.45212371207484,144.51200693355992,0.0369942065136587,0.04225499869543492,0.0230270586110125,9.824483091792098,10.700311882030915,0.0362742718783292,-0.5833333331888753,0.5833333334999224,-0.5833333331888753,0.5833333334999224,-0.5833333331888753,0.5833333334999224,-0.9807692306107163,1.8809378910646533,13.0,33.675633169269474,0.05638790482904662,0.06309910940828188,0.037483345571200304,10.230327100160643,9.28582271760621,0.05675518599424475,-0.4999999998556177,0.9166666668329526,-0.4999999998556177,0.9166666668329526,-0.4999999998556177,0.9166666668329526,-1.8141025639433617,1.8141025639433617,13.0
FaIR_anthro,43/1_ERF_FaIR,c,2.1297507177079686,0.09656628244089112,146,48,0.04175461392240219,0.04175461392240219,-2.7019685120172148,0.20277916387699224,-0.18653299473138274,-432.3149619227544,41.872161056696626,0.13698884858359536,0.13950685437844695,-0.12988708950724298,2.7454442855092163,1.2061251338243875,-0.16357452775156447,3.916666666807032,9.916666666824767,3.916666666807032,9.916666666824767,3.916666666807032,9.916666666824767,8.365384615518119,10.237223640478977,12.0,55.63127238638975,0.12197981476642815,0.12531718277217493,-0.11543080254705518,2.704147799903385,1.1278833565737165,-0.14309361363564893,4.00000000014029,10.250000000157797,4.00000000014029,10.250000000157797,4.00000000014029,10.250000000157797,7.852564102698562,7.852564102698562,12.0
FaIR_anthro,43/1_ERF_FaIR,r,0.6286636533312557,0.07177708913640284,230,205,1.9967693926974935e-19,5.9546419487675426e-12,-92.36561183123084,0.22940482987452201,-0.22275320592948608,-21244.090721183093,-40.85282183366899,0.19092589655115116,0.17958083753173387,-0.18767842650558567,1.0117811084252222,1.0725829122126265,-0.1925048142928327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.230657170546536,0.17458109115144724,0.16498417269945764,-0.17322213954539786,0.9093672962207409,0.8831908165707427,-0.17202390017691715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FaIR_anthro_unB,43/1_ERF_FaIR,c,2.1478467406057913,0.09655056912068138,51,0,0.10653983353151011,0.10653983353151011,0.4673834392577545,0.11312439684433906,-0.08044577417013095,74.78135028124072,108.13141525453945,0.04957844289444491,0.053038480382214793,-0.02379078011969761,3.2674616129485514,3.087553233018736,-0.057408141792545234,-1.9999999998544808,2.333333333498558,-1.9999999998544808,2.333333333498558,-1.9999999998544808,2.333333333498558,1.237179487338538,3.0386576265623724,13.0,109.93401408279837,0.040503991560977344,0.04013249300315532,-0.009334493159509804,3.3057328584512855,2.96238173202123,-0.03692722767662968,-1.9166666665212233,2.6666666668315884,-1.9166666665212233,2.6666666668315884,-1.9166666665212233,2.6666666668315884,0.4038461540058926,0.4038461540058926,13.0
FaIR_anthro_unB,43/1_ERF_FaIR,r,0.6464712020693397,0.07171302052675566,151,99,1.6951620346450255e-05,2.3358998522382467e-05,-14.18688340486568,0.12885833212864176,-0.11662575326786938,-3262.9831831191063,98.26318517486074,0.08887685075517726,0.07769566223647319,-0.08166617425267303,4.115359077038661,3.4968113771977825,-0.08649833860606707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.75118616229354,0.07064349851786328,0.05963749243825722,-0.06720988729248524,4.092057094107942,3.415072111180564,-0.06601742449015151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FaIR_nonat,43/1_ERF_FaIR,c,2.8850726584936983,0.11367824988406007,148,0,0.1585414189456996,0.1585414189456996,-0.3948687089779356,0.195168606227904,-0.1840992929699333,-63.178993436469696,44.20286589042185,0.1451120216963473,0.14770148157528984,-0.13996134009697617,2.4580397496732953,1.4635382276610769,-0.1694731483076331,4.750000000139607,9.916666666824767,4.750000000139607,9.916666666824767,4.750000000139607,9.916666666824767,8.727564102697285,10.451180003404959,13.0,54.832623133084915,0.13051179349950764,0.13439148008288393,-0.12550505313678834,2.4126886637351252,1.355002034821986,-0.14899223419171753,4.833333333472865,10.250000000157797,4.833333333472865,10.250000000157797,4.833333333472865,10.250000000157797,8.21474358987773,8.21474358987773,13.0
FaIR_nonat,43/1_ERF_FaIR,r,2.4173827487424386,0.11870821998524671,230,0,0.17103197554325372,0.17103197554325372,-0.7256006532406224,0.2323902983671296,-0.22662295232995014,-166.88815024534316,6.8546820547953935,0.19940286866993004,0.189730051377066,-0.19641470767689131,1.5723962329361232,1.3594560520749728,-0.2033489697477929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.14108301118667,0.1831830510411752,0.17529820515537642,-0.1819584207167035,1.5057816592692472,1.2613555210268605,-0.18286805563187736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FaIR_nonat_unB,43/1_ERF_FaIR,c,2.8544461772394207,0.09106731507764468,0,0,0.577795393490994,0.577795393490994,0.9778446372825748,0.08766678922843442,-0.06478402558496044,156.45514196521196,115.85527627117261,0.04648707848988946,0.04975706513246795,-0.026348375740162095,3.6368768308021044,3.5092058368009575,-0.05585671462302509,-1.5833333331879658,2.083333333498558,-1.5833333331879658,2.083333333498558,-1.5833333331879658,2.083333333498558,1.2692307693895986,2.784841446269133,13.0,118.86837495732786,0.037707594045120085,0.03811443412236153,-0.011892088779974297,3.661762364970885,3.4093874254509813,-0.03537580050710954,-1.4999999998547082,2.4166666668315884,-1.4999999998547082,2.4166666668315884,-1.4999999998547082,2.4166666668315884,0.4358974360569531,0.4358974360569531,13.0
FaIR_nonat_unB,43/1_ERF_FaIR,r,2.3069968112530783,0.1187458152771685,0,0,0.5366087970905098,0.5366087970905098,0.6201511270138693,0.12431851695923245,-0.11311300072330242,142.63475921318994,77.67109852206255,0.08960613999187683,0.08036066990573419,-0.08274278799859525,3.0068787297003707,2.5433842082221036,-0.08966412527623877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84543463136868,0.07149112510699145,0.06263978992651784,-0.06828650103840746,3.003526027185248,2.5004264865732893,-0.06918321116032321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FaIR_all,43/1_ERF_FaIR,c,3.7468054160975317,0.005579374836784711,160,160,2.0139105815585312e-112,8.209590617578686e-77,-17224.16333484365,0.21628389585878613,-0.2049159685794614,-2755866.1335749845,-1545147.934556615,0.21331592075831393,0.2168653143413368,-0.20942420169583478,0.0,0.0,-0.2418123751204008,9.583333333468545,14.125000000154387,9.583333333468545,14.750000000153705,9.583333333468545,13.500000000155069,13.12500000011736,14.558573303265828,12.0,-1329694.3769606003,0.1980895427319616,0.2032046381002764,-0.19496791473564695,0.0,0.0,-0.22133146100448525,9.666666666801802,14.458333333487417,9.666666666801802,15.083333333486735,9.666666666801802,13.833333333488099,12.967948718066491,12.967948718066491,13.0
FaIR_all,43/1_ERF_FaIR,r,3.0630771343755434,0.11832276769326543,230,0,0.1149597640825711,0.1149597640825711,-1.0430305601523007,0.26112578961160327,-0.2547523520198137,-239.89702883502918,-87.7381034080837,0.2752892409206276,0.2644872725300904,-0.27270072017804975,0.5063410182695892,0.5722554201482304,-0.27734821824571154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.66453670302744,0.2592971610643839,0.250474172804237,-0.258244433217862,0.47591174219414034,0.5178062294598309,-0.25686730412979597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FaIR_all_unB,43/1_ERF_FaIR,c,3.8994545301604107,0.09222604536041351,0,0,0.7609988109393578,0.9966555183946488,1.1866236867774063,0.06521207315588999,-0.03524462980231617,189.859789884385,113.81245531144586,0.04763828190807293,0.05139870106882557,-0.024990803724995476,3.622695598545266,3.4687103998572177,-0.05737646090938494,-1.3333333331884205,1.583333333499013,-1.3333333331884205,1.583333333499013,-1.3333333331884205,1.583333333499013,1.5160256411849542,3.5642192958200307,15.0,117.35517615412897,0.03659468248636734,0.03660278651816243,-0.010534516764807675,3.6463369449292227,3.410119917651067,-0.03689554679346939,-1.249999999855163,1.9166666668320431,-1.249999999855163,1.9166666668320431,-1.249999999855163,1.9166666668320431,0.6826923078523088,0.6826923078523088,15.0
FaIR_all_unB,43/1_ERF_FaIR,r,3.07699492165202,0.11835049591899675,0,0,0.9215743561918277,0.9215743561918277,0.9694776656603075,0.09079017188457623,-0.07028498975184078,222.9798631018707,76.33046833691476,0.09603654457196127,0.08548741896759963,-0.08834205647183943,2.9679192029307426,2.682899974443622,-0.0929546920195288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.46587770979079,0.07748375512097128,0.06726917387804508,-0.07388576951165163,2.9682237392784705,2.6896493574519194,-0.07247377790361324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FaIR_comb_unB,43/1_ERF_FaIR,c,2.885368192127599,0.07958485919518653,0,0,0.9402030262401837,0.9402030262401837,1.2415581308453227,0.0663653836522861,-0.050273022605200376,193.68306841187035,125.99075780470594,0.044591150551371465,0.04769919078715587,-0.025668279597411834,4.102714045646196,4.060207591161297,-0.053716064877450495,-1.6666666665214507,1.9166666668320431,-1.6666666665214507,1.9166666668320431,-1.6666666665214507,1.9166666668320431,1.2756410257999364,2.8304095020408053,13.0,130.26827916761343,0.03462422149225512,0.03510142060024821,-0.011211992637224033,4.166125572697149,3.9077379824765464,-0.033235150761534944,-1.5833333331881931,2.2500000001650733,-1.5833333331881931,2.2500000001650733,-1.5833333331881931,2.2500000001650733,0.4423076924672911,0.4423076924672911,13.0
FaIR_comb_unB,43/1_ERF_FaIR,r,2.673635037240736,0.1268269812251419,38,0,0.38531341616641074,0.38531341616641074,0.3116213756421882,0.18465287968998095,0.13114070422275267,71.67291639770329,-77.28223339241181,0.2861732837891682,0.3260287056794065,0.26982482047518036,0.35440488901208406,0.05926077431271327,0.34520399291475024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.70331026942517,0.29929360444336284,0.3383171967759616,0.28428110743536816,0.3854652747054539,0.07920639983748591,0.36568490703066575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
