method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.03215200468451718,0,0,1.0,1.0,2.5335168910473347,0.0,0.0,392.6951181123369,232.843593282644,0.0,0.0,0.0,0.0,1992.4583333333146,2016.541666666626,
lowess1dt36wnc,42/3_ST_Fits,c,3.886024760425776,0.08069968972703134,2,0,0.10382658711216389,0.9760758552019757,1.3761451413985153,0.05816071303337502,-0.001643276659489121,221.55936776516097,162.72560505722288,0.040523826098176334,0.03518978707299654,-0.00870300340047029,-0.028159362586741576,1990.958333333316,2016.874999999959,
Kal_flexLin,42/5_Kalman,c,5.43901781315368,0.05317657451406971,15,3,0.003900945417724826,0.22956685713466088,1.4129555426566196,0.05712992662995885,-0.007395189500799537,227.48584236771575,159.29433433863443,0.04583871196772644,0.03932226644799335,-0.009200161786121786,-0.024119138525186407,1990.624999999983,2016.2916666666263,
GAM_AR1,42/4_GAM_AR1,c,9.17291340194716,0.07070450226228267,4,0,0.11154871806073799,0.689009639508005,1.251715341511429,0.06878993085426968,-0.00829242609774583,177.7435784946229,144.89865517487286,0.047236362730486106,0.0401447136508041,-0.009270537153728312,-0.0254887667854241,1990.5416666666497,2016.0416666666265,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.543757464422238,0.050596269277425915,0,0,0.8685714285714287,0.8685714285714287,1.5644773773482559,0.04924008659005555,0.007181643815666272,237.8005613569349,148.72212857112493,0.04922339358306551,0.04217802146671524,0.005329618149460425,0.006975176459993371,1991.624999999982,2017.1249999999588,
GWI_tot_CGWL,43/3_Human_Induced,c,2.619086706994252,0.07703542385605631,0,0,0.997820170486369,0.997820170486369,1.5193560431022048,0.03577235052071167,-0.02154146790498836,107.87427906025654,107.87427906025655,0.03577235052071167,0.03577235052071167,-0.02154146790498836,-0.009196667749125254,1993.208333333314,2016.541666666626,
GWI_tot_SR15,43/3_Human_Induced,c,2.4551315673780985,0.06959725673732732,0,0,0.9631218673869385,0.9631218673869385,1.4812287656807568,0.04908855044053772,-0.01849360873042421,105.16724236333373,105.16724236333374,0.04908855044053772,0.04908855044053772,-0.01849360873042421,-0.0174813948098959,1990.958333333316,2016.874999999959,
EBMKF_ta4,43/2_Kalman,c,2.1134164063430876,0.030372628647901186,122,61,3.8072477654200204e-06,9.837115557304794e-05,0.5904938084386494,0.0498305403284341,0.03059556306922771,95.06950315862255,125.47247402768951,0.0396719536975665,0.03613186116094594,0.027136401602035707,0.006054719153057828,1990.4583333333164,2016.4583333332928,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.8699192229147683,0.027853639872937253,53,34,0.06159758149252392,0.06465517241379311,-0.7706465863154992,0.06351134865995793,0.044049388718191196,-67.04625300944844,-67.04625300944844,0.06351134865995793,0.057617367005998246,0.044049388718191196,0.020285560726914703,1993.541666666647,2014.874999999961,
equal_weight_comb,co/combination,c,4.622471269624183,0.03793607831654977,13,0,0.17440550184309495,0.3508899286629171,1.8066529903035669,0.03965222784701459,0.007271878549388037,290.8711314388743,188.37177301529766,0.03353464279666743,0.02302442758462136,0.005564027058423824,-0.007664068472358768,1993.541666666647,2016.2916666666263,
PIVW_comb,co/combination,c,3.811388338356151,0.03313316836120945,16,0,0.18635400894253942,0.18635400894253942,1.863926921431962,0.03702488809992937,0.012623247477063263,300.0922343505459,191.11957539478874,0.033048670086145475,0.0220329795623977,0.011898903405592043,-0.001232122434856164,1993.3749999999804,2016.1249999999598,
