method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.026479627148766678,0,0,1.0,1.0,2.724063687574247,0.0,0.0,422.22987157400826,244.5824124364144,0.0,0.0,0.0,0.0,1987.374999999986,2013.2083333332957,
lowess1dt36wnc,42/3_ST_Fits,c,3.3173891182439146,0.052336623451718765,16,3,0.03866350692348484,0.12007494356050005,1.4987981536313009,0.046163646591567666,-0.011251616376902265,241.30650273463942,143.47906556811702,0.04573086328250959,0.04372562142141214,-0.010953986625624424,-0.0295988059898267,1988.6249999999848,2015.208333333294,
Kal_flexLin,42/5_Kalman,c,4.56490457444006,0.05317657451406971,0,0,0.9320455926006306,0.9320455926006306,1.669568531159413,0.04526872421468313,-0.010582912987515377,268.8005335166655,163.2122005814967,0.04364461465457606,0.042631066681076045,-0.009306288612180367,-0.024655335246177076,1988.6249999999848,2015.208333333294,
GAM_AR1,42/4_GAM_AR1,c,7.134586553076104,0.04235190087889026,45,2,0.010932034114155982,0.11763351332589986,1.3683534629492735,0.05010060815445075,-0.006321359652389265,194.30619173879683,137.47885093844968,0.04938667907132174,0.04440399055917212,-0.012829347461720072,-0.023516063120426024,1987.6249999999857,2015.0416666666274,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,5.947098296755561,0.05032288506388282,0,0,0.9500000000000001,0.9500000000000001,1.6144589144868742,0.04271050766269627,0.0006186654655041439,245.39775500200489,161.91254189694786,0.03804113078862172,0.03473397004237728,0.002392440498429777,0.00461544871105473,1988.7916666666513,2014.7083333332944,
GWI_tot_CGWL,43/3_Human_Induced,c,2.673931586478452,0.07612312726276377,0,0,0.9925228999217169,0.9925228999217169,1.5470664286501576,0.02761572629733615,-0.014049228498638369,109.84171643416119,109.84171643416119,0.02761572629733615,0.027615726297336152,-0.014049228498638369,-0.024173597888115093,1989.6249999999839,2015.2916666666272,
GWI_tot_SR15,43/3_Human_Induced,c,2.542574409229283,0.06847875258302841,0,0,0.9068218679402565,0.9068218679402565,1.4684552923027598,0.04912007197426057,-0.010123451949844039,104.26032575349595,104.26032575349596,0.04912007197426057,0.04912007197426057,-0.010123451949844039,-0.027066338117798093,1989.2083333333176,2015.2916666666272,
EBMKF_ta4,43/2_Kalman,c,1.8405452336567487,0.0298725083526262,70,19,5.629500071695943e-06,7.129166930921587e-05,1.389619080751073,0.03736344231394342,0.020316166256862653,223.72867200092276,87.29424139285089,0.042426439014111174,0.046869126267830165,0.02403402420006681,0.006655639559036475,1987.7916666666522,2014.291666666628,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.5682876113471345,0.03192761434599332,18,0,0.471264367816092,0.471264367816092,1.8251119836169603,0.03828010122064377,0.02817311200301879,158.78474257467553,158.78474257467553,0.03828010122064377,0.041644244180594495,0.02817311200301878,0.030535541866225334,1988.041666666652,2011.708333333297,
equal_weight_comb,co/combination,c,3.586250921969892,0.03793607831654977,0,0,0.9961738567945883,0.9961738567945883,2.066488574107945,0.028712653504754847,-0.0005075276145455767,332.7046604313791,197.5038314886773,0.029168012969723996,0.02538447582693727,0.001115214585177344,-0.008591024586889746,1988.374999999985,2014.7083333332944,
PIVW_comb,co/combination,c,2.9131027069881377,0.03313316836120945,0,0,0.9996705155543386,0.9996705155543386,2.221302284408081,0.02421123910350331,0.0034366173012869835,357.6296677897011,212.50105450921382,0.02456011603877654,0.022650664178965267,0.005328009698261826,-0.0028232028600172305,1988.374999999985,2014.3749999999613,
