method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,l05,l10,bias50,Edyrs2,Edyrs6
cent30y,42/1_Run_Means,r,0.6105499116705884,0.03614035560292597,0,0,0.9917133569823035,0.9917133569823035,2.2057021764620464,0.02240678625595402,0.0035467698289886355,487.46018099811226,170.74521459580288,10.461596446722233,11.77858576367442,0.006956727164132255,0,0
raw1y,42/1_Run_Means,c,27.96627647628331,0.12819456750141858,0,0,0.9276856037255714,0.9276856037255714,0.6865449766936833,0.1197832299639815,-0.003465858609637334,158.59188961624085,59.2242549232166,2.6460596817612116,1.4086029758574958,-0.002329498529434204,0,0
raw1y,42/1_Run_Means,r,27.96627647628331,0.12819456750141858,0,0,0.9276856037255714,0.9276856037255714,0.6865449766936833,0.1197832299639815,-0.003465858609637334,158.59188961624085,59.2242549232166,2.6460596817612116,1.4086029758574958,-0.002329498529434204,0,0
cent21y,42/1_Run_Means,r,1.4010633163699437,0.03681377084481363,0,0,0.9991898242399299,0.9991898242399299,2.4108398506149307,0.004369643169616565,0.00023564172291813733,556.904005492049,195.14661831381608,13.434589115114678,12.177922187960325,-2.02178955078125e-05,0,0
lag5y,42/1_Run_Means,c,5.49178010073284,0.049644169804921666,75,27,1.1554733368009694e-18,8.372896533988572e-06,0.4845719448220807,0.07105021522960447,-0.03119672171376341,111.93611925390064,-52.543789131750444,0.12134784455823276,3.0732738842021803,-0.06369761824607849,0,0
cent20y,42/1_Run_Means,r,1.0,0.03696689737604793,0,0,1.0,1.0,2.4113260650936432,0.0,0.0,557.0163210366316,196.28321903841294,12.823523762332,11.681866218712381,0.0,0,0
lag10y,42/1_Run_Means,c,2.7708699685840026,0.041696752586364315,169,86,3.0015792302596166e-26,3.358731184593692e-10,-0.9647452479800052,0.09500403864775017,-0.06642504874415277,-222.8561522833812,-368.2284973222148,1.2074839243325362,3.3179211477784345,-0.15363771021366118,0,0
OLS_hinge75,42/2_LT_Fits,c,2.689206177474868,0.03907419052031924,108,81,1.9772461309838533e-18,5.596361409811347e-17,-4.7669337396807,0.12364810064329237,-0.07331716225686066,-743.6416633901891,-779.76088109237,3.128729594068469,8.221941621809403,-0.20104171311171176,0,0
OLS_hinge75,42/2_LT_Fits,r,0.40289121691346125,0.025673867475037013,141,123,3.547971089016493e-29,7.769796124321646e-25,-12.119375263804129,0.12300124667344145,0.013710640991886153,-1890.622541153444,-1621.714792369558,4.2391728799213004e-05,2.1650206690505582,0.00349227592968937,0,0
OLS_refit,42/2_LT_Fits,c,0.7754177560098248,0.03311435800490936,123,113,2.637669233830813e-52,1.3142506390421156e-50,-41.34431535780196,0.34840990603843747,-0.27609007365159394,-5829.548465450076,-5620.157160374669,0.008951093892230925,1.0206562026796114e-09,-0.5548651334109435,0,0
OLS_refit,42/2_LT_Fits,r,1.35038558707523e-12,0.035096778431184715,186,166,1.0921688169659284e-46,1.5742128263613905e-46,-41.04576287692824,0.30572889966463207,0.03303027090487421,-7798.694946616365,-3848.6212531860983,1.0754894583819256e-39,3.360928096346231e-39,-0.19746197515325292,0,0
TheilSen_h7075,42/2_LT_Fits,c,1.9998389450724547,0.03983107816624292,111,76,9.791270361615203e-49,4.025731036276028e-44,-13.498003275942411,0.18828185883947118,-0.10832640618258313,-2105.688511047016,-2170.120227252819,3.7229488935626946,6.526818513032714,-0.33864191092485535,0,0
TheilSen_h7075,42/2_LT_Fits,r,0.9767992114315193,0.03147932871592204,133,109,2.9654910287182303e-29,2.1316465190694846e-24,-12.725680307013985,0.19799006021969962,-0.13351354728906473,-1985.2061278941815,-926.9460055400057,1.0566705974363774e-18,1.628916348666558e-05,-0.19121842980384685,0,0
Bayes_seq_CP,42/2_LT_Fits,c,2.2750799008880778,0.032776485148514854,108,73,2.074792349008747e-18,1.0229122204256475e-11,-1.26582369435749,0.07974912798858488,-0.049011623222689406,-243.03814931663808,-98.66486988897938,0.010519099212335027,8.402766380290396,-0.09020544701576232,0,0
Bayes_seq_CP,42/2_LT_Fits,r,0.5412180905134986,0.020478227091633466,87,29,6.162459004278434e-08,1.3585582121614468e-05,1.437308009697501,0.03502043530525809,0.0009407593821105038,332.01815024012274,53.84636202226442,18.128131907642608,15.78809002224838,0.025617052984237686,0,0
