method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,l15,l20,bias50,Edyrs15,Edyrs20,Mdyrs15,Mdyrs20,Fdyrs15,Fdyrs20,EdyrsA,RMSyrsA,ncEdyrs,e100log-l,e100RMS,e75RMS,e100bias,el15,el20,ebias50,eEdyrs15,eEdyrs20,eMdyrs15,eMdyrs20,eFdyrs15,eFdyrs20,eEdyrsA,eRMSyrsA,nceEdyrs
FaIR_comb_unB,43/1_ERF_FaIR,c,3.393,0.07979105870975714,0,0,0.9583387410772225,0.9583387410772225,1.2278252296950887,0.06611040298798974,-0.03677059826382027,191.54073583243382,121.59930940468334,0.049511040202834936,0.04915229055393926,-0.010314550972665457,3.805389834761022,4.303676669476297,-0.036738170855029326,-2.1666666665219054,0.33333333350265093,-2.1666666665219054,0.33333333350265093,-2.1666666665219054,0.33333333350265093,0.06410256426213373,2.645549399286796,15.0,113.4567511294608,0.060730861279776685,0.06210685117803375,0.019252986688307723,2.618146868810787,3.8262534102977552,-0.02811135156230387,-3.666666666518722,2.7500000001646185,-3.666666666518722,2.7500000001646185,-3.666666666518722,2.7500000001646185,-1.4230769229153886,1.4230769229153886,15.0
FaIR_nonat_unB,43/1_ERF_FaIR,c,2.901,0.0909907843422728,0,0,0.9131985731272295,0.9131985731272295,1.0391873066425628,0.08376552798568292,-0.057089329100272555,166.26996906281005,114.53309448895595,0.049551971590188065,0.050238852054011136,-0.019747638936599005,3.4742838596996846,3.758271385195433,-0.03949921807481517,-1.33333333318933,0.5833333335026509,-1.33333333318933,0.5833333335026509,-1.33333333318933,0.5833333335026509,0.6538461540053329,2.8440596361514254,14.0,111.83372868050627,0.05227000487187178,0.054535525518531906,0.009819898724374176,2.9200381922319743,3.430271079562537,-0.03087239878208971,-2.8333333331861468,3.0000000001646185,-2.8333333331861468,3.0000000001646185,-2.8333333331861468,3.0000000001646185,-0.8333333331721895,0.8333333331721895,14.0
FaIR_anthro_unB,43/1_ERF_FaIR,c,2.106,0.09605041330663737,41,0,0.2853745541022592,0.3804994054696789,0.6150881853868537,0.1051348993601542,-0.07137775627989604,98.4141096618966,106.11870768331957,0.052234860298310426,0.051881150931881455,-0.018142757446190278,3.067580091337381,3.291570833614453,-0.04046194403410978,-1.4166666665223602,0.500000000169166,-1.4166666665223602,0.500000000169166,-1.4166666665223602,0.500000000169166,0.5897435899028096,3.100523804706148,13.0,105.71657064859698,0.05553521428440573,0.05643384301999242,0.0114247802147829,2.7350709033037868,3.7899038135080456,-0.03183512474138432,-2.916666666519177,2.9166666668311336,-2.916666666519177,2.9166666668311336,-2.916666666519177,2.9166666668311336,-0.8974358972747128,0.8974358972747128,13.0
FaIR_all_unB,43/1_ERF_FaIR,c,5.707,0.09304745600390094,0,0,0.8697129267878376,0.8697129267878376,1.0470611501307538,0.08058406692089351,-0.015323307978935668,167.52978402092063,99.88009996468875,0.07265595092079949,0.07612234981366371,0.004951301229460575,2.8634648054876655,3.9671062001366413,-0.042189387912005626,-2.8333333331879658,-1.1666666664959848,-2.8333333331879658,-1.1666666664959848,-2.8333333331879658,-1.1666666664959848,-0.18910256394299443,3.5517954710843362,17.0,87.5858084395393,0.090456404868467,0.092585963388411,0.03451883889043376,1.9477794894379197,3.3968697204607157,-0.03356256861928017,-4.3333333331847825,1.2500000001659828,-4.3333333331847825,1.2500000001659828,-4.3333333331847825,1.2500000001659828,-1.6762820511205168,1.6762820511205168,17.0
raw1y,42/1_Run_Means,c,32.884,0.11064433639931853,1,0,0.22022712973444522,0.9924809623543798,0.8620315366998113,0.1007424688937409,-0.0007918714440387224,198.26725344095658,88.46973662344138,0.08888762786580286,0.08888961317444341,0.003512598673502607,3.783696715506097,3.412656389695787,-0.007733554840087869,-1.08333333318933,-4.916666666492347,-1.08333333318933,-10.24999999982083,-1.08333333318933,-10.24999999982083,0.5769230770811996,3.8077150900683487,33.0,78.19022375069807,0.10149014611701708,0.10053598382535227,0.03308013633447578,3.5502846284606377,3.8581454094462653,0.0008932644526375877,-2.5833333331861468,-2.4999999998303792,-2.5833333331861468,-7.833333333158862,-2.5833333331861468,-7.833333333158862,-0.9102564100963229,0.9102564100963229,33.0
offset11y,42/1_Run_Means,c,2.773,0.033534220600817406,180,128,1.0963166774731329e-05,3.460306625515998e-05,-0.8297604760441603,0.08447162113104167,0.06281827361216188,-190.84490949015685,77.57215583201297,0.047596728692841685,0.05175909178444902,0.023619003295898475,10.956815212319357,9.440513988977932,0.04166332071477716,0.33333333347582084,1.9166666668347716,0.33333333347582084,1.9166666668347716,0.33333333347582084,1.9166666668347716,-0.9615384613798597,2.607721932040645,13.0,-177.92014490709647,0.07264677062499597,0.07353763111904214,0.053186540956871656,9.647980399840636,7.06079081922646,0.050290140007502614,-1.166666666520996,4.333333333496739,-1.166666666520996,4.333333333496739,-1.166666666520996,4.333333333496739,-2.4487179485573822,2.4487179485573822,13.0
FaIR_anthro,43/1_ERF_FaIR,c,2.099,0.09603019798811127,133,45,0.04294235688195961,0.0445696775290792,-1.6487470777997362,0.19351029075354023,-0.17743862794753323,-263.7995324479578,48.14767996656337,0.13352706582307353,0.13492689471920133,-0.12420173915783263,3.090622702579791,1.92465170504057,-0.1465346593667775,4.083333333472638,10.000000000160526,4.083333333472638,10.000000000160526,4.083333333472638,10.000000000160526,7.2724358975916195,8.471932354726514,14.0,72.21263597727403,0.1091487209176086,0.11657255343047011,-0.09463420149685949,3.0429433302489794,1.3979626162984395,-0.13790784007405205,2.583333333475821,12.416666666822493,2.583333333475821,12.416666666822493,2.583333333475821,12.416666666822493,5.785256410414097,5.785256410414097,14.0
FaIR_nonat,43/1_ERF_FaIR,c,2.922,0.11366443974978353,130,0,0.11274056458360857,0.11274056458360857,-0.09473949599639513,0.18740835708733733,-0.17573106093207252,-15.15831935942322,47.850894844943184,0.14090719970444848,0.14224313849144382,-0.13336490345336618,2.6320626535831293,1.7836911149672592,-0.15314295238158318,4.583333333472183,9.916666666827496,4.583333333472183,9.916666666827496,4.583333333472183,9.916666666827496,7.891025641180949,9.024317219867465,16.0,67.0804119011687,0.11581222658795304,0.12332146598590196,-0.103797365792393,2.906005403305673,1.6116849082762417,-0.14451613308885772,3.083333333475366,12.333333333489463,3.083333333475366,12.333333333489463,3.083333333475366,12.333333333489463,6.403846154003427,6.403846154003427,16.0
lag5y,42/1_Run_Means,c,5.995,0.04085892776463768,118,48,1.6983284218510705e-06,0.0012017795877919438,0.6441193118372909,0.06267454485662409,-0.019353962773862088,148.1474417225769,38.287042415820316,0.05766012262987879,0.061172358592401395,-0.03138872782389322,7.980105900273798,1.9557452492175913,-0.03176202774047847,1.5000000001414264,2.0000000001678018,1.5000000001414264,2.0000000001678018,1.5000000001414264,2.0000000001678018,2.289529914687288,2.868748105700604,19.0,54.11429280233262,0.06048379215150302,0.06505782317648616,-0.0018211901629200389,15.345030241506924,0.039673514331542016,-0.02313520844775301,1.446096575818956e-10,4.416666666829769,1.446096575818956e-10,4.416666666829769,1.446096575818956e-10,4.416666666829769,0.8023504275097657,0.8023504275097657,19.0
lag10y,42/1_Run_Means,c,2.94,0.03439178152821282,134,75,1.093781086930691e-06,6.288016913016167e-06,0.025835031272743846,0.0688276780039237,-0.042566296121348504,5.942057192731085,-171.32910629483868,0.08742952685419336,0.08712112460876303,-0.0770627933078342,0.10151325403108902,0.07894541430767141,-0.061463413238525354,3.9166666668061225,4.916666666832043,3.9166666668061225,4.916666666832043,3.9166666668061225,4.916666666832043,4.824786324941868,5.120021961162623,15.0,34.14991775101358,0.06980431858279157,0.07490409629214456,-0.04749525564686101,1.3200884142393243,0.05867793907791779,-0.05283659394579989,2.4166666668093058,7.333333333494011,2.4166666668093058,7.333333333494011,2.4166666668093058,7.333333333494011,3.3376068377643455,3.3376068377643455,15.0
