method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.02740694285944874,0,0,1.0,1.0,2.6900114160367536,0.0,0.0,416.9517694856968,241.88267999909058,0.0,0.0,0.0,0.0,1984.458333333322,2010.1249999999652,
lowess1dt36wnc,42/3_ST_Fits,c,3.659944042230072,0.05634324382181686,10,0,0.237788752579604,0.237788752579604,1.475115772568888,0.04876746705775662,-0.013968382809342613,237.49363938359096,146.91409897615674,0.047014618470795334,0.046623312734699496,-0.012080610618992732,-0.03511210407689633,1986.7083333333198,2013.2083333332957,
Kal_flexLin,42/5_Kalman,c,4.877110637454932,0.05317657451406971,0,0,0.9501750565535396,0.9501750565535396,1.6664773750188333,0.04537978532333876,-0.011269265303309465,268.3028573780322,163.10390093507255,0.04370674528617833,0.04467088978697406,-0.009974824301221536,-0.02917951035547548,1986.45833333332,2013.7083333332953,
GAM_AR1,42/4_GAM_AR1,c,6.178012087240373,0.04353784214174213,24,4,0.000677426442795044,0.10932598926302164,1.3409245908861793,0.05191359094074567,-0.0065231594373292515,190.41129190583746,123.17714530290718,0.05198672872539003,0.04706476719373368,-0.015126308813998707,-0.0298788506681964,1986.3749999999868,2013.624999999962,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.173224656365373,0.05041414436000662,0,0,0.9029702970297029,0.9029702970297029,1.6385891278878943,0.04312537446916056,-0.0014752479329225563,249.06554743895992,164.92434166329895,0.03872362712329385,0.038199228903148516,0.0002939499237674886,0.0019563343905601056,1985.7083333333208,2009.9583333332987,
GWI_tot_CGWL,43/3_Human_Induced,c,2.74570407025162,0.07705123499354101,0,0,0.9866557799365487,0.9866557799365487,1.5092925323726554,0.030752285774577236,-0.011545091649432794,107.15976979845853,107.15976979845854,0.030752285774577236,0.030752285774577233,-0.011545091649432794,-0.025183138085390654,1986.2916666666536,2013.8749999999618,
GWI_tot_SR15,43/3_Human_Induced,c,2.598261801524111,0.06884247483187962,0,0,0.9558717467126091,0.9558717467126091,1.4846829540449964,0.04640806602775458,-0.008409804226742113,105.41248973719475,105.41248973719476,0.04640806602775458,0.04640806602775458,-0.008409804226742113,-0.027789106928531128,1986.2916666666536,2013.3749999999623,
EBMKF_ta4,43/2_Kalman,c,2.086432636000238,0.030152158125053827,43,11,0.0017767664273050593,0.03382778921085791,1.8675860940524032,0.03127821929105182,0.017365297738440116,300.6813611424369,161.4091405893611,0.033116809464273596,0.036755549361473086,0.017381836720845995,0.01713809366696951,1982.7916666666567,2010.2083333332985,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.480361788733182,0.03211998898536987,0,0,0.8275862068965517,0.9103448275862069,2.221145651718959,0.023581548171816246,0.004945493355580283,193.23967169954946,193.23967169954946,0.023581548171816246,0.025224448718504697,0.004945493355580283,0.00985754361392025,1985.3749999999877,2010.374999999965,
equal_weight_comb,co/combination,c,3.867909712973276,0.03793607831654977,0,0,0.9519001792515802,0.9519001792515802,2.0709993085323997,0.02848566762659612,-0.0037191725553009053,333.43088867371637,199.66257048540047,0.028036569272187485,0.026216876880451837,-0.003890784601022549,-0.012914518787786999,1986.0416666666538,2012.0416666666301,
PIVW_comb,co/combination,c,3.1764869165751435,0.03313316836120945,0,0,0.9645998876147158,0.9645998876147158,2.249457648683975,0.02289903481894355,-0.001017646601531153,362.16268143812,217.8195261051924,0.021944490512882598,0.02134451408706791,-0.002182570231548029,-0.008414182352224454,1985.791666666654,2011.708333333297,
