method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,l15,l20,bias50,Edyrs15,Edyrs20,Mdyrs15,Mdyrs20,Fdyrs15,Fdyrs20,EdyrsA,RMSyrsA,ncEdyrs,e100log-l,e100RMS,e75RMS,e100bias,el15,el20,ebias50,eEdyrs15,eEdyrs20,eMdyrs15,eMdyrs20,eFdyrs15,eFdyrs20,eEdyrsA,eRMSyrsA,nceEdyrs
Kal_flexLin,42/5_Kalman,c,4.224,0.051925582581174703,0,0,0.6119791258496421,0.6119791258496421,1.54109894046773,0.05165176364147214,2.3032435518657964e-05,355.99385524804563,160.65872857310188,0.038679154959831,0.03833985233215923,0.0163686801987572,7.999031744695097,0.0,0.02980706279301914,0.2500000001500666,-1,0.2500000001500666,-1,0.2500000001500666,-1,-0.4444444443028033,1.335068315589043,6.0,76.32590314747355,0.07748530090497738,0.08558032933701015,0.05670882113751604,2.728644560938852,0.0,0.09152194874310762,-1.833333333179553,-1,-1.833333333179553,-1,-1.833333333179553,-1,-3.1388888887425614,3.1388888887425614,6.0
GWI_tot_AR6,43/3_Human_Induced,c,1.16,0.046320671910748665,30,12,0.05583790551748384,0.05709630809905229,1.3417543144018722,0.05435726210338513,-0.00022652716759479502,189.18735833066398,156.17450835920863,0.03909266843779457,0.04480654676787057,-0.007426541284902353,5.86429206260554,0.0,0.0003112805678284647,3.3333333334803683,-1,3.3333333334803683,-1,3.3333333334803683,-1,1.4861111112509586,3.3909943369224242,6.0,147.5886267423264,0.04780010632173546,0.05403098207259833,0.032913599653856485,9.932740058861024,0.0,0.062026166517916946,1.2500000001507487,-1,1.2500000001507487,-1,1.2500000001507487,-1,-1.2083333331887995,1.2083333331887995,6.0
GAM_AR0,42/4_GAM_AR1,c,5.276,0.05302975202003156,34,3,0.056460362465011585,0.11997476340266307,1.2786542376332313,0.0711610731323824,0.0029169744849816314,271.07469837824505,152.5864776518344,0.04261031896400504,0.04285311067707203,0.014327419053278266,7.746430107685696,0.0,0.02912793768377433,0.1666666668165817,-1,0.1666666668165817,-1,0.1666666668165817,-1,-0.2638888887474498,1.2374368670465101,6.0,68.90895386274774,0.079632227524242,0.08949414646534047,0.0546675599920371,3.5660839619824323,0.0,0.09084282363386281,-1.9166666665130379,-1,-1.9166666665130379,-1,-1.9166666665130379,-1,-2.9583333331872077,2.9583333331872077,6.0
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,5.212,0.05233032885430889,0,0,0.9874186540076473,0.9874186540076473,1.719661691092913,0.04203257525462629,0.005583918149138547,378.3255720404409,147.01969938688003,0.04207239770857936,0.041136898490996755,0.02475179054520347,6.390282618955746,0.0,0.03592770664315475,1.5006662579253316e-10,-1,1.5006662579253316e-10,-1,1.5006662579253316e-10,-1,-1.0972222220800631,2.4053855469208196,8.0,82.89761026994414,0.07874835053217089,0.08475054719125381,0.0648052585802295,3.904846507824337,0.0,0.09810370507993194,-2.083333333179553,-1,-2.083333333179553,-1,-2.083333333179553,-1,-3.7916666665198213,3.7916666665198213,8.0
Kalman_RW,42/5_Kalman,c,5.592,0.05393480369437872,3,2,0.01636195608612795,0.6157443739181517,1.4315838231069082,0.057415615198368415,-0.018544559994675774,330.6958631376958,145.66900636090364,0.04741341710584383,0.042187060436556026,-0.016304641916809106,6.192865525502611,0.0,0.013684184971602592,2.8750000001475655,-1,5.083333333479004,-1,0.666666666816127,-1,2.3958333334723725,2.4879919950308773,9.2,111.02091352565859,0.06638673992130406,0.07270556307156015,0.024035499021949732,4.688463710480383,0.0,0.07539907092169107,0.791666666817946,-1,3.0000000001493845,-1,-1.4166666665134926,-1,-0.2986111109673857,0.2986111109673857,9.2
CGWL10y_sUKCP,44/44_EarthModel_CGWL,c,3.192,0.05353738426823507,0,0,0.9787661488682126,0.9787661488682126,1.696334448610471,0.0428188554717907,0.006129134337904609,373.1935786943036,145.0818290010326,0.043269208807955706,0.038964447246927776,0.027556367218494415,5.947353988285872,0.0,0.0376194997837669,0.7500000001496119,-1,0.7500000001496119,-1,0.7500000001496119,-1,-0.9791666665245581,2.8747483786373267,7.0,79.17513726279552,0.08033274047123044,0.08370000876541542,0.06760983525352043,4.723299488541698,0.0,0.0997954982205441,-1.3333333331800077,-1,-1.3333333331800077,-1,-1.3333333331800077,-1,-3.673611110964316,3.673611110964316,7.0
etrend30y,42/3_ST_Fits,c,2.697,0.046677060288274966,28,10,0.05935761036426039,0.05935761036426039,1.3786058159841097,0.05799002122275902,0.0028224553474317272,292.26443298863126,143.95252046468056,0.04551748799417318,0.04653684232028153,0.023721783524345445,9.894955265818385,0.0,0.04443215852783543,0.666666666816127,-1,0.666666666816127,-1,0.666666666816127,-1,-0.45138888874722244,1.7497519665154246,7.0,-9.530898780316733,0.08491373491374647,0.09413536510271073,0.06406192446310428,7.873491613047614,0.0,0.10614704447792392,-1.4166666665134926,-1,-1.4166666665134926,-1,-1.4166666665134926,-1,-3.1458333331869803,3.1458333331869803,7.0
FaIR_comb_unB,43/1_ERF_FaIR,c,1.824,0.06883132225939112,0,0,0.9939614382757156,0.9939614382757156,1.553097319731274,0.044481593641983536,-0.02026404996815152,243.83627919781003,142.04905369192699,0.04217500569124805,0.045319404693559245,-0.011202996262157292,5.1698990173826145,0.0,-0.02681780726339759,1.6666666668152175,-1,1.6666666668152175,-1,1.6666666668152175,-1,-0.027777777636591356,3.496691558009922,6.0,144.0855462222888,0.0382300933869993,0.03830184436309553,0.029137144676601546,5.364508106341417,0.0,0.03489707868669089,-0.4166666665144021,-1,-0.4166666665144021,-1,-0.4166666665144021,-1,-2.7222222220763492,2.7222222220763492,6.0
GWI_anthro_AR6,43/3_Human_Induced,c,1.073,0.04803002545741707,19,0,0.38924300281129887,0.38924300281129887,1.5252890978587699,0.04932482700338603,-0.014486824941731792,215.06576279808655,138.83667812387768,0.04727716230332816,0.05019858623827246,-0.022848958024208332,4.283693713662118,0.0,-0.013419883034111735,5.083333333479004,-1,5.083333333479004,-1,5.083333333479004,-1,2.8888888890274984,4.3344015778268385,6.0,158.56642017149295,0.04261226178568137,0.04609160802301274,0.017491182914550506,8.728851278766623,0.0,0.04829500291597675,3.0000000001493845,-1,3.0000000001493845,-1,3.0000000001493845,-1,0.19444444458774038,0.19444444458774038,6.0
etrend15y,42/1_Run_Means,c,4.799,0.06279147552182494,0,0,0.7146888101423655,0.7585396099783859,1.3477814664733587,0.06023450552722742,-1.4168237918598345e-05,305.94639288945245,138.27336941690515,0.043263270506176114,0.039196492221282866,0.008853196700414177,7.471115344157131,0.0,0.014496180415153664,0.1666666668165817,-1,0.1666666668165817,-1,0.1666666668165817,-1,-0.7569444443025253,1.7028196930935957,9.0,67.98291392261692,0.07624208196993913,0.08056771692900555,0.04919333763917301,0.0037327877788379408,0.0,0.07621106636524215,-1.9166666665130379,-1,-1.9166666665130379,-1,-1.9166666665130379,-1,-3.4513888887422834,3.4513888887422834,9.0
