method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,100bias,l15,l20,bias50,Edyrs15,Edyrs20,EdyrsA,RMSyrsA,ncEdyrs,e100log-l,e100RMS,e100bias,el15,el20,ebias50,eEdyrs15,eEdyrs20,eEdyrsA,eRMSyrsA,nceEdyrs
raw1y,42/1_Run_Means,c,27.472,0.11996107979991305,0,0,0.9615745919565946,0.9615745919565946,0.7652157631558334,0.11030724939963081,-0.002344617102446601,176.7648412889975,66.10653453320978,0.1159425696998943,-0.0022492594189114042,1.7170861175152072,2.5337375667539606,0.000667792558670044,2.3750000001516582,0.7500000001664375,0.06255787056064273,1.6476685589589675,58.2,55.59958789791227,0.12808696409063863,0.017105905431198144,3.0927920094694326,0.8395401336345578,0.05753054849955497,3.458333333483097,-0.1666666664987133,-0.6086352655129277,0.6086352655129277,55.2
removeGreensfx,42/6_Remove_IV,c,13.317,0.06000000000000001,95,23,8.22105877030992e-06,0.0025219964453883554,0.6386855800659815,0.09508766242327946,0.0033124264474750044,147.53636899524173,65.93061466502135,0.09146447697547343,-0.014391316307915581,5.5395425846641055,5.9638974574885335,-0.06552019715309143,-0.24999999984606802,-1.5416666664980312,1.2462384261173283,2.421381910948748,34.2,87.35329640686338,0.08155940172076759,0.004963848542193964,4.030147392557167,6.388553561882301,-0.008657441212206508,0.8333333334853705,-2.458333333163182,0.3873792272414263,0.3873792272414263,33.2
lowess1dt20wAR,42/3_ST_Fits,c,6.262,0.12504094446449868,13,0,0.2008033784173234,0.2008033784173234,1.0671686624980712,0.0565300878079457,-0.00427166262160391,246.51596103705447,60.92559755426372,0.052803691307879284,-0.0019926693704393175,2.3640051486615627,1.9312934666521737,0.007713693380355835,1.6666666668188554,0.1666666668338621,0.16493055574598733,1.1322106878659435,26.0,58.40486617048742,0.07457277513068794,0.017362495479670226,2.4657191303070154,1.8647816762102254,0.06457644932124076,2.750000000150294,-0.7499999998312887,-0.45833333314554575,0.45833333314554575,25.0
Kalman_RW,42/5_Kalman,c,5.953,0.05393480369437872,46,0,0.1321825376390269,0.2265649369617665,1.2110359583997041,0.06733190532090436,-0.04017289656346755,279.74930639033164,55.91641875558635,0.08855026303074937,-0.07630565362686938,0.7696620407589512,1.2285897182589804,-0.0866360750119394,3.8333333334835515,3.0833333334976487,2.8871527779687844,3.053593909637188,27.0,79.56500520987629,0.07979623308163462,-0.05695048877675983,0.9541708073481204,6.588124976389778,-0.029773319071054467,4.91666666681499,2.166666666832498,2.199275362506905,2.199275362506905,25.0
lowess1dt20wARMA,42/3_ST_Fits,c,6.231,0.14187700449540216,8,0,0.31946343584184145,0.31946343584184145,1.0144143193021167,0.057471843860176446,-0.0036333838672901577,219.1134929692572,55.521306294714456,0.052803691307879284,-0.0019926693704393175,2.2192800893235223,1.7991417403273962,0.007713693380355835,1.6666666668188554,0.1666666668338621,0.16493055574598733,1.1322106878659435,26.0,53.325438918323044,0.07457277513068794,0.017362495479670226,2.3045192386560056,1.7362469115354062,0.06457644932124076,2.750000000150294,-0.7499999998312887,-0.45833333314554575,0.45833333314554575,25.0
lowess1dt30wnc,42/3_ST_Fits,c,4.417,0.13915401555958293,0,0,0.9993410567542521,0.9993410567542521,1.2086395157369656,0.04598516834318912,-0.007838207397221143,279.19572813523905,54.54578094433654,0.04501080560227565,-0.006575677792231242,2.1490580898826215,1.70507836204277,0.0029809951782226564,1.5833333334858253,0.5000000001668923,0.31423611130155865,1.1050507467461017,26.0,52.47215976156625,0.06802286861719317,0.012779487057878302,2.1681952907788045,1.7107066039171868,0.05984375111910758,2.666666666817264,-0.41666666649825856,-0.31340579691364523,0.31340579691364523,25.0
removeMEI_volc_cons,42/6_Remove_IV,c,21.69,0.06873970098488956,74,21,0.013879673535452098,0.020834545907969442,0.3518485786757817,0.11547086210486054,0.012835706241981064,42.2218294410938,53.78698082126131,0.10712549846405753,-0.015272578895553628,1.5943879869671247,4.973505028063629,-0.0948851768147534,-0.20833333317932556,0.3333333335003772,1.1553819446384084,3.314554852795477,41.2,82.54458503699567,0.0892039794465879,0.004082585954555918,3.366134780342826,4.782972897103886,-0.03802242087386848,0.875000000152113,-0.5833333331647736,0.2762681161329684,0.2762681161329684,39.2
CGWL10y_pUKCP,44/44_EarthModel_CGWL,c,1.568,0.1395331019868,0,0,0.9993397121008862,0.9993397121008862,1.0567976641411898,0.054665726606235816,-0.026194104939822393,244.12026041661483,51.16136896558149,0.0714429685726237,-0.048463640610376994,2.057773294571802,1.4421778037204647,-0.06754187047481537,2.0833333334853705,4.166666666830224,1.7187500001899518,2.2266665628451543,24.0,51.83993346410493,0.061050422568341596,-0.029108475760267448,2.0423589765169154,1.548715497065237,-0.010679114533930445,3.166666666816809,3.2500000001650733,1.115942029172728,1.115942029172728,23.0
quartic,42/2_LT_Fits,c,3.153,0.04865925293658536,87,5,0.04791758104498969,0.09440634085828119,0.8760161971466837,0.0776622021728319,0.03786683814186777,123.5182837976824,50.24675049458,0.08554111501581786,0.07453887699330737,2.509543063012538,11.037386825384791,0.07220778052396741,-4.416666666508718,1.673470251262188e-10,-2.6944444442542212,3.5004959964604256,24.0,-36.917459853671446,0.10745228426193436,0.09389404184341693,3.065801566175437,4.615384140260231,0.12907053646485234,-3.333333333177279,-0.9166666664978038,-3.3913043476384246,3.3913043476384246,23.0
butterworth,42/2_LT_Fits,c,13.208,0.19328338256762514,3,0,0.16808644099542025,0.9977477633716176,0.6733285684382777,0.0743184791120043,-0.04041986451346941,95.61265671823543,47.251157689399605,0.0771925853350151,-0.04677935571029192,1.413333178624525,1.2078563246277998,-0.0508581650502725,3.0416666668177186,1.5416666668324979,1.507523148339298,1.882510250623224,36.2,46.01253645378557,0.07976294527213897,-0.027424190860182378,2.3920219643174634,1.046430305140521,0.0060045908906124325,4.125000000149157,0.625000000167347,0.7814009663718282,0.7814009663718282,34.2
lowess1dt20wnc,42/3_ST_Fits,c,6.262,0.1835159596371194,0,0,0.9991104945192468,0.9991104945192468,0.9388148206942841,0.0565300878079457,-0.00427166262160391,216.86622358037962,27.945246441668854,0.052803691307879284,-0.0019926693704393175,1.6113125171768004,1.292180299254033,0.007713693380355835,1.6666666668188554,0.1666666668338621,0.16493055574598733,1.1322106878659435,26.0,26.81144071881477,0.07457277513068794,0.017362495479670226,1.6544178388644384,1.2568449280686704,0.06457644932124076,2.750000000150294,-0.7499999998312887,-0.45833333314554575,0.45833333314554575,25.0
lag5y,42/1_Run_Means,c,5.454,0.04884312452118306,70,19,9.042616443486201e-08,0.0013776009770021386,0.9384719604935464,0.06595868209995741,-0.031707176034953856,216.7870228740092,14.135223662219833,0.0804582091617581,-0.06011926465564304,0.00022196524854851428,1.7817822843614761,-0.06559562683105469,3.166666666817491,1.1666666668329526,1.9652777779689075,2.337545800860429,27.0,-4.7036238373952735,0.07569427986592915,-0.04076409980553349,0.000984080237068591,4.983667236368088,-0.008732870890169765,4.25000000014893,0.2500000001678018,1.275362319028832,1.275362319028832,26.0
lowess2dt20wnc,42/3_ST_Fits,c,11.726,0.24203019361445297,3,0,0.19617717101577725,0.9999902045654482,0.5645627231729589,0.0854962372882974,-0.0014164692714260549,130.4139890529535,1.6893640749224612,0.08512715092060648,-0.0010766910182105171,1.1863198001987825,0.9873549752122138,0.007176518440246582,1.5833333334858253,-0.4999999998321982,0.01851851870904081,1.5209707362234468,35.0,0.9757741800819771,0.09997490323690708,0.01827847383189903,1.236463529475844,0.9035565250838102,0.06403927438113151,2.666666666817264,-1.416666666497349,-0.5839371978796916,0.5839371978796916,33.0
lowess1dt10wnc,42/3_ST_Fits,c,11.798,0.26711493077868176,0,0,0.8726948633780218,0.9998933457092174,0.5429783585057275,0.08694331928195256,-0.002570830274934455,125.42800081482306,-8.817802626686412,0.09252577468563339,-0.0022880560821957057,1.0766169037066762,0.8700864077766031,0.004334259033203125,1.5000000001523404,-0.6666666664987133,-0.5057870368470169,1.9998512997177382,37.0,-9.464161314820924,0.10698263551800578,0.017067108767913838,1.1155065712414352,0.8049454198394755,0.06119701497408805,2.583333333483779,-1.5833333331638642,-1.129227052952666,1.129227052952666,35.0
