method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,l05,l10,bias50,Edyrs2,Edyrs6
30y_etrend,42/3_ST_Fits,c,2.877,0.04266117803184892,33,0,0.17901972265622035,0.17901972265622035,1.4870496282864802,0.05000818597208966,0.001488998131707543,315.25452119673383,155.7252002146392,8.483740311820503,8.00575549472252,0.029691935258526835,0,0
30y_etrend3CS,42/3_ST_Fits,c,3.237,0.04266117803184892,54,0,0.17901972265622035,0.17901972265622035,1.4276107495396806,0.052943329504444754,0.001555578041418191,302.6534789024123,142.60733520232287,8.483740311820503,6.13633818962939,0.029691935258526835,0,0
lowess1dg20wnc,42/3_ST_Fits,c,3.376,0.09155886346894887,0,0,0.9946532092568211,0.9946532092568211,1.3892382066937503,0.04701335474304395,0.0005693451912914407,320.9140257462563,97.68583573326119,6.439993767073486,5.455559037336603,0.03284251689910889,0,0
15y_etrend,42/3_ST_Fits,c,5.622,0.05759273672566881,4,0,0.38709474332073596,0.5030613321353876,1.3626945407619029,0.06302084771356219,-0.00010826812671403864,309.33166075295196,108.86631157982534,7.909005091231695,5.536069240620421,0.00929871618747694,0,0
lag10y,42/1_Run_Means,c,2.706,0.03795779232869115,79,22,0.007924097838328871,0.010055466898449853,1.2444072480718438,0.05483642627606788,-0.027613996799346827,287.4580743045959,86.61990956100274,2.772509382964289,2.56766589756067,0.007581523060798645,0,0
lowess1dt30wnc,42/3_ST_Fits,c,4.614,0.12177020360925986,0,0,0.9987875084884588,0.9987875084884588,1.2046959496988012,0.05367380466963177,0.00011495447584560939,278.2847643804231,65.03277464017428,5.54424348372405,4.0693444295908705,0.01455705463886261,0,0
lowess1dt20wARMA,42/3_ST_Fits,c,6.327,0.12188530804822828,0,0,0.6472710472604275,0.6472710472604275,1.0579200247144724,0.0699913305058997,-0.0011585821280109317,228.51072533832607,57.62422179825455,5.528016701314738,2.7145560815262044,0.004748526215553284,0,0
lowess1dt20wAR,42/3_ST_Fits,c,6.504,0.10361962771584175,33,0,0.2619649124152419,0.2619649124152419,1.0524701228912081,0.06991006424259989,-0.0008055170392214414,243.12059838786905,65.42333300239977,6.120211028027661,2.718466810302284,0.004748526215553284,0,0
lowess1dt20wnc,42/3_ST_Fits,c,6.504,0.15623388783405384,0,0,0.9983945112444853,0.9983945112444853,0.9763217888984842,0.06991006424259989,-0.0008055170392214414,225.53033323554985,36.509223900725154,4.337945691317591,2.4377881570317546,0.004748526215553284,0,0
butterworth,42/2_LT_Fits,c,9.139,0.1318581111518477,3,1,0.05000373503553145,0.9514012448777225,0.9409225842321237,0.06176311243499315,-0.021239337194514835,133.61100696096156,91.95608667159118,3.7370421277049957,2.7632737947765227,-0.0031288977963006893,0,0
