method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,100bias,l15,l20,bias50,Edyrs15,Edyrs20,Mdyrs15,Mdyrs20,Fdyrs15,Fdyrs20,EdyrsA,RMSyrsA,ncEdyrs,e100log-l,e100RMS,e100bias,el15,el20,ebias50,eEdyrs15,eEdyrs20,eMdyrs15,eMdyrs20,eFdyrs15,eFdyrs20,eEdyrsA,eRMSyrsA,nceEdyrs
quartic,42/2_LT_Fits,c,3.021496411107827,0.05044033651242325,46,24,3.019070897268706e-13,7.966452893156083e-10,-0.060285526415854565,0.0909904106309504,0.012721265225247058,-8.439973698219639,-48.687506685821376,0.09905875974057786,0.05353686040617114,5.915259686907149,4.533351500843069,0.053404688710071736,-1.5833333331891026,-7.291666666488254,-1.5833333331891026,-15.666666666480523,-1.5833333331891026,-15.666666666480523,-3.5833333331631008,5.886387140695461,17.0,-81.21677646391073,0.09804848465143175,0.046011948861438334,0.00411030404375604,1.985967457802918,0.012907801185158913,-3.499999999852207,-2.124999999830834,-3.499999999852207,-10.499999999823103,-3.499999999852207,-10.499999999823103,-2.7435897434282617,2.7435897434282617,16.0
quartic,42/2_LT_Fits,r,0.027840616003591948,0.020255286452745998,191,142,1.1991202818460059e-14,8.279612406503136e-13,-2.338701856345237,0.062072402034979504,-0.0006826214050907857,-537.9014269594045,-11.441890278699688,0.061031037505104864,-0.011398118356093934,0.013525059542508268,9.35046202886961,0.016955975678788242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.69524905460163,0.04904069636114469,-0.01892302990082673,1.6335636928390387,0.8255971064349634,-0.023540911846124578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bayes_seq_CP,42/2_LT_Fits,c,3.4717179149668675,0.04898425373134328,127,103,2.6530105666803197e-45,2.0355578925617226e-39,-12.67713279380537,0.16402533411851553,-0.10518151899330772,-2421.3323636168257,-59.17423392976352,0.0989065566423851,-0.024113653280923224,0.6565727346310881,1.5644042448213744,-0.04433471118477024,2.166666666807714,2.583333333502651,2.166666666807714,2.583333333502651,2.166666666807714,2.583333333502651,1.6755952382614103,5.002789400537399,18.0,129.629945857841,0.14408966141637392,-0.031638564825656024,19.548883941099284,0.44011950058334304,-0.08483159870968307,11.95833333346718,7.750000000160071,23.66666666678975,7.750000000160071,0.25000000014460966,7.750000000160071,3.3333333334887287,3.3333333334887287,18.2
Bayes_seq_CP,42/2_LT_Fits,r,1.4404027575757412,0.023130766799999997,187,154,2.9543700684657777e-52,6.866859185145587e-49,-28.187559180286865,0.1520829262502687,-0.10082691056945944,-6483.138611465979,-51.44864739514293,0.06700918991840017,0.005207695033683498,30.000487038851723,5.1486680342549676,-0.016917211184770253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187.9218858052224,0.11119206785092114,-0.0023172165110492996,0.5741145628052806,0.07781751194339365,-0.05741409870968308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLS_AR5split,42/2_LT_Fits,r,0.6028072423188038,0.043219918225183035,168,121,3.5261556445747466e-34,2.756267036957507e-33,-16.146509245760416,0.2995185525773407,-0.1773629837715838,-3051.6902474487188,-3126.47691388337,0.4292454579451681,-0.38000782819348733,5.780252223852962e-14,5.946780768458173e-22,-0.5409025377827277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3303.38005109989,0.4391777616995038,-0.3875327397382201,3.106715818317235e-12,2.796076646906499e-28,-0.5813994253076404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butterworth,42/2_LT_Fits,c,12.443919786621763,0.15913088114413576,0,0,0.9987779572869002,0.9987779572869002,0.8284125501850279,0.08821635409682538,-0.030227681908291136,116.80616957608893,54.75587833448883,0.09801884167036862,-0.024817056917571384,2.4586814410521485,1.3200023265491612,-0.04934547556196579,8.916666666801348,1.6666666668370453,22.7500000001221,1.6666666668370453,0.4166666668090784,1.6666666668370453,2.2053571430242545,5.22700489165103,26.3,46.094102986276425,0.14039873095884167,-0.03234196846230418,1.7851984603649922,0.5855216234948415,-0.08984236308687862,7.000000000138243,6.8333333334944655,20.833333333458995,6.8333333334944655,-1.499999999854026,6.8333333334944655,2.67307692323354,2.67307692323354,24.3
butterworth,42/2_LT_Fits,r,0.10516663856953652,0.03037868230307206,1,0,0.4895406157112566,0.5666135050459792,2.295915436431888,0.023270528196673947,-0.0006046380818645722,528.0605503793342,166.3557890440751,0.03108609906574968,0.002027902490547006,8.660615292020108,6.301909386581034,0.00866297338698655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.66448096400111,0.07140215223547139,-0.005497009054185792,4.005476581827126,0.8030039706245341,-0.03183391413792627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TheilSen_h7075,42/2_LT_Fits,c,2.621491263415753,0.03539751182109626,118,47,0.0003077634002386748,0.003088527676571693,0.4345364643834561,0.06445772601458734,-0.020308626773274236,67.3531519794357,-10.373326799860397,0.06680932995858233,-0.013739909598485789,1.9847905419920187,12.636087416077906,0.029936789785515623,2.4166666668072594,-0.7499999998276508,2.4166666668072594,-0.7499999998276508,2.4166666668072594,-0.7499999998276508,0.8511904763579098,3.942732414084696,14.0,68.27859565857324,0.05080245660445483,-0.02126482114321859,13.567554910704803,0.4994941510389874,-0.0105600977393972,0.5000000001441549,4.416666666829769,0.5000000001441549,4.416666666829769,0.5000000001441549,4.416666666829769,1.8910256411838522,1.8910256411838522,13.0
TheilSen_h7075,42/2_LT_Fits,r,0.346955268728693,0.022378059546851115,110,54,1.0470402254962156e-12,8.622764554731468e-11,-0.6619469801079181,0.05555332744800456,-0.01078346657652148,-102.6017819167273,-196.81908125362884,0.05778812675631063,-0.01323146644724956,0.0011934945946662188,18.250621367491416,0.00809841040408768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.99735121618524,0.0526419496774767,-0.02075637799198236,1.249166014913539,0.001862034875405796,-0.032398477120825143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hinge75meet,42/2_LT_Fits,c,1.5057505072736217,0.05909507801581696,53,0,0.19591445504869465,0.19591445504869465,1.1596432988517216,0.060104536660336064,-0.020560693995440256,179.74471132201685,100.8051219349242,0.06493334952878776,-0.02679528556968951,0.7440781043842211,6.030357902467731,0.005575007509308188,4.750000000138471,1.000000000170985,4.750000000138471,1.000000000170985,4.750000000138471,1.000000000170985,1.535714285881178,3.7913068903641,14.0,131.2608720587754,0.05693437109075992,-0.03432019711442231,4.571409560466268,1.510359332430694,-0.03492188001560463,2.833333333475366,6.166666666828405,2.833333333475366,6.166666666828405,2.833333333475366,6.166666666828405,2.5064102565676283,2.5064102565676283,13.0
