method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.029115075635927308,0,0,1.0,1.0,2.63553678604485,0.0,0.0,408.5082018369518,237.68043171106962,0.0,0.0,0.0,0.0,1985.124999999988,2010.374999999965,
lowess1dt36wnc,42/3_ST_Fits,c,3.732013484792482,0.06690831480901352,1,0,0.19605694985845556,0.7640108322406423,1.5807657666967228,0.0435835613946612,-0.009241082480382627,254.50328843817235,164.0988019734529,0.041636210688461746,0.038060581670485066,-0.011963573990325807,-0.018622101819567815,1986.0416666666538,2013.0416666666292,
Kal_flexLin,42/5_Kalman,c,4.983253468409673,0.05317657451406971,0,0,0.8671367072777166,0.8671367072777166,1.6640731088715561,0.04563630399287642,-0.010108475193862189,267.91577052832054,168.25707065675067,0.040645294696356936,0.03718604079542011,-0.009950360563363759,-0.015759503009035704,1985.9583333333205,2013.4583333332955,
GAM_AR1,42/4_GAM_AR1,c,4.348921206542645,0.03981966815525018,31,16,5.362000045208849e-06,0.0002518017213572418,1.0849194117524867,0.052295493009339646,-0.024608786003478864,154.0585564688531,62.83977026280993,0.05865150730689189,0.059949001506203456,-0.0366157422737779,-0.04985159787743595,1987.7916666666522,2012.8749999999627,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.53825429409965,0.050683194365447916,0,0,0.8941176470588235,0.8941176470588235,1.6220736627453072,0.04640691797725167,-0.014825883724941518,246.55519673728668,156.5401880053072,0.045332392072771184,0.042917819558442157,-0.011706964940305332,-0.004012649745476277,1986.2083333333203,2009.2916666666326,
GWI_tot_CGWL,43/3_Human_Induced,c,2.685537237692628,0.06764201410459751,0,0,0.8754381618548331,0.8754381618548331,1.391908098336193,0.06314534831282735,-0.05031579275531819,98.82547498186969,98.82547498186968,0.06314534831282734,0.06314534831282734,-0.05031579275531819,-0.06823744347967789,1989.374999999984,2014.4583333332946,
GWI_tot_SR15,43/3_Human_Induced,c,2.58194916727052,0.062408187362976715,0,0,0.762483405244272,0.762483405244272,1.4099578316541326,0.05823599503059503,-0.03457436135815824,100.1070060474434,100.1070060474434,0.05823599503059503,0.05823599503059503,-0.03457436135815824,-0.051006970813963666,1988.374999999985,2013.7916666666285,
EBMKF_ta4,43/2_Kalman,c,2.189919113502478,0.030185269312008378,152,124,7.604743519657878e-20,1.9223167870537344e-16,-7.469943609427243,0.08965547537315882,-0.07367564321786874,-1202.660921117786,-1195.3924579714856,0.10596061755850181,0.1171811184470792,-0.09795812691416379,-0.13052326963273375,1990.5416666666497,2015.3749999999604,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.6768222689578067,0.03427758324842817,75,11,0.09404388714733541,0.09404388714733541,0.07635895712954174,0.07388311887942597,-0.04327043622940736,6.643229270270131,6.643229270270131,0.07388311887942597,0.0684844488680409,-0.04327043622940736,0.001460794424045117,1987.1249999999861,2009.5416666666324,
equal_weight_comb,co/combination,c,3.5762755829650104,0.03793607831654977,1,0,0.4836098915765347,0.5752043461738487,1.7368145240291009,0.04211074301546877,-0.0279877536414893,279.6271383686852,155.54294720038004,0.045922249383475125,0.048104154569243905,-0.03639706611182976,-0.04079225301998318,1987.5416666666524,2013.1249999999625,
PIVW_comb,co/combination,c,2.9524996599906386,0.03313316836120945,77,0,0.1502414791406122,0.18630420903209435,1.5428866566840684,0.04556010030226875,-0.03419128579716262,248.40475172613503,126.14799246066369,0.0507757629706676,0.0525426426875053,-0.044209347799198155,-0.04448492828426626,1987.7916666666522,2012.958333333296,
