method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,bias50,xyear0.5,xyear1.0,xyear1.5
cent20y,42/1_Run_Means,r,1.0,0.026845335278294972,0,0,1.0,1.0,2.7107088927521295,0.0,0.0,420.1598783765801,244.62726152756295,0.0,0.0,0.0,0.0,1984.458333333322,2010.708333333298,
lowess1dt36wnc,42/3_ST_Fits,c,3.7512931727603824,0.053159800542928015,13,0,0.3544571737623331,0.3544571737623331,1.5173887413892975,0.047954682861082044,-0.011342160526411342,244.2995873636769,150.89140923004948,0.04657280693800696,0.04555851011073703,-0.010367154494066404,-0.03542814258114953,1987.1249999999861,2014.0416666666283,
Kal_flexLin,42/5_Kalman,c,4.971598451669504,0.05317657451406971,0,0,0.8327592526431696,0.8327592526431696,1.6334809343038326,0.04707168558677473,-0.010718775008966917,262.99043042291703,162.9651594705958,0.04378621132653631,0.04540249068754293,-0.008519845013293219,-0.029156059859111023,1986.6249999999866,2014.2083333332948,
GAM_AR1,42/4_GAM_AR1,c,8.874444531466954,0.041033979333210735,67,19,2.2006318038030646e-07,2.5253035097332877e-05,0.5056860701138624,0.06228487438138073,-0.009834010597395693,71.80742195616845,22.36963831194919,0.06306506026767204,0.06541345262336579,-0.020844753425126927,-0.04954978720284983,1990.2083333333167,2014.1249999999616,
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.80390328199174,0.050323352766915776,0,0,0.88,0.88,1.5617481991140443,0.046107918733454475,-0.00017506816499629924,237.38572626533474,159.95142186959032,0.04173687696890099,0.04156414372834654,0.005303176890269805,0.005912793529175389,1985.458333333321,2013.4583333332955,
GWI_tot_CGWL,43/3_Human_Induced,c,3.022883188650383,0.07812877521247255,0,0,0.9552157559601162,0.9552157559601162,1.4417240317956475,0.040996156957547075,-0.020133054256878846,102.36240625749097,102.36240625749099,0.040996156957547075,0.040996156957547075,-0.020133054256878846,-0.04206003096432035,1987.0416666666529,2014.7916666666276,
GWI_tot_SR15,43/3_Human_Induced,c,2.8325563154782123,0.06942579390017609,0,0,0.9615822554123636,0.9615822554123636,1.4485353673686148,0.049822750037185844,-0.013276139893812803,102.84601108317165,102.84601108317165,0.049822750037185844,0.049822750037185844,-0.013276139893812803,-0.03871106772195044,1986.8749999999864,2014.6249999999611,
EBMKF_ta4,43/2_Kalman,c,1.930590407851693,0.029643379428116765,83,35,8.959735517450859e-07,0.00018579050124444343,1.199964997079354,0.03743487965099762,0.01445503588677994,193.19436452977598,55.09050181509318,0.0423587200431317,0.04765820983350619,0.02745478175386847,0.03318369312022812,1982.2916666666572,2010.041666666632,
FaIR_comb_unB,43/1_ERF_FaIR,c,2.620381430031075,0.03190900127068897,19,0,0.27586206896551724,0.3310344827586207,1.8096071708206751,0.03897276940682488,0.024058584330621986,157.43582386139875,157.43582386139875,0.03897276940682488,0.042945927751200146,0.02405858433062198,0.035927990440707915,1980.1249999999925,2009.5416666666324,
equal_weight_comb,co/combination,c,4.164994814755687,0.03793607831654977,0,0,0.9490294112814197,0.9490294112814197,2.036553784430159,0.030175777358881196,-0.003375712618060238,327.88515929325564,196.67248659221696,0.0295922039926624,0.027881112025493753,-0.00034030436886331623,-0.011595649073902753,1986.45833333332,2012.958333333296,
PIVW_comb,co/combination,c,3.3130374199520736,0.03313316836120945,0,0,0.9819467548261867,0.9819467548261867,2.194690578117224,0.025389232473790692,-0.0011770193207275902,353.345183076873,212.50012479342473,0.0245605489219118,0.023775511751521906,0.002679843767240155,-0.004542375508804553,1985.9583333333205,2012.3749999999632,
